"survey","country","year","variable","status","records"
"SL61FL","SLE",2013,"hib3_pct","observed",2313
"SL61FL","SLE",2011,"hib3_pct","observed",15311
"SL61FL","SLE",2009,"hib3_pct","observed",15546
"SL61FL","SLE",2012,"pcv3_pct","observed",13517
"SL61FL","SLE",2008,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",5507
"SL61FL","SLE",2010,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",15835
"SL61FL","SLE",2013,"pcv3_pct","observed",2313
"SL61FL","SLE",2011,"pcv3_pct","observed",15311
"SL61FL","SLE",2009,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",15546
"SL61FL","SLE",2012,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",13517
"SL61FL","SLE",2008,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",5507
"SL61FL","SLE",2010,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",15835
"SL61FL","SLE",2013,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",2313
"SL61FL","SLE",2011,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",15311
"SL61FL","SLE",2009,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",15546
"SL7AFL","SLE",2017,"hib3_pct","observed",12931
"SL7AFL","SLE",2018,"hib3_pct","observed",10543
"SL7AFL","SLE",2014,"hib3_pct","observed",5750
"SL7AFL","SLE",2016,"hib3_pct","observed",13236
"SL7AFL","SLE",2015,"hib3_pct","observed",13212
"SL7AFL","SLE",2019,"hib3_pct","observed",1408
"SL7AFL","SLE",2017,"pcv3_pct","observed",12931
"SL7AFL","SLE",2018,"pcv3_pct","observed",10543
"SL7AFL","SLE",2014,"pcv3_pct","observed",5750
"SL7AFL","SLE",2016,"pcv3_pct","observed",13236
"SL7AFL","SLE",2015,"pcv3_pct","observed",13212
"SL7AFL","SLE",2019,"pcv3_pct","observed",1408
"SL7AFL","SLE",2017,"rotavirus_pct","observed",12931
"SL7AFL","SLE",2018,"rotavirus_pct","observed",10543
"SL7AFL","SLE",2014,"rotavirus_pct","observed",5750
"SL7AFL","SLE",2016,"rotavirus_pct","observed",13236
"SL7AFL","SLE",2015,"rotavirus_pct","observed",13212
"SL7AFL","SLE",2019,"rotavirus_pct","observed",1408
"SZ51FL","SWZ",2005,"hib3_pct","not_observed:pre_series_assumed_not_introduced",2412
"SZ51FL","SWZ",2006,"hib3_pct","not_observed:pre_series_assumed_not_introduced",744
"SZ51FL","SWZ",2004,"hib3_pct","not_observed:pre_series_assumed_not_introduced",2579
"SZ51FL","SWZ",2003,"hib3_pct","not_observed:pre_series_assumed_not_introduced",2541
"SZ51FL","SWZ",2002,"hib3_pct","not_observed:pre_series_assumed_not_introduced",2447
"SZ51FL","SWZ",2007,"hib3_pct","not_observed:pre_series_assumed_not_introduced",2
"SZ51FL","SWZ",2005,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",2412
"SZ51FL","SWZ",2006,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",744
"SZ51FL","SWZ",2004,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",2579
"SZ51FL","SWZ",2003,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",2541
"SZ51FL","SWZ",2002,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",2447
"SZ51FL","SWZ",2007,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",2
"SZ51FL","SWZ",2005,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",2412
"SZ51FL","SWZ",2006,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",744
"SZ51FL","SWZ",2004,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",2579
"SZ51FL","SWZ",2003,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",2541
"SZ51FL","SWZ",2002,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",2447
"SZ51FL","SWZ",2007,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",2
"TD41FL","TCD",2004,"hib3_pct","not_observed:pre_series_assumed_not_introduced",1647
"TD41FL","TCD",2002,"hib3_pct","not_observed:pre_series_assumed_not_introduced",7238
"TD41FL","TCD",2000,"hib3_pct","not_observed:pre_series_assumed_not_introduced",7370
"TD41FL","TCD",2003,"hib3_pct","not_observed:pre_series_assumed_not_introduced",6429
"TD41FL","TCD",2004,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",1647
"TD41FL","TCD",2002,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",7238
"TD41FL","TCD",2000,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",7370
"TD41FL","TCD",2003,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",6429
"TD41FL","TCD",2004,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",1647
"TD41FL","TCD",2002,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",7238
"TD41FL","TCD",2000,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",7370
"TD41FL","TCD",2003,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",6429
"TD71FL","TCD",2012,"hib3_pct","observed",24684
"TD71FL","TCD",2011,"hib3_pct","observed",24933
"TD71FL","TCD",2010,"hib3_pct","observed",24241
"TD71FL","TCD",2014,"hib3_pct","observed",9061
"TD71FL","TCD",2013,"hib3_pct","observed",22103
"TD71FL","TCD",2009,"hib3_pct","observed",729
"TD71FL","TCD",2015,"hib3_pct","observed",264
"TD71FL","TCD",2012,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",24684
"TD71FL","TCD",2011,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",24933
"TD71FL","TCD",2010,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",24241
"TD71FL","TCD",2014,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",9061
"TD71FL","TCD",2013,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",22103
"TD71FL","TCD",2009,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",729
"TD71FL","TCD",2015,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",264
"TD71FL","TCD",2012,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",24684
"TD71FL","TCD",2011,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",24933
"TD71FL","TCD",2010,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",24241
"TD71FL","TCD",2014,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",9061
"TD71FL","TCD",2013,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",22103
"TD71FL","TCD",2009,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",729
"TD71FL","TCD",2015,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",264
"TG61FL","TGO",2013,"hib3_pct","observed",3325
"TG61FL","TGO",2011,"hib3_pct","observed",8092
"TG61FL","TGO",2012,"hib3_pct","observed",8027
"TG61FL","TGO",2009,"hib3_pct","observed",7754
"TG61FL","TGO",2010,"hib3_pct","observed",8281
"TG61FL","TGO",2014,"hib3_pct","observed",64
"TG61FL","TGO",2008,"hib3_pct","observed",293
"TG61FL","TGO",2013,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",3325
"TG61FL","TGO",2011,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",8092
"TG61FL","TGO",2012,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",8027
"TG61FL","TGO",2009,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",7754
"TG61FL","TGO",2010,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",8281
"TG61FL","TGO",2014,"pcv3_pct","observed",64
"TG61FL","TGO",2008,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",293
"TG61FL","TGO",2013,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",3325
"TG61FL","TGO",2011,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",8092
"TG61FL","TGO",2012,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",8027
"TG61FL","TGO",2009,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",7754
"TG61FL","TGO",2010,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",8281
"TG61FL","TGO",2014,"rotavirus_pct","observed",64
"TG61FL","TGO",2008,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",293
"TZ4IFL","TZA",2004,"hib3_pct","not_observed:pre_series_assumed_not_introduced",3720
"TZ4IFL","TZA",2002,"hib3_pct","not_observed:pre_series_assumed_not_introduced",10725
"TZ4IFL","TZA",2000,"hib3_pct","not_observed:pre_series_assumed_not_introduced",10001
"TZ4IFL","TZA",2003,"hib3_pct","not_observed:pre_series_assumed_not_introduced",10754
"TZ4IFL","TZA",2005,"hib3_pct","not_observed:pre_series_assumed_not_introduced",14
"TZ4IFL","TZA",2004,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",3720
"TZ4IFL","TZA",2002,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",10725
"TZ4IFL","TZA",2000,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",10001
"TZ4IFL","TZA",2003,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",10754
"TZ4IFL","TZA",2005,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",14
"TZ4IFL","TZA",2004,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",3720
"TZ4IFL","TZA",2002,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",10725
"TZ4IFL","TZA",2000,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",10001
"TZ4IFL","TZA",2003,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",10754
"TZ4IFL","TZA",2005,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",14
"TZ63FL","TZA",2009,"hib3_pct","observed",5350
"TZ63FL","TZA",2007,"hib3_pct","not_observed:pre_series_assumed_not_introduced",10418
"TZ63FL","TZA",2005,"hib3_pct","not_observed:pre_series_assumed_not_introduced",8297
"TZ63FL","TZA",2006,"hib3_pct","not_observed:pre_series_assumed_not_introduced",10236
"TZ63FL","TZA",2008,"hib3_pct","not_observed:pre_series_assumed_not_introduced",10573
"TZ63FL","TZA",2010,"hib3_pct","observed",251
"TZ63FL","TZA",2009,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",5350
"TZ63FL","TZA",2007,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",10418
"TZ63FL","TZA",2005,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",8297
"TZ63FL","TZA",2006,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",10236
"TZ63FL","TZA",2008,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",10573
"TZ63FL","TZA",2010,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",251
"TZ63FL","TZA",2009,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",5350
"TZ63FL","TZA",2007,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",10418
"TZ63FL","TZA",2005,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",8297
"TZ63FL","TZA",2006,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",10236
"TZ63FL","TZA",2008,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",10573
"TZ63FL","TZA",2010,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",251
"TZ7BFL","TZA",2014,"hib3_pct","observed",13072
"TZ7BFL","TZA",2010,"hib3_pct","observed",1747
"TZ7BFL","TZA",2011,"hib3_pct","observed",12351
"TZ7BFL","TZA",2015,"hib3_pct","observed",4058
"TZ7BFL","TZA",2013,"hib3_pct","observed",13007
"TZ7BFL","TZA",2012,"hib3_pct","observed",12671
"TZ7BFL","TZA",2016,"hib3_pct","observed",9
"TZ7BFL","TZA",2014,"pcv3_pct","observed",13072
"TZ7BFL","TZA",2010,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",1747
"TZ7BFL","TZA",2011,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",12351
"TZ7BFL","TZA",2015,"pcv3_pct","observed",4058
"TZ7BFL","TZA",2013,"pcv3_pct","observed",13007
"TZ7BFL","TZA",2012,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",12671
"TZ7BFL","TZA",2016,"pcv3_pct","observed",9
"TZ7BFL","TZA",2014,"rotavirus_pct","observed",13072
"TZ7BFL","TZA",2010,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",1747
"TZ7BFL","TZA",2011,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",12351
"TZ7BFL","TZA",2015,"rotavirus_pct","observed",4058
"TZ7BFL","TZA",2013,"rotavirus_pct","observed",13007
"TZ7BFL","TZA",2012,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",12671
"TZ7BFL","TZA",2016,"rotavirus_pct","observed",9
"TZ82FL","TZA",2017,"hib3_pct","observed",9202
"TZ82FL","TZA",2020,"hib3_pct","observed",14369
"TZ82FL","TZA",2021,"hib3_pct","observed",9508
"TZ82FL","TZA",2018,"hib3_pct","observed",13903
"TZ82FL","TZA",2022,"hib3_pct","observed",760
"TZ82FL","TZA",2019,"hib3_pct","observed",13981
"TZ82FL","TZA",2017,"pcv3_pct","observed",9202
"TZ82FL","TZA",2020,"pcv3_pct","observed",14369
"TZ82FL","TZA",2021,"pcv3_pct","observed",9508
"TZ82FL","TZA",2018,"pcv3_pct","observed",13903
"TZ82FL","TZA",2022,"pcv3_pct","observed",760
"TZ82FL","TZA",2019,"pcv3_pct","observed",13981
"TZ82FL","TZA",2017,"rotavirus_pct","observed",9202
"TZ82FL","TZA",2020,"rotavirus_pct","observed",14369
"TZ82FL","TZA",2021,"rotavirus_pct","observed",9508
"TZ82FL","TZA",2018,"rotavirus_pct","observed",13903
"TZ82FL","TZA",2022,"rotavirus_pct","observed",760
"TZ82FL","TZA",2019,"rotavirus_pct","observed",13981
"UG52FL","UGA",2006,"hib3_pct","observed",1383
"UG52FL","UGA",2003,"hib3_pct","observed",10520
"UG52FL","UGA",2005,"hib3_pct","observed",8436
"UG52FL","UGA",2002,"hib3_pct","observed",10397
"UG52FL","UGA",2004,"hib3_pct","observed",10712
"UG52FL","UGA",2006,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",1383
"UG52FL","UGA",2003,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",10520
"UG52FL","UGA",2005,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",8436
"UG52FL","UGA",2002,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",10397
"UG52FL","UGA",2004,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",10712
"UG52FL","UGA",2006,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",1383
"UG52FL","UGA",2003,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",10520
"UG52FL","UGA",2005,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",8436
"UG52FL","UGA",2002,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",10397
"UG52FL","UGA",2004,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",10712
"UG5AFL","UGA",2006,"hib3_pct","observed",4720
"UG5AFL","UGA",2007,"hib3_pct","observed",4775
"UG5AFL","UGA",2009,"hib3_pct","observed",1402
"UG5AFL","UGA",2005,"hib3_pct","observed",4483
"UG5AFL","UGA",2008,"hib3_pct","observed",4781
"UG5AFL","UGA",2004,"hib3_pct","observed",496
"UG5AFL","UGA",2006,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",4720
"UG5AFL","UGA",2007,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",4775
"UG5AFL","UGA",2009,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",1402
"UG5AFL","UGA",2005,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",4483
"UG5AFL","UGA",2008,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",4781
"UG5AFL","UGA",2004,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",496
"UG5AFL","UGA",2006,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",4720
"UG5AFL","UGA",2007,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",4775
"UG5AFL","UGA",2009,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",1402
"UG5AFL","UGA",2005,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",4483
"UG5AFL","UGA",2008,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",4781
"UG5AFL","UGA",2004,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",496
"UG61FL","UGA",2007,"hib3_pct","observed",9937
"UG61FL","UGA",2008,"hib3_pct","observed",10294
"UG61FL","UGA",2009,"hib3_pct","observed",10349
"UG61FL","UGA",2010,"hib3_pct","observed",8708
"UG61FL","UGA",2006,"hib3_pct","observed",3450
"UG61FL","UGA",2011,"hib3_pct","observed",1898
"UG61FL","UGA",2007,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",9937
"UG61FL","UGA",2008,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",10294
"UG61FL","UGA",2009,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",10349
"UG61FL","UGA",2010,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",8708
"UG61FL","UGA",2006,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",3450
"UG61FL","UGA",2011,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",1898
"UG61FL","UGA",2007,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",9937
"UG61FL","UGA",2008,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",10294
"UG61FL","UGA",2009,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",10349
"UG61FL","UGA",2010,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",8708
"UG61FL","UGA",2006,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",3450
"UG61FL","UGA",2011,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",1898
"UG7BFL","UGA",2012,"hib3_pct","observed",3336
"UG7BFL","UGA",2013,"hib3_pct","observed",3321
"UG7BFL","UGA",2016,"hib3_pct","observed",592
"UG7BFL","UGA",2015,"hib3_pct","observed",2786
"UG7BFL","UGA",2014,"hib3_pct","observed",3319
"UG7BFL","UGA",2011,"hib3_pct","observed",1180
"UG7BFL","UGA",2012,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",3336
"UG7BFL","UGA",2013,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",3321
"UG7BFL","UGA",2016,"pcv3_pct","observed",592
"UG7BFL","UGA",2015,"pcv3_pct","observed",2786
"UG7BFL","UGA",2014,"pcv3_pct","observed",3319
"UG7BFL","UGA",2011,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",1180
"UG7BFL","UGA",2012,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",3336
"UG7BFL","UGA",2013,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",3321
"UG7BFL","UGA",2016,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",592
"UG7BFL","UGA",2015,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",2786
"UG7BFL","UGA",2014,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",3319
"UG7BFL","UGA",2011,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",1180
"ZA71FL","ZAF",2012,"hib3_pct","observed",3496
"ZA71FL","ZAF",2014,"hib3_pct","observed",3474
"ZA71FL","ZAF",2016,"hib3_pct","observed",524
"ZA71FL","ZAF",2015,"hib3_pct","observed",2944
"ZA71FL","ZAF",2013,"hib3_pct","observed",3455
"ZA71FL","ZAF",2011,"hib3_pct","observed",1367
"ZA71FL","ZAF",2012,"pcv3_pct","observed",3496
"ZA71FL","ZAF",2014,"pcv3_pct","observed",3474
"ZA71FL","ZAF",2016,"pcv3_pct","observed",524
"ZA71FL","ZAF",2015,"pcv3_pct","observed",2944
"ZA71FL","ZAF",2013,"pcv3_pct","observed",3455
"ZA71FL","ZAF",2011,"pcv3_pct","observed",1367
"ZA71FL","ZAF",2012,"rotavirus_pct","observed",3496
"ZA71FL","ZAF",2014,"rotavirus_pct","observed",3474
"ZA71FL","ZAF",2016,"rotavirus_pct","observed",524
"ZA71FL","ZAF",2015,"rotavirus_pct","observed",2944
"ZA71FL","ZAF",2013,"rotavirus_pct","observed",3455
"ZA71FL","ZAF",2011,"rotavirus_pct","observed",1367
"ZM51FL","ZMB",2005,"hib3_pct","observed",8049
"ZM51FL","ZMB",2002,"hib3_pct","not_observed:pre_series_assumed_not_introduced",3738
"ZM51FL","ZMB",2004,"hib3_pct","observed",7849
"ZM51FL","ZMB",2006,"hib3_pct","observed",6220
"ZM51FL","ZMB",2003,"hib3_pct","not_observed:pre_series_assumed_not_introduced",7508
"ZM51FL","ZMB",2007,"hib3_pct","observed",894
"ZM51FL","ZMB",2005,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",8049
"ZM51FL","ZMB",2002,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",3738
"ZM51FL","ZMB",2004,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",7849
"ZM51FL","ZMB",2006,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",6220
"ZM51FL","ZMB",2003,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",7508
"ZM51FL","ZMB",2007,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",894
"ZM51FL","ZMB",2005,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",8049
"ZM51FL","ZMB",2002,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",3738
"ZM51FL","ZMB",2004,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",7849
"ZM51FL","ZMB",2006,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",6220
"ZM51FL","ZMB",2003,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",7508
"ZM51FL","ZMB",2007,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",894
"ZM61FL","ZMB",2012,"hib3_pct","observed",17060
"ZM61FL","ZMB",2010,"hib3_pct","observed",18034
"ZM61FL","ZMB",2008,"hib3_pct","observed",2318
"ZM61FL","ZMB",2011,"hib3_pct","observed",17967
"ZM61FL","ZMB",2013,"hib3_pct","observed",5730
"ZM61FL","ZMB",2009,"hib3_pct","observed",17328
"ZM61FL","ZMB",2014,"hib3_pct","observed",71
"ZM61FL","ZMB",2012,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",17060
"ZM61FL","ZMB",2010,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",18034
"ZM61FL","ZMB",2008,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",2318
"ZM61FL","ZMB",2011,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",17967
"ZM61FL","ZMB",2013,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",5730
"ZM61FL","ZMB",2009,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",17328
"ZM61FL","ZMB",2014,"pcv3_pct","observed",71
"ZM61FL","ZMB",2012,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",17060
"ZM61FL","ZMB",2010,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",18034
"ZM61FL","ZMB",2008,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",2318
"ZM61FL","ZMB",2011,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",17967
"ZM61FL","ZMB",2013,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",5730
"ZM61FL","ZMB",2009,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",17328
"ZM61FL","ZMB",2014,"rotavirus_pct","observed",71
"ZM71FL","ZMB",2017,"hib3_pct","observed",12093
"ZM71FL","ZMB",2016,"hib3_pct","observed",13287
"ZM71FL","ZMB",2014,"hib3_pct","observed",13042
"ZM71FL","ZMB",2018,"hib3_pct","observed",2930
"ZM71FL","ZMB",2015,"hib3_pct","observed",12981
"ZM71FL","ZMB",2013,"hib3_pct","observed",3231
"ZM71FL","ZMB",2017,"pcv3_pct","observed",12093
"ZM71FL","ZMB",2016,"pcv3_pct","observed",13287
"ZM71FL","ZMB",2014,"pcv3_pct","observed",13042
"ZM71FL","ZMB",2018,"pcv3_pct","observed",2930
"ZM71FL","ZMB",2015,"pcv3_pct","observed",12981
"ZM71FL","ZMB",2013,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",3231
"ZM71FL","ZMB",2017,"rotavirus_pct","observed",12093
"ZM71FL","ZMB",2016,"rotavirus_pct","observed",13287
"ZM71FL","ZMB",2014,"rotavirus_pct","observed",13042
"ZM71FL","ZMB",2018,"rotavirus_pct","observed",2930
"ZM71FL","ZMB",2015,"rotavirus_pct","observed",12981
"ZM71FL","ZMB",2013,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",3231
"ZM81FL","ZMB",2023,"hib3_pct","observed",6902
"ZM81FL","ZMB",2020,"hib3_pct","observed",11566
"ZM81FL","ZMB",2021,"hib3_pct","observed",11609
"ZM81FL","ZMB",2019,"hib3_pct","observed",8779
"ZM81FL","ZMB",2022,"hib3_pct","observed",11734
"ZM81FL","ZMB",2023,"pcv3_pct","observed",6902
"ZM81FL","ZMB",2020,"pcv3_pct","observed",11566
"ZM81FL","ZMB",2021,"pcv3_pct","observed",11609
"ZM81FL","ZMB",2019,"pcv3_pct","observed",8779
"ZM81FL","ZMB",2022,"pcv3_pct","observed",11734
"ZM81FL","ZMB",2023,"rotavirus_pct","observed",6902
"ZM81FL","ZMB",2020,"rotavirus_pct","observed",11566
"ZM81FL","ZMB",2021,"rotavirus_pct","observed",11609
"ZM81FL","ZMB",2019,"rotavirus_pct","observed",8779
"ZM81FL","ZMB",2022,"rotavirus_pct","observed",11734
"ZW62FL","ZWE",2010,"hib3_pct","observed",3025
"ZW62FL","ZWE",2011,"hib3_pct","observed",38
"ZW62FL","ZWE",2010,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",3025
"ZW62FL","ZWE",2011,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",38
"ZW62FL","ZWE",2010,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",3025
"ZW62FL","ZWE",2011,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",38
"ZW72FL","ZWE",2011,"hib3_pct","observed",6668
"ZW72FL","ZWE",2012,"hib3_pct","observed",6998
"ZW72FL","ZWE",2015,"hib3_pct","observed",1426
"ZW72FL","ZWE",2013,"hib3_pct","observed",7066
"ZW72FL","ZWE",2010,"hib3_pct","observed",2034
"ZW72FL","ZWE",2014,"hib3_pct","observed",6308
"ZW72FL","ZWE",2011,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",6668
"ZW72FL","ZWE",2012,"pcv3_pct","observed",6998
"ZW72FL","ZWE",2015,"pcv3_pct","observed",1426
"ZW72FL","ZWE",2013,"pcv3_pct","observed",7066
"ZW72FL","ZWE",2010,"pcv3_pct","not_observed:pre_series_assumed_not_introduced",2034
"ZW72FL","ZWE",2014,"pcv3_pct","observed",6308
"ZW72FL","ZWE",2011,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",6668
"ZW72FL","ZWE",2012,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",6998
"ZW72FL","ZWE",2015,"rotavirus_pct","observed",1426
"ZW72FL","ZWE",2013,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",7066
"ZW72FL","ZWE",2010,"rotavirus_pct","not_observed:pre_series_assumed_not_introduced",2034
"ZW72FL","ZWE",2014,"rotavirus_pct","observed",6308
