"baseline","survey","country","variable","records","missing_records","regions","regions_with_any_missing","regions_with_all_missing"
"eligible_MAP","SN8BFL","SEN","measles_pct",35351,0,4,0,0
"eligible_MAP","SN8BFL","SEN","facility_delivery_pct",35351,0,4,0,0
"eligible_MAP","SN8BFL","SEN","short_birth_interval_pct",35351,0,4,0,0
"eligible_MAP","SN8BFL","SEN","improved_water_pct",35351,0,4,0,0
"eligible_MAP","SN8BFL","SEN","improved_sanitation_pct",35351,0,4,0,0
"eligible_MAP","SN8BFL","SEN","electricity_pct",35351,0,4,0,0
"eligible_MAP","SN8BFL","SEN","log_hiv_incidence",35351,0,4,0,0
"eligible_MAP","SN8BFL","SEN","log_gdp_pc",35351,0,4,0,0
"eligible_MAP","SN8BFL","SEN","log_health_expenditure_pc",35351,0,4,0,0
"eligible_MAP","SN8BFL","SEN","political_stability",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","male_pct",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","multiple_birth_pct",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","mean_birth_order",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","mean_maternal_age_birth",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","mean_maternal_education_years",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","mean_wealth_quintile",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","urban_pct",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","dtp3_pct",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","measles_pct",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","facility_delivery_pct",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","short_birth_interval_pct",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","improved_water_pct",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","improved_sanitation_pct",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","electricity_pct",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","log_hiv_incidence",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","log_gdp_pc",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","log_health_expenditure_pc",35351,0,4,0,0
"regional_baseline","SN8BFL","SEN","political_stability",35351,0,4,0,0
"previous_primary","SN8SFL","SEN","male_pct",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","multiple_birth_pct",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","mean_birth_order",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","mean_maternal_age_birth",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","mean_maternal_education_years",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","mean_wealth_quintile",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","urban_pct",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","dtp3_pct",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","measles_pct",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","facility_delivery_pct",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","short_birth_interval_pct",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","improved_water_pct",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","improved_sanitation_pct",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","electricity_pct",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","log_hiv_incidence",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","log_gdp_pc",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","log_health_expenditure_pc",61934,0,14,0,0
"previous_primary","SN8SFL","SEN","political_stability",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","male_pct",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","multiple_birth_pct",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","mean_birth_order",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","mean_maternal_age_birth",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","mean_maternal_education_years",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","mean_wealth_quintile",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","urban_pct",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","dtp3_pct",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","measles_pct",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","facility_delivery_pct",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","short_birth_interval_pct",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","improved_water_pct",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","improved_sanitation_pct",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","electricity_pct",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","log_hiv_incidence",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","log_gdp_pc",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","log_health_expenditure_pc",61934,0,14,0,0
"eligible_MAP","SN8SFL","SEN","political_stability",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","male_pct",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","multiple_birth_pct",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","mean_birth_order",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","mean_maternal_age_birth",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","mean_maternal_education_years",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","mean_wealth_quintile",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","urban_pct",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","dtp3_pct",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","measles_pct",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","facility_delivery_pct",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","short_birth_interval_pct",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","improved_water_pct",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","improved_sanitation_pct",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","electricity_pct",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","log_hiv_incidence",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","log_gdp_pc",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","log_health_expenditure_pc",61934,0,14,0,0
"regional_baseline","SN8SFL","SEN","political_stability",61934,0,14,0,0
"previous_primary","SL51FL","SLE","male_pct",31285,0,4,0,0
"previous_primary","SL51FL","SLE","multiple_birth_pct",31285,0,4,0,0
"previous_primary","SL51FL","SLE","mean_birth_order",31285,0,4,0,0
"previous_primary","SL51FL","SLE","mean_maternal_age_birth",31285,0,4,0,0
"previous_primary","SL51FL","SLE","mean_maternal_education_years",31285,0,4,0,0
"previous_primary","SL51FL","SLE","mean_wealth_quintile",31285,0,4,0,0
"previous_primary","SL51FL","SLE","urban_pct",31285,0,4,0,0
"previous_primary","SL51FL","SLE","dtp3_pct",31285,0,4,0,0
"previous_primary","SL51FL","SLE","measles_pct",31285,0,4,0,0
"previous_primary","SL51FL","SLE","facility_delivery_pct",31285,0,4,0,0
"previous_primary","SL51FL","SLE","short_birth_interval_pct",31285,0,4,0,0
"previous_primary","SL51FL","SLE","improved_water_pct",31285,0,4,0,0
"previous_primary","SL51FL","SLE","improved_sanitation_pct",31285,0,4,0,0
"previous_primary","SL51FL","SLE","electricity_pct",31285,0,4,0,0
"previous_primary","SL51FL","SLE","log_hiv_incidence",31285,0,4,0,0
"previous_primary","SL51FL","SLE","log_gdp_pc",31285,0,4,0,0
"previous_primary","SL51FL","SLE","log_health_expenditure_pc",31285,0,4,0,0
"previous_primary","SL51FL","SLE","political_stability",31285,0,4,0,0
"eligible_MAP","SL51FL","SLE","male_pct",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","multiple_birth_pct",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","mean_birth_order",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","mean_maternal_age_birth",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","mean_maternal_education_years",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","mean_wealth_quintile",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","urban_pct",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","dtp3_pct",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","measles_pct",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","facility_delivery_pct",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","short_birth_interval_pct",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","improved_water_pct",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","improved_sanitation_pct",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","electricity_pct",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","log_hiv_incidence",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","log_gdp_pc",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","log_health_expenditure_pc",31344,0,4,0,0
"eligible_MAP","SL51FL","SLE","political_stability",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","male_pct",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","multiple_birth_pct",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","mean_birth_order",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","mean_maternal_age_birth",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","mean_maternal_education_years",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","mean_wealth_quintile",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","urban_pct",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","dtp3_pct",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","measles_pct",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","facility_delivery_pct",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","short_birth_interval_pct",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","improved_water_pct",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","improved_sanitation_pct",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","electricity_pct",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","log_hiv_incidence",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","log_gdp_pc",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","log_health_expenditure_pc",31344,0,4,0,0
"regional_baseline","SL51FL","SLE","political_stability",31344,0,4,0,0
"previous_primary","SL61FL","SLE","male_pct",68029,0,4,0,0
"previous_primary","SL61FL","SLE","multiple_birth_pct",68029,0,4,0,0
"previous_primary","SL61FL","SLE","mean_birth_order",68029,0,4,0,0
"previous_primary","SL61FL","SLE","mean_maternal_age_birth",68029,0,4,0,0
"previous_primary","SL61FL","SLE","mean_maternal_education_years",68029,0,4,0,0
"previous_primary","SL61FL","SLE","mean_wealth_quintile",68029,0,4,0,0
"previous_primary","SL61FL","SLE","urban_pct",68029,0,4,0,0
"previous_primary","SL61FL","SLE","dtp3_pct",68029,0,4,0,0
"previous_primary","SL61FL","SLE","measles_pct",68029,0,4,0,0
"previous_primary","SL61FL","SLE","facility_delivery_pct",68029,0,4,0,0
"previous_primary","SL61FL","SLE","short_birth_interval_pct",68029,0,4,0,0
"previous_primary","SL61FL","SLE","improved_water_pct",68029,0,4,0,0
"previous_primary","SL61FL","SLE","improved_sanitation_pct",68029,0,4,0,0
"previous_primary","SL61FL","SLE","electricity_pct",68029,0,4,0,0
"previous_primary","SL61FL","SLE","log_hiv_incidence",68029,0,4,0,0
"previous_primary","SL61FL","SLE","log_gdp_pc",68029,0,4,0,0
"previous_primary","SL61FL","SLE","log_health_expenditure_pc",68029,0,4,0,0
"previous_primary","SL61FL","SLE","political_stability",68029,0,4,0,0
"eligible_MAP","SL61FL","SLE","male_pct",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","multiple_birth_pct",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","mean_birth_order",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","mean_maternal_age_birth",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","mean_maternal_education_years",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","mean_wealth_quintile",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","urban_pct",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","dtp3_pct",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","measles_pct",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","facility_delivery_pct",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","short_birth_interval_pct",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","improved_water_pct",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","improved_sanitation_pct",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","electricity_pct",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","log_hiv_incidence",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","log_gdp_pc",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","log_health_expenditure_pc",68076,0,4,0,0
"eligible_MAP","SL61FL","SLE","political_stability",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","male_pct",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","multiple_birth_pct",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","mean_birth_order",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","mean_maternal_age_birth",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","mean_maternal_education_years",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","mean_wealth_quintile",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","urban_pct",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","dtp3_pct",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","measles_pct",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","facility_delivery_pct",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","short_birth_interval_pct",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","improved_water_pct",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","improved_sanitation_pct",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","electricity_pct",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","log_hiv_incidence",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","log_gdp_pc",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","log_health_expenditure_pc",68076,0,4,0,0
"regional_baseline","SL61FL","SLE","political_stability",68076,0,4,0,0
"previous_primary","SL7AFL","SLE","male_pct",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","multiple_birth_pct",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","mean_birth_order",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","mean_maternal_age_birth",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","mean_maternal_education_years",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","mean_wealth_quintile",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","urban_pct",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","dtp3_pct",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","measles_pct",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","facility_delivery_pct",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","short_birth_interval_pct",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","improved_water_pct",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","improved_sanitation_pct",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","electricity_pct",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","log_hiv_incidence",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","log_gdp_pc",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","log_health_expenditure_pc",57080,0,5,0,0
"previous_primary","SL7AFL","SLE","political_stability",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","male_pct",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","multiple_birth_pct",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","mean_birth_order",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","mean_maternal_age_birth",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","mean_maternal_education_years",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","mean_wealth_quintile",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","urban_pct",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","dtp3_pct",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","measles_pct",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","facility_delivery_pct",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","short_birth_interval_pct",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","improved_water_pct",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","improved_sanitation_pct",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","electricity_pct",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","log_hiv_incidence",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","log_gdp_pc",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","log_health_expenditure_pc",57080,0,5,0,0
"eligible_MAP","SL7AFL","SLE","political_stability",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","male_pct",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","multiple_birth_pct",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","mean_birth_order",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","mean_maternal_age_birth",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","mean_maternal_education_years",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","mean_wealth_quintile",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","urban_pct",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","dtp3_pct",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","measles_pct",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","facility_delivery_pct",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","short_birth_interval_pct",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","improved_water_pct",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","improved_sanitation_pct",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","electricity_pct",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","log_hiv_incidence",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","log_gdp_pc",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","log_health_expenditure_pc",57080,0,5,0,0
"regional_baseline","SL7AFL","SLE","political_stability",57080,0,5,0,0
"eligible_MAP","ST51FL","STP","male_pct",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","multiple_birth_pct",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","mean_birth_order",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","mean_maternal_age_birth",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","mean_maternal_education_years",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","mean_wealth_quintile",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","urban_pct",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","dtp3_pct",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","measles_pct",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","facility_delivery_pct",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","short_birth_interval_pct",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","improved_water_pct",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","improved_sanitation_pct",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","electricity_pct",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","log_hiv_incidence",10839,10839,4,4,4
"eligible_MAP","ST51FL","STP","log_gdp_pc",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","log_health_expenditure_pc",10839,0,4,0,0
"eligible_MAP","ST51FL","STP","political_stability",10839,0,4,0,0
"previous_primary","SZ51FL","SWZ","male_pct",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","multiple_birth_pct",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","mean_birth_order",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","mean_maternal_age_birth",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","mean_maternal_education_years",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","mean_wealth_quintile",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","urban_pct",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","dtp3_pct",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","measles_pct",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","facility_delivery_pct",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","short_birth_interval_pct",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","improved_water_pct",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","improved_sanitation_pct",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","electricity_pct",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","log_hiv_incidence",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","log_gdp_pc",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","log_health_expenditure_pc",10725,0,3,0,0
"previous_primary","SZ51FL","SWZ","political_stability",10725,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","male_pct",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","multiple_birth_pct",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","mean_birth_order",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","mean_maternal_age_birth",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","mean_maternal_education_years",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","mean_wealth_quintile",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","urban_pct",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","dtp3_pct",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","measles_pct",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","facility_delivery_pct",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","short_birth_interval_pct",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","improved_water_pct",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","improved_sanitation_pct",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","electricity_pct",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","log_hiv_incidence",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","log_gdp_pc",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","log_health_expenditure_pc",11268,0,3,0,0
"eligible_MAP","SZ51FL","SWZ","political_stability",11268,529,3,3,0
"regional_baseline","SZ51FL","SWZ","male_pct",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","multiple_birth_pct",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","mean_birth_order",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","mean_maternal_age_birth",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","mean_maternal_education_years",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","mean_wealth_quintile",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","urban_pct",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","dtp3_pct",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","measles_pct",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","facility_delivery_pct",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","short_birth_interval_pct",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","improved_water_pct",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","improved_sanitation_pct",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","electricity_pct",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","log_hiv_incidence",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","log_gdp_pc",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","log_health_expenditure_pc",10739,0,3,0,0
"regional_baseline","SZ51FL","SWZ","political_stability",10739,0,3,0,0
"previous_primary","TD41FL","TCD","male_pct",22684,0,8,0,0
"previous_primary","TD41FL","TCD","multiple_birth_pct",22684,0,8,0,0
"previous_primary","TD41FL","TCD","mean_birth_order",22684,0,8,0,0
"previous_primary","TD41FL","TCD","mean_maternal_age_birth",22684,0,8,0,0
"previous_primary","TD41FL","TCD","mean_maternal_education_years",22684,0,8,0,0
"previous_primary","TD41FL","TCD","mean_wealth_quintile",22684,0,8,0,0
"previous_primary","TD41FL","TCD","urban_pct",22684,0,8,0,0
"previous_primary","TD41FL","TCD","dtp3_pct",22684,0,8,0,0
"previous_primary","TD41FL","TCD","measles_pct",22684,0,8,0,0
"previous_primary","TD41FL","TCD","facility_delivery_pct",22684,0,8,0,0
"previous_primary","TD41FL","TCD","short_birth_interval_pct",22684,0,8,0,0
"previous_primary","TD41FL","TCD","improved_water_pct",22684,0,8,0,0
"previous_primary","TD41FL","TCD","improved_sanitation_pct",22684,0,8,0,0
"previous_primary","TD41FL","TCD","electricity_pct",22684,0,8,0,0
"previous_primary","TD41FL","TCD","log_hiv_incidence",22684,0,8,0,0
"previous_primary","TD41FL","TCD","log_gdp_pc",22684,0,8,0,0
"previous_primary","TD41FL","TCD","log_health_expenditure_pc",22684,0,8,0,0
"previous_primary","TD41FL","TCD","political_stability",22684,0,8,0,0
"eligible_MAP","TD41FL","TCD","male_pct",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","multiple_birth_pct",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","mean_birth_order",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","mean_maternal_age_birth",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","mean_maternal_education_years",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","mean_wealth_quintile",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","urban_pct",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","dtp3_pct",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","measles_pct",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","facility_delivery_pct",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","short_birth_interval_pct",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","improved_water_pct",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","improved_sanitation_pct",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","electricity_pct",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","log_hiv_incidence",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","log_gdp_pc",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","log_health_expenditure_pc",29949,0,8,0,0
"eligible_MAP","TD41FL","TCD","political_stability",29949,7251,8,8,0
"regional_baseline","TD41FL","TCD","male_pct",22698,0,8,0,0
"regional_baseline","TD41FL","TCD","multiple_birth_pct",22698,0,8,0,0
"regional_baseline","TD41FL","TCD","mean_birth_order",22698,0,8,0,0
"regional_baseline","TD41FL","TCD","mean_maternal_age_birth",22698,0,8,0,0
"regional_baseline","TD41FL","TCD","mean_maternal_education_years",22698,0,8,0,0
"regional_baseline","TD41FL","TCD","mean_wealth_quintile",22698,0,8,0,0
"regional_baseline","TD41FL","TCD","urban_pct",22698,0,8,0,0
"regional_baseline","TD41FL","TCD","dtp3_pct",22698,0,8,0,0
"regional_baseline","TD41FL","TCD","measles_pct",22698,0,8,0,0
