"survey","country","region","records","children","deaths","complete_case_records","complete_case_children","complete_case_deaths","baseline"
"SN5AFL","SEN","SEN:SN5AFL:dakar",4917,1461,34,0,0,0,"regional_baseline"
"SN5AFL","SEN","SEN:SN5AFL:diourbel",6366,1854,78,0,0,0,"regional_baseline"
"SN5AFL","SEN","SEN:SN5AFL:fatick",5682,1703,91,0,0,0,"regional_baseline"
"SN5AFL","SEN","SEN:SN5AFL:kaolack",19896,5943,316,0,0,0,"regional_baseline"
"SN5AFL","SEN","SEN:SN5AFL:kolda",12634,3703,226,0,0,0,"regional_baseline"
"SN5AFL","SEN","SEN:SN5AFL:louga",5683,1713,89,0,0,0,"regional_baseline"
"SN5AFL","SEN","SEN:SN5AFL:matam",6207,1873,108,0,0,0,"regional_baseline"
"SN5AFL","SEN","SEN:SN5AFL:saintlouis",11462,3461,160,0,0,0,"regional_baseline"
"SN5AFL","SEN","SEN:SN5AFL:tambacounda",5789,1725,113,0,0,0,"regional_baseline"
"SN5AFL","SEN","SEN:SN5AFL:thies",5183,1549,50,0,0,0,"regional_baseline"
"SN5AFL","SEN","SEN:SN5AFL:ziguinchor",3523,1067,36,0,0,0,"regional_baseline"
"SN61FL","SEN","SEN:SN61FL:fatick",4896,1505,48,4896,1505,48,"previous_primary"
"SN61FL","SEN","SEN:SN61FL:matam",4630,1384,50,4630,1384,50,"previous_primary"
"SN61FL","SEN","SEN:SN61FL:diourbel",5924,1792,74,5924,1792,74,"previous_primary"
"SN61FL","SEN","SEN:SN61FL:saintlouis",4415,1323,46,4415,1323,46,"previous_primary"
"SN61FL","SEN","SEN:SN61FL:louga",5118,1562,61,5118,1562,61,"previous_primary"
"SN61FL","SEN","SEN:SN61FL:thies",5139,1581,42,5139,1581,42,"previous_primary"
"SN61FL","SEN","SEN:SN61FL:kaffrine",5209,1632,65,5209,1632,65,"previous_primary"
"SN61FL","SEN","SEN:SN61FL:kaolack",6433,1974,71,6433,1974,71,"previous_primary"
"SN61FL","SEN","SEN:SN61FL:tambacounda",5564,1695,72,5564,1695,72,"previous_primary"
"SN61FL","SEN","SEN:SN61FL:kolda",5785,1732,105,5785,1732,105,"previous_primary"
"SN61FL","SEN","SEN:SN61FL:dakar",4522,1320,42,4522,1320,42,"previous_primary"
"SN61FL","SEN","SEN:SN61FL:ziguinchor",3345,1005,34,3345,1005,34,"previous_primary"
"SN61FL","SEN","SEN:SN61FL:sedhiou",5267,1597,70,5267,1597,70,"previous_primary"
"SN61FL","SEN","SEN:SN61FL:kedougou",2489,763,44,2489,763,44,"previous_primary"
"SN61FL","SEN","SEN:SN61FL:fatick",4896,1505,48,4896,1505,48,"eligible_MAP"
"SN61FL","SEN","SEN:SN61FL:matam",4630,1384,50,4630,1384,50,"eligible_MAP"
"SN61FL","SEN","SEN:SN61FL:diourbel",5924,1792,74,5924,1792,74,"eligible_MAP"
"SN61FL","SEN","SEN:SN61FL:saintlouis",4415,1323,46,4415,1323,46,"eligible_MAP"
"SN61FL","SEN","SEN:SN61FL:louga",5118,1562,61,5118,1562,61,"eligible_MAP"
"SN61FL","SEN","SEN:SN61FL:thies",5139,1581,42,5139,1581,42,"eligible_MAP"
"SN61FL","SEN","SEN:SN61FL:kaffrine",5209,1632,65,5209,1632,65,"eligible_MAP"
"SN61FL","SEN","SEN:SN61FL:kaolack",6433,1974,71,6433,1974,71,"eligible_MAP"
"SN61FL","SEN","SEN:SN61FL:tambacounda",5564,1695,72,5564,1695,72,"eligible_MAP"
"SN61FL","SEN","SEN:SN61FL:kolda",5785,1732,105,5785,1732,105,"eligible_MAP"
"SN61FL","SEN","SEN:SN61FL:dakar",4522,1320,42,4522,1320,42,"eligible_MAP"
"SN61FL","SEN","SEN:SN61FL:ziguinchor",3345,1005,34,3345,1005,34,"eligible_MAP"
"SN61FL","SEN","SEN:SN61FL:sedhiou",5267,1597,70,5267,1597,70,"eligible_MAP"
"SN61FL","SEN","SEN:SN61FL:kedougou",2489,763,44,2489,763,44,"eligible_MAP"
"SN61FL","SEN","SEN:SN61FL:fatick",4896,1505,48,4896,1505,48,"regional_baseline"
"SN61FL","SEN","SEN:SN61FL:matam",4630,1384,50,4630,1384,50,"regional_baseline"
"SN61FL","SEN","SEN:SN61FL:diourbel",5924,1792,74,5924,1792,74,"regional_baseline"
"SN61FL","SEN","SEN:SN61FL:saintlouis",4415,1323,46,4415,1323,46,"regional_baseline"
"SN61FL","SEN","SEN:SN61FL:louga",5118,1562,61,5118,1562,61,"regional_baseline"
"SN61FL","SEN","SEN:SN61FL:thies",5139,1581,42,5139,1581,42,"regional_baseline"
"SN61FL","SEN","SEN:SN61FL:kaffrine",5209,1632,65,5209,1632,65,"regional_baseline"
"SN61FL","SEN","SEN:SN61FL:kaolack",6433,1974,71,6433,1974,71,"regional_baseline"
"SN61FL","SEN","SEN:SN61FL:tambacounda",5564,1695,72,5564,1695,72,"regional_baseline"
"SN61FL","SEN","SEN:SN61FL:kolda",5785,1732,105,5785,1732,105,"regional_baseline"
"SN61FL","SEN","SEN:SN61FL:dakar",4522,1320,42,4522,1320,42,"regional_baseline"
"SN61FL","SEN","SEN:SN61FL:ziguinchor",3345,1005,34,3345,1005,34,"regional_baseline"
"SN61FL","SEN","SEN:SN61FL:sedhiou",5267,1597,70,5267,1597,70,"regional_baseline"
"SN61FL","SEN","SEN:SN61FL:kedougou",2489,763,44,2489,763,44,"regional_baseline"
"SN6DFL","SEN","SEN:SN6DFL:west",5204,1559,45,5204,1559,45,"previous_primary"
"SN6DFL","SEN","SEN:SN6DFL:center",13219,3940,146,13219,3940,146,"previous_primary"
"SN6DFL","SEN","SEN:SN6DFL:south",11714,3482,139,11714,3482,139,"previous_primary"
"SN6DFL","SEN","SEN:SN6DFL:north",8369,2451,58,8369,2451,58,"previous_primary"
"SN6DFL","SEN","SEN:SN6DFL:west",5204,1559,45,5204,1559,45,"eligible_MAP"
"SN6DFL","SEN","SEN:SN6DFL:center",13219,3940,146,13219,3940,146,"eligible_MAP"
"SN6DFL","SEN","SEN:SN6DFL:south",11714,3482,139,11714,3482,139,"eligible_MAP"
"SN6DFL","SEN","SEN:SN6DFL:north",8369,2451,58,8369,2451,58,"eligible_MAP"
"SN6DFL","SEN","SEN:SN6DFL:west",5204,1559,45,5204,1559,45,"regional_baseline"
"SN6DFL","SEN","SEN:SN6DFL:center",13219,3940,146,13219,3940,146,"regional_baseline"
"SN6DFL","SEN","SEN:SN6DFL:south",11714,3482,139,11714,3482,139,"regional_baseline"
"SN6DFL","SEN","SEN:SN6DFL:north",8369,2451,58,8369,2451,58,"regional_baseline"
"SN71FL","SEN","SEN:SN71FL:west",4773,1401,29,4773,1401,29,"previous_primary"
"SN71FL","SEN","SEN:SN71FL:center",13560,3975,107,13560,3975,107,"previous_primary"
"SN71FL","SEN","SEN:SN71FL:south",11840,3555,153,11840,3555,153,"previous_primary"
"SN71FL","SEN","SEN:SN71FL:north",8693,2568,84,8693,2568,84,"previous_primary"
"SN71FL","SEN","SEN:SN71FL:west",4773,1401,29,4773,1401,29,"eligible_MAP"
"SN71FL","SEN","SEN:SN71FL:center",13560,3975,107,13560,3975,107,"eligible_MAP"
"SN71FL","SEN","SEN:SN71FL:south",11840,3555,153,11840,3555,153,"eligible_MAP"
"SN71FL","SEN","SEN:SN71FL:north",8693,2568,84,8693,2568,84,"eligible_MAP"
"SN71FL","SEN","SEN:SN71FL:west",4773,1401,29,4773,1401,29,"regional_baseline"
"SN71FL","SEN","SEN:SN71FL:center",13560,3975,107,13560,3975,107,"regional_baseline"
"SN71FL","SEN","SEN:SN71FL:south",11840,3555,153,11840,3555,153,"regional_baseline"
"SN71FL","SEN","SEN:SN71FL:north",8693,2568,84,8693,2568,84,"regional_baseline"
"SN7AFL","SEN","SEN:SN7AFL:west",5264,1547,27,5264,1547,27,"previous_primary"
"SN7AFL","SEN","SEN:SN7AFL:south",13372,3985,191,13372,3985,191,"previous_primary"
"SN7AFL","SEN","SEN:SN7AFL:center",14064,4172,147,14064,4172,147,"previous_primary"
"SN7AFL","SEN","SEN:SN7AFL:north",7457,2260,56,7457,2260,56,"previous_primary"
"SN7AFL","SEN","SEN:SN7AFL:west",5264,1547,27,5264,1547,27,"eligible_MAP"
"SN7AFL","SEN","SEN:SN7AFL:south",13372,3985,191,13372,3985,191,"eligible_MAP"
"SN7AFL","SEN","SEN:SN7AFL:center",14064,4172,147,14064,4172,147,"eligible_MAP"
"SN7AFL","SEN","SEN:SN7AFL:north",7457,2260,56,7457,2260,56,"eligible_MAP"
"SN7AFL","SEN","SEN:SN7AFL:west",5264,1547,27,5264,1547,27,"regional_baseline"
"SN7AFL","SEN","SEN:SN7AFL:south",13372,3985,191,13372,3985,191,"regional_baseline"
"SN7AFL","SEN","SEN:SN7AFL:center",14064,4172,147,14064,4172,147,"regional_baseline"
"SN7AFL","SEN","SEN:SN7AFL:north",7457,2260,56,7457,2260,56,"regional_baseline"
"SN7IFL","SEN","SEN:SN7IFL:west",5180,1540,20,5180,1540,20,"previous_primary"
"SN7IFL","SEN","SEN:SN7IFL:south",12490,3717,165,12490,3717,165,"previous_primary"
"SN7IFL","SEN","SEN:SN7IFL:center",13214,3952,107,13214,3952,107,"previous_primary"
"SN7IFL","SEN","SEN:SN7IFL:north",7938,2368,67,7938,2368,67,"previous_primary"
"SN7IFL","SEN","SEN:SN7IFL:west",5180,1540,20,5180,1540,20,"eligible_MAP"
"SN7IFL","SEN","SEN:SN7IFL:south",12490,3717,165,12490,3717,165,"eligible_MAP"
"SN7IFL","SEN","SEN:SN7IFL:center",13214,3952,107,13214,3952,107,"eligible_MAP"
"SN7IFL","SEN","SEN:SN7IFL:north",7938,2368,67,7938,2368,67,"eligible_MAP"
"SN7IFL","SEN","SEN:SN7IFL:west",5180,1540,20,5180,1540,20,"regional_baseline"
"SN7IFL","SEN","SEN:SN7IFL:south",12490,3717,165,12490,3717,165,"regional_baseline"
"SN7IFL","SEN","SEN:SN7IFL:center",13214,3952,107,13214,3952,107,"regional_baseline"
"SN7IFL","SEN","SEN:SN7IFL:north",7938,2368,67,7938,2368,67,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:dakar",4401,1303,24,4401,1303,24,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:fatick",5233,1579,37,5233,1579,37,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:matam",5643,1717,67,5643,1717,67,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:louga",5135,1534,54,5135,1534,54,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:sedhiou",5268,1573,47,5268,1573,47,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:kedougou",3853,1157,41,3853,1157,41,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:tambacounda",5812,1729,56,5812,1729,56,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:kaolack",4424,1332,29,4424,1332,29,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:saintlouis",4545,1356,40,4545,1356,40,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:thies",5464,1640,45,5464,1640,45,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:diourbel",6025,1804,51,6025,1804,51,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:ziguinchor",3443,1020,25,3443,1020,25,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:kolda",5317,1580,73,5317,1580,73,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:kaffrine",6722,1961,53,6722,1961,53,"previous_primary"
"SN7ZFL","SEN","SEN:SN7ZFL:dakar",4403,1304,24,4403,1304,24,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:fatick",5248,1583,37,5248,1583,37,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:matam",5643,1717,67,5643,1717,67,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:louga",5144,1536,54,5144,1536,54,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:sedhiou",5268,1573,47,5268,1573,47,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:kedougou",3853,1157,41,3853,1157,41,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:tambacounda",5812,1729,56,5812,1729,56,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:kaolack",4424,1332,29,4424,1332,29,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:saintlouis",4545,1356,40,4545,1356,40,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:thies",5464,1640,45,5464,1640,45,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:diourbel",6037,1808,52,6037,1808,52,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:ziguinchor",3443,1020,25,3443,1020,25,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:kolda",5317,1580,73,5317,1580,73,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:kaffrine",6722,1961,53,6722,1961,53,"eligible_MAP"
"SN7ZFL","SEN","SEN:SN7ZFL:dakar",4403,1304,24,4403,1304,24,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:fatick",5248,1583,37,5248,1583,37,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:matam",5643,1717,67,5643,1717,67,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:louga",5144,1536,54,5144,1536,54,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:sedhiou",5268,1573,47,5268,1573,47,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:kedougou",3853,1157,41,3853,1157,41,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:tambacounda",5812,1729,56,5812,1729,56,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:kaolack",4424,1332,29,4424,1332,29,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:saintlouis",4545,1356,40,4545,1356,40,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:thies",5464,1640,45,5464,1640,45,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:diourbel",6037,1808,52,6037,1808,52,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:ziguinchor",3443,1020,25,3443,1020,25,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:kolda",5317,1580,73,5317,1580,73,"regional_baseline"
"SN7ZFL","SEN","SEN:SN7ZFL:kaffrine",6722,1961,53,6722,1961,53,"regional_baseline"
"SN81FL","SEN","SEN:SN81FL:west",5391,1596,34,5391,1596,34,"previous_primary"
"SN81FL","SEN","SEN:SN81FL:south",12160,3606,124,12160,3606,124,"previous_primary"
"SN81FL","SEN","SEN:SN81FL:center",13933,4184,102,13933,4184,102,"previous_primary"
"SN81FL","SEN","SEN:SN81FL:north",7830,2373,58,7830,2373,58,"previous_primary"
"SN81FL","SEN","SEN:SN81FL:west",5391,1596,34,5391,1596,34,"eligible_MAP"
"SN81FL","SEN","SEN:SN81FL:south",12160,3606,124,12160,3606,124,"eligible_MAP"
"SN81FL","SEN","SEN:SN81FL:center",13933,4184,102,13933,4184,102,"eligible_MAP"
"SN81FL","SEN","SEN:SN81FL:north",7830,2373,58,7830,2373,58,"eligible_MAP"
"SN81FL","SEN","SEN:SN81FL:west",5391,1596,34,5391,1596,34,"regional_baseline"
"SN81FL","SEN","SEN:SN81FL:south",12160,3606,124,12160,3606,124,"regional_baseline"
"SN81FL","SEN","SEN:SN81FL:center",13933,4184,102,13933,4184,102,"regional_baseline"
"SN81FL","SEN","SEN:SN81FL:north",7830,2373,58,7830,2373,58,"regional_baseline"
"SN8BFL","SEN","SEN:SN8BFL:west",4524,1369,17,4524,1369,17,"previous_primary"
"SN8BFL","SEN","SEN:SN8BFL:south",11642,3423,97,11642,3423,97,"previous_primary"
"SN8BFL","SEN","SEN:SN8BFL:center",12075,3612,81,12075,3612,81,"previous_primary"
"SN8BFL","SEN","SEN:SN8BFL:north",7091,2164,48,7091,2164,48,"previous_primary"
"SN8BFL","SEN","SEN:SN8BFL:west",4536,1372,17,4536,1372,17,"eligible_MAP"
"SN8BFL","SEN","SEN:SN8BFL:south",11649,3424,97,11649,3424,97,"eligible_MAP"
"SN8BFL","SEN","SEN:SN8BFL:center",12075,3612,81,12075,3612,81,"eligible_MAP"
"SN8BFL","SEN","SEN:SN8BFL:north",7091,2164,48,7091,2164,48,"eligible_MAP"
"SN8BFL","SEN","SEN:SN8BFL:west",4536,1372,17,4536,1372,17,"regional_baseline"
"SN8BFL","SEN","SEN:SN8BFL:south",11649,3424,97,11649,3424,97,"regional_baseline"
"SN8BFL","SEN","SEN:SN8BFL:center",12075,3612,81,12075,3612,81,"regional_baseline"
"SN8BFL","SEN","SEN:SN8BFL:north",7091,2164,48,7091,2164,48,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:dakar",3749,1086,19,3749,1086,19,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:ziguinchor",2351,691,8,2351,691,8,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:diourbel",4595,1349,35,4595,1349,35,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:saintlouis",3927,1160,15,3927,1160,15,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:tambacounda",5118,1532,46,5118,1532,46,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:kaolack",4365,1231,13,4365,1231,13,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:thies",4526,1348,23,4526,1348,23,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:louga",4266,1271,35,4266,1271,35,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:fatick",5027,1469,30,5027,1469,30,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:kolda",4228,1278,40,4228,1278,40,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:matam",5070,1513,33,5070,1513,33,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:kaffrine",6243,1860,40,6243,1860,40,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:kedougou",3688,1103,30,3688,1103,30,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:sedhiou",4781,1435,55,4781,1435,55,"previous_primary"
"SN8SFL","SEN","SEN:SN8SFL:dakar",3749,1086,19,3749,1086,19,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:ziguinchor",2351,691,8,2351,691,8,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:diourbel",4595,1349,35,4595,1349,35,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:saintlouis",3927,1160,15,3927,1160,15,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:tambacounda",5118,1532,46,5118,1532,46,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:kaolack",4365,1231,13,4365,1231,13,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:thies",4526,1348,23,4526,1348,23,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:louga",4266,1271,35,4266,1271,35,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:fatick",5027,1469,30,5027,1469,30,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:kolda",4228,1278,40,4228,1278,40,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:matam",5070,1513,33,5070,1513,33,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:kaffrine",6243,1860,40,6243,1860,40,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:kedougou",3688,1103,30,3688,1103,30,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:sedhiou",4781,1435,55,4781,1435,55,"eligible_MAP"
"SN8SFL","SEN","SEN:SN8SFL:dakar",3749,1086,19,3749,1086,19,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:ziguinchor",2351,691,8,2351,691,8,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:diourbel",4595,1349,35,4595,1349,35,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:saintlouis",3927,1160,15,3927,1160,15,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:tambacounda",5118,1532,46,5118,1532,46,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:kaolack",4365,1231,13,4365,1231,13,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:thies",4526,1348,23,4526,1348,23,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:louga",4266,1271,35,4266,1271,35,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:fatick",5027,1469,30,5027,1469,30,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:kolda",4228,1278,40,4228,1278,40,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:matam",5070,1513,33,5070,1513,33,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:kaffrine",6243,1860,40,6243,1860,40,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:kedougou",3688,1103,30,3688,1103,30,"regional_baseline"
"SN8SFL","SEN","SEN:SN8SFL:sedhiou",4781,1435,55,4781,1435,55,"regional_baseline"
"SL51FL","SLE","SLE:SL51FL:southern",7760,2454,152,7760,2454,152,"previous_primary"
"SL51FL","SLE","SLE:SL51FL:eastern",8207,2532,163,8207,2532,163,"previous_primary"
"SL51FL","SLE","SLE:SL51FL:northern",10472,3285,211,10472,3285,211,"previous_primary"
"SL51FL","SLE","SLE:SL51FL:western",4846,1525,127,4846,1525,127,"previous_primary"
"SL51FL","SLE","SLE:SL51FL:southern",7783,2460,152,7783,2460,152,"eligible_MAP"
"SL51FL","SLE","SLE:SL51FL:eastern",8217,2537,164,8217,2537,164,"eligible_MAP"
"SL51FL","SLE","SLE:SL51FL:northern",10495,3292,211,10495,3292,211,"eligible_MAP"
"SL51FL","SLE","SLE:SL51FL:western",4849,1526,127,4849,1526,127,"eligible_MAP"
"SL51FL","SLE","SLE:SL51FL:southern",7783,2460,152,7783,2460,152,"regional_baseline"
"SL51FL","SLE","SLE:SL51FL:eastern",8217,2537,164,8217,2537,164,"regional_baseline"
"SL51FL","SLE","SLE:SL51FL:northern",10495,3292,211,10495,3292,211,"regional_baseline"
"SL51FL","SLE","SLE:SL51FL:western",4849,1526,127,4849,1526,127,"regional_baseline"
"SL61FL","SLE","SLE:SL61FL:western",7379,2243,192,7379,2243,192,"previous_primary"
"SL61FL","SLE","SLE:SL61FL:northern",26620,8201,553,26620,8201,553,"previous_primary"
"SL61FL","SLE","SLE:SL61FL:eastern",14819,4464,382,14819,4464,382,"previous_primary"
"SL61FL","SLE","SLE:SL61FL:southern",19211,5724,405,19211,5724,405,"previous_primary"
"SL61FL","SLE","SLE:SL61FL:western",7383,2244,192,7383,2244,192,"eligible_MAP"
"SL61FL","SLE","SLE:SL61FL:northern",26643,8210,555,26643,8210,555,"eligible_MAP"
"SL61FL","SLE","SLE:SL61FL:eastern",14824,4466,383,14824,4466,383,"eligible_MAP"
"SL61FL","SLE","SLE:SL61FL:southern",19226,5729,405,19226,5729,405,"eligible_MAP"
"SL61FL","SLE","SLE:SL61FL:western",7383,2244,192,7383,2244,192,"regional_baseline"
"SL61FL","SLE","SLE:SL61FL:northern",26643,8210,555,26643,8210,555,"regional_baseline"
"SL61FL","SLE","SLE:SL61FL:eastern",14824,4466,383,14824,4466,383,"regional_baseline"
"SL61FL","SLE","SLE:SL61FL:southern",19226,5729,405,19226,5729,405,"regional_baseline"
"SL7AFL","SLE","SLE:SL7AFL:southern",14383,4344,239,14383,4344,239,"previous_primary"
"SL7AFL","SLE","SLE:SL7AFL:northern",13597,4118,207,13597,4118,207,"previous_primary"
"SL7AFL","SLE","SLE:SL7AFL:western",7031,2120,110,7031,2120,110,"previous_primary"
"SL7AFL","SLE","SLE:SL7AFL:eastern",11657,3568,209,11657,3568,209,"previous_primary"
"SL7AFL","SLE","SLE:SL7AFL:northwestern",10412,3216,232,10412,3216,232,"previous_primary"
"SL7AFL","SLE","SLE:SL7AFL:southern",14383,4344,239,14383,4344,239,"eligible_MAP"
"SL7AFL","SLE","SLE:SL7AFL:northern",13597,4118,207,13597,4118,207,"eligible_MAP"
"SL7AFL","SLE","SLE:SL7AFL:western",7031,2120,110,7031,2120,110,"eligible_MAP"
"SL7AFL","SLE","SLE:SL7AFL:eastern",11657,3568,209,11657,3568,209,"eligible_MAP"
"SL7AFL","SLE","SLE:SL7AFL:northwestern",10412,3216,232,10412,3216,232,"eligible_MAP"
"SL7AFL","SLE","SLE:SL7AFL:southern",14383,4344,239,14383,4344,239,"regional_baseline"
"SL7AFL","SLE","SLE:SL7AFL:northern",13597,4118,207,13597,4118,207,"regional_baseline"
"SL7AFL","SLE","SLE:SL7AFL:western",7031,2120,110,7031,2120,110,"regional_baseline"
"SL7AFL","SLE","SLE:SL7AFL:eastern",11657,3568,209,11657,3568,209,"regional_baseline"
"SL7AFL","SLE","SLE:SL7AFL:northwestern",10412,3216,232,10412,3216,232,"regional_baseline"
"ST51FL","STP","STP:ST51FL:principe",1769,532,12,0,0,0,"eligible_MAP"
"ST51FL","STP","STP:ST51FL:central",3397,1020,35,0,0,0,"eligible_MAP"
"ST51FL","STP","STP:ST51FL:north",2863,861,24,0,0,0,"eligible_MAP"
"ST51FL","STP","STP:ST51FL:south",2810,861,21,0,0,0,"eligible_MAP"
"SZ51FL","SWZ","SWZ:SZ51FL:hhohho",3790,1190,61,3790,1190,61,"previous_primary"
"SZ51FL","SWZ","SWZ:SZ51FL:lubombo",3538,1121,77,3538,1121,77,"previous_primary"
"SZ51FL","SWZ","SWZ:SZ51FL:shiselweni",3397,1026,63,3397,1026,63,"previous_primary"
"SZ51FL","SWZ","SWZ:SZ51FL:hhohho",4019,1222,61,3790,1190,61,"eligible_MAP"
"SZ51FL","SWZ","SWZ:SZ51FL:lubombo",3827,1171,84,3552,1125,77,"eligible_MAP"
"SZ51FL","SWZ","SWZ:SZ51FL:shiselweni",3422,1031,64,3397,1026,63,"eligible_MAP"
"SZ51FL","SWZ","SWZ:SZ51FL:hhohho",3790,1190,61,3790,1190,61,"regional_baseline"
"SZ51FL","SWZ","SWZ:SZ51FL:lubombo",3552,1125,77,3552,1125,77,"regional_baseline"
"SZ51FL","SWZ","SWZ:SZ51FL:shiselweni",3397,1026,63,3397,1026,63,"regional_baseline"
"TD41FL","TCD","TCD:TD41FL:zone3",3187,1315,79,3187,1315,79,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone8",3050,1251,89,3050,1251,89,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone2",2490,1015,56,2490,1015,56,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone5",2350,960,83,2350,960,83,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone7",2878,1167,102,2878,1167,102,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone6",2562,1038,78,2562,1038,78,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone4",1945,767,26,1945,767,26,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone1",4222,1784,96,4222,1784,96,"previous_primary"
"TD41FL","TCD","TCD:TD41FL:zone3",4157,1323,106,3187,1315,79,"eligible_MAP"
"TD41FL","TCD","TCD:TD41FL:zone8",4003,1261,116,3050,1251,89,"eligible_MAP"
"TD41FL","TCD","TCD:TD41FL:zone2",3312,1021,69,2490,1015,56,"eligible_MAP"
