"label","n_hh","w_hh","matched","numeric_code","group_rule_improved","svkey","v113_class"
"protected spring",61,61.930799,TRUE,FALSE,NA,"SL51FL","character"
"protected well",1131,1082.742637,TRUE,FALSE,NA,"SL51FL","character"
"public tap/standpipe",757,671.654556999999,TRUE,FALSE,NA,"SL51FL","character"
"river/dam/lake/ponds/stream/canal/irirgation channel",1215,1407.604428,FALSE,FALSE,NA,"SL51FL","character"
"tanker truck",3,2.694321,FALSE,FALSE,NA,"SL51FL","character"
"tube well or borehole",338,297.913496000001,TRUE,FALSE,NA,"SL51FL","character"
"unprotected spring",325,339.389541,FALSE,FALSE,NA,"SL51FL","character"
"unprotected well",665,658.314124000001,FALSE,FALSE,NA,"SL51FL","character"
"bottled water or sachets",134,153.176864,TRUE,FALSE,NA,"SL61FL","character"
"cart with small tank",4,6.156459,FALSE,FALSE,NA,"SL61FL","character"
"not a dejure resident",31,32.357816,FALSE,FALSE,NA,"SL61FL","character"
"other",11,6.837239,FALSE,FALSE,NA,"SL61FL","character"
"piped into dwelling",85,87.923349,TRUE,FALSE,NA,"SL61FL","character"
"piped to yard/plot",215,262.089192,TRUE,FALSE,NA,"SL61FL","character"
"protected spring",118,125.145502,TRUE,FALSE,NA,"SL61FL","character"
"protected well",2253,1915.62491600001,TRUE,FALSE,NA,"SL61FL","character"
"public tap/standpipe",1215,1526.88572,TRUE,FALSE,NA,"SL61FL","character"
"rainwater",58,48.738774,TRUE,FALSE,NA,"SL61FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",1761,1813.821995,FALSE,FALSE,NA,"SL61FL","character"
"tanker truck",11,15.560282,FALSE,FALSE,NA,"SL61FL","character"
"tube well or borehole",1659,1648.07147500001,TRUE,FALSE,NA,"SL61FL","character"
"unprotected spring",1207,1232.59128499999,FALSE,FALSE,NA,"SL61FL","character"
"unprotected well",864,849.602242000003,FALSE,FALSE,NA,"SL61FL","character"
"bottled water",5,5.290234,TRUE,FALSE,NA,"SL7AFL","character"
"cart with small tank",5,7.052417,FALSE,FALSE,NA,"SL7AFL","character"
"not a dejure resident",34,32.950577,FALSE,FALSE,NA,"SL7AFL","character"
"piped into dwelling",21,29.06371,TRUE,FALSE,NA,"SL7AFL","character"
"piped to neighbor",225,306.401412,TRUE,FALSE,NA,"SL7AFL","character"
"piped to yard/plot",120,140.748345,TRUE,FALSE,NA,"SL7AFL","character"
"protected spring",131,144.061676,TRUE,FALSE,NA,"SL7AFL","character"
"protected well",1974,1983.00966899999,TRUE,FALSE,NA,"SL7AFL","character"
"public tap/standpipe",1101,1230.177789,TRUE,FALSE,NA,"SL7AFL","character"
"rainwater",180,153.40955,TRUE,FALSE,NA,"SL7AFL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",1863,1671.85425199999,FALSE,FALSE,NA,"SL7AFL","character"
"sachet",320,439.568160000001,TRUE,FALSE,NA,"SL7AFL","character"
"tanker truck",7,9.412472,FALSE,FALSE,NA,"SL7AFL","character"
"tube well or borehole",1735,1742.872943,TRUE,FALSE,NA,"SL7AFL","character"
"unprotected spring",922,788.238068999997,FALSE,FALSE,NA,"SL7AFL","character"
"unprotected well",744,696.193421,FALSE,FALSE,NA,"SL7AFL","character"
"bottled water",2,2.808043,TRUE,FALSE,NA,"ST51FL","character"
"not dejure resident",5,4.831188,FALSE,FALSE,NA,"ST51FL","character"
"piped into dwelling",68,71.451352,TRUE,FALSE,NA,"ST51FL","character"
"piped to yard/plot",365,472.915809000001,TRUE,FALSE,NA,"ST51FL","character"
"protected spring",121,100.074966,TRUE,FALSE,NA,"ST51FL","character"
"protected well",26,16.30172,TRUE,FALSE,NA,"ST51FL","character"
"public tap/standpipe",1127,1062.219668,TRUE,FALSE,NA,"ST51FL","character"
"rainwater",1,0.576348,TRUE,FALSE,NA,"ST51FL","character"
"river/dam/lake/ponds/stream/canal/irirgation channel",172,91.4750730000001,FALSE,FALSE,NA,"ST51FL","character"
"tube well or borehole",3,2.090995,TRUE,FALSE,NA,"ST51FL","character"
"unprotected well",21,9.809435,FALSE,FALSE,NA,"ST51FL","character"
"bottled water",2,1.8677,TRUE,FALSE,NA,"SZ51FL","character"
"not dejure resident",73,70.261364,FALSE,FALSE,NA,"SZ51FL","character"
"other",6,8.559702,FALSE,FALSE,NA,"SZ51FL","character"
"piped into dwelling",496,410.281961999999,TRUE,FALSE,NA,"SZ51FL","character"
"piped to yard/plot",536,535.47208,TRUE,FALSE,NA,"SZ51FL","character"
"protected spring",50,49.330444,TRUE,FALSE,NA,"SZ51FL","character"
"protected well",126,135.074211,TRUE,FALSE,NA,"SZ51FL","character"
"public tap/standpipe",466,491.423043,TRUE,FALSE,NA,"SZ51FL","character"
"rainwater",13,13.055402,TRUE,FALSE,NA,"SZ51FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",435,437.107247,FALSE,FALSE,NA,"SZ51FL","character"
"tanker truck",33,38.737906,FALSE,FALSE,NA,"SZ51FL","character"
"tube well or borehole",176,193.04036,TRUE,FALSE,NA,"SZ51FL","character"
"unprotected spring",95,97.103185,FALSE,FALSE,NA,"SZ51FL","character"
"unprotected well",266,269.840772,FALSE,FALSE,NA,"SZ51FL","character"
"covered well/borehole in the yard",63,55.285471,TRUE,FALSE,NA,"TD41FL","character"
"covered well/borehole, public",757,975.644305,TRUE,FALSE,NA,"TD41FL","character"
"non protected spring",288,362.984820000001,TRUE,FALSE,NA,"TD41FL","character"
"not dejure resident",40,40.562149,FALSE,FALSE,NA,"TD41FL","character"
"other",39,30.80042,FALSE,FALSE,NA,"TD41FL","character"
"piped into residence/yard",418,146.810543,TRUE,FALSE,NA,"TD41FL","character"
"pond/lake",218,275.444375,FALSE,FALSE,NA,"TD41FL","character"
"protected spring",24,18.568105,TRUE,FALSE,NA,"TD41FL","character"
"public tap",442,264.697964,TRUE,FALSE,NA,"TD41FL","character"
"rainwater",5,8.260174,TRUE,FALSE,NA,"TD41FL","character"
"river/stream",110,127.256469,FALSE,FALSE,NA,"TD41FL","character"
"traditional public well",930,1286.688282,FALSE,FALSE,NA,"TD41FL","character"
"traditional well in the yard",266,359.484376,FALSE,FALSE,NA,"TD41FL","character"
"water merchant from covered well",257,113.638027,FALSE,FALSE,NA,"TD41FL","character"
"water merchant from pond/lake",18,15.184531,FALSE,FALSE,NA,"TD41FL","character"
"water merchant from tradit. well",20,7.777597,FALSE,FALSE,NA,"TD41FL","character"
"water merchant from unknown source",27,13.94529,FALSE,FALSE,NA,"TD41FL","character"
"bottled water",5,7.244306,TRUE,FALSE,NA,"TD71FL","character"
"cart with small tank",68,67.810519,FALSE,FALSE,NA,"TD71FL","character"
"not a dejure resident",57,53.582519,FALSE,FALSE,NA,"TD71FL","character"
"other",2,2.490444,FALSE,FALSE,NA,"TD71FL","character"
"piped into dwelling",345,301.597905,TRUE,FALSE,NA,"TD71FL","character"
"piped to yard/plot",368,321.857248999999,TRUE,FALSE,NA,"TD71FL","character"
"protected spring",37,31.876588,TRUE,FALSE,NA,"TD71FL","character"
"protected well",812,920.323630000001,TRUE,FALSE,NA,"TD71FL","character"
"public tap/standpipe",1210,1239.430423,TRUE,FALSE,NA,"TD71FL","character"
"rainwater",4,4.211313,TRUE,FALSE,NA,"TD71FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",1043,992.704390999998,FALSE,FALSE,NA,"TD71FL","character"
"tanker truck",3,0.762445,FALSE,FALSE,NA,"TD71FL","character"
"tube well or borehole",3970,3962.836801,TRUE,FALSE,NA,"TD71FL","character"
"unprotected spring",379,335.235168000001,FALSE,FALSE,NA,"TD71FL","character"
"unprotected well",4112,3943.91942300003,FALSE,FALSE,NA,"TD71FL","character"
"bottled water",19,18.649278,TRUE,FALSE,NA,"TG61FL","character"
"cart with small tank",1,0.567004,FALSE,FALSE,NA,"TG61FL","character"
"not a dejure resident",75,77.828499,FALSE,FALSE,NA,"TG61FL","character"
"piped into dwelling",121,120.133354,TRUE,FALSE,NA,"TG61FL","character"
"piped to yard/plot",157,168.837768,TRUE,FALSE,NA,"TG61FL","character"
"protected spring",28,27.873229,TRUE,FALSE,NA,"TG61FL","character"
"protected well",442,343.501759,TRUE,FALSE,NA,"TG61FL","character"
"public tap/standpipe",1132,1268.535716,TRUE,FALSE,NA,"TG61FL","character"
"rainwater",15,24.755669,TRUE,FALSE,NA,"TG61FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",845,848.668091,FALSE,FALSE,NA,"TG61FL","character"
"tube well or borehole",1781,1795.07370699999,TRUE,FALSE,NA,"TG61FL","character"
"unprotected spring",198,178.667298,FALSE,FALSE,NA,"TG61FL","character"
"unprotected well",983,914.928523999999,FALSE,FALSE,NA,"TG61FL","character"
"water in plastic bag",105,135.409218,FALSE,FALSE,NA,"TG61FL","character"
"bottled water",1,1.86905,TRUE,FALSE,NA,"TZ4IFL","character"
"dam",62,79.8497849999999,FALSE,FALSE,NA,"TZ4IFL","character"
"naighbor's tap",612,711.008528,TRUE,FALSE,NA,"TZ4IFL","character"
"neighbor's borehole",47,69.066461,TRUE,FALSE,NA,"TZ4IFL","character"
"neighbor's open well",77,91.138619,FALSE,FALSE,NA,"TZ4IFL","character"
"not dejure member",140,138.836807,FALSE,FALSE,NA,"TZ4IFL","character"
"open public well",1628,1578.86012500001,FALSE,FALSE,NA,"TZ4IFL","character"
"open well in dwelling",7,11.267075,FALSE,FALSE,NA,"TZ4IFL","character"
"open well in yard/plot",41,36.769926,FALSE,FALSE,NA,"TZ4IFL","character"
"other",1,1.193311,FALSE,FALSE,NA,"TZ4IFL","character"
"piped into dwelling",418,233.806929999999,TRUE,FALSE,NA,"TZ4IFL","character"
"piped into yard/plot",272,206.741409,TRUE,FALSE,NA,"TZ4IFL","character"
"pond, lake",194,258.173206,FALSE,FALSE,NA,"TZ4IFL","character"
"protected public well",707,818.004214999998,TRUE,FALSE,NA,"TZ4IFL","character"
"protected well in dwelling",6,4.306392,TRUE,FALSE,NA,"TZ4IFL","character"
"protected well in yard/plot",10,11.071029,TRUE,FALSE,NA,"TZ4IFL","character"
"public tap",1339,1113.80407100001,TRUE,FALSE,NA,"TZ4IFL","character"
"rainwater",5,7.121843,TRUE,FALSE,NA,"TZ4IFL","character"
"river, stream",698,852.695959000001,FALSE,FALSE,NA,"TZ4IFL","character"
"spring",341,396.066967,FALSE,FALSE,NA,"TZ4IFL","character"
"tanker truck",55,70.640677,FALSE,FALSE,NA,"TZ4IFL","character"
"water vendor",42,78.408776,FALSE,FALSE,NA,"TZ4IFL","character"
"bottled water",10,17.349099,TRUE,FALSE,NA,"TZ63FL","character"
"cart with small tank",42,65.426573,FALSE,FALSE,NA,"TZ63FL","character"
"neighbor's borehole",102,151.895484,TRUE,FALSE,NA,"TZ63FL","character"
"neighbor's open well",133,150.923563,FALSE,FALSE,NA,"TZ63FL","character"
"neighbor's tap",535,640.010825999998,TRUE,FALSE,NA,"TZ63FL","character"
"not dejure resident",130,122.028356,FALSE,FALSE,NA,"TZ63FL","character"
"open public well",1305,1283.704313,FALSE,FALSE,NA,"TZ63FL","character"
"open well in dwelling",16,18.929854,FALSE,FALSE,NA,"TZ63FL","character"
"open well in yard/plot",69,63.818525,FALSE,FALSE,NA,"TZ63FL","character"
"piped into dwelling",431,177.556052,TRUE,FALSE,NA,"TZ63FL","character"
"piped to yard/plot",300,342.102544,TRUE,FALSE,NA,"TZ63FL","character"
"protected public well",707,824.374161,TRUE,FALSE,NA,"TZ63FL","character"
"protected well in dwelling",17,20.02718,TRUE,FALSE,NA,"TZ63FL","character"
"protected well in yard/plot",24,22.487945,TRUE,FALSE,NA,"TZ63FL","character"
"public tap/standpipe",1187,987.365135000003,TRUE,FALSE,NA,"TZ63FL","character"
"rainwater",43,51.624464,TRUE,FALSE,NA,"TZ63FL","character"
"river/dam/lake/ponds/stream/canal/irirgation channel",998,1178.73223,FALSE,FALSE,NA,"TZ63FL","character"
"spring",403,506.725284,FALSE,FALSE,NA,"TZ63FL","character"
"tanker truck",64,67.832433,FALSE,FALSE,NA,"TZ63FL","character"
"bottled water",48,78.923569,TRUE,FALSE,NA,"TZ7BFL","character"
"cart with small tank",40,41.644763,FALSE,FALSE,NA,"TZ7BFL","character"
"not dejure resident",182,175.263525,FALSE,FALSE,NA,"TZ7BFL","character"
"other",7,10.981003,FALSE,FALSE,NA,"TZ7BFL","character"
"piped into dwelling",476,273.648477,TRUE,FALSE,NA,"TZ7BFL","character"
"piped to neighbor",831,927.435652000001,TRUE,FALSE,NA,"TZ7BFL","character"
"piped to yard/plot",608,670.349469,TRUE,FALSE,NA,"TZ7BFL","character"
"protected spring",229,258.346434,TRUE,FALSE,NA,"TZ7BFL","character"
"protected well",1089,1148.413514,TRUE,FALSE,NA,"TZ7BFL","character"
"public tap/standpipe",1634,1331.73653400001,TRUE,FALSE,NA,"TZ7BFL","character"
"rainwater",93,101.814137,TRUE,FALSE,NA,"TZ7BFL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",1016,1060.263459,FALSE,FALSE,NA,"TZ7BFL","character"
"tanker truck",74,147.945976,FALSE,FALSE,NA,"TZ7BFL","character"
"tube well or borehole",320,373.646506,TRUE,FALSE,NA,"TZ7BFL","character"
"unprotected spring",515,576.234229000001,FALSE,FALSE,NA,"TZ7BFL","character"
"unprotected well",1313,1407.620587,FALSE,FALSE,NA,"TZ7BFL","character"
"bottled water",77,92.590912,TRUE,FALSE,NA,"TZ82FL","character"
"cart with small tank",32,38.00708,FALSE,FALSE,NA,"TZ82FL","character"
"not a dejure resident",162,157.836454,FALSE,FALSE,NA,"TZ82FL","character"
"other",50,64.825624,FALSE,FALSE,NA,"TZ82FL","character"
"piped into dwelling",1350,921.726294000002,TRUE,FALSE,NA,"TZ82FL","character"
"piped to neighbor",1198,1411.362713,TRUE,FALSE,NA,"TZ82FL","character"
"piped to yard/plot",1056,1182.341536,TRUE,FALSE,NA,"TZ82FL","character"
"protected spring",192,215.868846,TRUE,FALSE,NA,"TZ82FL","character"
"protected well",1087,1122.61327899999,TRUE,FALSE,NA,"TZ82FL","character"
"public tap/standpipe",1687,1691.77611999999,TRUE,FALSE,NA,"TZ82FL","character"
"rainwater",208,254.104124,TRUE,FALSE,NA,"TZ82FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",741,854.945587,FALSE,FALSE,NA,"TZ82FL","character"
"sachet water",4,6.942857,TRUE,FALSE,NA,"TZ82FL","character"
"tanker truck",29,32.973153,FALSE,FALSE,NA,"TZ82FL","character"
"tube well or borehole",442,366.357808,TRUE,FALSE,NA,"TZ82FL","character"
"unprotected spring",475,532.946762,FALSE,FALSE,NA,"TZ82FL","character"
"unprotected well",1197,1299.364089,FALSE,FALSE,NA,"TZ82FL","character"
"water kiosk/domestic points",5,5.844163,FALSE,FALSE,NA,"TZ82FL","character"
"borehole in yard/plot",11,10.055857,TRUE,FALSE,NA,"UG41FL","character"
"borehole public",1127,1245.60713599999,TRUE,FALSE,NA,"UG41FL","character"
"bottled water",2,0.648818,TRUE,FALSE,NA,"UG41FL","character"
"dam",61,65.9686139999999,FALSE,FALSE,NA,"UG41FL","character"
"gravity flow scheme",41,29.264548,FALSE,FALSE,NA,"UG41FL","character"
"not dejure resident",109,115.596416,FALSE,FALSE,NA,"UG41FL","character"
"open public well",1083,1272.39658899999,FALSE,FALSE,NA,"UG41FL","character"
"open well in yard/plot",3,2.902735,FALSE,FALSE,NA,"UG41FL","character"
"other",34,19.312433,FALSE,FALSE,NA,"UG41FL","character"
"piped into dwelling",74,40.352444,TRUE,FALSE,NA,"UG41FL","character"
"piped into yard/plot",109,52.047178,TRUE,FALSE,NA,"UG41FL","character"
"pond, lake",209,206.818810000001,FALSE,FALSE,NA,"UG41FL","character"
"protected public well",779,822.000192999991,TRUE,FALSE,NA,"UG41FL","character"
"protected well in yard/plot",8,7.488336,TRUE,FALSE,NA,"UG41FL","character"
"public tap",724,436.708328999998,TRUE,FALSE,NA,"UG41FL","character"
"rainwater",23,19.625649,TRUE,FALSE,NA,"UG41FL","character"
"river, stream",317,389.885199000001,FALSE,FALSE,NA,"UG41FL","character"
"spring",333,415.791260000001,FALSE,FALSE,NA,"UG41FL","character"
"tanker truck",1,0.324409,FALSE,FALSE,NA,"UG41FL","character"
"borehole in yard/plot",20,17.510814,TRUE,FALSE,NA,"UG52FL","character"
"bottled water",2,1.199828,TRUE,FALSE,NA,"UG52FL","character"
"dam",70,64.6336919999999,FALSE,FALSE,NA,"UG52FL","character"
"gravity flow water",38,43.317379,FALSE,FALSE,NA,"UG52FL","character"
"not de-jure resident",100,90.91356,FALSE,FALSE,NA,"UG52FL","character"
"other",8,10.027904,FALSE,FALSE,NA,"UG52FL","character"
"piped into dwelling",45,39.329153,TRUE,FALSE,NA,"UG52FL","character"
"piped to yard/plot",140,143.551634,TRUE,FALSE,NA,"UG52FL","character"
"pond/lake",228,239.879581,FALSE,FALSE,NA,"UG52FL","character"
"protected public well/spring",1157,1156.650955,TRUE,FALSE,NA,"UG52FL","character"
"protected well/spring in yard/plot",8,7.376819,TRUE,FALSE,NA,"UG52FL","character"
"public borehole",1972,1839.93792799997,TRUE,FALSE,NA,"UG52FL","character"
"public tap/standpipe",608,641.984829000003,TRUE,FALSE,NA,"UG52FL","character"
"rainwater",23,26.407322,TRUE,FALSE,NA,"UG52FL","character"
"river/stream",368,364.03675,FALSE,FALSE,NA,"UG52FL","character"
"tanker truck",1,1.856803,FALSE,FALSE,NA,"UG52FL","character"
"unprotected public well/spring",1035,1138.924257,FALSE,FALSE,NA,"UG52FL","character"
"unprotected well/spring in yard/plot",4,3.919766,FALSE,FALSE,NA,"UG52FL","character"
"vendor = cart with small tank",20,19.921777,FALSE,FALSE,NA,"UG52FL","character"
"borehole",1109,1073.75545499999,TRUE,FALSE,NA,"UG5AFL","character"
"bottled water",5,3.361359,TRUE,FALSE,NA,"UG5AFL","character"
"dam",35,43.120504,FALSE,FALSE,NA,"UG5AFL","character"
"not dejure resident",24,21.938628,FALSE,FALSE,NA,"UG5AFL","character"
"open public well",238,229.216135,FALSE,FALSE,NA,"UG5AFL","character"
"open well in yard/compound",16,11.523533,FALSE,FALSE,NA,"UG5AFL","character"
"other",13,12.626243,FALSE,FALSE,NA,"UG5AFL","character"
"piped into dwelling",40,40.427392,TRUE,FALSE,NA,"UG5AFL","character"
"piped to yard/plot",72,70.898581,TRUE,FALSE,NA,"UG5AFL","character"
"pond/lake",135,170.793932,FALSE,FALSE,NA,"UG5AFL","character"
"protected public well",233,265.876627,TRUE,FALSE,NA,"UG5AFL","character"
"protected spring",269,303.492729,TRUE,FALSE,NA,"UG5AFL","character"
"protected well in yard/ compound",22,19.208129,TRUE,FALSE,NA,"UG5AFL","character"
"public tap/standpipe",373,286.416973,TRUE,FALSE,NA,"UG5AFL","character"
"rainwater",6,5.183293,TRUE,FALSE,NA,"UG5AFL","character"
"river/stream",153,150.814038,FALSE,FALSE,NA,"UG5AFL","character"
"unprotected spring",175,226.188233,FALSE,FALSE,NA,"UG5AFL","character"
"borehole in yard/plot",45,42.125626,TRUE,FALSE,NA,"UG61FL","character"
"bottled water",15,11.250245,TRUE,FALSE,NA,"UG61FL","character"
"dam",73,84.620807,FALSE,FALSE,NA,"UG61FL","character"
"not a dejure resident",61,57.241792,FALSE,FALSE,NA,"UG61FL","character"
"other",22,25.484542,FALSE,FALSE,NA,"UG61FL","character"
"piped into dwelling",154,115.479842,TRUE,FALSE,NA,"UG61FL","character"
"piped to yard/plot",299,229.022177,TRUE,FALSE,NA,"UG61FL","character"
"pond/lake",236,304.372059,FALSE,FALSE,NA,"UG61FL","character"
"protected public well/spring",476,525.958525,TRUE,FALSE,NA,"UG61FL","character"
"protected well/spring in yard/plot",29,31.002489,TRUE,FALSE,NA,"UG61FL","character"
"public borehole",2332,2335.79169799999,TRUE,FALSE,NA,"UG61FL","character"
"public tap/standpipe",908,806.822224000001,TRUE,FALSE,NA,"UG61FL","character"
"rainwater",58,69.965584,TRUE,FALSE,NA,"UG61FL","character"
"river/stream",371,341.468837,FALSE,FALSE,NA,"UG61FL","character"
"tanker truck",5,8.2769,FALSE,FALSE,NA,"UG61FL","character"
"unprotected public well/spring",692,847.622944000002,FALSE,FALSE,NA,"UG61FL","character"
"unprotected well/spring in yard/plot",41,48.217627,FALSE,FALSE,NA,"UG61FL","character"
"vendor: cart with small tank",59,61.689127,FALSE,FALSE,NA,"UG61FL","character"
"bicycle with jerrycans",50,59.73119,FALSE,FALSE,NA,"UG7BFL","character"
"bottled water",19,14.476471,TRUE,FALSE,NA,"UG7BFL","character"
"not a de jure resident",194,206.929595,FALSE,FALSE,NA,"UG7BFL","character"
"other",31,22.016431,FALSE,FALSE,NA,"UG7BFL","character"
"piped into dwelling",208,234.995935,TRUE,FALSE,NA,"UG7BFL","character"
"piped to neighbor",619,766.834048000001,TRUE,FALSE,NA,"UG7BFL","character"
"piped to yard/plot",562,682.332115000001,TRUE,FALSE,NA,"UG7BFL","character"
"protected spring",1183,1170.192008,TRUE,FALSE,NA,"UG7BFL","character"
"protected well",756,789.939789,TRUE,FALSE,NA,"UG7BFL","character"
"public tap/standpipe",1009,987.942912999996,TRUE,FALSE,NA,"UG7BFL","character"
"rainwater",119,141.336804,TRUE,FALSE,NA,"UG7BFL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",1202,1027.986847,FALSE,FALSE,NA,"UG7BFL","character"
"sachet water",4,1.362285,TRUE,FALSE,NA,"UG7BFL","character"
"tanker truck",15,13.617363,FALSE,FALSE,NA,"UG7BFL","character"
"tube well or borehole",5161,4843.50965300003,TRUE,FALSE,NA,"UG7BFL","character"
"unprotected spring",428,458.388085000001,FALSE,FALSE,NA,"UG7BFL","character"
"unprotected well",1020,1093.449982,FALSE,FALSE,NA,"UG7BFL","character"
"bottled water",35,31.524803,TRUE,FALSE,NA,"ZA71FL","character"
"cart with small tank",51,40.968339,FALSE,FALSE,NA,"ZA71FL","character"
"not a dejure resident",133,122.836524,FALSE,FALSE,NA,"ZA71FL","character"
"other",12,12.215266,FALSE,FALSE,NA,"ZA71FL","character"
"piped into dwelling",2035,2329.330683,TRUE,FALSE,NA,"ZA71FL","character"
"piped to neighbor",154,155.926509,TRUE,FALSE,NA,"ZA71FL","character"
"piped to yard/plot",1357,1355.964937,TRUE,FALSE,NA,"ZA71FL","character"
"protected spring",20,14.961771,TRUE,FALSE,NA,"ZA71FL","character"
"protected well",11,7.473505,TRUE,FALSE,NA,"ZA71FL","character"
"public tap/standpipe",807,733.967304000001,TRUE,FALSE,NA,"ZA71FL","character"
"rainwater",22,16.991201,TRUE,FALSE,NA,"ZA71FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",160,133.502248,FALSE,FALSE,NA,"ZA71FL","character"
"tanker truck",109,104.203072,FALSE,FALSE,NA,"ZA71FL","character"
"tube well or borehole",182,130.088324,TRUE,FALSE,NA,"ZA71FL","character"
"unprotected spring",61,54.269471,FALSE,FALSE,NA,"ZA71FL","character"
"unprotected well",82,68.688968,FALSE,FALSE,NA,"ZA71FL","character"
"bottled water",1,1.263181,TRUE,FALSE,NA,"ZM42FL","character"
"communal tap",731,812.022193,TRUE,FALSE,NA,"ZM42FL","character"
"not dejure resident",75,70.687297,FALSE,FALSE,NA,"ZM42FL","character"
"open public well",1486,1225.958286,FALSE,FALSE,NA,"ZM42FL","character"
"open well at neighbour",9,14.798187,FALSE,FALSE,NA,"ZM42FL","character"
"open well in yard",175,155.714159,FALSE,FALSE,NA,"ZM42FL","character"
"other",8,8.944939,FALSE,FALSE,NA,"ZM42FL","character"
"piped into dwelling",297,391.191677,TRUE,FALSE,NA,"ZM42FL","character"
"piped into plot/yard",351,461.003626,TRUE,FALSE,NA,"ZM42FL","character"
"piped to neighbour",27,31.370506,TRUE,FALSE,NA,"ZM42FL","character"
"pond/lake/dam",124,126.685476,FALSE,FALSE,NA,"ZM42FL","character"
"protected public well",860,816.820391000003,TRUE,FALSE,NA,"ZM42FL","character"
"protected well in yard",102,110.201674,TRUE,FALSE,NA,"ZM42FL","character"
"rainwater",4,3.701448,TRUE,FALSE,NA,"ZM42FL","character"
"river/stream",765,737.834726999994,FALSE,FALSE,NA,"ZM42FL","character"
"spring",82,72.55164,FALSE,FALSE,NA,"ZM42FL","character"
"tanker truck",1,1.263181,FALSE,FALSE,NA,"ZM42FL","character"
"bottled water",3,5.287257,TRUE,FALSE,NA,"ZM51FL","character"
"not dejure resident",52,50.128623,FALSE,FALSE,NA,"ZM51FL","character"
"other",126,148.972055,FALSE,FALSE,NA,"ZM51FL","character"
"piped into dwelling",286,298.330549,TRUE,FALSE,NA,"ZM51FL","character"
"piped to yard/plot",443,446.114221,TRUE,FALSE,NA,"ZM51FL","character"
"protected well",621,594.022558999999,TRUE,FALSE,NA,"ZM51FL","character"
"public tap/standpipe",735,697.177874,TRUE,FALSE,NA,"ZM51FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",869,961.677855999997,FALSE,FALSE,NA,"ZM51FL","character"
"tanker truck",2,2.338722,FALSE,FALSE,NA,"ZM51FL","character"
"unprotected well",1727,1684.963566,FALSE,FALSE,NA,"ZM51FL","character"
"bottled water",25,28.756488,TRUE,FALSE,NA,"ZM61FL","character"
"cart with small tank",16,15.970272,FALSE,FALSE,NA,"ZM61FL","character"
"not a dejure resident",109,109.808757,FALSE,FALSE,NA,"ZM61FL","character"
"other",75,92.8790899999999,FALSE,FALSE,NA,"ZM61FL","character"
"piped into dwelling",768,818.694355000001,TRUE,FALSE,NA,"ZM61FL","character"
"piped to yard/plot",988,1094.251238,TRUE,FALSE,NA,"ZM61FL","character"
"protected spring",71,56.994117,TRUE,FALSE,NA,"ZM61FL","character"
"protected well",1041,924.69372,TRUE,FALSE,NA,"ZM61FL","character"
"public tap/standpipe",1560,1750.09029200001,TRUE,FALSE,NA,"ZM61FL","character"
"rainwater",9,4.826262,TRUE,FALSE,NA,"ZM61FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",1221,1113.564769,FALSE,FALSE,NA,"ZM61FL","character"
"tanker truck",1,2.123904,FALSE,FALSE,NA,"ZM61FL","character"
"tube well or borehole",2435,2465.54606900001,TRUE,FALSE,NA,"ZM61FL","character"
"unprotected spring",399,396.905464,FALSE,FALSE,NA,"ZM61FL","character"
"unprotected well",2368,2237.613911,FALSE,FALSE,NA,"ZM61FL","character"
"bottled water",18,20.393056,TRUE,FALSE,NA,"ZM71FL","character"
"not a dejure resident",99,101.123559,FALSE,FALSE,NA,"ZM71FL","character"
"other",6,7.858222,FALSE,FALSE,NA,"ZM71FL","character"
"piped into dwelling",528,584.995945000001,TRUE,FALSE,NA,"ZM71FL","character"
"piped to neighbor",527,637.424431,TRUE,FALSE,NA,"ZM71FL","character"
"piped to yard/plot",874,1062.198669,TRUE,FALSE,NA,"ZM71FL","character"
"protected spring",54,40.211767,TRUE,FALSE,NA,"ZM71FL","character"
"protected well",1226,1137.636295,TRUE,FALSE,NA,"ZM71FL","character"
"public tap/standpipe",625,763.140923000001,TRUE,FALSE,NA,"ZM71FL","character"
"rainwater",13,12.979695,TRUE,FALSE,NA,"ZM71FL","character"
"river/dam/lake/ponds/stream/canal/irrigation channel",810,657.421283999999,FALSE,FALSE,NA,"ZM71FL","character"
"tanker truck",3,1.46464,FALSE,FALSE,NA,"ZM71FL","character"
"tube well or borehole",2255,2187.752921,TRUE,FALSE,NA,"ZM71FL","character"
"unprotected spring",292,244.362476,FALSE,FALSE,NA,"ZM71FL","character"
"unprotected well",1720,1582.056327,FALSE,FALSE,NA,"ZM71FL","character"
"bottled water",69,93.681028,TRUE,FALSE,NA,"ZM81FL","character"
"not a de jure resident",71,65.475417,FALSE,FALSE,NA,"ZM81FL","character"
