"iso3","Location","Year","Age","Unit","Value","Lower","Upper"
"SSD","South Sudan",2005,"Under 1","Number",24009.3837763222,22662.6388965549,25232.8914429828
"SSD","South Sudan",2005,"Under 1","Rate (per 100,000)",7206.80054367656,6802.55352833782,7574.05593846006
"SSD","South Sudan",2005,"2 to 4","Number",8243.03410025645,7337.47610776965,9243.0681162897
"SSD","South Sudan",2005,"2 to 4","Rate (per 100,000)",954.64536801464,849.7705449238,1070.46168390657
"BEN","Benin",2005,"Under 5","Number",35764.568969811,34212.894797784,37438.5092350035
"BEN","Benin",2005,"Under 5","Rate (per 100,000)",2315.67206845939,2215.20480034984,2424.05577971418
"BEN","Benin",2005,"0 to 6 days (early neonatal)","Number",9092.75476003164,8512.04267643245,9735.9979993517
"BEN","Benin",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",131227.291837198,122846.413205914,140510.624613268
"BEN","Benin",2005,"7 to 27 days (late neonatal)","Number",1711.91185546703,1540.75401501344,1903.49358228864
"BEN","Benin",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",8412.5596727639,7571.46756765408,9354.01743763125
"BEN","Benin",2005,"Under 1","Number",21109.2184445942,20161.3044006559,22100.0824457018
"BEN","Benin",2005,"Under 1","Rate (per 100,000)",6179.76835591704,5902.26451425494,6469.84588840048
"BEN","Benin",2005,"1 to 5 months","Number",5044.12485996666,4505.19489069777,5603.94895505547
"BEN","Benin",2005,"1 to 5 months","Rate (per 100,000)",3424.81559332683,3058.8976563796,3804.92004030376
"BEN","Benin",2005,"6-11 months","Number",5260.4269691289,4723.54183858447,5859.08177210832
"BEN","Benin",2005,"6-11 months","Rate (per 100,000)",3149.4700674867,2828.03158763487,3507.89066600573
"BFA","Burkina Faso",2005,"Under 5","Number",88292.8538201055,84753.8269438195,92481.9590824282
"BFA","Burkina Faso",2005,"Under 5","Rate (per 100,000)",3100.22094988192,2975.95534072615,3247.31271703642
"BEN","Benin",2005,"2 to 4","Number",9674.51273740374,8716.73733313154,10646.5268463697
"BEN","Benin",2005,"2 to 4","Rate (per 100,000)",1099.07374748579,990.2656006162,1209.4994834735
"BEN","Benin",2005,"12 to 23 months","Number",4980.83778781298,4476.80246607098,5526.62241951443
"BEN","Benin",2005,"12 to 23 months","Rate (per 100,000)",1543.8276559564,1387.60018932656,1712.99546356465
"SSD","South Sudan",2005,"12 to 23 months","Number",5359.30516572827,4809.21298645679,5921.53416787343
"SSD","South Sudan",2005,"12 to 23 months","Rate (per 100,000)",1703.92213230503,1529.02740060315,1882.67561070464
"SSD","South Sudan",2005,"1 to 5 months","Number",10103.8338231837,9187.7170039673,11009.8758538652
"SSD","South Sudan",2005,"1 to 5 months","Rate (per 100,000)",7054.35595928329,6414.73596392962,7686.94187769311
"SSD","South Sudan",2005,"6-11 months","Number",5253.70670826042,4698.30808492834,5822.588735825
"SSD","South Sudan",2005,"6-11 months","Rate (per 100,000)",3215.20222545222,2875.30527480161,3563.35084938846
"BFA","Burkina Faso",2005,"0 to 6 days (early neonatal)","Number",16745.1805611583,15673.8350431264,18031.4018839315
"BFA","Burkina Faso",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",128490.973359442,120270.206320626,138360.549212339
"BFA","Burkina Faso",2005,"7 to 27 days (late neonatal)","Number",4923.73314439118,4439.58684049468,5427.85484511103
"BFA","Burkina Faso",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",12821.5388201045,11560.8083036486,14134.2858285811
"BFA","Burkina Faso",2005,"Under 1","Number",46460.334293976,44131.7487083213,48634.7044016858
"BFA","Burkina Faso",2005,"Under 1","Rate (per 100,000)",7244.63313773249,6881.5331180224,7583.68609495695
"BFA","Burkina Faso",2005,"2 to 4","Number",24494.5745471273,22241.3780588375,27036.4952687625
"BFA","Burkina Faso",2005,"2 to 4","Rate (per 100,000)",1522.46566435414,1382.41774142066,1680.45930546655
"TCD","Chad",2005,"2 to 4","Number",21594.4064110132,19491.0538078971,23780.898487238
"TCD","Chad",2005,"2 to 4","Rate (per 100,000)",1797.62681729471,1622.5331854707,1979.64139631178
"TCD","Chad",2005,"12 to 23 months","Number",11936.8531231376,10808.3988266213,13220.3879060353
"TCD","Chad",2005,"12 to 23 months","Rate (per 100,000)",2681.13206795435,2427.6703749604,2969.42633037528
"BFA","Burkina Faso",2005,"12 to 23 months","Number",17337.9449790023,15529.4591642423,19265.897829218
"BFA","Burkina Faso",2005,"12 to 23 months","Rate (per 100,000)",2900.43102169589,2597.89295471162,3222.95449618523
"BFA","Burkina Faso",2005,"1 to 5 months","Number",12534.0701003549,11322.9231454654,13766.7578986852
"BFA","Burkina Faso",2005,"1 to 5 months","Rate (per 100,000)",4531.10210300708,4093.2690232164,4976.72225916109
"BFA","Burkina Faso",2005,"6-11 months","Number",12257.3504880715,11112.6046892872,13573.1372432294
"BFA","Burkina Faso",2005,"6-11 months","Rate (per 100,000)",3912.96467571214,3547.52274128494,4333.0087218307
"CMR","Cameroon",2005,"Under 5","Number",89440.1172170792,85154.8537642943,93515.2566161088
"CMR","Cameroon",2005,"Under 5","Rate (per 100,000)",2743.23425278087,2611.80015081813,2868.22360132055
"CMR","Cameroon",2005,"0 to 6 days (early neonatal)","Number",19679.471832166,18276.1293338459,20869.4994519413
"CMR","Cameroon",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",132808.569046853,123337.994293933,140839.570420085
"CMR","Cameroon",2005,"7 to 27 days (late neonatal)","Number",4179.97600450354,3782.2250709436,4647.72073729984
"CMR","Cameroon",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",9562.55295855593,8652.61606839579,10632.615029159
"TCD","Chad",2005,"1 to 5 months","Number",12104.3507133646,11109.9833633239,13336.8318954074
"TCD","Chad",2005,"1 to 5 months","Rate (per 100,000)",5856.45938433502,5375.35369461036,6452.771913236
"TCD","Chad",2005,"6-11 months","Number",13083.2356169788,11909.9126338648,14453.437293981
"TCD","Chad",2005,"6-11 months","Rate (per 100,000)",5623.03524832713,5118.75353355314,6211.9333277213
"CIV","Cote d'Ivoire",2005,"Under 5","Number",80769.9833548922,77418.383625567,84724.348785102
"CIV","Cote d'Ivoire",2005,"Under 5","Rate (per 100,000)",2562.27616244943,2455.95295008985,2687.72098561995
"CIV","Cote d'Ivoire",2005,"0 to 6 days (early neonatal)","Number",23284.6815707392,21708.1062314541,24685.2007402587
"CIV","Cote d'Ivoire",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",164431.655539246,153298.203173431,174321.835267876
"CMR","Cameroon",2005,"Under 1","Number",51174.5091106358,48426.910442287,53509.4025451328
"CMR","Cameroon",2005,"Under 1","Rate (per 100,000)",7003.3847117698,6627.36761180325,7322.92186546121
"CMR","Cameroon",2005,"2 to 4","Number",22849.8426107772,20854.2538880796,25343.7028324118
"CMR","Cameroon",2005,"2 to 4","Rate (per 100,000)",1237.61753919111,1129.53033499051,1372.69265560046
"CIV","Cote d'Ivoire",2005,"7 to 27 days (late neonatal)","Number",4107.58442120974,3688.6577285763,4557.9359524992
"CIV","Cote d'Ivoire",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",9899.35261814256,8889.73172511433,10984.7079397118
"CIV","Cote d'Ivoire",2005,"Under 1","Number",53353.5583832528,50764.2342342625,56415.9344021045
"CIV","Cote d'Ivoire",2005,"Under 1","Rate (per 100,000)",7667.96087782075,7295.82381937319,8108.08483988252
"CIV","Cote d'Ivoire",2005,"2 to 4","Number",16027.2630647758,14522.7349226537,17883.5441552989
"CIV","Cote d'Ivoire",2005,"2 to 4","Rate (per 100,000)",890.36111568881,806.78019798682,993.48293356316
"CMR","Cameroon",2005,"12 to 23 months","Number",15415.7654956662,13859.6740943054,17009.4666041077
"CMR","Cameroon",2005,"12 to 23 months","Rate (per 100,000)",2255.74006131925,2028.04214296997,2488.94128879582
"CMR","Cameroon",2005,"1 to 5 months","Number",12723.5630944985,11396.6020193417,13960.8887456424
"CMR","Cameroon",2005,"1 to 5 months","Rate (per 100,000)",4035.58035738596,3614.70312275078,4428.02758748656
"CMR","Cameroon",2005,"6-11 months","Number",14591.4981794678,13175.071799932,16089.7734678519
"CMR","Cameroon",2005,"6-11 months","Rate (per 100,000)",4088.43793558148,3691.56495709589,4508.24441820803
"CIV","Cote d'Ivoire",2005,"12 to 23 months","Number",11389.1619068636,10278.6210835468,12701.7733277401
"CIV","Cote d'Ivoire",2005,"12 to 23 months","Rate (per 100,000)",1735.11988136903,1565.93083327519,1935.09404904701
"CIV","Cote d'Ivoire",2005,"1 to 5 months","Number",14749.1021159205,13205.4231487649,16400.6096202128
"CIV","Cote d'Ivoire",2005,"1 to 5 months","Rate (per 100,000)",4928.90905734743,4413.03675657617,5480.81589426579
"CIV","Cote d'Ivoire",2005,"6-11 months","Number",11212.1902753833,10075.7695804215,12393.901942452
"CIV","Cote d'Ivoire",2005,"6-11 months","Rate (per 100,000)",3288.92251139444,2955.57108635837,3635.55934223139
"CPV","Cape Verde",2005,"Under 5","Number",487.882790929841,466.551206249501,511.214301929212
"CPV","Cape Verde",2005,"Under 5","Rate (per 100,000)",846.90317974629,809.87423092771,887.40374918837
"CPV","Cape Verde",2005,"0 to 6 days (early neonatal)","Number",171.264139362594,155.125301304921,187.210556398915
"CPV","Cape Verde",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",74669.9183603488,67633.5024201386,81622.4401356239
"CPV","Cape Verde",2005,"7 to 27 days (late neonatal)","Number",36.6089082655428,32.8562718632997,40.6024446139276
"CPV","Cape Verde",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",5365.42213103118,4815.43363489076,5950.71705841005
"CPV","Cape Verde",2005,"Under 1","Number",377.33111106978,357.353252786268,398.520867699516
"CPV","Cape Verde",2005,"Under 1","Rate (per 100,000)",3209.61707720312,3039.6833685012,3389.85931736126
"GMB","The Gambia",2005,"Under 5","Number",5244.84227075379,5007.60558758652,5460.1677894306
"GMB","The Gambia",2005,"Under 5","Rate (per 100,000)",1872.056924898,1787.37934020883,1948.91369342161
"GMB","The Gambia",2005,"0 to 6 days (early neonatal)","Number",1875.94935148696,1766.38470805038,1995.00055422628
"GMB","The Gambia",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",150029.725848869,141267.253981231,159550.88871758
"GMB","The Gambia",2005,"7 to 27 days (late neonatal)","Number",341.161162956412,306.588637373798,378.17349247522
"GMB","The Gambia",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",9253.45351802308,8315.72879077956,10257.3540435932
"CPV","Cape Verde",2005,"2 to 4","Number",58.6514074582603,52.975587166575,65.740038857975
"CPV","Cape Verde",2005,"2 to 4","Rate (per 100,000)",170.73135844666,154.2093251197,191.36601532616
"CPV","Cape Verde",2005,"12 to 23 months","Number",51.9002724018005,46.1014441006189,57.787442348196
"CPV","Cape Verde",2005,"12 to 23 months","Rate (per 100,000)",451.36339037301,400.93246427018,502.56260116203
"GMB","The Gambia",2005,"Under 1","Number",3507.12374581855,3330.99231634229,3681.82138094373
"GMB","The Gambia",2005,"Under 1","Rate (per 100,000)",5587.74236517162,5307.1200884424,5866.08024191411
"CPV","Cape Verde",2005,"1 to 5 months","Number",89.9081244004216,80.6750652190131,99.5519299705128
"CPV","Cape Verde",2005,"1 to 5 months","Rate (per 100,000)",1795.00764145204,1610.6704428381,1987.54535488376
"CPV","Cape Verde",2005,"6-11 months","Number",79.5499390412222,71.0516598208796,88.8203779341015
"CPV","Cape Verde",2005,"6-11 months","Rate (per 100,000)",1363.13579532569,1217.51269688537,1521.99031169076
"GMB","The Gambia",2005,"2 to 4","Number",1114.68393447342,992.928407328933,1245.36064042791
"GMB","The Gambia",2005,"2 to 4","Rate (per 100,000)",703.84642086843,626.96615970087,786.35979433011
"GMB","The Gambia",2005,"12 to 23 months","Number",623.034590461816,564.715058499626,683.744598551763
"GMB","The Gambia",2005,"12 to 23 months","Rate (per 100,000)",1055.45861245544,956.66176678072,1158.30507055221
"TCD","Chad",2005,"Under 5","Number",77646.9498648269,74231.0805963616,81059.1203051694
"TCD","Chad",2005,"Under 5","Rate (per 100,000)",3654.8710102031,3494.08476443696,3815.48315074423
"TCD","Chad",2005,"0 to 6 days (early neonatal)","Number",15002.3349921517,14072.0280094828,15830.1649195522
"TCD","Chad",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",152973.796892826,143487.767452128,161414.902043607
"TCD","Chad",2005,"7 to 27 days (late neonatal)","Number",3925.76900818118,3500.028238303,4340.68941643634
"TCD","Chad",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",13619.0531904576,12142.0976746761,15058.4713268934
"GMB","The Gambia",2005,"1 to 5 months","Number",731.926432554522,655.433420994495,814.174875823212
"GMB","The Gambia",2005,"1 to 5 months","Rate (per 100,000)",2723.81243978712,2439.14910864221,3029.89420287701
"GMB","The Gambia",2005,"6-11 months","Number",558.086798820659,501.560219899893,623.366781613164
"GMB","The Gambia",2005,"6-11 months","Rate (per 100,000)",1802.84123686397,1620.23801515625,2013.7214174538
"GHA","Ghana",2005,"Under 5","Number",57379.9146584326,55100.1316379584,59845.1158074216
"GHA","Ghana",2005,"Under 5","Rate (per 100,000)",1723.3200150105,1654.85013783394,1797.35864867471
"GHA","Ghana",2005,"0 to 6 days (early neonatal)","Number",19480.0826858746,18191.110025527,20769.8667861856
"GHA","Ghana",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",136860.167941724,127804.302131905,145921.734641599
"GHA","Ghana",2005,"7 to 27 days (late neonatal)","Number",3002.75651940581,2734.12556943342,3313.17945677058
"GHA","Ghana",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",7153.25843372104,6513.31756737707,7892.75745083227
"GHA","Ghana",2005,"Under 1","Number",36840.054197309,35135.1562811145,38518.9162615281
"GHA","Ghana",2005,"Under 1","Rate (per 100,000)",5177.0194269416,4937.43537025647,5412.94474548394
"TCD","Chad",2005,"Under 1","Number",44115.6903306762,42137.3338424204,46370.1931460587
"TCD","Chad",2005,"Under 1","Rate (per 100,000)",9229.44438716138,8815.55238979098,9701.10896271947
"GIN","Guinea",2005,"Under 1","Number",27266.1081088147,26032.0818529954,28528.0507958147
"GIN","Guinea",2005,"Under 1","Rate (per 100,000)",7743.92196775303,7393.44279437464,8102.32976313419
"GHA","Ghana",2005,"2 to 4","Number",13230.1660286932,11864.0221105847,14544.4424280933
"GHA","Ghana",2005,"2 to 4","Rate (per 100,000)",683.83987549135,613.22672635652,751.77210002865
"GHA","Ghana",2005,"12 to 23 months","Number",7309.69443243038,6464.73902055117,8006.51816602773
"GHA","Ghana",2005,"12 to 23 months","Rate (per 100,000)",1069.73309288564,946.0785715571,1171.70936762977
"GHA","Ghana",2005,"1 to 5 months","Number",8027.58193024648,7253.58017233883,8936.59295556865
"GHA","Ghana",2005,"1 to 5 months","Rate (per 100,000)",2629.74070681376,2376.18690348899,2927.5219461712
"MLI","Mali",2005,"12 to 23 months","Number",13352.8377396794,12161.5774974986,14565.9333239283
"MLI","Mali",2005,"12 to 23 months","Rate (per 100,000)",2352.85165647258,2142.94431776689,2566.6065159642
"MLI","Mali",2005,"1 to 5 months","Number",11174.1000660812,9978.05019237045,12206.1784090643
"MLI","Mali",2005,"1 to 5 months","Rate (per 100,000)",4262.71825730247,3806.44673627078,4656.43758768102
"MLI","Mali",2005,"6-11 months","Number",11044.8226926516,9887.88778717336,12253.1993488997
"MLI","Mali",2005,"6-11 months","Rate (per 100,000)",3738.99409666375,3347.33794226615,4148.064781634
"GIN","Guinea",2005,"2 to 4","Number",12363.8905821177,10998.0559022778,13740.2042308637
"GIN","Guinea",2005,"2 to 4","Rate (per 100,000)",1347.47433028382,1198.61931104275,1497.47139631956
"GIN","Guinea",2005,"12 to 23 months","Number",7614.1759999697,6891.75121165603,8483.61078201214
"GIN","Guinea",2005,"12 to 23 months","Rate (per 100,000)",2273.96178951538,2058.2107529711,2533.61713145232
"GHA","Ghana",2005,"6-11 months","Number",6329.63306178215,5704.8736089541,6935.5516337881
"GHA","Ghana",2005,"6-11 months","Rate (per 100,000)",1807.76911155005,1629.33525449271,1980.82193592316
"GIN","Guinea",2005,"Under 5","Number",47244.1746909021,45357.2842538521,49336.6893890691
"GIN","Guinea",2005,"Under 5","Rate (per 100,000)",2944.48116970566,2826.88120320098,3074.89661597806
"GIN","Guinea",2005,"0 to 6 days (early neonatal)","Number",11274.268492473,10622.4278973714,11956.268801122
"GIN","Guinea",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",156553.391307752,147501.996459088,166023.580993514
"GIN","Guinea",2005,"7 to 27 days (late neonatal)","Number",2657.03064987214,2381.0056131029,2960.87139372208
"GIN","Guinea",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",12597.8844099881,11289.1559963174,14038.4965347487
"GIN","Guinea",2005,"1 to 5 months","Number",7224.32156929645,6536.32315904691,8022.31911153051
"GIN","Guinea",2005,"1 to 5 months","Rate (per 100,000)",4761.14468561602,4307.72356596466,5287.06005647794
"GIN","Guinea",2005,"6-11 months","Number",6110.4873971731,5481.72843231408,6719.77616630618
"GIN","Guinea",2005,"6-11 months","Rate (per 100,000)",3551.17858838078,3185.76823268758,3905.27362048694
"GNB","Guinea-Bissau",2005,"Under 5","Number",7767.24982587559,7512.1039428565,8098.36353168596
"GNB","Guinea-Bissau",2005,"Under 5","Rate (per 100,000)",3130.51986221609,3027.68561940687,3263.9722496027
"GNB","Guinea-Bissau",2005,"0 to 6 days (early neonatal)","Number",2301.69846118623,2193.81289207162,2408.39781938025
"GNB","Guinea-Bissau",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",204590.615003795,195001.011801029,214074.779711528
"GNB","Guinea-Bissau",2005,"7 to 27 days (late neonatal)","Number",413.560175593897,372.761370115282,458.978377198111
"GNB","Guinea-Bissau",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",12562.7120107149,11323.3672336871,13942.3801230494
"GNB","Guinea-Bissau",2005,"Under 1","Number",4926.970230809,4733.90487000651,5124.24425655034
"GNB","Guinea-Bissau",2005,"Under 1","Rate (per 100,000)",8897.04316243414,8548.4088562048,9253.27740774632
"GNB","Guinea-Bissau",2005,"2 to 4","Number",1919.99035699161,1745.21580353475,2121.3140604284
"GNB","Guinea-Bissau",2005,"2 to 4","Rate (per 100,000)",1364.05055521403,1239.88257394684,1507.0802889055
"GNB","Guinea-Bissau",2005,"12 to 23 months","Number",920.289238074986,819.823785074995,1006.89470896533
"GNB","Guinea-Bissau",2005,"12 to 23 months","Rate (per 100,000)",1770.48212320193,1577.20344387288,1937.09652184857
"GNB","Guinea-Bissau",2005,"1 to 5 months","Number",1327.39951244692,1205.47686395561,1449.97744424284
"GNB","Guinea-Bissau",2005,"1 to 5 months","Rate (per 100,000)",5580.66656618235,5068.07812410764,6096.00995700841
"GNB","Guinea-Bissau",2005,"6-11 months","Number",884.312081581951,805.656566093781,968.894719292653
"GNB","Guinea-Bissau",2005,"6-11 months","Rate (per 100,000)",3254.14528948913,2964.70394796603,3565.39761523647
"LBR","Liberia",2005,"Under 5","Number",18341.6145030929,17629.6769314872,19171.5041546577
"LBR","Liberia",2005,"Under 5","Rate (per 100,000)",3206.01862084621,3081.57564386274,3351.07900665442
"LBR","Liberia",2005,"0 to 6 days (early neonatal)","Number",4466.93825107943,4211.44288510093,4735.70376821236
"LBR","Liberia",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",173048.175189098,163150.342632052,183460.090393516
"LBR","Liberia",2005,"7 to 27 days (late neonatal)","Number",875.126612788015,788.681238107368,967.06571700318
"LBR","Liberia",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",11514.1358659129,10376.7646849798,12723.7886428422
"LBR","Liberia",2005,"Under 1","Number",12085.4109571012,11513.3182073659,12827.0450246341
"LBR","Liberia",2005,"Under 1","Rate (per 100,000)",9365.45525712973,8922.11832224248,9940.17635691665
"LBR","Liberia",2005,"2 to 4","Number",3228.26241075069,2883.69223712922,3571.94588700954
"LBR","Liberia",2005,"2 to 4","Rate (per 100,000)",997.07420449926,890.65099967747,1103.22354587534
"LBR","Liberia",2005,"12 to 23 months","Number",3027.94113524104,2751.11260061133,3360.90067173596
"LBR","Liberia",2005,"12 to 23 months","Rate (per 100,000)",2538.44147370648,2306.36528661327,2817.57447489593
"LBR","Liberia",2005,"1 to 5 months","Number",3615.72797757127,3309.39310919509,4034.69295897015
"LBR","Liberia",2005,"1 to 5 months","Rate (per 100,000)",6543.4158012707,5989.03880426019,7301.6205380402
"LBR","Liberia",2005,"6-11 months","Number",3127.61811566249,2836.87705097788,3481.01203468754
"LBR","Liberia",2005,"6-11 months","Rate (per 100,000)",4917.39509845935,4460.27769040963,5473.01840698818
"MLI","Mali",2005,"Under 5","Number",87830.0017542328,84205.1197093904,91087.2906559259
"MLI","Mali",2005,"Under 5","Rate (per 100,000)",3257.56811869189,3123.12316881771,3378.37923411479
"MLI","Mali",2005,"0 to 6 days (early neonatal)","Number",21790.6794834511,20412.1980390022,23113.354107258
"MLI","Mali",2005,"0 to 6 days (early neonatal)","Rate (per 100,000)",174064.517300869,163053.171490453,184630.07676926
"MLI","Mali",2005,"7 to 27 days (late neonatal)","Number",4763.124796605,4362.61172433567,5260.97738722659
"MLI","Mali",2005,"7 to 27 days (late neonatal)","Rate (per 100,000)",13038.0768703745,11941.7545091466,14400.8461917381
"MLI","Mali",2005,"Under 1","Number",48772.7270387889,46717.8892605623,51022.7795005951
"MLI","Mali",2005,"Under 1","Rate (per 100,000)",8040.57904014475,7701.82239122154,8411.51841060966
"MLI","Mali",2005,"2 to 4","Number",25704.4369757645,22712.019536736,28272.2188783444
"MLI","Mali",2005,"2 to 4","Rate (per 100,000)",1688.76637837546,1492.16631411961,1857.4681378486
