"survey","country","variable","regions","missing_regions","recoverable_regions","regions_without_donors","missing_records","recoverable_records","no_donor_records"
"SN7IFL","SEN","improved_water_pct",4,0,0,0,0,0,0
"SN7IFL","SEN","improved_sanitation_pct",4,0,0,0,0,0,0
"SN7IFL","SEN","electricity_pct",4,0,0,0,0,0,0
"SN7ZFL","SEN","male_pct",14,0,0,0,0,0,0
"SN7ZFL","SEN","multiple_birth_pct",14,0,0,0,0,0,0
"SN7ZFL","SEN","mean_birth_order",14,0,0,0,0,0,0
"SN7ZFL","SEN","mean_maternal_age_birth",14,0,0,0,0,0,0
"SN7ZFL","SEN","mean_maternal_education_years",14,0,0,0,0,0,0
"SN7ZFL","SEN","mean_wealth_quintile",14,0,0,0,0,0,0
"SN7ZFL","SEN","urban_pct",14,0,0,0,0,0,0
"SN7ZFL","SEN","dtp3_pct",14,0,0,0,0,0,0
"SN7ZFL","SEN","measles_pct",14,0,0,0,0,0,0
"SN7ZFL","SEN","facility_delivery_pct",14,0,0,0,0,0,0
"SN7ZFL","SEN","exclusive_breastfeeding_pct",14,0,0,0,0,0,0
"SN7ZFL","SEN","short_birth_interval_pct",14,0,0,0,0,0,0
"SN7ZFL","SEN","improved_water_pct",14,0,0,0,0,0,0
"SN7ZFL","SEN","improved_sanitation_pct",14,0,0,0,0,0,0
"SN7ZFL","SEN","electricity_pct",14,0,0,0,0,0,0
"SN81FL","SEN","male_pct",4,0,0,0,0,0,0
"SN81FL","SEN","multiple_birth_pct",4,0,0,0,0,0,0
"SN81FL","SEN","mean_birth_order",4,0,0,0,0,0,0
"SN81FL","SEN","mean_maternal_age_birth",4,0,0,0,0,0,0
"SN81FL","SEN","mean_maternal_education_years",4,0,0,0,0,0,0
"SN81FL","SEN","mean_wealth_quintile",4,0,0,0,0,0,0
"SN81FL","SEN","urban_pct",4,0,0,0,0,0,0
"SN81FL","SEN","dtp3_pct",4,0,0,0,0,0,0
"SN81FL","SEN","measles_pct",4,0,0,0,0,0,0
"SN81FL","SEN","facility_delivery_pct",4,0,0,0,0,0,0
"SN81FL","SEN","exclusive_breastfeeding_pct",4,0,0,0,0,0,0
"SN81FL","SEN","short_birth_interval_pct",4,0,0,0,0,0,0
"SN81FL","SEN","improved_water_pct",4,0,0,0,0,0,0
"SN81FL","SEN","improved_sanitation_pct",4,0,0,0,0,0,0
"SN81FL","SEN","electricity_pct",4,0,0,0,0,0,0
"SN8BFL","SEN","male_pct",4,0,0,0,0,0,0
"SN8BFL","SEN","multiple_birth_pct",4,0,0,0,0,0,0
"SN8BFL","SEN","mean_birth_order",4,0,0,0,0,0,0
"SN8BFL","SEN","mean_maternal_age_birth",4,0,0,0,0,0,0
"SN8BFL","SEN","mean_maternal_education_years",4,0,0,0,0,0,0
"SN8BFL","SEN","mean_wealth_quintile",4,0,0,0,0,0,0
"SN8BFL","SEN","urban_pct",4,0,0,0,0,0,0
"SN8BFL","SEN","dtp3_pct",4,0,0,0,0,0,0
"SN8BFL","SEN","measles_pct",4,0,0,0,0,0,0
"SN8BFL","SEN","facility_delivery_pct",4,0,0,0,0,0,0
"SN8BFL","SEN","exclusive_breastfeeding_pct",4,0,0,0,0,0,0
"SN8BFL","SEN","short_birth_interval_pct",4,0,0,0,0,0,0
"SN8BFL","SEN","improved_water_pct",4,0,0,0,0,0,0
"SN8BFL","SEN","improved_sanitation_pct",4,0,0,0,0,0,0
"SN8BFL","SEN","electricity_pct",4,0,0,0,0,0,0
"SN8SFL","SEN","male_pct",14,0,0,0,0,0,0
"SN8SFL","SEN","multiple_birth_pct",14,0,0,0,0,0,0
"SN8SFL","SEN","mean_birth_order",14,0,0,0,0,0,0
"SN8SFL","SEN","mean_maternal_age_birth",14,0,0,0,0,0,0
"SN8SFL","SEN","mean_maternal_education_years",14,0,0,0,0,0,0
"SN8SFL","SEN","mean_wealth_quintile",14,0,0,0,0,0,0
"SN8SFL","SEN","urban_pct",14,0,0,0,0,0,0
"SN8SFL","SEN","dtp3_pct",14,0,0,0,0,0,0
"SN8SFL","SEN","measles_pct",14,0,0,0,0,0,0
"SN8SFL","SEN","facility_delivery_pct",14,0,0,0,0,0,0
"SN8SFL","SEN","exclusive_breastfeeding_pct",14,0,0,0,0,0,0
"SN8SFL","SEN","short_birth_interval_pct",14,0,0,0,0,0,0
"SN8SFL","SEN","improved_water_pct",14,0,0,0,0,0,0
"SN8SFL","SEN","improved_sanitation_pct",14,0,0,0,0,0,0
"SN8SFL","SEN","electricity_pct",14,0,0,0,0,0,0
"SL51FL","SLE","male_pct",4,0,0,0,0,0,0
"SL51FL","SLE","multiple_birth_pct",4,0,0,0,0,0,0
"SL51FL","SLE","mean_birth_order",4,0,0,0,0,0,0
"SL51FL","SLE","mean_maternal_age_birth",4,0,0,0,0,0,0
"SL51FL","SLE","mean_maternal_education_years",4,0,0,0,0,0,0
"SL51FL","SLE","mean_wealth_quintile",4,0,0,0,0,0,0
"SL51FL","SLE","urban_pct",4,0,0,0,0,0,0
"SL51FL","SLE","dtp3_pct",4,0,0,0,0,0,0
"SL51FL","SLE","measles_pct",4,0,0,0,0,0,0
"SL51FL","SLE","facility_delivery_pct",4,0,0,0,0,0,0
"SL51FL","SLE","exclusive_breastfeeding_pct",4,0,0,0,0,0,0
"SL51FL","SLE","short_birth_interval_pct",4,0,0,0,0,0,0
"SL51FL","SLE","improved_water_pct",4,0,0,0,0,0,0
"SL51FL","SLE","improved_sanitation_pct",4,0,0,0,0,0,0
"SL51FL","SLE","electricity_pct",4,0,0,0,0,0,0
"SL61FL","SLE","male_pct",4,0,0,0,0,0,0
"SL61FL","SLE","multiple_birth_pct",4,0,0,0,0,0,0
"SL61FL","SLE","mean_birth_order",4,0,0,0,0,0,0
"SL61FL","SLE","mean_maternal_age_birth",4,0,0,0,0,0,0
"SL61FL","SLE","mean_maternal_education_years",4,0,0,0,0,0,0
"SL61FL","SLE","mean_wealth_quintile",4,0,0,0,0,0,0
"SL61FL","SLE","urban_pct",4,0,0,0,0,0,0
"SL61FL","SLE","dtp3_pct",4,0,0,0,0,0,0
"SL61FL","SLE","measles_pct",4,0,0,0,0,0,0
"SL61FL","SLE","facility_delivery_pct",4,1,1,0,7383,7383,0
"SL61FL","SLE","exclusive_breastfeeding_pct",4,0,0,0,0,0,0
"SL61FL","SLE","short_birth_interval_pct",4,1,1,0,7383,7383,0
"SL61FL","SLE","improved_water_pct",4,1,1,0,7383,7383,0
"SL61FL","SLE","improved_sanitation_pct",4,1,1,0,7383,7383,0
"SL61FL","SLE","electricity_pct",4,1,1,0,7383,7383,0
"SL7AFL","SLE","male_pct",5,0,0,0,0,0,0
"SL7AFL","SLE","multiple_birth_pct",5,0,0,0,0,0,0
"SL7AFL","SLE","mean_birth_order",5,0,0,0,0,0,0
"SL7AFL","SLE","mean_maternal_age_birth",5,0,0,0,0,0,0
"SL7AFL","SLE","mean_maternal_education_years",5,0,0,0,0,0,0
"SL7AFL","SLE","mean_wealth_quintile",5,0,0,0,0,0,0
"SL7AFL","SLE","urban_pct",5,0,0,0,0,0,0
"SL7AFL","SLE","dtp3_pct",5,0,0,0,0,0,0
"SL7AFL","SLE","measles_pct",5,0,0,0,0,0,0
"SL7AFL","SLE","facility_delivery_pct",5,0,0,0,0,0,0
"SL7AFL","SLE","exclusive_breastfeeding_pct",5,0,0,0,0,0,0
"SL7AFL","SLE","short_birth_interval_pct",5,0,0,0,0,0,0
"SL7AFL","SLE","improved_water_pct",5,0,0,0,0,0,0
"SL7AFL","SLE","improved_sanitation_pct",5,0,0,0,0,0,0
"SL7AFL","SLE","electricity_pct",5,0,0,0,0,0,0
"ST51FL","STP","male_pct",4,0,0,0,0,0,0
"ST51FL","STP","multiple_birth_pct",4,0,0,0,0,0,0
"ST51FL","STP","mean_birth_order",4,0,0,0,0,0,0
"ST51FL","STP","mean_maternal_age_birth",4,0,0,0,0,0,0
"ST51FL","STP","mean_maternal_education_years",4,0,0,0,0,0,0
"ST51FL","STP","mean_wealth_quintile",4,0,0,0,0,0,0
"ST51FL","STP","urban_pct",4,0,0,0,0,0,0
"ST51FL","STP","dtp3_pct",4,0,0,0,0,0,0
"ST51FL","STP","measles_pct",4,0,0,0,0,0,0
"ST51FL","STP","facility_delivery_pct",4,0,0,0,0,0,0
"ST51FL","STP","exclusive_breastfeeding_pct",4,0,0,0,0,0,0
"ST51FL","STP","short_birth_interval_pct",4,0,0,0,0,0,0
"ST51FL","STP","improved_water_pct",4,0,0,0,0,0,0
"ST51FL","STP","improved_sanitation_pct",4,0,0,0,0,0,0
"ST51FL","STP","electricity_pct",4,0,0,0,0,0,0
"SZ51FL","SWZ","male_pct",3,0,0,0,0,0,0
"SZ51FL","SWZ","multiple_birth_pct",3,0,0,0,0,0,0
"SZ51FL","SWZ","mean_birth_order",3,0,0,0,0,0,0
"SZ51FL","SWZ","mean_maternal_age_birth",3,0,0,0,0,0,0
"SZ51FL","SWZ","mean_maternal_education_years",3,0,0,0,0,0,0
"SZ51FL","SWZ","mean_wealth_quintile",3,0,0,0,0,0,0
"SZ51FL","SWZ","urban_pct",3,0,0,0,0,0,0
"SZ51FL","SWZ","dtp3_pct",3,0,0,0,0,0,0
"SZ51FL","SWZ","measles_pct",3,0,0,0,0,0,0
"SZ51FL","SWZ","facility_delivery_pct",3,0,0,0,0,0,0
"SZ51FL","SWZ","exclusive_breastfeeding_pct",3,0,0,0,0,0,0
"SZ51FL","SWZ","short_birth_interval_pct",3,0,0,0,0,0,0
"SZ51FL","SWZ","improved_water_pct",3,0,0,0,0,0,0
"SZ51FL","SWZ","improved_sanitation_pct",3,0,0,0,0,0,0
"SZ51FL","SWZ","electricity_pct",3,0,0,0,0,0,0
"TD41FL","TCD","male_pct",8,0,0,0,0,0,0
"TD41FL","TCD","multiple_birth_pct",8,0,0,0,0,0,0
"TD41FL","TCD","mean_birth_order",8,0,0,0,0,0,0
"TD41FL","TCD","mean_maternal_age_birth",8,0,0,0,0,0,0
"TD41FL","TCD","mean_maternal_education_years",8,0,0,0,0,0,0
"TD41FL","TCD","mean_wealth_quintile",8,0,0,0,0,0,0
"TD41FL","TCD","urban_pct",8,0,0,0,0,0,0
"TD41FL","TCD","dtp3_pct",8,0,0,0,0,0,0
"TD41FL","TCD","measles_pct",8,0,0,0,0,0,0
"TD41FL","TCD","facility_delivery_pct",8,0,0,0,0,0,0
"TD41FL","TCD","exclusive_breastfeeding_pct",8,8,0,8,29949,0,29949
"TD41FL","TCD","short_birth_interval_pct",8,0,0,0,0,0,0
"TD41FL","TCD","improved_water_pct",8,0,0,0,0,0,0
"TD41FL","TCD","improved_sanitation_pct",8,0,0,0,0,0,0
"TD41FL","TCD","electricity_pct",8,0,0,0,0,0,0
"TD71FL","TCD","male_pct",20,0,0,0,0,0,0
"TD71FL","TCD","multiple_birth_pct",20,0,0,0,0,0,0
"TD71FL","TCD","mean_birth_order",20,0,0,0,0,0,0
"TD71FL","TCD","mean_maternal_age_birth",20,0,0,0,0,0,0
"TD71FL","TCD","mean_maternal_education_years",20,0,0,0,0,0,0
"TD71FL","TCD","mean_wealth_quintile",20,0,0,0,0,0,0
"TD71FL","TCD","urban_pct",20,0,0,0,0,0,0
"TD71FL","TCD","dtp3_pct",20,0,0,0,0,0,0
"TD71FL","TCD","measles_pct",20,0,0,0,0,0,0
"TD71FL","TCD","facility_delivery_pct",20,0,0,0,0,0,0
"TD71FL","TCD","exclusive_breastfeeding_pct",20,0,0,0,0,0,0
"TD71FL","TCD","short_birth_interval_pct",20,0,0,0,0,0,0
"TD71FL","TCD","improved_water_pct",20,0,0,0,0,0,0
"TD71FL","TCD","improved_sanitation_pct",20,0,0,0,0,0,0
"TD71FL","TCD","electricity_pct",20,0,0,0,0,0,0
"TG61FL","TGO","male_pct",5,0,0,0,0,0,0
"TG61FL","TGO","multiple_birth_pct",5,0,0,0,0,0,0
"TG61FL","TGO","mean_birth_order",5,0,0,0,0,0,0
"TG61FL","TGO","mean_maternal_age_birth",5,0,0,0,0,0,0
"TG61FL","TGO","mean_maternal_education_years",5,0,0,0,0,0,0
"TG61FL","TGO","mean_wealth_quintile",5,0,0,0,0,0,0
"TG61FL","TGO","urban_pct",5,0,0,0,0,0,0
"TG61FL","TGO","dtp3_pct",5,0,0,0,0,0,0
"TG61FL","TGO","measles_pct",5,0,0,0,0,0,0
"TG61FL","TGO","facility_delivery_pct",5,0,0,0,0,0,0
"TG61FL","TGO","exclusive_breastfeeding_pct",5,0,0,0,0,0,0
"TG61FL","TGO","short_birth_interval_pct",5,0,0,0,0,0,0
"TG61FL","TGO","improved_water_pct",5,0,0,0,0,0,0
"TG61FL","TGO","improved_sanitation_pct",5,0,0,0,0,0,0
"TG61FL","TGO","electricity_pct",5,0,0,0,0,0,0
"TZ4IFL","TZA","male_pct",8,0,0,0,0,0,0
"TZ4IFL","TZA","multiple_birth_pct",8,0,0,0,0,0,0
"TZ4IFL","TZA","mean_birth_order",8,0,0,0,0,0,0
"TZ4IFL","TZA","mean_maternal_age_birth",8,0,0,0,0,0,0
"TZ4IFL","TZA","mean_maternal_education_years",8,0,0,0,0,0,0
"TZ4IFL","TZA","mean_wealth_quintile",8,0,0,0,0,0,0
"TZ4IFL","TZA","urban_pct",8,0,0,0,0,0,0
"TZ4IFL","TZA","dtp3_pct",8,0,0,0,0,0,0
"TZ4IFL","TZA","measles_pct",8,0,0,0,0,0,0
"TZ4IFL","TZA","facility_delivery_pct",8,0,0,0,0,0,0
"TZ4IFL","TZA","exclusive_breastfeeding_pct",8,8,0,8,45594,0,45594
"TZ4IFL","TZA","short_birth_interval_pct",8,0,0,0,0,0,0
"TZ4IFL","TZA","improved_water_pct",8,0,0,0,0,0,0
"TZ4IFL","TZA","improved_sanitation_pct",8,0,0,0,0,0,0
"TZ4IFL","TZA","electricity_pct",8,0,0,0,0,0,0
"TZ63FL","TZA","male_pct",8,0,0,0,0,0,0
"TZ63FL","TZA","multiple_birth_pct",8,0,0,0,0,0,0
"TZ63FL","TZA","mean_birth_order",8,0,0,0,0,0,0
"TZ63FL","TZA","mean_maternal_age_birth",8,0,0,0,0,0,0
"TZ63FL","TZA","mean_maternal_education_years",8,0,0,0,0,0,0
"TZ63FL","TZA","mean_wealth_quintile",8,0,0,0,0,0,0
"TZ63FL","TZA","urban_pct",8,0,0,0,0,0,0
"TZ63FL","TZA","dtp3_pct",8,0,0,0,0,0,0
"TZ63FL","TZA","measles_pct",8,0,0,0,0,0,0
"TZ63FL","TZA","facility_delivery_pct",8,0,0,0,0,0,0
"TZ63FL","TZA","exclusive_breastfeeding_pct",8,0,0,0,0,0,0
"TZ63FL","TZA","short_birth_interval_pct",8,0,0,0,0,0,0
"TZ63FL","TZA","improved_water_pct",8,0,0,0,0,0,0
"TZ63FL","TZA","improved_sanitation_pct",8,0,0,0,0,0,0
"TZ63FL","TZA","electricity_pct",8,0,0,0,0,0,0
"TZ7BFL","TZA","male_pct",9,0,0,0,0,0,0
"TZ7BFL","TZA","multiple_birth_pct",9,0,0,0,0,0,0
"TZ7BFL","TZA","mean_birth_order",9,0,0,0,0,0,0
"TZ7BFL","TZA","mean_maternal_age_birth",9,0,0,0,0,0,0
"TZ7BFL","TZA","mean_maternal_education_years",9,0,0,0,0,0,0
"TZ7BFL","TZA","mean_wealth_quintile",9,0,0,0,0,0,0
"TZ7BFL","TZA","urban_pct",9,0,0,0,0,0,0
"TZ7BFL","TZA","dtp3_pct",9,0,0,0,0,0,0
"TZ7BFL","TZA","measles_pct",9,0,0,0,0,0,0
"TZ7BFL","TZA","facility_delivery_pct",9,0,0,0,0,0,0
"TZ7BFL","TZA","exclusive_breastfeeding_pct",9,0,0,0,0,0,0
"TZ7BFL","TZA","short_birth_interval_pct",9,0,0,0,0,0,0
"TZ7BFL","TZA","improved_water_pct",9,0,0,0,0,0,0
"TZ7BFL","TZA","improved_sanitation_pct",9,0,0,0,0,0,0
"TZ7BFL","TZA","electricity_pct",9,0,0,0,0,0,0
"TZ82FL","TZA","male_pct",9,0,0,0,0,0,0
"TZ82FL","TZA","multiple_birth_pct",9,0,0,0,0,0,0
"TZ82FL","TZA","mean_birth_order",9,0,0,0,0,0,0
"TZ82FL","TZA","mean_maternal_age_birth",9,0,0,0,0,0,0
"TZ82FL","TZA","mean_maternal_education_years",9,0,0,0,0,0,0
"TZ82FL","TZA","mean_wealth_quintile",9,0,0,0,0,0,0
"TZ82FL","TZA","urban_pct",9,0,0,0,0,0,0
"TZ82FL","TZA","dtp3_pct",9,0,0,0,0,0,0
"TZ82FL","TZA","measles_pct",9,0,0,0,0,0,0
"TZ82FL","TZA","facility_delivery_pct",9,0,0,0,0,0,0
"TZ82FL","TZA","exclusive_breastfeeding_pct",9,0,0,0,0,0,0
"TZ82FL","TZA","short_birth_interval_pct",9,0,0,0,0,0,0
"TZ82FL","TZA","improved_water_pct",9,0,0,0,0,0,0
"TZ82FL","TZA","improved_sanitation_pct",9,0,0,0,0,0,0
"TZ82FL","TZA","electricity_pct",9,0,0,0,0,0,0
"UG41FL","UGA","male_pct",4,0,0,0,0,0,0
"UG41FL","UGA","multiple_birth_pct",4,0,0,0,0,0,0
"UG41FL","UGA","mean_birth_order",4,0,0,0,0,0,0
"UG41FL","UGA","mean_maternal_age_birth",4,0,0,0,0,0,0
"UG41FL","UGA","mean_maternal_education_years",4,0,0,0,0,0,0
"UG41FL","UGA","mean_wealth_quintile",4,4,0,4,3417,0,3417
"UG41FL","UGA","urban_pct",4,0,0,0,0,0,0
"UG41FL","UGA","dtp3_pct",4,0,0,0,0,0,0
"UG41FL","UGA","measles_pct",4,0,0,0,0,0,0
"UG41FL","UGA","facility_delivery_pct",4,0,0,0,0,0,0
"UG41FL","UGA","exclusive_breastfeeding_pct",4,4,0,4,3417,0,3417
"UG41FL","UGA","short_birth_interval_pct",4,0,0,0,0,0,0
"UG41FL","UGA","improved_water_pct",4,0,0,0,0,0,0
"UG41FL","UGA","improved_sanitation_pct",4,0,0,0,0,0,0
"UG41FL","UGA","electricity_pct",4,0,0,0,0,0,0
"UG52FL","UGA","male_pct",9,0,0,0,0,0,0
"UG52FL","UGA","multiple_birth_pct",9,0,0,0,0,0,0
"UG52FL","UGA","mean_birth_order",9,0,0,0,0,0,0
"UG52FL","UGA","mean_maternal_age_birth",9,0,0,0,0,0,0
"UG52FL","UGA","mean_maternal_education_years",9,0,0,0,0,0,0
"UG52FL","UGA","mean_wealth_quintile",9,0,0,0,0,0,0
"UG52FL","UGA","urban_pct",9,0,0,0,0,0,0
"UG52FL","UGA","dtp3_pct",9,0,0,0,0,0,0
"UG52FL","UGA","measles_pct",9,0,0,0,0,0,0
"UG52FL","UGA","facility_delivery_pct",9,1,1,0,10086,10086,0
"UG52FL","UGA","exclusive_breastfeeding_pct",9,0,0,0,0,0,0
"UG52FL","UGA","short_birth_interval_pct",9,1,1,0,10086,10086,0
"UG52FL","UGA","improved_water_pct",9,1,1,0,10086,10086,0
"UG52FL","UGA","improved_sanitation_pct",9,1,1,0,10086,10086,0
"UG52FL","UGA","electricity_pct",9,1,1,0,10086,10086,0
"UG5AFL","UGA","male_pct",9,0,0,0,0,0,0
"UG5AFL","UGA","multiple_birth_pct",9,0,0,0,0,0,0
"UG5AFL","UGA","mean_birth_order",9,0,0,0,0,0,0
"UG5AFL","UGA","mean_maternal_age_birth",9,0,0,0,0,0,0
"UG5AFL","UGA","mean_maternal_education_years",9,0,0,0,0,0,0
"UG5AFL","UGA","mean_wealth_quintile",9,0,0,0,0,0,0
"UG5AFL","UGA","urban_pct",9,0,0,0,0,0,0
"UG5AFL","UGA","dtp3_pct",9,0,0,0,0,0,0
"UG5AFL","UGA","measles_pct",9,0,0,0,0,0,0
"UG5AFL","UGA","facility_delivery_pct",9,9,0,9,20657,0,20657
"UG5AFL","UGA","exclusive_breastfeeding_pct",9,9,0,9,20657,0,20657
"UG5AFL","UGA","short_birth_interval_pct",9,2,2,0,5259,5259,0
"UG5AFL","UGA","improved_water_pct",9,2,2,0,5259,5259,0
"UG5AFL","UGA","improved_sanitation_pct",9,2,2,0,5259,5259,0
"UG5AFL","UGA","electricity_pct",9,2,2,0,5259,5259,0
"UG61FL","UGA","male_pct",10,0,0,0,0,0,0
"UG61FL","UGA","multiple_birth_pct",10,0,0,0,0,0,0
"UG61FL","UGA","mean_birth_order",10,0,0,0,0,0,0
"UG61FL","UGA","mean_maternal_age_birth",10,0,0,0,0,0,0
"UG61FL","UGA","mean_maternal_education_years",10,0,0,0,0,0,0
"UG61FL","UGA","mean_wealth_quintile",10,0,0,0,0,0,0
"UG61FL","UGA","urban_pct",10,0,0,0,0,0,0
"UG61FL","UGA","dtp3_pct",10,0,0,0,0,0,0
"UG61FL","UGA","measles_pct",10,0,0,0,0,0,0
"UG61FL","UGA","facility_delivery_pct",10,0,0,0,0,0,0
"UG61FL","UGA","exclusive_breastfeeding_pct",10,0,0,0,0,0,0
"UG61FL","UGA","short_birth_interval_pct",10,0,0,0,0,0,0
"UG61FL","UGA","improved_water_pct",10,0,0,0,0,0,0
"UG61FL","UGA","improved_sanitation_pct",10,0,0,0,0,0,0
"UG61FL","UGA","electricity_pct",10,0,0,0,0,0,0
"UG7BFL","UGA","male_pct",13,0,0,0,0,0,0
"UG7BFL","UGA","multiple_birth_pct",13,0,0,0,0,0,0
"UG7BFL","UGA","mean_birth_order",13,0,0,0,0,0,0
"UG7BFL","UGA","mean_maternal_age_birth",13,0,0,0,0,0,0
"UG7BFL","UGA","mean_maternal_education_years",13,0,0,0,0,0,0
"UG7BFL","UGA","mean_wealth_quintile",13,0,0,0,0,0,0
"UG7BFL","UGA","urban_pct",13,0,0,0,0,0,0
"UG7BFL","UGA","dtp3_pct",13,0,0,0,0,0,0
"UG7BFL","UGA","measles_pct",13,0,0,0,0,0,0
"UG7BFL","UGA","facility_delivery_pct",13,0,0,0,0,0,0
"UG7BFL","UGA","exclusive_breastfeeding_pct",13,0,0,0,0,0,0
"UG7BFL","UGA","short_birth_interval_pct",13,0,0,0,0,0,0
"UG7BFL","UGA","improved_water_pct",13,0,0,0,0,0,0
"UG7BFL","UGA","improved_sanitation_pct",13,0,0,0,0,0,0
"UG7BFL","UGA","electricity_pct",13,0,0,0,0,0,0
"ZA71FL","ZAF","male_pct",6,0,0,0,0,0,0
"ZA71FL","ZAF","multiple_birth_pct",6,0,0,0,0,0,0
"ZA71FL","ZAF","mean_birth_order",6,0,0,0,0,0,0
"ZA71FL","ZAF","mean_maternal_age_birth",6,0,0,0,0,0,0
"ZA71FL","ZAF","mean_maternal_education_years",6,0,0,0,0,0,0
"ZA71FL","ZAF","mean_wealth_quintile",6,0,0,0,0,0,0
"ZA71FL","ZAF","urban_pct",6,0,0,0,0,0,0
"ZA71FL","ZAF","dtp3_pct",6,0,0,0,0,0,0
"ZA71FL","ZAF","measles_pct",6,0,0,0,0,0,0
"ZA71FL","ZAF","facility_delivery_pct",6,0,0,0,0,0,0
"ZA71FL","ZAF","exclusive_breastfeeding_pct",6,0,0,0,0,0,0
"ZA71FL","ZAF","short_birth_interval_pct",6,0,0,0,0,0,0
"ZA71FL","ZAF","improved_water_pct",6,0,0,0,0,0,0
"ZA71FL","ZAF","improved_sanitation_pct",6,0,0,0,0,0,0
"ZA71FL","ZAF","electricity_pct",6,0,0,0,0,0,0
"ZM42FL","ZMB","male_pct",9,0,0,0,0,0,0
"ZM42FL","ZMB","multiple_birth_pct",9,0,0,0,0,0,0
"ZM42FL","ZMB","mean_birth_order",9,0,0,0,0,0,0
"ZM42FL","ZMB","mean_maternal_age_birth",9,0,0,0,0,0,0
"ZM42FL","ZMB","mean_maternal_education_years",9,0,0,0,0,0,0
"ZM42FL","ZMB","mean_wealth_quintile",9,9,0,9,13278,0,13278
"ZM42FL","ZMB","urban_pct",9,0,0,0,0,0,0
"ZM42FL","ZMB","dtp3_pct",9,0,0,0,0,0,0
"ZM42FL","ZMB","measles_pct",9,0,0,0,0,0,0
"ZM42FL","ZMB","facility_delivery_pct",9,0,0,0,0,0,0
"ZM42FL","ZMB","exclusive_breastfeeding_pct",9,9,0,9,13278,0,13278
"ZM42FL","ZMB","short_birth_interval_pct",9,0,0,0,0,0,0
"ZM42FL","ZMB","improved_water_pct",9,0,0,0,0,0,0
"ZM42FL","ZMB","improved_sanitation_pct",9,0,0,0,0,0,0
"ZM42FL","ZMB","electricity_pct",9,0,0,0,0,0,0
"ZM51FL","ZMB","male_pct",9,0,0,0,0,0,0
"ZM51FL","ZMB","multiple_birth_pct",9,0,0,0,0,0,0
"ZM51FL","ZMB","mean_birth_order",9,0,0,0,0,0,0
"ZM51FL","ZMB","mean_maternal_age_birth",9,0,0,0,0,0,0
"ZM51FL","ZMB","mean_maternal_education_years",9,0,0,0,0,0,0
"ZM51FL","ZMB","mean_wealth_quintile",9,0,0,0,0,0,0
"ZM51FL","ZMB","urban_pct",9,0,0,0,0,0,0
"ZM51FL","ZMB","dtp3_pct",9,0,0,0,0,0,0
"ZM51FL","ZMB","measles_pct",9,0,0,0,0,0,0
"ZM51FL","ZMB","facility_delivery_pct",9,0,0,0,0,0,0
"ZM51FL","ZMB","exclusive_breastfeeding_pct",9,0,0,0,0,0,0
"ZM51FL","ZMB","short_birth_interval_pct",9,0,0,0,0,0,0
"ZM51FL","ZMB","improved_water_pct",9,0,0,0,0,0,0
"ZM51FL","ZMB","improved_sanitation_pct",9,0,0,0,0,0,0
"ZM51FL","ZMB","electricity_pct",9,0,0,0,0,0,0
"ZM61FL","ZMB","male_pct",10,0,0,0,0,0,0
"ZM61FL","ZMB","multiple_birth_pct",10,0,0,0,0,0,0
"ZM61FL","ZMB","mean_birth_order",10,0,0,0,0,0,0
"ZM61FL","ZMB","mean_maternal_age_birth",10,0,0,0,0,0,0
"ZM61FL","ZMB","mean_maternal_education_years",10,0,0,0,0,0,0
"ZM61FL","ZMB","mean_wealth_quintile",10,0,0,0,0,0,0
"ZM61FL","ZMB","urban_pct",10,0,0,0,0,0,0
"ZM61FL","ZMB","dtp3_pct",10,0,0,0,0,0,0
"ZM61FL","ZMB","measles_pct",10,0,0,0,0,0,0
"ZM61FL","ZMB","facility_delivery_pct",10,0,0,0,0,0,0
"ZM61FL","ZMB","exclusive_breastfeeding_pct",10,0,0,0,0,0,0
"ZM61FL","ZMB","short_birth_interval_pct",10,0,0,0,0,0,0
"ZM61FL","ZMB","improved_water_pct",10,0,0,0,0,0,0
"ZM61FL","ZMB","improved_sanitation_pct",10,0,0,0,0,0,0
"ZM61FL","ZMB","electricity_pct",10,0,0,0,0,0,0
"ZM71FL","ZMB","male_pct",10,0,0,0,0,0,0
"ZM71FL","ZMB","multiple_birth_pct",10,0,0,0,0,0,0
"ZM71FL","ZMB","mean_birth_order",10,0,0,0,0,0,0
"ZM71FL","ZMB","mean_maternal_age_birth",10,0,0,0,0,0,0
"ZM71FL","ZMB","mean_maternal_education_years",10,0,0,0,0,0,0
"ZM71FL","ZMB","mean_wealth_quintile",10,0,0,0,0,0,0
"ZM71FL","ZMB","urban_pct",10,0,0,0,0,0,0
"ZM71FL","ZMB","dtp3_pct",10,0,0,0,0,0,0
"ZM71FL","ZMB","measles_pct",10,0,0,0,0,0,0
"ZM71FL","ZMB","facility_delivery_pct",10,0,0,0,0,0,0
"ZM71FL","ZMB","exclusive_breastfeeding_pct",10,0,0,0,0,0,0
"ZM71FL","ZMB","short_birth_interval_pct",10,0,0,0,0,0,0
"ZM71FL","ZMB","improved_water_pct",10,0,0,0,0,0,0
"ZM71FL","ZMB","improved_sanitation_pct",10,0,0,0,0,0,0
"ZM71FL","ZMB","electricity_pct",10,0,0,0,0,0,0
"ZM81FL","ZMB","male_pct",10,0,0,0,0,0,0
"ZM81FL","ZMB","multiple_birth_pct",10,0,0,0,0,0,0
