"survey","country","survey_year","regkey","dtp3_pct","measles_pct","dtp3_pct_before_imputation","dtp3_pct_imputed","dtp3_pct_source_year","dtp3_pct_imputation_source","measles_pct_before_imputation","measles_pct_imputed","measles_pct_source_year","measles_pct_imputation_source"
"MD51FL","MDG",2008,"betsiboka",69.3,61.4,69.3,FALSE,2008,"retained_regional_estimate",61.4,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"boeny",53,55.3,53,FALSE,2008,"retained_regional_estimate",55.3,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"bongolava",89,75.4,89,FALSE,2008,"retained_regional_estimate",75.4,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"diana",78,68.3,78,FALSE,2008,"retained_regional_estimate",68.3,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"hautematsiatra",89.4,77.9,89.4,FALSE,2008,"retained_regional_estimate",77.9,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"ihorombe",67.1,60.4,67.1,FALSE,2008,"retained_regional_estimate",60.4,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"itasy",92.2,86.4,92.2,FALSE,2008,"retained_regional_estimate",86.4,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"melaky",53.4,44.4,53.4,FALSE,2008,"retained_regional_estimate",44.4,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"menabe",63.1,62.1,63.1,FALSE,2008,"retained_regional_estimate",62.1,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"sava",61.8,55.3,61.8,FALSE,2008,"retained_regional_estimate",55.3,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"sofia",66.9,69.8,66.9,FALSE,2008,"retained_regional_estimate",69.8,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"vakinankaratra",89.4,82,89.4,FALSE,2008,"retained_regional_estimate",82,FALSE,2008,"retained_regional_estimate"
"MD51FL","MDG",2008,"vatovavyfitovinany",57,55.9,57,FALSE,2008,"retained_regional_estimate",55.9,FALSE,2008,"retained_regional_estimate"
"MD81FL","MDG",2021,"alaotramangoro",81,72.8,81,FALSE,2021,"retained_regional_estimate",72.8,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"amoronimania",90,80.3,90,FALSE,2021,"retained_regional_estimate",80.3,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"analamangaexcludingcapital",85.8,90.3,85.8,FALSE,2021,"retained_regional_estimate",90.3,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"analanjirofo",77.5,62.2,77.5,FALSE,2021,"retained_regional_estimate",62.2,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"androy",46.7,47.5,46.7,FALSE,2021,"retained_regional_estimate",47.5,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"anosy",55.8,55.2,55.8,FALSE,2021,"retained_regional_estimate",55.2,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"antananarivocapital",83,78.1,83,FALSE,2021,"retained_regional_estimate",78.1,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"atsimoandrefana",38.6,36.3,38.6,FALSE,2021,"retained_regional_estimate",36.3,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"atsimoatsinanana",64.8,58,64.8,FALSE,2021,"retained_regional_estimate",58,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"atsinanana",72.7,68.5,72.7,FALSE,2021,"retained_regional_estimate",68.5,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"betsiboka",53.7,51.5,53.7,FALSE,2021,"retained_regional_estimate",51.5,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"boeny",58.1,54.9,58.1,FALSE,2021,"retained_regional_estimate",54.9,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"bongolava",69.6,69.9,69.6,FALSE,2021,"retained_regional_estimate",69.9,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"diana",67.4,64.4,67.4,FALSE,2021,"retained_regional_estimate",64.4,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"hautematsiatra",86.1,82.3,86.1,FALSE,2021,"retained_regional_estimate",82.3,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"ihorombe",60.5,52.6,60.5,FALSE,2021,"retained_regional_estimate",52.6,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"itasy",90.2,88.9,90.2,FALSE,2021,"retained_regional_estimate",88.9,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"melaky",59.2,51.9,59.2,FALSE,2021,"retained_regional_estimate",51.9,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"menabe",50.5,49,50.5,FALSE,2021,"retained_regional_estimate",49,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"sava",43.7,42.7,43.7,FALSE,2021,"retained_regional_estimate",42.7,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"sofia",49.9,46.7,49.9,FALSE,2021,"retained_regional_estimate",46.7,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"vakinankaratra",92.5,85.9,92.5,FALSE,2021,"retained_regional_estimate",85.9,FALSE,2021,"retained_regional_estimate"
"MD81FL","MDG",2021,"vatovavyfitovinany",82.3,69.3,82.3,FALSE,2021,"retained_regional_estimate",69.3,FALSE,2021,"retained_regional_estimate"
"ML41FL","MLI",2001,"bamako",75.9,78.1,75.9,FALSE,2001,"retained_regional_estimate",78.1,FALSE,2001,"retained_regional_estimate"
"ML41FL","MLI",2001,"kayes",21.1,39.4,21.1,FALSE,2001,"retained_regional_estimate",39.4,FALSE,2001,"retained_regional_estimate"
"ML41FL","MLI",2001,"koulikoro",45.1,47.4,45.1,FALSE,2001,"retained_regional_estimate",47.4,FALSE,2001,"retained_regional_estimate"
"ML41FL","MLI",2001,"mopti",16.6,27.1,16.6,FALSE,2001,"retained_regional_estimate",27.1,FALSE,2001,"retained_regional_estimate"
"ML41FL","MLI",2001,"segou",36.1,40.1,36.1,FALSE,2001,"retained_regional_estimate",40.1,FALSE,2001,"retained_regional_estimate"
"ML41FL","MLI",2001,"sikasso",43.7,59.2,43.7,FALSE,2001,"retained_regional_estimate",59.2,FALSE,2001,"retained_regional_estimate"
"ML53FL","MLI",2006,"bamako",79.6,80.6,79.6,FALSE,2006,"retained_regional_estimate",80.6,FALSE,2006,"retained_regional_estimate"
"ML53FL","MLI",2006,"gao",68.3,70.4,68.3,FALSE,2006,"retained_regional_estimate",70.4,FALSE,2006,"retained_regional_estimate"
"ML53FL","MLI",2006,"kayes",49.4,55,49.4,FALSE,2006,"retained_regional_estimate",55,FALSE,2006,"retained_regional_estimate"
"ML53FL","MLI",2006,"kidal",24.8,31.6,24.8,FALSE,2006,"retained_regional_estimate",31.6,FALSE,2006,"retained_regional_estimate"
"ML53FL","MLI",2006,"koulikoro",74.3,71.2,74.3,FALSE,2006,"retained_regional_estimate",71.2,FALSE,2006,"retained_regional_estimate"
"ML53FL","MLI",2006,"mopti",58.7,52.2,58.7,FALSE,2006,"retained_regional_estimate",52.2,FALSE,2006,"retained_regional_estimate"
"ML53FL","MLI",2006,"segou",73.7,76.8,73.7,FALSE,2006,"retained_regional_estimate",76.8,FALSE,2006,"retained_regional_estimate"
"ML53FL","MLI",2006,"sikasso",73.5,74.8,73.5,FALSE,2006,"retained_regional_estimate",74.8,FALSE,2006,"retained_regional_estimate"
"ML53FL","MLI",2006,"tombouctou",48.9,52.9,48.9,FALSE,2006,"retained_regional_estimate",52.9,FALSE,2006,"retained_regional_estimate"
"ML6AFL","MLI",2012,"bamako",74.1,79.6,74.1,FALSE,2012,"retained_regional_estimate",79.6,FALSE,2012,"retained_regional_estimate"
"ML6AFL","MLI",2012,"kayes",62,65.8,62,FALSE,2012,"retained_regional_estimate",65.8,FALSE,2012,"retained_regional_estimate"
"ML6AFL","MLI",2012,"koulikoro",70.5,74.8,70.5,FALSE,2012,"retained_regional_estimate",74.8,FALSE,2012,"retained_regional_estimate"
"ML6AFL","MLI",2012,"mopti",43.6,54.2,43.6,FALSE,2012,"retained_regional_estimate",54.2,FALSE,2012,"retained_regional_estimate"
"ML6AFL","MLI",2012,"segou",60.9,75.9,60.9,FALSE,2012,"retained_regional_estimate",75.9,FALSE,2012,"retained_regional_estimate"
"ML6AFL","MLI",2012,"sikasso",63.8,74.1,63.8,FALSE,2012,"retained_regional_estimate",74.1,FALSE,2012,"retained_regional_estimate"
"ML7AFL","MLI",2018,"bamako",82,83.5,82,FALSE,2018,"retained_regional_estimate",83.5,FALSE,2018,"retained_regional_estimate"
"ML7AFL","MLI",2018,"gao",38.8,46.3,38.8,FALSE,2018,"retained_regional_estimate",46.3,FALSE,2018,"retained_regional_estimate"
"ML7AFL","MLI",2018,"kayes",68.6,61.9,68.6,FALSE,2018,"retained_regional_estimate",61.9,FALSE,2018,"retained_regional_estimate"
"ML7AFL","MLI",2018,"kidal",3,5.1,3,FALSE,2018,"retained_regional_estimate",5.1,FALSE,2018,"retained_regional_estimate"
"ML7AFL","MLI",2018,"koulikoro",69.6,68,69.6,FALSE,2018,"retained_regional_estimate",68,FALSE,2018,"retained_regional_estimate"
"ML7AFL","MLI",2018,"mopti",70.9,66.6,70.9,FALSE,2018,"retained_regional_estimate",66.6,FALSE,2018,"retained_regional_estimate"
"ML7AFL","MLI",2018,"segou",75.8,79,75.8,FALSE,2018,"retained_regional_estimate",79,FALSE,2018,"retained_regional_estimate"
"ML7AFL","MLI",2018,"sikasso",69.4,67.6,69.4,FALSE,2018,"retained_regional_estimate",67.6,FALSE,2018,"retained_regional_estimate"
"ML7AFL","MLI",2018,"tombouctou",50.6,60.2,50.6,FALSE,2018,"retained_regional_estimate",60.2,FALSE,2018,"retained_regional_estimate"
"ML8AFL","MLI",2023,"bamako",92.3,82.4,92.3,FALSE,2023,"retained_regional_estimate",82.4,FALSE,2023,"retained_regional_estimate"
"ML8AFL","MLI",2023,"gao",50.7,52.1,50.7,FALSE,2023,"retained_regional_estimate",52.1,FALSE,2023,"retained_regional_estimate"
"ML8AFL","MLI",2023,"kayes",63.6,59.3,63.6,FALSE,2023,"retained_regional_estimate",59.3,FALSE,2023,"retained_regional_estimate"
"ML8AFL","MLI",2023,"kidal",76,68,,TRUE,2023,"UNICEF_WUENIC_country_year",,TRUE,2023,"UNICEF_WUENIC_country_year"
"ML8AFL","MLI",2023,"koulikoro",75.3,70.7,75.3,FALSE,2023,"retained_regional_estimate",70.7,FALSE,2023,"retained_regional_estimate"
"ML8AFL","MLI",2023,"mopti",69.9,69.1,69.9,FALSE,2023,"retained_regional_estimate",69.1,FALSE,2023,"retained_regional_estimate"
"ML8AFL","MLI",2023,"segou",75.6,75.1,75.6,FALSE,2023,"retained_regional_estimate",75.1,FALSE,2023,"retained_regional_estimate"
"ML8AFL","MLI",2023,"sikasso",74.9,69.4,74.9,FALSE,2023,"retained_regional_estimate",69.4,FALSE,2023,"retained_regional_estimate"
"ML8AFL","MLI",2023,"tombouctou",23.9,32.5,23.9,FALSE,2023,"retained_regional_estimate",32.5,FALSE,2023,"retained_regional_estimate"
"MR71FL","MRT",2020,"adrar",81.4,82.4,81.4,FALSE,2020,"retained_regional_estimate",82.4,FALSE,2020,"retained_regional_estimate"
"MR71FL","MRT",2020,"assaba",72.8,81.9,72.8,FALSE,2020,"retained_regional_estimate",81.9,FALSE,2020,"retained_regional_estimate"
"MR71FL","MRT",2020,"brakna",80,82.9,80,FALSE,2020,"retained_regional_estimate",82.9,FALSE,2020,"retained_regional_estimate"
"MR71FL","MRT",2020,"easternbasinregion",44.1,56.8,44.1,FALSE,2020,"retained_regional_estimate",56.8,FALSE,2020,"retained_regional_estimate"
"MR71FL","MRT",2020,"gorgol",67.1,76.2,67.1,FALSE,2020,"retained_regional_estimate",76.2,FALSE,2020,"retained_regional_estimate"
"MR71FL","MRT",2020,"guidimagha",83.7,72.3,83.7,FALSE,2020,"retained_regional_estimate",72.3,FALSE,2020,"retained_regional_estimate"
"MR71FL","MRT",2020,"northnouakchott",86.8,82.6,86.8,FALSE,2020,"retained_regional_estimate",82.6,FALSE,2020,"retained_regional_estimate"
"MR71FL","MRT",2020,"southnouakchott",69,74.9,69,FALSE,2020,"retained_regional_estimate",74.9,FALSE,2020,"retained_regional_estimate"
"MR71FL","MRT",2020,"tagant",76.3,76.4,76.3,FALSE,2020,"retained_regional_estimate",76.4,FALSE,2020,"retained_regional_estimate"
"MR71FL","MRT",2020,"tiriszemourandinchiri",71,88.1,71,FALSE,2020,"retained_regional_estimate",88.1,FALSE,2020,"retained_regional_estimate"
"MR71FL","MRT",2020,"trarza",79.8,89,79.8,FALSE,2020,"retained_regional_estimate",89,FALSE,2020,"retained_regional_estimate"
"MR71FL","MRT",2020,"westernbasinregion",71,66.6,71,FALSE,2020,"retained_regional_estimate",66.6,FALSE,2020,"retained_regional_estimate"
"MR71FL","MRT",2020,"westnouakchott",71,65.6,71,FALSE,2020,"retained_regional_estimate",65.6,FALSE,2020,"retained_regional_estimate"
"MW41FL","MWI",2000,"central",78.6,76.9,78.6,FALSE,2000,"retained_regional_estimate",76.9,FALSE,2000,"retained_regional_estimate"
"MW41FL","MWI",2000,"northern",88.5,85.8,88.5,FALSE,2000,"retained_regional_estimate",85.8,FALSE,2000,"retained_regional_estimate"
"MW41FL","MWI",2000,"southern",88.4,88.7,88.4,FALSE,2000,"retained_regional_estimate",88.7,FALSE,2000,"retained_regional_estimate"
"MW4EFL","MWI",2004,"central",75.4,72.5,75.4,FALSE,2004,"retained_regional_estimate",72.5,FALSE,2004,"retained_regional_estimate"
"MW4EFL","MWI",2004,"northern",89.7,84.9,89.7,FALSE,2004,"retained_regional_estimate",84.9,FALSE,2004,"retained_regional_estimate"
"MW4EFL","MWI",2004,"southern",85.1,82.8,85.1,FALSE,2004,"retained_regional_estimate",82.8,FALSE,2004,"retained_regional_estimate"
"MW61FL","MWI",2010,"central",90,91.5,90,FALSE,2010,"retained_regional_estimate",91.5,FALSE,2010,"retained_regional_estimate"
"MW61FL","MWI",2010,"northern",95.2,93.4,95.2,FALSE,2010,"retained_regional_estimate",93.4,FALSE,2010,"retained_regional_estimate"
"MW61FL","MWI",2010,"southern",95.3,94.3,95.3,FALSE,2010,"retained_regional_estimate",94.3,FALSE,2010,"retained_regional_estimate"
"MW7AFL","MWI",2015,"central",94.7,92.3,94.7,FALSE,2015,"retained_regional_estimate",92.3,FALSE,2015,"retained_regional_estimate"
"MW7AFL","MWI",2015,"northern",93.6,91.8,93.6,FALSE,2015,"retained_regional_estimate",91.8,FALSE,2015,"retained_regional_estimate"
"MW7AFL","MWI",2015,"southern",91.2,90.3,91.2,FALSE,2015,"retained_regional_estimate",90.3,FALSE,2015,"retained_regional_estimate"
"MW81FL","MWI",2024,"central",82.4,89,82.4,FALSE,2024,"retained_regional_estimate",89,FALSE,2024,"retained_regional_estimate"
"MW81FL","MWI",2024,"northern",83.8,86.6,83.8,FALSE,2024,"retained_regional_estimate",86.6,FALSE,2024,"retained_regional_estimate"
"MW81FL","MWI",2024,"southern",87.4,87.8,87.4,FALSE,2024,"retained_regional_estimate",87.8,FALSE,2024,"retained_regional_estimate"
"MZ41FL","MOZ",2003,"cabodelgado",68.9,80.2,68.9,FALSE,2003,"retained_regional_estimate",80.2,FALSE,2003,"retained_regional_estimate"
"MZ41FL","MOZ",2003,"gaza",90.4,91.7,90.4,FALSE,2003,"retained_regional_estimate",91.7,FALSE,2003,"retained_regional_estimate"
"MZ41FL","MOZ",2003,"inhambane",93.6,92.9,93.6,FALSE,2003,"retained_regional_estimate",92.9,FALSE,2003,"retained_regional_estimate"
"MZ41FL","MOZ",2003,"manica",73.6,81.5,73.6,FALSE,2003,"retained_regional_estimate",81.5,FALSE,2003,"retained_regional_estimate"
"MZ41FL","MOZ",2003,"maputo",98,95.2,98,FALSE,2003,"retained_regional_estimate",95.2,FALSE,2003,"retained_regional_estimate"
"MZ41FL","MOZ",2003,"maputocity",97,96.9,97,FALSE,2003,"retained_regional_estimate",96.9,FALSE,2003,"retained_regional_estimate"
"MZ41FL","MOZ",2003,"nampula",61.8,69.1,61.8,FALSE,2003,"retained_regional_estimate",69.1,FALSE,2003,"retained_regional_estimate"
"MZ41FL","MOZ",2003,"niassa",54.6,51.9,54.6,FALSE,2003,"retained_regional_estimate",51.9,FALSE,2003,"retained_regional_estimate"
"MZ41FL","MOZ",2003,"sofala",77.1,74.7,77.1,FALSE,2003,"retained_regional_estimate",74.7,FALSE,2003,"retained_regional_estimate"
"MZ41FL","MOZ",2003,"tete",63.6,72,63.6,FALSE,2003,"retained_regional_estimate",72,FALSE,2003,"retained_regional_estimate"
"MZ41FL","MOZ",2003,"zambezia",53,63.3,53,FALSE,2003,"retained_regional_estimate",63.3,FALSE,2003,"retained_regional_estimate"
"MZ62FL","MOZ",2011,"cabodelgado",67.8,80.4,67.8,FALSE,2011,"retained_regional_estimate",80.4,FALSE,2011,"retained_regional_estimate"
"MZ62FL","MOZ",2011,"gaza",89,85.6,89,FALSE,2011,"retained_regional_estimate",85.6,FALSE,2011,"retained_regional_estimate"
"MZ62FL","MOZ",2011,"inhambane",81.8,86.4,81.8,FALSE,2011,"retained_regional_estimate",86.4,FALSE,2011,"retained_regional_estimate"
"MZ62FL","MOZ",2011,"manica",76.6,80.3,76.6,FALSE,2011,"retained_regional_estimate",80.3,FALSE,2011,"retained_regional_estimate"
"MZ62FL","MOZ",2011,"maputo",96.7,98.1,96.7,FALSE,2011,"retained_regional_estimate",98.1,FALSE,2011,"retained_regional_estimate"
"MZ62FL","MOZ",2011,"maputocity",90.1,95.4,90.1,FALSE,2011,"retained_regional_estimate",95.4,FALSE,2011,"retained_regional_estimate"
"MZ62FL","MOZ",2011,"nampula",75.1,83.4,75.1,FALSE,2011,"retained_regional_estimate",83.4,FALSE,2011,"retained_regional_estimate"
"MZ62FL","MOZ",2011,"niassa",82.8,87.9,82.8,FALSE,2011,"retained_regional_estimate",87.9,FALSE,2011,"retained_regional_estimate"
"MZ62FL","MOZ",2011,"sofala",85.3,87.4,85.3,FALSE,2011,"retained_regional_estimate",87.4,FALSE,2011,"retained_regional_estimate"
"MZ62FL","MOZ",2011,"tete",79.9,75.8,79.9,FALSE,2011,"retained_regional_estimate",75.8,FALSE,2011,"retained_regional_estimate"
"MZ62FL","MOZ",2011,"zambezia",60.3,71.5,60.3,FALSE,2011,"retained_regional_estimate",71.5,FALSE,2011,"retained_regional_estimate"
"MZ81FL","MOZ",2022,"cabodelgado",45,68.7,45,FALSE,2022,"retained_regional_estimate",68.7,FALSE,2022,"retained_regional_estimate"
"MZ81FL","MOZ",2022,"gaza",83.4,87.8,83.4,FALSE,2022,"retained_regional_estimate",87.8,FALSE,2022,"retained_regional_estimate"
"MZ81FL","MOZ",2022,"inhambane",86.1,88.1,86.1,FALSE,2022,"retained_regional_estimate",88.1,FALSE,2022,"retained_regional_estimate"
"MZ81FL","MOZ",2022,"manica",69.3,74.2,69.3,FALSE,2022,"retained_regional_estimate",74.2,FALSE,2022,"retained_regional_estimate"
"MZ81FL","MOZ",2022,"maputo",88.5,85.8,88.5,FALSE,2022,"retained_regional_estimate",85.8,FALSE,2022,"retained_regional_estimate"
"MZ81FL","MOZ",2022,"maputocity",87.9,98.9,87.9,FALSE,2022,"retained_regional_estimate",98.9,FALSE,2022,"retained_regional_estimate"
"MZ81FL","MOZ",2022,"nampula",36.1,58.9,36.1,FALSE,2022,"retained_regional_estimate",58.9,FALSE,2022,"retained_regional_estimate"
"MZ81FL","MOZ",2022,"niassa",57.4,63,57.4,FALSE,2022,"retained_regional_estimate",63,FALSE,2022,"retained_regional_estimate"
"MZ81FL","MOZ",2022,"sofala",74,77.7,74,FALSE,2022,"retained_regional_estimate",77.7,FALSE,2022,"retained_regional_estimate"
"MZ81FL","MOZ",2022,"tete",52.4,57.1,52.4,FALSE,2022,"retained_regional_estimate",57.1,FALSE,2022,"retained_regional_estimate"
"MZ81FL","MOZ",2022,"zambezia",24,35.5,24,FALSE,2022,"retained_regional_estimate",35.5,FALSE,2022,"retained_regional_estimate"
"NG4BFL","NGA",2003,"northcentral",23.8,44.6,23.8,FALSE,2003,"retained_regional_estimate",44.6,FALSE,2003,"retained_regional_estimate"
"NG4BFL","NGA",2003,"northeast",9.1,22.5,9.1,FALSE,2003,"retained_regional_estimate",22.5,FALSE,2003,"retained_regional_estimate"
"NG4BFL","NGA",2003,"northwest",5.8,15.6,5.8,FALSE,2003,"retained_regional_estimate",15.6,FALSE,2003,"retained_regional_estimate"
"NG4BFL","NGA",2003,"southeast",58.5,64.1,58.5,FALSE,2003,"retained_regional_estimate",64.1,FALSE,2003,"retained_regional_estimate"
"NG4BFL","NGA",2003,"southsouth",32.5,66.9,32.5,FALSE,2003,"retained_regional_estimate",66.9,FALSE,2003,"retained_regional_estimate"
"NG4BFL","NGA",2003,"southwest",67.8,73.1,67.8,FALSE,2003,"retained_regional_estimate",73.1,FALSE,2003,"retained_regional_estimate"
"NG53FL","NGA",2008,"northcentral",43.4,51.8,43.4,FALSE,2008,"retained_regional_estimate",51.8,FALSE,2008,"retained_regional_estimate"
"NG53FL","NGA",2008,"northeast",12.4,24.8,12.4,FALSE,2008,"retained_regional_estimate",24.8,FALSE,2008,"retained_regional_estimate"
"NG53FL","NGA",2008,"northwest",9.1,19.5,9.1,FALSE,2008,"retained_regional_estimate",19.5,FALSE,2008,"retained_regional_estimate"
"NG53FL","NGA",2008,"southeast",66.9,63.9,66.9,FALSE,2008,"retained_regional_estimate",63.9,FALSE,2008,"retained_regional_estimate"
"NG53FL","NGA",2008,"southsouth",54.2,55.5,54.2,FALSE,2008,"retained_regional_estimate",55.5,FALSE,2008,"retained_regional_estimate"
"NG53FL","NGA",2008,"southwest",66.5,65.5,66.5,FALSE,2008,"retained_regional_estimate",65.5,FALSE,2008,"retained_regional_estimate"
"NG61FL","NGA",2010,"northcentral",56,56,,TRUE,2010,"UNICEF_WUENIC_country_year",,TRUE,2010,"UNICEF_WUENIC_country_year"
"NG61FL","NGA",2010,"northeast",56,56,,TRUE,2010,"UNICEF_WUENIC_country_year",,TRUE,2010,"UNICEF_WUENIC_country_year"
"NG61FL","NGA",2010,"northwest",56,56,,TRUE,2010,"UNICEF_WUENIC_country_year",,TRUE,2010,"UNICEF_WUENIC_country_year"
"NG61FL","NGA",2010,"southeast",56,56,,TRUE,2010,"UNICEF_WUENIC_country_year",,TRUE,2010,"UNICEF_WUENIC_country_year"
"NG61FL","NGA",2010,"southsouth",56,56,,TRUE,2010,"UNICEF_WUENIC_country_year",,TRUE,2010,"UNICEF_WUENIC_country_year"
"NG61FL","NGA",2010,"southwest",56,56,,TRUE,2010,"UNICEF_WUENIC_country_year",,TRUE,2010,"UNICEF_WUENIC_country_year"
"NG6AFL","NGA",2013,"northcentral",43.9,48.1,43.9,FALSE,2013,"retained_regional_estimate",48.1,FALSE,2013,"retained_regional_estimate"
"NG6AFL","NGA",2013,"northeast",20.6,26.8,20.6,FALSE,2013,"retained_regional_estimate",26.8,FALSE,2013,"retained_regional_estimate"
"NG6AFL","NGA",2013,"northwest",13.9,22.3,13.9,FALSE,2013,"retained_regional_estimate",22.3,FALSE,2013,"retained_regional_estimate"
"NG6AFL","NGA",2013,"southeast",80.7,72.2,80.7,FALSE,2013,"retained_regional_estimate",72.2,FALSE,2013,"retained_regional_estimate"
"NG6AFL","NGA",2013,"southsouth",69.8,74,69.8,FALSE,2013,"retained_regional_estimate",74,FALSE,2013,"retained_regional_estimate"
"NG6AFL","NGA",2013,"southwest",65.5,62.5,65.5,FALSE,2013,"retained_regional_estimate",62.5,FALSE,2013,"retained_regional_estimate"
"NG7BFL","NGA",2018,"northcentral",54.4,54.2,54.4,FALSE,2018,"retained_regional_estimate",54.2,FALSE,2018,"retained_regional_estimate"
"NG7BFL","NGA",2018,"northeast",37.2,43.3,37.2,FALSE,2018,"retained_regional_estimate",43.3,FALSE,2018,"retained_regional_estimate"
"NG7BFL","NGA",2018,"northwest",29.1,39.1,29.1,FALSE,2018,"retained_regional_estimate",39.1,FALSE,2018,"retained_regional_estimate"
"NG7BFL","NGA",2018,"southeast",83.1,74.8,83.1,FALSE,2018,"retained_regional_estimate",74.8,FALSE,2018,"retained_regional_estimate"
"NG7BFL","NGA",2018,"southsouth",69.6,71.1,69.6,FALSE,2018,"retained_regional_estimate",71.1,FALSE,2018,"retained_regional_estimate"
"NG7BFL","NGA",2018,"southwest",73.8,75.5,73.8,FALSE,2018,"retained_regional_estimate",75.5,FALSE,2018,"retained_regional_estimate"
"NG8BFL","NGA",2024,"northcentral",48.2,44.3,48.2,FALSE,2024,"retained_regional_estimate",44.3,FALSE,2024,"retained_regional_estimate"
"NG8BFL","NGA",2024,"northeast",53,53.6,53,FALSE,2024,"retained_regional_estimate",53.6,FALSE,2024,"retained_regional_estimate"
"NG8BFL","NGA",2024,"northwest",39.7,37.2,39.7,FALSE,2024,"retained_regional_estimate",37.2,FALSE,2024,"retained_regional_estimate"
"NG8BFL","NGA",2024,"southeast",79.3,75.4,79.3,FALSE,2024,"retained_regional_estimate",75.4,FALSE,2024,"retained_regional_estimate"
"NG8BFL","NGA",2024,"southsouth",79.6,77.7,79.6,FALSE,2024,"retained_regional_estimate",77.7,FALSE,2024,"retained_regional_estimate"
"NG8BFL","NGA",2024,"southwest",72.8,71.4,72.8,FALSE,2024,"retained_regional_estimate",71.4,FALSE,2024,"retained_regional_estimate"
"NI51FL","NER",2006,"agadez",61.5,68.5,61.5,FALSE,2006,"retained_regional_estimate",68.5,FALSE,2006,"retained_regional_estimate"
"NI51FL","NER",2006,"diffa",39.6,55.2,39.6,FALSE,2006,"retained_regional_estimate",55.2,FALSE,2006,"retained_regional_estimate"
"NI51FL","NER",2006,"dosso",47.4,58.3,47.4,FALSE,2006,"retained_regional_estimate",58.3,FALSE,2006,"retained_regional_estimate"
"NI51FL","NER",2006,"maradi",31.3,40.6,31.3,FALSE,2006,"retained_regional_estimate",40.6,FALSE,2006,"retained_regional_estimate"
"NI51FL","NER",2006,"niamey",55,77.6,55,FALSE,2006,"retained_regional_estimate",77.6,FALSE,2006,"retained_regional_estimate"
"NI51FL","NER",2006,"tahoua",47.3,49.8,47.3,FALSE,2006,"retained_regional_estimate",49.8,FALSE,2006,"retained_regional_estimate"
"NI51FL","NER",2006,"tillaberi",45.6,53.5,45.6,FALSE,2006,"retained_regional_estimate",53.5,FALSE,2006,"retained_regional_estimate"
"NI51FL","NER",2006,"zinder",21.6,25.5,21.6,FALSE,2006,"retained_regional_estimate",25.5,FALSE,2006,"retained_regional_estimate"
"NI61FL","NER",2012,"agadez",75.4,76.9,75.4,FALSE,2012,"retained_regional_estimate",76.9,FALSE,2012,"retained_regional_estimate"
"NI61FL","NER",2012,"diffa",52.4,59,52.4,FALSE,2012,"retained_regional_estimate",59,FALSE,2012,"retained_regional_estimate"
"NI61FL","NER",2012,"dosso",78.5,74.7,78.5,FALSE,2012,"retained_regional_estimate",74.7,FALSE,2012,"retained_regional_estimate"
"NI61FL","NER",2012,"maradi",68.5,69,68.5,FALSE,2012,"retained_regional_estimate",69,FALSE,2012,"retained_regional_estimate"
"NI61FL","NER",2012,"niamey",87.2,80,87.2,FALSE,2012,"retained_regional_estimate",80,FALSE,2012,"retained_regional_estimate"
"NI61FL","NER",2012,"tahoua",64,66.2,64,FALSE,2012,"retained_regional_estimate",66.2,FALSE,2012,"retained_regional_estimate"
