"iso3","year","political_stability","gdp_pc","health_expenditure_pc","log_gdp_pc","log_health_expenditure_pc","political_stability_source","log_health_expenditure_pc_source"
"ZWE",2013,-1.0050314,1362.99498323368,96.86148834,7.21743975101014,4.57328200274594,"wgi_observed","ghed_observed"
"AGO",2014,-0.5090269,5649.68762467535,130.5861969,8.63935553494399,4.87203352136396,"wgi_observed","ghed_observed"
"BDI",2014,-1.06174299999999,250.544492155185,18.06601143,5.52363651814748,2.89403235140762,"wgi_observed","ghed_observed"
"BEN",2014,0.1371161,1204.39918670094,32.41182327,7.09373612133414,3.47852327197347,"wgi_observed","ghed_observed"
"BFA",2014,-0.699829399999999,764.861675106225,38.24516678,6.63969500062259,3.6440171935958,"wgi_observed","ghed_observed"
"CIV",2014,-1.0370019,1991.36539423404,74.3581543,7.5965758101963,4.3088933414048,"wgi_observed","ghed_observed"
"CMR",2014,-0.9216987,1649.4433905949,71.61038208,7.40819317094962,4.27124006457227,"wgi_observed","ghed_observed"
"COD",2014,-2.2481931,489.175952097319,18.22281265,6.19272224499501,2.90267425148745,"wgi_observed","ghed_observed"
"COG",2014,-0.474273699999999,3601.2365808718,71.03118896,8.18903256015002,4.26311906171237,"wgi_observed","ghed_observed"
"COM",2014,-0.0153216999999999,1615.71709756316,84.63935852,7.38753416036652,4.43839938915877,"wgi_observed","ghed_observed"
"ETH",2014,-1.1765231,549.986577082588,21.6064415,6.30989387262432,3.07299148782468,"wgi_observed","ghed_observed"
"GAB",2014,-0.0865664999999999,9201.36276648105,233.05368042,9.12710687885886,5.45126881509911,"wgi_observed","ghed_observed"
"GHA",2014,-0.0929878,1949.90832923846,78.46701813,7.57553763980581,4.36267838528992,"wgi_observed","ghed_observed"
"GIN",2014,-1.168846,765.146999389279,36.63517761,6.64006797143134,3.60100891569626,"wgi_observed","ghed_observed"
"GMB",2014,-0.3503537,568.00453558864,17.33743477,6.34212940388054,2.85286802326906,"wgi_observed","ghed_observed"
"KEN",2014,-1.26316649999999,1482.81566253497,72.84589386,7.301698034031,4.28834616674246,"wgi_observed","ghed_observed"
"LBR",2014,-0.510413,706.714490064507,54.82420349,6.56062675132771,4.00413176597224,"wgi_observed","ghed_observed"
"MDG",2014,-0.5624437,505.684922503435,22.56570244,6.22591379254048,3.11643116241997,"wgi_observed","ghed_observed"
"MLI",2014,-1.59000419999999,947.915033293219,35.7261734,6.85426487091043,3.57588356862293,"wgi_observed","ghed_observed"
"MOZ",2014,-0.6196453,697.142680444123,43.50259018,6.54699009633055,3.77282048068976,"wgi_observed","ghed_observed"
"MRT",2014,-0.7612141,1718.97089374709,59.39431381,7.4494810731552,4.08419849468209,"wgi_observed","ghed_observed"
"MWI",2014,-0.0287147,529.5133440206,35.33760452,6.27195836589597,3.56494768077975,"wgi_observed","ghed_observed"
"NAM",2014,0.6369054,5378.32326241205,452.2585144,8.59013194331767,6.1142539508533,"wgi_observed","ghed_observed"
"NER",2014,-0.9806619,565.30989731175,25.09494019,6.33737407159759,3.22266623976076,"wgi_observed","ghed_observed"
"NGA",2014,-2.18554969999999,3088.72131316169,102.39888763,8.03551246973616,4.62887584955812,"wgi_observed","ghed_observed"
"RWA",2014,-0.1267104,715.36808783393,50.63835144,6.57279721838509,3.92470922280364,"wgi_observed","ghed_observed"
"SEN",2014,-0.0890915999999999,1398.89137601382,61.40605545,7.24343532762946,4.11750845325434,"wgi_observed","ghed_observed"
"SLE",2014,-0.1346918,1117.7586465721,143.60603333,7.01908075077829,4.96707367056439,"wgi_observed","ghed_observed"
"STP",2014,0.4791965,1489.67633417608,118.70980835,7.30631414995747,4.77668192962559,"wgi_observed","ghed_observed"
"SWZ",2014,-0.3976089,3771.07228381938,282.43395996,8.2351146654171,5.64344475320492,"wgi_observed","ghed_observed"
"TCD",2014,-1.3290695,1278.78981422494,42.16276169,7.15366945204991,3.74153740706877,"wgi_observed","ghed_observed"
"TGO",2014,-0.3001357,921.539748631461,41.96416092,6.82604591088548,3.73681594257736,"wgi_observed","ghed_observed"
"TZA",2014,-0.5068917,1022.74841308594,39.85456848,6.93024880519348,3.68523704057249,"wgi_observed","ghed_observed"
"UGA",2014,-0.9764218,896.054795546394,50.957798,6.79800156684874,3.93099779996925,"wgi_observed","ghed_observed"
"ZAF",2014,-0.2307109,6856.73137092522,539.30780029,8.8329861306274,6.29028646596934,"wgi_observed","ghed_observed"
"ZMB",2014,-0.0580544,1707.48573136694,65.39261627,7.44277723496314,4.18040935101901,"wgi_observed","ghed_observed"
"ZWE",2014,-0.976551899999999,1372.91526173161,111.61201477,7.22469168626075,4.71502870338176,"wgi_observed","ghed_observed"
"AGO",2015,-0.5591026,3641.72893920253,107.52857208,8.20021383115933,4.67775659904336,"wgi_observed","ghed_observed"
"BDI",2015,-2.03645089999999,254.402585226788,17.67629051,5.53891799346932,2.87222422241291,"wgi_observed","ghed_observed"
"BEN",2015,0.117506,1002.41886879614,27.34733391,6.91017122702415,3.30861904367771,"wgi_observed","ghed_observed"
"BFA",2015,-0.6795154,630.124750752312,32.3375206,6.44591781684995,3.47622818454325,"wgi_observed","ghed_observed"
"CIV",2015,-0.7838544,1814.71855088017,58.43181992,7.50368566628902,4.06786060309481,"wgi_observed","ghed_observed"
"CMR",2015,-1.0831153,1415.00009710569,58.38298035,7.25488487870327,4.0670244149965,"wgi_observed","ghed_observed"
"COD",2015,-2.01074219999999,495.826633014883,18.57252884,6.20622633541308,2.92168354487611,"wgi_observed","ghed_observed"
"COG",2015,-0.7582165,2439.35189403696,57.30290604,7.79948766580678,4.04835133866504,"wgi_observed","ghed_observed"
"COM",2015,-0.0966781999999999,1329.37048235986,61.16300201,7.19246078762986,4.11354246438863,"wgi_observed","ghed_observed"
"ETH",2015,-1.26354339999999,597.912113218663,23.21817207,6.39344377528803,3.14493525094877,"wgi_observed","ghed_observed"
"GAB",2015,-0.1148078,7047.12654634355,187.27270508,8.86037523064323,5.23256587048039,"wgi_observed","ghed_observed"
"GHA",2015,-0.0228697,1722.77282833606,78.21643066,7.45169038125157,4.35947973622278,"wgi_observed","ghed_observed"
"GIN",2015,-0.7463171,747.356966759448,43.41540527,6.61654293813853,3.77081433826116,"wgi_observed","ghed_observed"
"GMB",2015,-0.210501599999999,619.536364296461,19.67725563,6.42897139877577,2.97946343220497,"wgi_observed","ghed_observed"
"KEN",2015,-1.2308131,1489.11959777284,70.94755554,7.30594035032672,4.26194094973557,"wgi_observed","ghed_observed"
"LBR",2015,-0.5851773,692.590082351257,68.89793396,6.54043831241916,4.23262619150326,"wgi_observed","ghed_observed"
"MDG",2015,-0.526357699999999,445.320069480568,22.29386139,6.0987932808844,3.1043113665802,"wgi_observed","ghed_observed"
"MLI",2015,-1.5535933,838.11986940103,28.97842216,6.73116113249718,3.3665514895856,"wgi_observed","ghed_observed"
"MOZ",2015,-0.6842917,610.563774706589,40.35658646,6.41438275116873,3.69775461460428,"wgi_observed","ghed_observed"
"MRT",2015,-0.776510199999999,1558.84205473416,57.1233139,7.35169855201656,4.04521233280502,"wgi_observed","ghed_observed"
"MWI",2015,-0.0522558,539.605363240686,34.97310638,6.29083806357384,3.55457937698431,"wgi_observed","ghed_observed"
"NAM",2015,0.7175058,4774.10650865775,476.50784302,8.47096211680025,6.16648418260203,"wgi_observed","ghed_observed"
"NER",2015,-0.7994889,485.662574175279,25.96905327,6.1855140909479,3.25690557025468,"wgi_observed","ghed_observed"
"NGA",2015,-1.66777129999999,2585.73360671797,92.91207123,7.85776454038206,4.5316535752688,"wgi_observed","ghed_observed"
"RWA",2015,0.0986635999999999,725.691418696952,48.81296921,6.58712488135122,3.8879960400505,"wgi_observed","ghed_observed"
"SEN",2015,-0.0746024,1218.00613555438,53.32304382,7.10497048565812,3.97636857957764,"wgi_observed","ghed_observed"
"SLE",2015,-0.0242965,964.575980888989,118.66024017,6.87168860673288,4.77626428484665,"wgi_observed","ghed_observed"
"STP",2015,0.3792166,1298.10946596396,85.37828827,7.16866422804088,4.44709183275686,"wgi_observed","ghed_observed"
"SWZ",2015,-0.4462561,3419.82276559528,250.71520996,8.13734400578844,5.524317673288,"wgi_observed","ghed_observed"
"TCD",2015,-1.1227573,993.990730610869,33.82092285,6.90172788127192,3.52107963020637,"wgi_observed","ghed_observed"
"TGO",2015,-0.411126999999999,813.894676975085,46.92110825,6.7018309681655,3.8484676434978,"wgi_observed","ghed_observed"
"TZA",2015,-0.476783499999999,939.127319335938,33.27184296,6.84495106036383,3.50471148254488,"wgi_observed","ghed_observed"
"UGA",2015,-0.7914315,862.934610355811,40.09843445,6.76033891805723,3.69133729240327,"wgi_observed","ghed_observed"
"ZAF",2015,-0.3104761,6112.27382485974,491.90652466,8.7180541310306,6.19828870791337,"wgi_observed","ghed_observed"
"ZMB",2015,0.0822748,1295.87788680068,57.38765335,7.16694364932532,4.04982918175648,"wgi_observed","ghed_observed"
"ZWE",2015,-0.856518799999999,1387.12632595026,103.31652832,7.23498949471845,4.63779736642424,"wgi_observed","ghed_observed"
"AGO",2016,-0.434627999999999,2082.37343594705,94.01481628,7.64126359713868,4.54345238984928,"wgi_observed","ghed_observed"
"BDI",2016,-2.106715,232.937812100153,18.59472847,5.45077151708362,2.92287812495797,"wgi_observed","ghed_observed"
"BEN",2016,0.2420032,1010.5338961993,36.58565903,6.91823408026852,3.59965633384055,"wgi_observed","ghed_observed"
"BFA",2016,-0.9073878,663.742364842886,39.50990677,6.49789406942842,3.67655144476473,"wgi_observed","ghed_observed"
"CIV",2016,-0.8652379,1862.59597081287,61.85705566,7.52972647687941,4.1248261692926,"wgi_observed","ghed_observed"
"CMR",2016,-1.1424059,1441.7201725688,57.99372482,7.27359224392972,4.06033481193454,"wgi_observed","ghed_observed"
"COD",2016,-2.2189353,459.765036590388,19.3114109,6.13071556896458,2.96069615954028,"wgi_observed","ghed_observed"
"COG",2016,-0.760806,2093.10728558843,54.3000145,7.64640498037186,3.99452449397484,"wgi_observed","ghed_observed"
"COM",2016,-0.2599683,1365.48403444497,63.53099442,7.21926424875091,4.15152788791841,"wgi_observed","ghed_observed"
"ETH",2016,-1.43965759999999,641.651523286233,24.34373283,6.46404535770189,3.19227443775627,"wgi_observed","ghed_observed"
"GAB",2016,-0.534579199999999,6677.07003901644,207.50273132,8.80643455339645,5.33514450257207,"wgi_observed","ghed_observed"
"GHA",2016,-0.128208,1912.47991339951,64.86400604,7.5561560628479,4.17229286338749,"wgi_observed","ghed_observed"
"GIN",2016,-0.577628599999999,711.996509782316,38.42609406,6.56807300940883,3.6487367616283,"wgi_observed","ghed_observed"
"GMB",2016,-0.446274,650.056501323611,20.77086067,6.47705928422516,3.03355107516141,"wgi_observed","ghed_observed"
"KEN",2016,-1.17914689999999,1554.12610314423,73.88768005,7.34866867508978,4.30254610296024,"wgi_observed","ghed_observed"
"LBR",2016,-0.453136899999999,714.613063145659,67.68016052,6.57174122578279,4.21479308704456,"wgi_observed","ghed_observed"
"MDG",2016,-0.4661162,453.970714522463,24.20793915,6.11803269050365,3.18668064341098,"wgi_observed","ghed_observed"
"MLI",2016,-1.5338819,872.468587171653,27.58086205,6.77132665018679,3.31712212822186,"wgi_observed","ghed_observed"
"MOZ",2016,-1.2808563,441.489734819071,31.85357285,6.09015476908078,3.46114955312079,"wgi_observed","ghed_observed"
"MRT",2016,-0.9065538,1568.00551190332,49.90084076,7.35755971614864,3.91003785151333,"wgi_observed","ghed_observed"
"MWI",2016,-0.2578002,450.506105510719,34.0307579,6.11037162969955,3.52726475978993,"wgi_observed","ghed_observed"
"NAM",2016,0.6657313,4395.68776162376,409.78051758,8.38837928516283,6.01562169338624,"wgi_observed","ghed_observed"
"NER",2016,-0.944319999999999,499.910520068193,22.68474007,6.21442912254335,3.12169245481797,"wgi_observed","ghed_observed"
"NGA",2016,-1.7100665,2070.4127339595,75.52328491,7.63550325477042,4.32444101811055,"wgi_observed","ghed_observed"
"RWA",2016,-0.0457773,721.258515833094,43.54212189,6.58099762480022,3.77372878888627,"wgi_observed","ghed_observed"
"SEN",2016,-0.222101599999999,1266.43957151587,53.90053558,7.14396475532741,3.98714041441475,"wgi_observed","ghed_observed"
"SLE",2016,-0.2703676,844.416411175476,84.22316742,6.73864575109496,4.43347003090809,"wgi_observed","ghed_observed"
"STP",2016,0.2641856,1434.87018050521,109.73142242,7.26882965755448,4.69803576582765,"wgi_observed","ghed_observed"
"SWZ",2016,-0.4484062,3238.17611961364,226.41770935,8.08276552423885,5.42238156478049,"wgi_observed","ghed_observed"
"TCD",2016,-1.34170719999999,861.831767630746,31.96038055,6.75906008645495,3.46449702789852,"wgi_observed","ghed_observed"
"TGO",2016,-0.280199,843.114204338675,50.8783493,6.73710242253748,3.92943747550244,"wgi_observed","ghed_observed"
"TZA",2016,-0.537573,953.0107421875,36.65267563,6.85962617556077,3.60148643057925,"wgi_observed","ghed_observed"
"UGA",2016,-0.8144743,752.696571725656,39.08125305,6.62366218739434,3.66564289037601,"wgi_observed","ghed_observed"
"ZAF",2016,-0.3379116,5651.20585165749,456.56936646,8.63962422644072,6.12374064130626,"wgi_observed","ghed_observed"
"ZMB",2016,-0.2072561,1239.08527877713,55.39532089,7.12212870797495,4.01449512971694,"wgi_observed","ghed_observed"
"ZWE",2016,-0.9112005,1408.13945253431,102.15909576,7.25002457480667,4.62653136047133,"wgi_observed","ghed_observed"
"AGO",2017,-0.537214499999999,2832.14997950512,112.75364685,7.94879141227614,4.72520532242734,"wgi_observed","ghed_observed"
"BDI",2017,-2.0904201,246.060725714184,19.16676521,5.50557835796598,2.95317780051328,"wgi_observed","ghed_observed"
"BEN",2017,0.3155886,1054.97408066814,38.75862122,6.9612714775213,3.65735321415044,"wgi_observed","ghed_observed"
"BFA",2017,-0.855665599999999,709.091535894695,43.37775803,6.56398462383298,3.76994682195159,"wgi_observed","ghed_observed"
"CIV",2017,-1.0411412,1964.29930338343,63.77943039,7.58289087210158,4.15543073068596,"wgi_observed","ghed_observed"
"CMR",2017,-1.1934513,1496.08951771242,56.7457695,7.31060999478726,4.0385811073273,"wgi_observed","ghed_observed"
"COD",2017,-2.26337839999999,431.052559128788,18.14648819,6.06623002960337,2.89847705383534,"wgi_observed","ghed_observed"
"COG",2017,-0.7695685,2211.63309874797,52.29982376,7.70148648032573,3.95699300127552,"wgi_observed","ghed_observed"
"COM",2017,-0.1999982,1423.9248027797,75.01337433,7.26117228354085,4.3176664220384,"wgi_observed","ghed_observed"
"ETH",2017,-1.5195725,696.348429076216,24.18239403,6.54585015155661,3.18562484897047,"wgi_observed","ghed_observed"
"GAB",2017,-0.4524644,6921.73373135624,192.47543335,8.84242155644534,5.25996852662281,"wgi_observed","ghed_observed"
"GHA",2017,0.0663948999999999,2012.28662641265,54.10602188,7.60702697952898,3.99094548982428,"wgi_observed","ghed_observed"
"GIN",2017,-0.800407099999999,833.598621691121,32.63646317,6.72575201755618,3.48543016546242,"wgi_observed","ghed_observed"
"GMB",2017,-0.196953699999999,642.522641296331,21.55331612,6.4654020555202,3.07052968498982,"wgi_observed","ghed_observed"
"KEN",2017,-1.1322093,1667.48447230835,66.46552277,7.41907146578741,4.19668335863129,"wgi_observed","ghed_observed"
"LBR",2017,-0.2701752,699.269095727404,67.8789978,6.55003564057927,4.21772667596711,"wgi_observed","ghed_observed"
"MDG",2017,-0.535016199999999,491.866848718929,23.62072182,6.19820804717957,3.16212436999745,"wgi_observed","ghed_observed"
"MLI",2017,-1.71864139999999,924.057531692284,28.49467659,6.82877433343962,3.34971728351208,"wgi_observed","ghed_observed"
"MOZ",2017,-1.06530219999999,470.93856305196,36.75825882,6.15472764612833,3.60436293020681,"wgi_observed","ghed_observed"
"MRT",2017,-0.7637873,1617.93401542267,55.22446442,7.38890531521866,4.0114060511152,"wgi_observed","ghed_observed"
"MWI",2017,-0.313000899999999,495.769683367165,37.60110092,6.20611147083192,3.62703332975444,"wgi_observed","ghed_observed"
"NAM",2017,0.6294292,5143.96072323076,447.95223999,8.5455786304355,6.10468661956686,"wgi_observed","ghed_observed"
"NER",2017,-1.0412801,529.929418934868,29.09627533,6.27274382585701,3.37061017045267,"wgi_observed","ghed_observed"
"NGA",2017,-1.90978539999999,1876.34027111773,70.31814575,7.53707849431141,4.25302988428637,"wgi_observed","ghed_observed"
"RWA",2017,0.094453,751.049039527547,40.76682663,6.62147094860368,3.70786867789303,"wgi_observed","ghed_observed"
"SEN",2017,-0.1422197,1354.77007193387,56.49185944,7.21138703030537,4.03409654706381,"wgi_observed","ghed_observed"
"SLE",2017,-0.1470976,779.186007841728,47.37737274,6.65824979508512,3.85814474637005,"wgi_observed","ghed_observed"
"STP",2017,0.2145007,1555.79477812888,117.07767487,7.34974180537732,4.76283760229953,"wgi_observed","ghed_observed"
"SWZ",2017,-0.380332699999999,3853.09956569679,265.50152588,8.25663318537632,5.58162058785945,"wgi_observed","ghed_observed"
"TCD",2017,-1.36771589999999,854.46120040098,29.9935894,6.75047109532344,3.40098367216124,"wgi_observed","ghed_observed"
"TGO",2017,-0.835878399999999,872.076408845752,51.5464592,6.77087704489326,3.942483521392,"wgi_observed","ghed_observed"
"TZA",2017,-0.683829799999999,986.674011230469,39.03767014,6.89433970243696,3.66452708097306,"wgi_observed","ghed_observed"
"UGA",2017,-0.6855171,765.218332297361,31.43818092,6.64016119480312,3.4480231071085,"wgi_observed","ghed_observed"
"ZAF",2017,-0.3828321,6618.33508255701,527.52026367,8.79759911919693,6.26818727915269,"wgi_observed","ghed_observed"
"ZMB",2017,-0.211101999999999,1483.46577328065,70.93283844,7.30213636786422,4.26173349189534,"wgi_observed","ghed_observed"
"ZWE",2017,-0.8348774,3445.44941020134,91.87199402,8.14480962782815,4.52039623884809,"wgi_observed","ghed_observed"
"AGO",2018,-0.4058117,2891.83032378747,83.87555695,7.96964491066792,4.42933423550825,"wgi_observed","ghed_observed"
"BDI",2018,-1.62367939999999,245.661678332009,18.67819214,5.50395529801796,2.92735664760324,"wgi_observed","ghed_observed"
"BEN",2018,0.1649971,1151.7409703472,39.54786301,7.04902996384364,3.67751166013691,"wgi_observed","ghed_observed"
"BFA",2018,-0.961889999999999,777.465618514048,38.48573303,6.65603942251492,3.65028760196612,"wgi_observed","ghed_observed"
"CIV",2018,-0.9182691,2130.86619381144,65.87952423,7.66428383979941,4.18782768351651,"wgi_observed","ghed_observed"
"CMR",2018,-1.4691248,1610.69641591017,58.32909393,7.38442192091887,4.0661010071287,"wgi_observed","ghed_observed"
"COD",2018,-1.8967124,518.169626875371,17.29077148,6.25030265366489,2.85017291871132,"wgi_observed","ghed_observed"
"COG",2018,-0.6896411,2694.43413191427,47.310215,7.8989434916913,3.8567262341265,"wgi_observed","ghed_observed"
"COM",2018,-0.407626,1540.71132257526,74.89152527,7.33999948654188,4.31604073685852,"wgi_observed","ghed_observed"
"ETH",2018,-1.2054246,739.702022272086,23.5205574,6.60624743249854,3.1578748217292,"wgi_observed","ghed_observed"
"GAB",2018,-0.393451,7624.2775233771,209.28697205,8.93909284595394,5.34370638217302,"wgi_observed","ghed_observed"
"GHA",2018,-0.032042,2195.32166016377,53.37788773,7.69408385698885,3.97739657275508,"wgi_observed","ghed_observed"
"GIN",2018,-0.930512799999999,933.273615633705,34.88978195,6.83869842219857,3.55219400553742,"wgi_observed","ghed_observed"
"GMB",2018,-0.115459499999999,696.219806960615,22.17474365,6.54566542507407,3.09895396781315,"wgi_observed","ghed_observed"
"KEN",2018,-1.1196296,1836.45275528993,75.27681732,7.51559113952176,4.32117221648753,"wgi_observed","ghed_observed"
"LBR",2018,-0.0185577,692.203127129794,68.88298798,6.53987944885905,4.23240923867919,"wgi_observed","ghed_observed"
"MDG",2018,-0.7625617,500.45718552916,21.12731934,6.21552205169795,3.05056695845922,"wgi_observed","ghed_observed"
"MLI",2018,-1.87828559999999,996.379292136901,31.16962242,6.90412800049131,3.43944398013513,"wgi_observed","ghed_observed"
"MOZ",2018,-0.798038799999999,517.507260258101,41.29206467,6.24902355452537,3.72067034276505,"wgi_observed","ghed_observed"
"MRT",2018,-0.748524899999999,1723.37809442655,49.68307495,7.45204165205212,3.90566433083862,"wgi_observed","ghed_observed"
"MWI",2018,-0.3896791,533.202567189331,36.70302963,6.27890140297663,3.60285930287952,"wgi_observed","ghed_observed"
"NAM",2018,0.6942559,5308.60813408705,457.6807251,8.57708495823525,6.12617183425372,"wgi_observed","ghed_observed"
"NER",2018,-1.1906754,576.927536415462,30.61364555,6.35771667181979,3.4214458425663,"wgi_observed","ghed_observed"
"NGA",2018,-1.8854786,2057.87944554011,63.60244751,7.62943133622345,4.15265195246727,"wgi_observed","ghed_observed"
"RWA",2018,0.1598446,772.754982959354,42.11674881,6.64996202933741,3.74044549554013,"wgi_observed","ghed_observed"
"SEN",2018,-0.1420966,1452.55612562445,64.37467957,7.28108012868483,4.16472038141811,"wgi_observed","ghed_observed"
"SLE",2018,-0.2065515,845.914540460932,44.82733536,6.74041833850014,3.80281811763211,"wgi_observed","ghed_observed"
"STP",2018,0.4666013,1825.59971753966,108.87628937,7.50966382438588,4.69021227776615,"wgi_observed","ghed_observed"
"SWZ",2018,-0.5468116,3972.65450620357,292.33929443,8.2871897916013,5.67791509493289,"wgi_observed","ghed_observed"
"TCD",2018,-1.3603311,948.656629871231,31.2043705,6.85504691002892,3.44055816513334,"wgi_observed","ghed_observed"
"TGO",2018,-0.8728328,942.480774393154,52.43610382,6.84851552059226,3.95959535827105,"wgi_observed","ghed_observed"
"TZA",2018,-0.664168099999999,1023.10626220703,41.27171326,6.93059863368234,3.72017735635086,"wgi_observed","ghed_observed"
"UGA",2018,-0.7395762,792.16570022814,32.9515686,6.67477058739128,3.49503886527823,"wgi_observed","ghed_observed"
"ZAF",2018,-0.299383199999999,6914.1780318076,558.80145264,8.84132936961601,6.32579422694994,"wgi_observed","ghed_observed"
"ZMB",2018,-0.2916638,1463.89997855593,69.82767487,7.28885937152878,4.24603041929657,"wgi_observed","ghed_observed"
"ZWE",2018,-0.824492,2270.89531874302,114.76815033,7.72792944625805,4.74291400924311,"wgi_observed","ghed_observed"
"AGO",2019,-0.420703899999999,2507.86807213642,64.4466095,7.82718829755281,4.16583712132958,"wgi_observed","ghed_observed"
"BDI",2019,-1.66929629999999,234.31061590725,22.2435379,5.45664765352382,3.10205153496819,"wgi_observed","ghed_observed"
"BEN",2019,-0.197976799999999,1130.82135339795,33.9457283,7.03069950908468,3.52476302281878,"wgi_observed","ghed_observed"
"BFA",2019,-1.19570659999999,764.853077774946,41.06895828,6.63968376018543,3.71525256314715,"wgi_observed","ghed_observed"
"CIV",2019,-1.0134615,2141.76836170115,68.30471039,7.66938710403077,4.22397873037731,"wgi_observed","ghed_observed"
"CMR",2019,-1.6172731,1555.22660476477,56.79493713,7.34937654053308,4.03944718671913,"wgi_observed","ghed_observed"
"COD",2019,-1.6467983,504.00419142286,19.20812035,6.22258458435199,2.95533312451782,"wgi_observed","ghed_observed"
"COG",2019,-0.5963817,2488.42466724916,58.42106628,7.81940512548723,4.06767654876153,"wgi_observed","ghed_observed"
"COM",2019,-0.4550338,1519.26386436068,78.23674774,7.3259811967666,4.35973945712231,"wgi_observed","ghed_observed"
"ETH",2019,-1.1789771,793.473247218996,25.93511963,6.67641982448821,3.25559802047829,"wgi_observed","ghed_observed"
"GAB",2019,-0.2805716,7441.1786472281,205.99945068,8.91478453560632,5.32787350218408,"wgi_observed","ghed_observed"
"GHA",2019,0.0133997,2186.65822682613,71.14958191,7.6901297335794,4.26478444834151,"wgi_observed","ghed_observed"
"GIN",2019,-0.857881799999999,1031.34146480732,42.16910172,6.93861562686238,3.74168776613249,"wgi_observed","ghed_observed"
"GMB",2019,0.0678807,738.186751987483,23.21861267,6.6041968440619,3.14495422728412,"wgi_observed","ghed_observed"
"KEN",2019,-1.07516719999999,1960.40808854893,85.64528656,7.58090793899552,4.45021419184896,"wgi_observed","ghed_observed"
"LBR",2019,-0.2571938,658.164180770507,51.1932373,6.48945441505046,3.93560743933723,"wgi_observed","ghed_observed"
"MDG",2019,-0.529453,499.818837622534,15.50084877,6.21424570801179,2.7408947817808,"wgi_observed","ghed_observed"
"MLI",2019,-2.05500729999999,971.949318638092,31.4089489,6.8793036617822,3.44709284912562,"wgi_observed","ghed_observed"
"MOZ",2019,-0.8295224,519.09255091362,41.01906586,6.25208219272756,3.71403697959117,"wgi_observed","ghed_observed"
"MRT",2019,-0.645438,1767.072710621,54.63365555,7.47707962066438,4.00065009486782,"wgi_observed","ghed_observed"
"MWI",2019,-0.2824512,580.889139762475,36.91519165,6.36455992928658,3.60862316415416,"wgi_observed","ghed_observed"
"NAM",2019,0.5859149,4731.9210318831,419.14828491,8.46208653685318,6.03822475924679,"wgi_observed","ghed_observed"
"NER",2019,-1.19014889999999,541.265819870273,31.89424324,6.29391050728729,3.46242553080952,"wgi_observed","ghed_observed"
"NGA",2019,-1.97320729999999,3189.81286496183,67.6254425,8.06771753103678,4.21398428058331,"wgi_observed","ghed_observed"
"RWA",2019,0.121607,823.355304065304,39.81322098,6.71338782569743,3.68419904255616,"wgi_observed","ghed_observed"
"SEN",2019,0.0630715999999999,1431.18128932159,64.33670807,7.26625545868926,4.16413035590759,"wgi_observed","ghed_observed"
"SLE",2019,-0.1611098,843.71251730417,48.13619995,6.73781181726417,3.87403449176517,"wgi_observed","ghed_observed"
"STP",2019,0.5232443,1935.2931816596,106.86884308,7.56801410905619,4.6716023169893,"wgi_observed","ghed_observed"
"SWZ",2019,-0.3182636,3913.14577547336,320.05084229,8.27209687566251,5.76847986532959,"wgi_observed","ghed_observed"
"TCD",2019,-1.4521212,893.336441643325,30.23690224,6.79496326428222,3.40906310691064,"wgi_observed","ghed_observed"
"TGO",2019,-0.8504632,917.718016777619,48.85387421,6.82189017216752,3.88883368363474,"wgi_observed","ghed_observed"
"TZA",2019,-0.5522151,1063.32250976563,39.97783661,6.96915372815518,3.68832521580225,"wgi_observed","ghed_observed"
"UGA",2019,-0.7746479,822.171150036357,33.36559677,6.71194858510619,3.50752533230381,"wgi_observed","ghed_observed"
"ZAF",2019,-0.338256499999999,6533.71121032856,538.80438232,8.78473039319352,6.28935257798494,"wgi_observed","ghed_observed"
"ZMB",2019,-0.3690652,1258.98619844462,85.02349854,7.13806207166863,4.44292767169588,"wgi_observed","ghed_observed"
"ZWE",2019,-0.984582,2184.52155388801,55.10725403,7.68915211508029,4.00928135958061,"wgi_observed","ghed_observed"
"AGO",2020,-0.6427634,1749.1794838482,56.01641846,7.4669020905929,4.02564483455002,"wgi_observed","ghed_observed"
"BDI",2020,-1.49526809999999,252.702452750006,26.21934319,5.5322127205204,3.26649742805994,"wgi_observed","ghed_observed"
"BEN",2020,-0.283192699999999,1200.19426557789,36.62052536,7.09023871065522,3.60060888540233,"wgi_observed","ghed_observed"
"BFA",2020,-1.4159765,825.237038782475,57.17589188,6.7156706648026,4.04613233891267,"wgi_observed","ghed_observed"
"CIV",2020,-1.16712789999999,2179.72934832935,78.97766876,7.68695599593312,4.36916513858317,"wgi_observed","ghed_observed"
"CMR",2020,-1.6215792,1555.60370660749,66.17185211,7.34961898502978,4.19225517780907,"wgi_observed","ghed_observed"
"COD",2020,-1.80629289999999,486.425572682256,20.5593071,6.18708390468574,3.02331373865719,"wgi_observed","ghed_observed"
"COG",2020,-0.5758284,1993.586671931,80.09735107,7.59769064314292,4.38324278324034,"wgi_observed","ghed_observed"
"COM",2020,-0.4562829,1527.16991011916,89.67817688,7.33117156957152,4.49622744938688,"wgi_observed","ghed_observed"
"ETH",2020,-1.5934093,829.790982552951,28.28001595,6.72117384082713,3.34215540503104,"wgi_observed","ghed_observed"
"GAB",2020,-0.2194997,6605.80346077904,227.2480011,8.79570385388523,5.4260419369793,"wgi_observed","ghed_observed"
