"country","year","variable","records","missing_records","pre_series_records","no_series_records","countries","surveys","missing_pct"
"SWZ",2004,"pcv3_pct",2579,2579,2579,0,1,1,100
"SWZ",2003,"pcv3_pct",2541,2541,2541,0,1,1,100
"SWZ",2002,"pcv3_pct",2447,2447,2447,0,1,1,100
"SWZ",2007,"pcv3_pct",2,2,2,0,1,1,100
"SWZ",2005,"rotavirus_pct",2412,2412,2412,0,1,1,100
"SWZ",2006,"rotavirus_pct",744,744,744,0,1,1,100
"SWZ",2004,"rotavirus_pct",2579,2579,2579,0,1,1,100
"SWZ",2003,"rotavirus_pct",2541,2541,2541,0,1,1,100
"SWZ",2002,"rotavirus_pct",2447,2447,2447,0,1,1,100
"SWZ",2007,"rotavirus_pct",2,2,2,0,1,1,100
"TCD",2004,"hib3_pct",1647,1647,1647,0,1,1,100
"TCD",2002,"hib3_pct",7238,7238,7238,0,1,1,100
"TCD",2000,"hib3_pct",7370,7370,7370,0,1,1,100
"TCD",2003,"hib3_pct",6429,6429,6429,0,1,1,100
"TCD",2004,"pcv3_pct",1647,1647,1647,0,1,1,100
"TCD",2002,"pcv3_pct",7238,7238,7238,0,1,1,100
"TCD",2000,"pcv3_pct",7370,7370,7370,0,1,1,100
"TCD",2003,"pcv3_pct",6429,6429,6429,0,1,1,100
"TCD",2004,"rotavirus_pct",1647,1647,1647,0,1,1,100
"TCD",2002,"rotavirus_pct",7238,7238,7238,0,1,1,100
"TCD",2000,"rotavirus_pct",7370,7370,7370,0,1,1,100
"TCD",2003,"rotavirus_pct",6429,6429,6429,0,1,1,100
"TCD",2012,"hib3_pct",24684,0,0,0,1,1,0
"TCD",2011,"hib3_pct",24933,0,0,0,1,1,0
"TCD",2010,"hib3_pct",24241,0,0,0,1,1,0
"TCD",2014,"hib3_pct",9061,0,0,0,1,1,0
"TCD",2013,"hib3_pct",22103,0,0,0,1,1,0
"TCD",2009,"hib3_pct",729,0,0,0,1,1,0
"TCD",2015,"hib3_pct",264,0,0,0,1,1,0
"TCD",2012,"pcv3_pct",24684,24684,24684,0,1,1,100
"TCD",2011,"pcv3_pct",24933,24933,24933,0,1,1,100
"TCD",2010,"pcv3_pct",24241,24241,24241,0,1,1,100
"TCD",2014,"pcv3_pct",9061,9061,9061,0,1,1,100
"TCD",2013,"pcv3_pct",22103,22103,22103,0,1,1,100
"TCD",2009,"pcv3_pct",729,729,729,0,1,1,100
"TCD",2015,"pcv3_pct",264,264,264,0,1,1,100
"TCD",2012,"rotavirus_pct",24684,24684,24684,0,1,1,100
"TCD",2011,"rotavirus_pct",24933,24933,24933,0,1,1,100
"TCD",2010,"rotavirus_pct",24241,24241,24241,0,1,1,100
"TCD",2014,"rotavirus_pct",9061,9061,9061,0,1,1,100
"TCD",2013,"rotavirus_pct",22103,22103,22103,0,1,1,100
"TCD",2009,"rotavirus_pct",729,729,729,0,1,1,100
"TCD",2015,"rotavirus_pct",264,264,264,0,1,1,100
"TGO",2013,"hib3_pct",3325,0,0,0,1,1,0
"TGO",2011,"hib3_pct",8092,0,0,0,1,1,0
"TGO",2012,"hib3_pct",8027,0,0,0,1,1,0
"TGO",2009,"hib3_pct",7754,0,0,0,1,1,0
"TGO",2010,"hib3_pct",8281,0,0,0,1,1,0
"TGO",2014,"hib3_pct",64,0,0,0,1,1,0
"TGO",2008,"hib3_pct",293,0,0,0,1,1,0
"TGO",2013,"pcv3_pct",3325,3325,3325,0,1,1,100
"TGO",2011,"pcv3_pct",8092,8092,8092,0,1,1,100
"TGO",2012,"pcv3_pct",8027,8027,8027,0,1,1,100
"TGO",2009,"pcv3_pct",7754,7754,7754,0,1,1,100
"TGO",2010,"pcv3_pct",8281,8281,8281,0,1,1,100
"TGO",2014,"pcv3_pct",64,0,0,0,1,1,0
"TGO",2008,"pcv3_pct",293,293,293,0,1,1,100
"TGO",2013,"rotavirus_pct",3325,3325,3325,0,1,1,100
"TGO",2011,"rotavirus_pct",8092,8092,8092,0,1,1,100
"TGO",2012,"rotavirus_pct",8027,8027,8027,0,1,1,100
"TGO",2009,"rotavirus_pct",7754,7754,7754,0,1,1,100
"TGO",2010,"rotavirus_pct",8281,8281,8281,0,1,1,100
"TGO",2014,"rotavirus_pct",64,0,0,0,1,1,0
"TGO",2008,"rotavirus_pct",293,293,293,0,1,1,100
"TZA",2004,"hib3_pct",3720,3720,3720,0,1,1,100
"TZA",2002,"hib3_pct",10725,10725,10725,0,1,1,100
"TZA",2000,"hib3_pct",10001,10001,10001,0,1,1,100
"TZA",2003,"hib3_pct",10754,10754,10754,0,1,1,100
"TZA",2005,"hib3_pct",8311,8311,8311,0,1,2,100
"TZA",2004,"pcv3_pct",3720,3720,3720,0,1,1,100
"TZA",2002,"pcv3_pct",10725,10725,10725,0,1,1,100
"TZA",2000,"pcv3_pct",10001,10001,10001,0,1,1,100
"TZA",2003,"pcv3_pct",10754,10754,10754,0,1,1,100
"TZA",2005,"pcv3_pct",8311,8311,8311,0,1,2,100
"TZA",2004,"rotavirus_pct",3720,3720,3720,0,1,1,100
"TZA",2002,"rotavirus_pct",10725,10725,10725,0,1,1,100
"TZA",2000,"rotavirus_pct",10001,10001,10001,0,1,1,100
"TZA",2003,"rotavirus_pct",10754,10754,10754,0,1,1,100
"TZA",2005,"rotavirus_pct",8311,8311,8311,0,1,2,100
"TZA",2009,"hib3_pct",5350,0,0,0,1,1,0
"TZA",2007,"hib3_pct",10418,10418,10418,0,1,1,100
"TZA",2006,"hib3_pct",10236,10236,10236,0,1,1,100
"TZA",2008,"hib3_pct",10573,10573,10573,0,1,1,100
"TZA",2010,"hib3_pct",1998,0,0,0,1,2,0
"TZA",2009,"pcv3_pct",5350,5350,5350,0,1,1,100
"TZA",2007,"pcv3_pct",10418,10418,10418,0,1,1,100
"TZA",2006,"pcv3_pct",10236,10236,10236,0,1,1,100
"TZA",2008,"pcv3_pct",10573,10573,10573,0,1,1,100
"TZA",2010,"pcv3_pct",1998,1998,1998,0,1,2,100
"TZA",2009,"rotavirus_pct",5350,5350,5350,0,1,1,100
"TZA",2007,"rotavirus_pct",10418,10418,10418,0,1,1,100
"TZA",2006,"rotavirus_pct",10236,10236,10236,0,1,1,100
"TZA",2008,"rotavirus_pct",10573,10573,10573,0,1,1,100
"TZA",2010,"rotavirus_pct",1998,1998,1998,0,1,2,100
"TZA",2014,"hib3_pct",13072,0,0,0,1,1,0
"TZA",2011,"hib3_pct",12351,0,0,0,1,1,0
"TZA",2015,"hib3_pct",4058,0,0,0,1,1,0
"TZA",2013,"hib3_pct",13007,0,0,0,1,1,0
"TZA",2012,"hib3_pct",12671,0,0,0,1,1,0
"TZA",2016,"hib3_pct",9,0,0,0,1,1,0
"TZA",2014,"pcv3_pct",13072,0,0,0,1,1,0
"TZA",2011,"pcv3_pct",12351,12351,12351,0,1,1,100
"TZA",2015,"pcv3_pct",4058,0,0,0,1,1,0
"TZA",2013,"pcv3_pct",13007,0,0,0,1,1,0
"TZA",2012,"pcv3_pct",12671,12671,12671,0,1,1,100
"TZA",2016,"pcv3_pct",9,0,0,0,1,1,0
"TZA",2014,"rotavirus_pct",13072,0,0,0,1,1,0
"TZA",2011,"rotavirus_pct",12351,12351,12351,0,1,1,100
"TZA",2015,"rotavirus_pct",4058,0,0,0,1,1,0
"TZA",2013,"rotavirus_pct",13007,0,0,0,1,1,0
"TZA",2012,"rotavirus_pct",12671,12671,12671,0,1,1,100
"TZA",2016,"rotavirus_pct",9,0,0,0,1,1,0
"TZA",2017,"hib3_pct",9202,0,0,0,1,1,0
"TZA",2020,"hib3_pct",14369,0,0,0,1,1,0
"TZA",2021,"hib3_pct",9508,0,0,0,1,1,0
"TZA",2018,"hib3_pct",13903,0,0,0,1,1,0
"TZA",2022,"hib3_pct",760,0,0,0,1,1,0
"TZA",2019,"hib3_pct",13981,0,0,0,1,1,0
"TZA",2017,"pcv3_pct",9202,0,0,0,1,1,0
"TZA",2020,"pcv3_pct",14369,0,0,0,1,1,0
"TZA",2021,"pcv3_pct",9508,0,0,0,1,1,0
"TZA",2018,"pcv3_pct",13903,0,0,0,1,1,0
"TZA",2022,"pcv3_pct",760,0,0,0,1,1,0
"TZA",2019,"pcv3_pct",13981,0,0,0,1,1,0
"TZA",2017,"rotavirus_pct",9202,0,0,0,1,1,0
"TZA",2020,"rotavirus_pct",14369,0,0,0,1,1,0
"TZA",2021,"rotavirus_pct",9508,0,0,0,1,1,0
"TZA",2018,"rotavirus_pct",13903,0,0,0,1,1,0
"TZA",2022,"rotavirus_pct",760,0,0,0,1,1,0
"TZA",2019,"rotavirus_pct",13981,0,0,0,1,1,0
"UGA",2006,"hib3_pct",9553,0,0,0,1,3,0
"UGA",2003,"hib3_pct",10520,0,0,0,1,1,0
"UGA",2005,"hib3_pct",12919,0,0,0,1,2,0
"UGA",2002,"hib3_pct",10397,0,0,0,1,1,0
"UGA",2004,"hib3_pct",11208,0,0,0,1,2,0
"UGA",2006,"pcv3_pct",9553,9553,9553,0,1,3,100
"UGA",2003,"pcv3_pct",10520,10520,10520,0,1,1,100
"UGA",2005,"pcv3_pct",12919,12919,12919,0,1,2,100
"UGA",2002,"pcv3_pct",10397,10397,10397,0,1,1,100
"UGA",2004,"pcv3_pct",11208,11208,11208,0,1,2,100
"UGA",2006,"rotavirus_pct",9553,9553,9553,0,1,3,100
"UGA",2003,"rotavirus_pct",10520,10520,10520,0,1,1,100
"UGA",2005,"rotavirus_pct",12919,12919,12919,0,1,2,100
"UGA",2002,"rotavirus_pct",10397,10397,10397,0,1,1,100
"UGA",2004,"rotavirus_pct",11208,11208,11208,0,1,2,100
"UGA",2007,"hib3_pct",14712,0,0,0,1,2,0
"UGA",2009,"hib3_pct",11751,0,0,0,1,2,0
"UGA",2008,"hib3_pct",15075,0,0,0,1,2,0
"UGA",2007,"pcv3_pct",14712,14712,14712,0,1,2,100
"UGA",2009,"pcv3_pct",11751,11751,11751,0,1,2,100
"UGA",2008,"pcv3_pct",15075,15075,15075,0,1,2,100
"UGA",2007,"rotavirus_pct",14712,14712,14712,0,1,2,100
"UGA",2009,"rotavirus_pct",11751,11751,11751,0,1,2,100
"UGA",2008,"rotavirus_pct",15075,15075,15075,0,1,2,100
"UGA",2010,"hib3_pct",8708,0,0,0,1,1,0
"UGA",2011,"hib3_pct",3078,0,0,0,1,2,0
"UGA",2010,"pcv3_pct",8708,8708,8708,0,1,1,100
"UGA",2011,"pcv3_pct",3078,3078,3078,0,1,2,100
"UGA",2010,"rotavirus_pct",8708,8708,8708,0,1,1,100
"UGA",2011,"rotavirus_pct",3078,3078,3078,0,1,2,100
"UGA",2012,"hib3_pct",3336,0,0,0,1,1,0
"UGA",2013,"hib3_pct",3321,0,0,0,1,1,0
"UGA",2016,"hib3_pct",592,0,0,0,1,1,0
"UGA",2015,"hib3_pct",2786,0,0,0,1,1,0
"UGA",2014,"hib3_pct",3319,0,0,0,1,1,0
"UGA",2012,"pcv3_pct",3336,3336,3336,0,1,1,100
"UGA",2013,"pcv3_pct",3321,3321,3321,0,1,1,100
"UGA",2016,"pcv3_pct",592,0,0,0,1,1,0
"UGA",2015,"pcv3_pct",2786,0,0,0,1,1,0
"UGA",2014,"pcv3_pct",3319,0,0,0,1,1,0
"UGA",2012,"rotavirus_pct",3336,3336,3336,0,1,1,100
"UGA",2013,"rotavirus_pct",3321,3321,3321,0,1,1,100
"UGA",2016,"rotavirus_pct",592,592,592,0,1,1,100
"UGA",2015,"rotavirus_pct",2786,2786,2786,0,1,1,100
"UGA",2014,"rotavirus_pct",3319,3319,3319,0,1,1,100
"ZAF",2012,"hib3_pct",3496,0,0,0,1,1,0
"ZAF",2014,"hib3_pct",3474,0,0,0,1,1,0
"ZAF",2016,"hib3_pct",524,0,0,0,1,1,0
"ZAF",2015,"hib3_pct",2944,0,0,0,1,1,0
"ZAF",2013,"hib3_pct",3455,0,0,0,1,1,0
"ZAF",2011,"hib3_pct",1367,0,0,0,1,1,0
"ZAF",2012,"pcv3_pct",3496,0,0,0,1,1,0
"ZAF",2014,"pcv3_pct",3474,0,0,0,1,1,0
"ZAF",2016,"pcv3_pct",524,0,0,0,1,1,0
"ZAF",2015,"pcv3_pct",2944,0,0,0,1,1,0
"ZAF",2013,"pcv3_pct",3455,0,0,0,1,1,0
"ZAF",2011,"pcv3_pct",1367,0,0,0,1,1,0
"ZAF",2012,"rotavirus_pct",3496,0,0,0,1,1,0
"ZAF",2014,"rotavirus_pct",3474,0,0,0,1,1,0
"ZAF",2016,"rotavirus_pct",524,0,0,0,1,1,0
"ZAF",2015,"rotavirus_pct",2944,0,0,0,1,1,0
"ZAF",2013,"rotavirus_pct",3455,0,0,0,1,1,0
"ZAF",2011,"rotavirus_pct",1367,0,0,0,1,1,0
"ZMB",2005,"hib3_pct",8049,0,0,0,1,1,0
"ZMB",2002,"hib3_pct",3738,3738,3738,0,1,1,100
"ZMB",2004,"hib3_pct",7849,0,0,0,1,1,0
"ZMB",2006,"hib3_pct",6220,0,0,0,1,1,0
"ZMB",2003,"hib3_pct",7508,7508,7508,0,1,1,100
"ZMB",2007,"hib3_pct",894,0,0,0,1,1,0
"ZMB",2005,"pcv3_pct",8049,8049,8049,0,1,1,100
"ZMB",2002,"pcv3_pct",3738,3738,3738,0,1,1,100
"ZMB",2004,"pcv3_pct",7849,7849,7849,0,1,1,100
"ZMB",2006,"pcv3_pct",6220,6220,6220,0,1,1,100
"ZMB",2003,"pcv3_pct",7508,7508,7508,0,1,1,100
"ZMB",2007,"pcv3_pct",894,894,894,0,1,1,100
"ZMB",2005,"rotavirus_pct",8049,8049,8049,0,1,1,100
"ZMB",2002,"rotavirus_pct",3738,3738,3738,0,1,1,100
"ZMB",2004,"rotavirus_pct",7849,7849,7849,0,1,1,100
"ZMB",2006,"rotavirus_pct",6220,6220,6220,0,1,1,100
"ZMB",2003,"rotavirus_pct",7508,7508,7508,0,1,1,100
"ZMB",2007,"rotavirus_pct",894,894,894,0,1,1,100
"ZMB",2012,"hib3_pct",17060,0,0,0,1,1,0
"ZMB",2010,"hib3_pct",18034,0,0,0,1,1,0
"ZMB",2008,"hib3_pct",2318,0,0,0,1,1,0
"ZMB",2011,"hib3_pct",17967,0,0,0,1,1,0
"ZMB",2013,"hib3_pct",8961,0,0,0,1,2,0
"ZMB",2009,"hib3_pct",17328,0,0,0,1,1,0
"ZMB",2014,"hib3_pct",13113,0,0,0,1,2,0
"ZMB",2012,"pcv3_pct",17060,17060,17060,0,1,1,100
"ZMB",2010,"pcv3_pct",18034,18034,18034,0,1,1,100
"ZMB",2008,"pcv3_pct",2318,2318,2318,0,1,1,100
"ZMB",2011,"pcv3_pct",17967,17967,17967,0,1,1,100
"ZMB",2013,"pcv3_pct",8961,8961,8961,0,1,2,100
"ZMB",2009,"pcv3_pct",17328,17328,17328,0,1,1,100
"ZMB",2014,"pcv3_pct",13113,0,0,0,1,2,0
"ZMB",2012,"rotavirus_pct",17060,17060,17060,0,1,1,100
"ZMB",2010,"rotavirus_pct",18034,18034,18034,0,1,1,100
"ZMB",2008,"rotavirus_pct",2318,2318,2318,0,1,1,100
"ZMB",2011,"rotavirus_pct",17967,17967,17967,0,1,1,100
"ZMB",2013,"rotavirus_pct",8961,8961,8961,0,1,2,100
"ZMB",2009,"rotavirus_pct",17328,17328,17328,0,1,1,100
"ZMB",2014,"rotavirus_pct",13113,0,0,0,1,2,0
"ZMB",2017,"hib3_pct",12093,0,0,0,1,1,0
"ZMB",2016,"hib3_pct",13287,0,0,0,1,1,0
"ZMB",2018,"hib3_pct",2930,0,0,0,1,1,0
"ZMB",2015,"hib3_pct",12981,0,0,0,1,1,0
"ZMB",2017,"pcv3_pct",12093,0,0,0,1,1,0
"ZMB",2016,"pcv3_pct",13287,0,0,0,1,1,0
"ZMB",2018,"pcv3_pct",2930,0,0,0,1,1,0
"ZMB",2015,"pcv3_pct",12981,0,0,0,1,1,0
"ZMB",2017,"rotavirus_pct",12093,0,0,0,1,1,0
"ZMB",2016,"rotavirus_pct",13287,0,0,0,1,1,0
"ZMB",2018,"rotavirus_pct",2930,0,0,0,1,1,0
"ZMB",2015,"rotavirus_pct",12981,0,0,0,1,1,0
"ZMB",2023,"hib3_pct",6902,0,0,0,1,1,0
"ZMB",2020,"hib3_pct",11566,0,0,0,1,1,0
"ZMB",2021,"hib3_pct",11609,0,0,0,1,1,0
"ZMB",2019,"hib3_pct",8779,0,0,0,1,1,0
"ZMB",2022,"hib3_pct",11734,0,0,0,1,1,0
"ZMB",2023,"pcv3_pct",6902,0,0,0,1,1,0
"ZMB",2020,"pcv3_pct",11566,0,0,0,1,1,0
"ZMB",2021,"pcv3_pct",11609,0,0,0,1,1,0
"ZMB",2019,"pcv3_pct",8779,0,0,0,1,1,0
"ZMB",2022,"pcv3_pct",11734,0,0,0,1,1,0
"ZMB",2023,"rotavirus_pct",6902,0,0,0,1,1,0
"ZMB",2020,"rotavirus_pct",11566,0,0,0,1,1,0
"ZMB",2021,"rotavirus_pct",11609,0,0,0,1,1,0
"ZMB",2019,"rotavirus_pct",8779,0,0,0,1,1,0
"ZMB",2022,"rotavirus_pct",11734,0,0,0,1,1,0
"ZWE",2010,"hib3_pct",5059,0,0,0,1,2,0
"ZWE",2011,"hib3_pct",6706,0,0,0,1,2,0
"ZWE",2010,"pcv3_pct",5059,5059,5059,0,1,2,100
"ZWE",2011,"pcv3_pct",6706,6706,6706,0,1,2,100
"ZWE",2010,"rotavirus_pct",5059,5059,5059,0,1,2,100
"ZWE",2011,"rotavirus_pct",6706,6706,6706,0,1,2,100
"ZWE",2012,"hib3_pct",6998,0,0,0,1,1,0
"ZWE",2015,"hib3_pct",1426,0,0,0,1,1,0
"ZWE",2013,"hib3_pct",7066,0,0,0,1,1,0
"ZWE",2014,"hib3_pct",6308,0,0,0,1,1,0
"ZWE",2012,"pcv3_pct",6998,0,0,0,1,1,0
"ZWE",2015,"pcv3_pct",1426,0,0,0,1,1,0
"ZWE",2013,"pcv3_pct",7066,0,0,0,1,1,0
"ZWE",2014,"pcv3_pct",6308,0,0,0,1,1,0
"ZWE",2012,"rotavirus_pct",6998,6998,6998,0,1,1,100
"ZWE",2015,"rotavirus_pct",1426,0,0,0,1,1,0
"ZWE",2013,"rotavirus_pct",7066,7066,7066,0,1,1,100
"ZWE",2014,"rotavirus_pct",6308,0,0,0,1,1,0
