"survey","regkey","variable","source_rows","consistent","source_labels","recall","data_ids"
"ZA71FL","northwest","measles_pct",1,TRUE,"North West","NA","2460791"
"ZA71FL","gauteng","measles_pct",1,TRUE,"Gauteng","NA","19292"
"ZA71FL","mpumalanga","measles_pct",1,TRUE,"Mpumalanga","NA","4853165"
"ZA71FL","limpopo","measles_pct",1,TRUE,"Northern Province","NA","959435"
"ZA71FL","freestate","facility_delivery_pct",1,TRUE,"Free State","Five years preceding the survey","6328255"
"ZA71FL","kwazulunatal","facility_delivery_pct",1,TRUE,"KwaZulu Natal","Five years preceding the survey","4108947"
"ZA71FL","northwest","facility_delivery_pct",1,TRUE,"North West","Five years preceding the survey","2584905"
"ZA71FL","gauteng","facility_delivery_pct",1,TRUE,"Gauteng","Five years preceding the survey","1218212"
"ZA71FL","mpumalanga","facility_delivery_pct",1,TRUE,"Mpumalanga","Five years preceding the survey","5754844"
"ZA71FL","limpopo","facility_delivery_pct",1,TRUE,"Northern Province","Five years preceding the survey","128839"
"ZA71FL","freestate","improved_water_pct",1,TRUE,"Free State","NA","6603384"
"ZA71FL","kwazulunatal","improved_water_pct",1,TRUE,"KwaZulu Natal","NA","5451322"
"ZA71FL","northwest","improved_water_pct",1,TRUE,"North West","NA","3838682"
"ZA71FL","gauteng","improved_water_pct",1,TRUE,"Gauteng","NA","6638071"
"ZA71FL","mpumalanga","improved_water_pct",1,TRUE,"Mpumalanga","NA","4040973"
"ZA71FL","limpopo","improved_water_pct",1,TRUE,"Northern Province","NA","958743"
"ZA71FL","freestate","improved_sanitation_pct",1,TRUE,"Free State","NA","4923296"
"ZA71FL","kwazulunatal","improved_sanitation_pct",1,TRUE,"KwaZulu Natal","NA","1671038"
"ZA71FL","northwest","improved_sanitation_pct",1,TRUE,"North West","NA","5093039"
"ZA71FL","gauteng","improved_sanitation_pct",1,TRUE,"Gauteng","NA","5660809"
"ZA71FL","mpumalanga","improved_sanitation_pct",1,TRUE,"Mpumalanga","NA","4161705"
"ZA71FL","limpopo","improved_sanitation_pct",1,TRUE,"Northern Province","NA","958842"
"ZA71FL","freestate","electricity_pct",1,TRUE,"Free State","NA","7309964"
"ZA71FL","kwazulunatal","electricity_pct",1,TRUE,"KwaZulu Natal","NA","4109992"
"ZA71FL","northwest","electricity_pct",1,TRUE,"North West","NA","6519219"
"ZA71FL","gauteng","electricity_pct",1,TRUE,"Gauteng","NA","5309148"
"ZA71FL","mpumalanga","electricity_pct",1,TRUE,"Mpumalanga","NA","2856246"
"ZA71FL","limpopo","electricity_pct",1,TRUE,"Northern Province","NA","958899"
"ZA71FL","freestate","interval_7_17_pct",1,TRUE,"Free State","NA","5986163"
"ZA71FL","kwazulunatal","interval_7_17_pct",1,TRUE,"KwaZulu Natal","NA","7231063"
"ZA71FL","northwest","interval_7_17_pct",1,TRUE,"North West","NA","4697857"
"ZA71FL","gauteng","interval_7_17_pct",1,TRUE,"Gauteng","NA","6895147"
"ZA71FL","mpumalanga","interval_7_17_pct",1,TRUE,"Mpumalanga","NA","2113607"
"ZA71FL","limpopo","interval_7_17_pct",1,TRUE,"Northern Province","NA","958757"
"ZA71FL","freestate","interval_18_23_pct",1,TRUE,"Free State","NA","5986162"
"ZA71FL","kwazulunatal","interval_18_23_pct",1,TRUE,"KwaZulu Natal","NA","7231061"
"ZA71FL","northwest","interval_18_23_pct",1,TRUE,"North West","NA","4697856"
"ZA71FL","gauteng","interval_18_23_pct",1,TRUE,"Gauteng","NA","6895146"
"ZA71FL","mpumalanga","interval_18_23_pct",1,TRUE,"Mpumalanga","NA","2113606"
"ZA71FL","limpopo","interval_18_23_pct",1,TRUE,"Northern Province","NA","958756"
"ZM42FL","central","dtp3_pct",1,TRUE,"Central","NA","4569651"
"ZM42FL","copperbelt","dtp3_pct",1,TRUE,"Copperbelt","NA","6401469"
"ZM42FL","eastern","dtp3_pct",1,TRUE,"Eastern (before 2011)","NA","3425539"
"ZM42FL","luapula","dtp3_pct",1,TRUE,"Luapula","NA","2379379"
"ZM42FL","lusaka","dtp3_pct",1,TRUE,"Lusaka","NA","7245371"
"ZM42FL","northern","dtp3_pct",1,TRUE,"Northern (before 2011)","NA","2367378"
"ZM42FL","northwestern","dtp3_pct",1,TRUE,"North-Western","NA","204611"
"ZM42FL","southern","dtp3_pct",1,TRUE,"Southern","NA","3657691"
"ZM42FL","western","dtp3_pct",1,TRUE,"Western","NA","6284633"
"ZM42FL","central","measles_pct",1,TRUE,"Central","NA","4569652"
"ZM42FL","copperbelt","measles_pct",1,TRUE,"Copperbelt","NA","6401470"
"ZM42FL","eastern","measles_pct",1,TRUE,"Eastern (before 2011)","NA","3425540"
"ZM42FL","luapula","measles_pct",1,TRUE,"Luapula","NA","2379380"
"ZM42FL","lusaka","measles_pct",1,TRUE,"Lusaka","NA","7245372"
"ZM42FL","northern","measles_pct",1,TRUE,"Northern (before 2011)","NA","2367379"
"ZM42FL","northwestern","measles_pct",1,TRUE,"North-Western","NA","204612"
"ZM42FL","southern","measles_pct",1,TRUE,"Southern","NA","3657692"
"ZM42FL","western","measles_pct",1,TRUE,"Western","NA","6284634"
"ZM42FL","central","facility_delivery_pct",1,TRUE,"Central","Five years preceding the survey","1207492"
"ZM42FL","copperbelt","facility_delivery_pct",1,TRUE,"Copperbelt","Five years preceding the survey","7077428"
"ZM42FL","eastern","facility_delivery_pct",1,TRUE,"Eastern (before 2011)","Five years preceding the survey","3311051"
"ZM42FL","luapula","facility_delivery_pct",1,TRUE,"Luapula","Five years preceding the survey","6594334"
"ZM42FL","lusaka","facility_delivery_pct",1,TRUE,"Lusaka","Five years preceding the survey","3311059"
"ZM42FL","northern","facility_delivery_pct",1,TRUE,"Northern (before 2011)","Five years preceding the survey","96858"
"ZM42FL","northwestern","facility_delivery_pct",1,TRUE,"North-Western","Five years preceding the survey","7855075"
"ZM42FL","southern","facility_delivery_pct",1,TRUE,"Southern","Five years preceding the survey","6116407"
"ZM42FL","western","facility_delivery_pct",1,TRUE,"Western","Five years preceding the survey","436329"
"ZM42FL","central","improved_water_pct",1,TRUE,"Central","NA","6690616"
"ZM42FL","copperbelt","improved_water_pct",1,TRUE,"Copperbelt","NA","5269619"
"ZM42FL","eastern","improved_water_pct",1,TRUE,"Eastern (before 2011)","NA","34256"
"ZM42FL","luapula","improved_water_pct",1,TRUE,"Luapula","NA","5020227"
"ZM42FL","lusaka","improved_water_pct",1,TRUE,"Lusaka","NA","1678973"
"ZM42FL","northern","improved_water_pct",1,TRUE,"Northern (before 2011)","NA","343575"
"ZM42FL","northwestern","improved_water_pct",1,TRUE,"North-Western","NA","1671867"
"ZM42FL","southern","improved_water_pct",1,TRUE,"Southern","NA","6676173"
"ZM42FL","western","improved_water_pct",1,TRUE,"Western","NA","6859309"
"ZM42FL","central","improved_sanitation_pct",1,TRUE,"Central","NA","1679185"
"ZM42FL","copperbelt","improved_sanitation_pct",1,TRUE,"Copperbelt","NA","6345793"
"ZM42FL","eastern","improved_sanitation_pct",1,TRUE,"Eastern (before 2011)","NA","6976394"
"ZM42FL","luapula","improved_sanitation_pct",1,TRUE,"Luapula","NA","5874487"
"ZM42FL","lusaka","improved_sanitation_pct",1,TRUE,"Lusaka","NA","5322752"
"ZM42FL","northern","improved_sanitation_pct",1,TRUE,"Northern (before 2011)","NA","3505176"
"ZM42FL","northwestern","improved_sanitation_pct",1,TRUE,"North-Western","NA","6745705"
"ZM42FL","southern","improved_sanitation_pct",1,TRUE,"Southern","NA","1687057"
"ZM42FL","western","improved_sanitation_pct",1,TRUE,"Western","NA","6480493"
"ZM42FL","central","electricity_pct",1,TRUE,"Central","NA","1679239"
"ZM42FL","copperbelt","electricity_pct",1,TRUE,"Copperbelt","NA","6096701"
"ZM42FL","eastern","electricity_pct",1,TRUE,"Eastern (before 2011)","NA","7466103"
"ZM42FL","luapula","electricity_pct",1,TRUE,"Luapula","NA","5507635"
"ZM42FL","lusaka","electricity_pct",1,TRUE,"Lusaka","NA","7022034"
"ZM42FL","northern","electricity_pct",1,TRUE,"Northern (before 2011)","NA","5359538"
"ZM42FL","northwestern","electricity_pct",1,TRUE,"North-Western","NA","1590416"
"ZM42FL","southern","electricity_pct",1,TRUE,"Southern","NA","5099204"
"ZM42FL","western","electricity_pct",1,TRUE,"Western","NA","7633067"
"ZM42FL","central","interval_7_17_pct",1,TRUE,"Central","NA","6189679"
"ZM42FL","copperbelt","interval_7_17_pct",1,TRUE,"Copperbelt","NA","5125780"
"ZM42FL","eastern","interval_7_17_pct",1,TRUE,"Eastern (before 2011)","NA","5982919"
"ZM42FL","luapula","interval_7_17_pct",1,TRUE,"Luapula","NA","7088916"
"ZM42FL","lusaka","interval_7_17_pct",1,TRUE,"Lusaka","NA","2120530"
"ZM42FL","northern","interval_7_17_pct",1,TRUE,"Northern (before 2011)","NA","311130"
"ZM42FL","northwestern","interval_7_17_pct",1,TRUE,"North-Western","NA","7429575"
"ZM42FL","southern","interval_7_17_pct",1,TRUE,"Southern","NA","6363078"
"ZM42FL","western","interval_7_17_pct",1,TRUE,"Western","NA","490864"
"ZM42FL","central","interval_18_23_pct",1,TRUE,"Central","NA","6189681"
"ZM42FL","copperbelt","interval_18_23_pct",1,TRUE,"Copperbelt","NA","5125789"
"ZM42FL","eastern","interval_18_23_pct",1,TRUE,"Eastern (before 2011)","NA","5982922"
"ZM42FL","luapula","interval_18_23_pct",1,TRUE,"Luapula","NA","7088938"
"ZM42FL","lusaka","interval_18_23_pct",1,TRUE,"Lusaka","NA","2120602"
"ZM42FL","northern","interval_18_23_pct",1,TRUE,"Northern (before 2011)","NA","311190"
"ZM42FL","northwestern","interval_18_23_pct",1,TRUE,"North-Western","NA","7429605"
"ZM42FL","southern","interval_18_23_pct",1,TRUE,"Southern","NA","6363087"
"ZM42FL","western","interval_18_23_pct",1,TRUE,"Western","NA","490871"
"ZM51FL","central","dtp3_pct",1,TRUE,"Central","NA","7856102"
"ZM51FL","copperbelt","dtp3_pct",1,TRUE,"Copperbelt","NA","7708726"
"ZM51FL","eastern","dtp3_pct",1,TRUE,"Eastern (before 2011)","NA","6993145"
"ZM51FL","luapula","dtp3_pct",1,TRUE,"Luapula","NA","6130678"
"ZM51FL","lusaka","dtp3_pct",1,TRUE,"Lusaka","NA","5574990"
"ZM51FL","northern","dtp3_pct",1,TRUE,"Northern (before 2011)","NA","2461041"
"ZM51FL","northwestern","dtp3_pct",1,TRUE,"North-Western","NA","7059439"
"ZM51FL","southern","dtp3_pct",1,TRUE,"Southern","NA","7932940"
"ZM51FL","western","dtp3_pct",1,TRUE,"Western","NA","2449421"
"ZM51FL","central","measles_pct",1,TRUE,"Central","NA","7856103"
"ZM51FL","copperbelt","measles_pct",1,TRUE,"Copperbelt","NA","7708733"
"ZM51FL","eastern","measles_pct",1,TRUE,"Eastern (before 2011)","NA","6993146"
"ZM51FL","luapula","measles_pct",1,TRUE,"Luapula","NA","6130679"
"ZM51FL","lusaka","measles_pct",1,TRUE,"Lusaka","NA","5574995"
"ZM51FL","northern","measles_pct",1,TRUE,"Northern (before 2011)","NA","2461042"
"ZM51FL","northwestern","measles_pct",1,TRUE,"North-Western","NA","7059440"
"ZM51FL","southern","measles_pct",1,TRUE,"Southern","NA","7932941"
"ZM51FL","western","measles_pct",1,TRUE,"Western","NA","2449422"
"ZM51FL","central","facility_delivery_pct",1,TRUE,"Central","Five years preceding the survey","5878326"
"ZM51FL","copperbelt","facility_delivery_pct",1,TRUE,"Copperbelt","Five years preceding the survey","790709"
"ZM51FL","eastern","facility_delivery_pct",1,TRUE,"Eastern (before 2011)","Five years preceding the survey","2590300"
"ZM51FL","luapula","facility_delivery_pct",1,TRUE,"Luapula","Five years preceding the survey","4204533"
"ZM51FL","lusaka","facility_delivery_pct",1,TRUE,"Lusaka","Five years preceding the survey","4478269"
"ZM51FL","northern","facility_delivery_pct",1,TRUE,"Northern (before 2011)","Five years preceding the survey","7751603"
"ZM51FL","northwestern","facility_delivery_pct",1,TRUE,"North-Western","Five years preceding the survey","7110060"
"ZM51FL","southern","facility_delivery_pct",1,TRUE,"Southern","Five years preceding the survey","612775"
"ZM51FL","western","facility_delivery_pct",1,TRUE,"Western","Five years preceding the survey","6232062"
"ZM51FL","central","improved_water_pct",1,TRUE,"Central","NA","3936525"
"ZM51FL","copperbelt","improved_water_pct",1,TRUE,"Copperbelt","NA","7679967"
"ZM51FL","eastern","improved_water_pct",1,TRUE,"Eastern (before 2011)","NA","1687423"
"ZM51FL","luapula","improved_water_pct",1,TRUE,"Luapula","NA","6045913"
"ZM51FL","lusaka","improved_water_pct",1,TRUE,"Lusaka","NA","1491352"
"ZM51FL","northern","improved_water_pct",1,TRUE,"Northern (before 2011)","NA","7725466"
"ZM51FL","northwestern","improved_water_pct",1,TRUE,"North-Western","NA","6889606"
"ZM51FL","southern","improved_water_pct",1,TRUE,"Southern","NA","3455825"
"ZM51FL","western","improved_water_pct",1,TRUE,"Western","NA","6320101"
"ZM51FL","central","improved_sanitation_pct",1,TRUE,"Central","NA","7203702"
"ZM51FL","copperbelt","improved_sanitation_pct",1,TRUE,"Copperbelt","NA","664879"
"ZM51FL","eastern","improved_sanitation_pct",1,TRUE,"Eastern (before 2011)","NA","6617439"
"ZM51FL","luapula","improved_sanitation_pct",1,TRUE,"Luapula","NA","4538736"
"ZM51FL","lusaka","improved_sanitation_pct",1,TRUE,"Lusaka","NA","529651"
"ZM51FL","northern","improved_sanitation_pct",1,TRUE,"Northern (before 2011)","NA","7340878"
"ZM51FL","northwestern","improved_sanitation_pct",1,TRUE,"North-Western","NA","1672575"
"ZM51FL","southern","improved_sanitation_pct",1,TRUE,"Southern","NA","331145"
"ZM51FL","western","improved_sanitation_pct",1,TRUE,"Western","NA","4818116"
"ZM51FL","central","electricity_pct",1,TRUE,"Central","NA","4401793"
"ZM51FL","copperbelt","electricity_pct",1,TRUE,"Copperbelt","NA","3706534"
"ZM51FL","eastern","electricity_pct",1,TRUE,"Eastern (before 2011)","NA","5879784"
"ZM51FL","luapula","electricity_pct",1,TRUE,"Luapula","NA","7528585"
"ZM51FL","lusaka","electricity_pct",1,TRUE,"Lusaka","NA","1663658"
"ZM51FL","northern","electricity_pct",1,TRUE,"Northern (before 2011)","NA","1679649"
"ZM51FL","northwestern","electricity_pct",1,TRUE,"North-Western","NA","1672686"
"ZM51FL","southern","electricity_pct",1,TRUE,"Southern","NA","6207549"
"ZM51FL","western","electricity_pct",1,TRUE,"Western","NA","5576378"
"ZM51FL","central","interval_7_17_pct",1,TRUE,"Central","NA","1473940"
"ZM51FL","copperbelt","interval_7_17_pct",1,TRUE,"Copperbelt","NA","6315003"
"ZM51FL","eastern","interval_7_17_pct",1,TRUE,"Eastern (before 2011)","NA","5381031"
"ZM51FL","luapula","interval_7_17_pct",1,TRUE,"Luapula","NA","5775206"
"ZM51FL","lusaka","interval_7_17_pct",1,TRUE,"Lusaka","NA","5833138"
"ZM51FL","northern","interval_7_17_pct",1,TRUE,"Northern (before 2011)","NA","2101375"
"ZM51FL","northwestern","interval_7_17_pct",1,TRUE,"North-Western","NA","7519254"
"ZM51FL","southern","interval_7_17_pct",1,TRUE,"Southern","NA","6728735"
"ZM51FL","western","interval_7_17_pct",1,TRUE,"Western","NA","5748997"
"ZM51FL","central","interval_18_23_pct",1,TRUE,"Central","NA","1473943"
"ZM51FL","copperbelt","interval_18_23_pct",1,TRUE,"Copperbelt","NA","6315006"
"ZM51FL","eastern","interval_18_23_pct",1,TRUE,"Eastern (before 2011)","NA","5380995"
"ZM51FL","luapula","interval_18_23_pct",1,TRUE,"Luapula","NA","5775205"
"ZM51FL","lusaka","interval_18_23_pct",1,TRUE,"Lusaka","NA","5833130"
"ZM51FL","northern","interval_18_23_pct",1,TRUE,"Northern (before 2011)","NA","2101374"
"ZM51FL","northwestern","interval_18_23_pct",1,TRUE,"North-Western","NA","7519255"
"ZM51FL","southern","interval_18_23_pct",1,TRUE,"Southern","NA","6728754"
"ZM51FL","western","interval_18_23_pct",1,TRUE,"Western","NA","5748996"
"ZM61FL","central","dtp3_pct",1,TRUE,"Central","NA","6590093"
"ZM61FL","copperbelt","dtp3_pct",1,TRUE,"Copperbelt","NA","3477611"
"ZM61FL","eastern","dtp3_pct",1,TRUE,"Eastern","NA","5443572"
"ZM61FL","luapula","dtp3_pct",1,TRUE,"Luapula","NA","4093665"
"ZM61FL","lusaka","dtp3_pct",1,TRUE,"Lusaka","NA","2454801"
"ZM61FL","muchinga","dtp3_pct",1,TRUE,"Muchinga","NA","5603244"
"ZM61FL","northern","dtp3_pct",1,TRUE,"Northern","NA","6498079"
"ZM61FL","northwestern","dtp3_pct",1,TRUE,"North-Western","NA","7702918"
"ZM61FL","southern","dtp3_pct",1,TRUE,"Southern","NA","3789945"
"ZM61FL","western","dtp3_pct",1,TRUE,"Western","NA","1429010"
"ZM61FL","central","measles_pct",1,TRUE,"Central","NA","6590095"
"ZM61FL","copperbelt","measles_pct",1,TRUE,"Copperbelt","NA","3477612"
"ZM61FL","eastern","measles_pct",1,TRUE,"Eastern","NA","5443573"
"ZM61FL","luapula","measles_pct",1,TRUE,"Luapula","NA","4093666"
"ZM61FL","lusaka","measles_pct",1,TRUE,"Lusaka","NA","2454802"
"ZM61FL","muchinga","measles_pct",1,TRUE,"Muchinga","NA","5603247"
"ZM61FL","northern","measles_pct",1,TRUE,"Northern","NA","6498080"
"ZM61FL","northwestern","measles_pct",1,TRUE,"North-Western","NA","7702919"
"ZM61FL","southern","measles_pct",1,TRUE,"Southern","NA","3789946"
"ZM61FL","western","measles_pct",1,TRUE,"Western","NA","1429013"
"ZM61FL","central","facility_delivery_pct",1,TRUE,"Central","Five years preceding the survey","3703951"
"ZM61FL","copperbelt","facility_delivery_pct",1,TRUE,"Copperbelt","Five years preceding the survey","2567510"
"ZM61FL","eastern","facility_delivery_pct",1,TRUE,"Eastern","Five years preceding the survey","10899"
"ZM61FL","luapula","facility_delivery_pct",1,TRUE,"Luapula","Five years preceding the survey","5828115"
"ZM61FL","lusaka","facility_delivery_pct",1,TRUE,"Lusaka","Five years preceding the survey","726922"
"ZM61FL","muchinga","facility_delivery_pct",1,TRUE,"Muchinga","Five years preceding the survey","2578376"
"ZM61FL","northern","facility_delivery_pct",1,TRUE,"Northern","Five years preceding the survey","5461464"
"ZM61FL","northwestern","facility_delivery_pct",1,TRUE,"North-Western","Five years preceding the survey","6726435"
"ZM61FL","southern","facility_delivery_pct",1,TRUE,"Southern","Five years preceding the survey","938056"
"ZM61FL","western","facility_delivery_pct",1,TRUE,"Western","Five years preceding the survey","7990642"
"ZM61FL","central","improved_water_pct",1,TRUE,"Central","NA","5142644"
"ZM61FL","copperbelt","improved_water_pct",1,TRUE,"Copperbelt","NA","3838534"
"ZM61FL","eastern","improved_water_pct",1,TRUE,"Eastern","NA","6406773"
"ZM61FL","luapula","improved_water_pct",1,TRUE,"Luapula","NA","3360603"
"ZM61FL","lusaka","improved_water_pct",1,TRUE,"Lusaka","NA","644"
"ZM61FL","muchinga","improved_water_pct",1,TRUE,"Muchinga","NA","3711154"
"ZM61FL","northern","improved_water_pct",1,TRUE,"Northern","NA","4161614"
"ZM61FL","northwestern","improved_water_pct",1,TRUE,"North-Western","NA","5864241"
"ZM61FL","southern","improved_water_pct",1,TRUE,"Southern","NA","387411"
"ZM61FL","western","improved_water_pct",1,TRUE,"Western","NA","1663821"
"ZM61FL","central","improved_sanitation_pct",1,TRUE,"Central","NA","6012319"
"ZM61FL","copperbelt","improved_sanitation_pct",1,TRUE,"Copperbelt","NA","366519"
"ZM61FL","eastern","improved_sanitation_pct",1,TRUE,"Eastern","NA","3609470"
"ZM61FL","luapula","improved_sanitation_pct",1,TRUE,"Luapula","NA","1246650"
"ZM61FL","lusaka","improved_sanitation_pct",1,TRUE,"Lusaka","NA","3379101"
"ZM61FL","muchinga","improved_sanitation_pct",1,TRUE,"Muchinga","NA","1663880"
"ZM61FL","northern","improved_sanitation_pct",1,TRUE,"Northern","NA","1663923"
"ZM61FL","northwestern","improved_sanitation_pct",1,TRUE,"North-Western","NA","5283200"
"ZM61FL","southern","improved_sanitation_pct",1,TRUE,"Southern","NA","5950719"
"ZM61FL","western","improved_sanitation_pct",1,TRUE,"Western","NA","448116"
"ZM61FL","central","electricity_pct",1,TRUE,"Central","NA","1363654"
"ZM61FL","copperbelt","electricity_pct",1,TRUE,"Copperbelt","NA","6818870"
"ZM61FL","eastern","electricity_pct",1,TRUE,"Eastern","NA","508627"
"ZM61FL","luapula","electricity_pct",1,TRUE,"Luapula","NA","4400637"
"ZM61FL","lusaka","electricity_pct",1,TRUE,"Lusaka","NA","5216526"
"ZM61FL","muchinga","electricity_pct",1,TRUE,"Muchinga","NA","5753039"
"ZM61FL","northern","electricity_pct",1,TRUE,"Northern","NA","3874067"
"ZM61FL","northwestern","electricity_pct",1,TRUE,"North-Western","NA","6698993"
"ZM61FL","southern","electricity_pct",1,TRUE,"Southern","NA","3876142"
"ZM61FL","western","electricity_pct",1,TRUE,"Western","NA","1605297"
"ZM61FL","central","interval_7_17_pct",1,TRUE,"Central","NA","5170521"
"ZM61FL","copperbelt","interval_7_17_pct",1,TRUE,"Copperbelt","NA","4571046"
"ZM61FL","eastern","interval_7_17_pct",1,TRUE,"Eastern","NA","1319753"
"ZM61FL","luapula","interval_7_17_pct",1,TRUE,"Luapula","NA","4120951"
"ZM61FL","lusaka","interval_7_17_pct",1,TRUE,"Lusaka","NA","3695765"
"ZM61FL","muchinga","interval_7_17_pct",1,TRUE,"Muchinga","NA","7929828"
"ZM61FL","northern","interval_7_17_pct",1,TRUE,"Northern","NA","6810662"
"ZM61FL","northwestern","interval_7_17_pct",1,TRUE,"North-Western","NA","5979616"
"ZM61FL","southern","interval_7_17_pct",1,TRUE,"Southern","NA","134324"
"ZM61FL","western","interval_7_17_pct",1,TRUE,"Western","NA","7062328"
"ZM61FL","central","interval_18_23_pct",1,TRUE,"Central","NA","5170539"
"ZM61FL","copperbelt","interval_18_23_pct",1,TRUE,"Copperbelt","NA","4571054"
"ZM61FL","eastern","interval_18_23_pct",1,TRUE,"Eastern","NA","1319767"
"ZM61FL","luapula","interval_18_23_pct",1,TRUE,"Luapula","NA","4120964"
"ZM61FL","lusaka","interval_18_23_pct",1,TRUE,"Lusaka","NA","3695814"
"ZM61FL","muchinga","interval_18_23_pct",1,TRUE,"Muchinga","NA","7929831"
"ZM61FL","northern","interval_18_23_pct",1,TRUE,"Northern","NA","6810676"
"ZM61FL","northwestern","interval_18_23_pct",1,TRUE,"North-Western","NA","5979687"
"ZM61FL","southern","interval_18_23_pct",1,TRUE,"Southern","NA","134333"
"ZM61FL","western","interval_18_23_pct",1,TRUE,"Western","NA","7062400"
"ZM71FL","central","dtp3_pct",1,TRUE,"Central","NA","5003180"
"ZM71FL","copperbelt","dtp3_pct",1,TRUE,"Copperbelt","NA","2467292"
"ZM71FL","eastern","dtp3_pct",1,TRUE,"Eastern","NA","2473564"
"ZM71FL","luapula","dtp3_pct",1,TRUE,"Luapula","NA","5285565"
"ZM71FL","lusaka","dtp3_pct",1,TRUE,"Lusaka","NA","4650690"
"ZM71FL","muchinga","dtp3_pct",1,TRUE,"Muchinga","NA","4269040"
"ZM71FL","northern","dtp3_pct",1,TRUE,"Northern","NA","4153442"
"ZM71FL","northwestern","dtp3_pct",1,TRUE,"North-Western","NA","5737060"
"ZM71FL","southern","dtp3_pct",1,TRUE,"Southern","NA","1609773"
"ZM71FL","western","dtp3_pct",1,TRUE,"Western","NA","5303136"
"ZM71FL","central","measles_pct",1,TRUE,"Central","NA","5003184"
"ZM71FL","copperbelt","measles_pct",1,TRUE,"Copperbelt","NA","2467296"
"ZM71FL","eastern","measles_pct",1,TRUE,"Eastern","NA","2473568"
"ZM71FL","luapula","measles_pct",1,TRUE,"Luapula","NA","5285569"
"ZM71FL","lusaka","measles_pct",1,TRUE,"Lusaka","NA","4650695"
"ZM71FL","muchinga","measles_pct",1,TRUE,"Muchinga","NA","4269044"
"ZM71FL","northern","measles_pct",1,TRUE,"Northern","NA","4153456"
"ZM71FL","northwestern","measles_pct",1,TRUE,"North-Western","NA","5737064"
"ZM71FL","southern","measles_pct",1,TRUE,"Southern","NA","1609794"
"ZM71FL","western","measles_pct",1,TRUE,"Western","NA","5303140"
"ZM71FL","central","facility_delivery_pct",1,TRUE,"Central","Five years preceding the survey","988806"
"ZM71FL","copperbelt","facility_delivery_pct",1,TRUE,"Copperbelt","Five years preceding the survey","7988329"
"ZM71FL","eastern","facility_delivery_pct",1,TRUE,"Eastern","Five years preceding the survey","6484343"
"ZM71FL","luapula","facility_delivery_pct",1,TRUE,"Luapula","Five years preceding the survey","1071842"
"ZM71FL","lusaka","facility_delivery_pct",1,TRUE,"Lusaka","Five years preceding the survey","6037307"
"ZM71FL","muchinga","facility_delivery_pct",1,TRUE,"Muchinga","Five years preceding the survey","794300"
"ZM71FL","northern","facility_delivery_pct",1,TRUE,"Northern","Five years preceding the survey","5134391"
"ZM71FL","northwestern","facility_delivery_pct",1,TRUE,"North-Western","Five years preceding the survey","7634023"
"ZM71FL","southern","facility_delivery_pct",1,TRUE,"Southern","Five years preceding the survey","982673"
"ZM71FL","western","facility_delivery_pct",1,TRUE,"Western","Five years preceding the survey","768886"
"ZM71FL","central","improved_water_pct",1,TRUE,"Central","NA","621915"
"ZM71FL","copperbelt","improved_water_pct",1,TRUE,"Copperbelt","NA","6553770"
"ZM71FL","eastern","improved_water_pct",1,TRUE,"Eastern","NA","7266198"
"ZM71FL","luapula","improved_water_pct",1,TRUE,"Luapula","NA","247731"
"ZM71FL","lusaka","improved_water_pct",1,TRUE,"Lusaka","NA","6587108"
"ZM71FL","muchinga","improved_water_pct",1,TRUE,"Muchinga","NA","7627410"
"ZM71FL","northern","improved_water_pct",1,TRUE,"Northern","NA","3943732"
"ZM71FL","northwestern","improved_water_pct",1,TRUE,"North-Western","NA","5707331"
"ZM71FL","southern","improved_water_pct",1,TRUE,"Southern","NA","3386127"
"ZM71FL","western","improved_water_pct",1,TRUE,"Western","NA","6365644"
"ZM71FL","central","improved_sanitation_pct",1,TRUE,"Central","NA","5612843"
"ZM71FL","copperbelt","improved_sanitation_pct",1,TRUE,"Copperbelt","NA","4936624"
"ZM71FL","eastern","improved_sanitation_pct",1,TRUE,"Eastern","NA","1688252"
"ZM71FL","luapula","improved_sanitation_pct",1,TRUE,"Luapula","NA","5226879"
"ZM71FL","lusaka","improved_sanitation_pct",1,TRUE,"Lusaka","NA","6473299"
"ZM71FL","muchinga","improved_sanitation_pct",1,TRUE,"Muchinga","NA","4543735"
"ZM71FL","northern","improved_sanitation_pct",1,TRUE,"Northern","NA","4237904"
"ZM71FL","northwestern","improved_sanitation_pct",1,TRUE,"North-Western","NA","5877384"
"ZM71FL","southern","improved_sanitation_pct",1,TRUE,"Southern","NA","1506291"
"ZM71FL","western","improved_sanitation_pct",1,TRUE,"Western","NA","1673454"
"ZM71FL","central","electricity_pct",1,TRUE,"Central","NA","4147819"
"ZM71FL","copperbelt","electricity_pct",1,TRUE,"Copperbelt","NA","1456655"
"ZM71FL","eastern","electricity_pct",1,TRUE,"Eastern","NA","3948189"
"ZM71FL","luapula","electricity_pct",1,TRUE,"Luapula","NA","7008716"
"ZM71FL","lusaka","electricity_pct",1,TRUE,"Lusaka","NA","4127870"
"ZM71FL","muchinga","electricity_pct",1,TRUE,"Muchinga","NA","522427"
"ZM71FL","northern","electricity_pct",1,TRUE,"Northern","NA","3424322"
"ZM71FL","northwestern","electricity_pct",1,TRUE,"North-Western","NA","7054753"
"ZM71FL","southern","electricity_pct",1,TRUE,"Southern","NA","268511"
"ZM71FL","western","electricity_pct",1,TRUE,"Western","NA","7950053"
