"survey","country","regkey","variable","value","eligible_n","observed_n","missing_n","weighted_n","population","source","small_denominator","low_precision"
"AO71FL","AGO","bengo","exclusive_breastfeeding_pct",37.7930913172276,68,68,0,17.782811,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,FALSE
"AO71FL","AGO","cuanzanorte","exclusive_breastfeeding_pct",47.6571688580262,66,66,0,19.559775,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,FALSE
"AO71FL","AGO","cunene","exclusive_breastfeeding_pct",57.6765879411032,122,122,0,74.718593,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,FALSE
"AO71FL","AGO","uige","exclusive_breastfeeding_pct",18.5946860459578,83,83,0,82.131384,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","moxico","male_pct",48.870036275555,559,559,0,318.630273,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","uige","male_pct",51.1175837687671,695,695,0,640.025267,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cabinda","male_pct",50.2577855787529,473,473,0,233.295052,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","bie","male_pct",45.7828566718072,733,733,0,716.842591000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cunene","male_pct",53.2476872263009,758,758,0,365.226719,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","northcuanza","male_pct",51.135153817328,493,493,0,320.241358,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","huambo","male_pct",52.2410624891207,825,825,0,947.858062999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","northlunda","male_pct",47.4503841704054,690,690,0,522.427019999998,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","luanda","male_pct",49.472375569431,620,620,0,2276.13370499999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","benguela","male_pct",49.9663563371513,763,763,0,821.423640000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","bengo","male_pct",48.9247760472025,530,530,0,203.372655,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","malanje","male_pct",49.8803440639165,634,634,0,455.600463999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","huila","male_pct",47.9540926097305,631,631,0,796.590871000004,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","southcuanza","male_pct",47.0971340797777,824,824,0,1062.961375,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cuandocubango","male_pct",49.9519617223001,539,539,0,225.892777999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","zaire","male_pct",51.4101587217792,328,328,0,110.701191,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","southlunda","male_pct",52.7375055390429,582,582,0,310.791499,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","namibe","male_pct",53.5208707676452,676,676,0,180.314187,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","moxico","multiple_birth_pct",3.50783680871403,559,559,0,318.630273,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","uige","multiple_birth_pct",3.46456728246637,695,695,0,640.025267,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cabinda","multiple_birth_pct",4.00062492538419,473,473,0,233.295052,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","bie","multiple_birth_pct",2.4937675613083,733,733,0,716.842591000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cunene","multiple_birth_pct",2.95495412535795,758,758,0,365.226719,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","northcuanza","multiple_birth_pct",3.16363822064482,493,493,0,320.241358,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","huambo","multiple_birth_pct",2.63893171102349,825,825,0,947.858062999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","northlunda","multiple_birth_pct",1.93015629245211,690,690,0,522.427019999998,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","luanda","multiple_birth_pct",3.92081887825655,620,620,0,2276.13370499999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","benguela","multiple_birth_pct",3.34959631792432,763,763,0,821.423640000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","bengo","multiple_birth_pct",2.66372487491005,530,530,0,203.372655,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","malanje","multiple_birth_pct",3.88453643014728,634,634,0,455.600463999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","huila","multiple_birth_pct",3.94534850249368,631,631,0,796.590871000004,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","southcuanza","multiple_birth_pct",2.52259833994438,824,824,0,1062.961375,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cuandocubango","multiple_birth_pct",3.57013007294993,539,539,0,225.892777999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","zaire","multiple_birth_pct",5.16213055015822,328,328,0,110.701191,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","southlunda","multiple_birth_pct",2.77999560084492,582,582,0,310.791499,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","namibe","multiple_birth_pct",2.07104946212579,676,676,0,180.314187,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","moxico","mean_birth_order",3.52595312875372,559,559,0,318.630273,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","uige","mean_birth_order",3.71600490891245,695,695,0,640.025267,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cabinda","mean_birth_order",2.94467146264208,473,473,0,233.295052,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","bie","mean_birth_order",3.61645780196115,733,733,0,716.842591000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cunene","mean_birth_order",4.07495997575139,758,758,0,365.226719,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","northcuanza","mean_birth_order",3.98787402406656,493,493,0,320.241358,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","huambo","mean_birth_order",3.87505301835471,825,825,0,947.858062999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","northlunda","mean_birth_order",3.46224832704864,690,690,0,522.427019999998,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","luanda","mean_birth_order",3.03967322561133,620,620,0,2276.13370499999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","benguela","mean_birth_order",3.40509742695011,763,763,0,821.423640000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","bengo","mean_birth_order",3.15087075005241,530,530,0,203.372655,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","malanje","mean_birth_order",3.53696463092277,634,634,0,455.600463999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","huila","mean_birth_order",3.26455001013938,631,631,0,796.590871000004,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","southcuanza","mean_birth_order",3.47859944958019,824,824,0,1062.961375,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cuandocubango","mean_birth_order",3.54859488248006,539,539,0,225.892777999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","zaire","mean_birth_order",2.63427158611148,328,328,0,110.701191,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","southlunda","mean_birth_order",3.3664380858757,582,582,0,310.791499,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","namibe","mean_birth_order",3.1799699765166,676,676,0,180.314187,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","moxico","mean_maternal_age_birth",26.2145171748951,559,559,0,318.630273,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","uige","mean_maternal_age_birth",26.5338333702587,695,695,0,640.025267,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cabinda","mean_maternal_age_birth",26.4776560566889,473,473,0,233.295052,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","bie","mean_maternal_age_birth",25.3374844129483,733,733,0,716.842591000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cunene","mean_maternal_age_birth",27.9010972261772,758,758,0,365.226719,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","northcuanza","mean_maternal_age_birth",27.1679072627256,493,493,0,320.241358,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","huambo","mean_maternal_age_birth",25.6313954655888,825,825,0,947.858062999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","northlunda","mean_maternal_age_birth",25.9577306869581,690,690,0,522.427019999998,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","luanda","mean_maternal_age_birth",27.5280747063291,620,620,0,2276.13370499999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","benguela","mean_maternal_age_birth",26.3472343884981,763,763,0,821.423640000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","bengo","mean_maternal_age_birth",25.8612302978982,530,530,0,203.372655,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","malanje","mean_maternal_age_birth",26.2063268578381,634,634,0,455.600463999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","huila","mean_maternal_age_birth",26.3711317772138,631,631,0,796.590871000004,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","southcuanza","mean_maternal_age_birth",25.8551040324332,824,824,0,1062.961375,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cuandocubango","mean_maternal_age_birth",25.1534435174226,539,539,0,225.892777999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","zaire","mean_maternal_age_birth",25.1886231038833,328,328,0,110.701191,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","southlunda","mean_maternal_age_birth",24.9421105428412,582,582,0,310.791499,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","namibe","mean_maternal_age_birth",26.7039437792546,676,676,0,180.314187,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","moxico","mean_maternal_education_years",3.60203576124271,353,353,0,202.848935,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","uige","mean_maternal_education_years",5.1952215791982,460,460,0,430.879549000002,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cabinda","mean_maternal_education_years",7.52718853164923,384,384,0,188.010852,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","bie","mean_maternal_education_years",3.76931707705453,484,484,0,467.86025,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cunene","mean_maternal_education_years",4.60389250283666,493,493,0,236.308524,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","northcuanza","mean_maternal_education_years",5.17204216674951,345,345,0,212.05903,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","huambo","mean_maternal_education_years",4.8008408289264,537,537,0,613.523612000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","northlunda","mean_maternal_education_years",3.39934002127565,434,434,0,330.667326,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","luanda","mean_maternal_education_years",9.33562943786149,490,490,0,1790.00489,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","benguela","mean_maternal_education_years",6.51028280546582,524,524,0,575.259496999998,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","bengo","mean_maternal_education_years",6.33650554288081,397,397,0,149.669915,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","malanje","mean_maternal_education_years",4.02662389625204,449,449,0,317.966833999999,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","huila","mean_maternal_education_years",4.94081791499486,428,428,0,542.697203,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","southcuanza","mean_maternal_education_years",3.76841269510169,560,560,0,719.625870999998,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cuandocubango","mean_maternal_education_years",5.24593751773519,358,358,0,144.768632,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","zaire","mean_maternal_education_years",7.05852489508813,253,253,0,85.002049,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","southlunda","mean_maternal_education_years",6.36836989791994,395,395,0,207.287589,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","namibe","mean_maternal_education_years",5.58660518607783,481,481,0,128.149716,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","moxico","mean_wealth_quintile",2.14608913771225,353,353,0,202.848935,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","uige","mean_wealth_quintile",2.22817422230452,460,460,0,430.879549000002,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cabinda","mean_wealth_quintile",3.87719470044208,384,384,0,188.010852,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","bie","mean_wealth_quintile",1.91970702362511,484,484,0,467.86025,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cunene","mean_wealth_quintile",2.0111551117809,493,493,0,236.308524,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","northcuanza","mean_wealth_quintile",2.31594990791007,345,345,0,212.05903,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","huambo","mean_wealth_quintile",2.37300662032222,537,537,0,613.523612000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","northlunda","mean_wealth_quintile",2.41696292666061,434,434,0,330.667326,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","luanda","mean_wealth_quintile",4.08901639480996,490,490,0,1790.00489,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","benguela","mean_wealth_quintile",2.91944913340562,524,524,0,575.259496999998,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","bengo","mean_wealth_quintile",2.52330991168132,397,397,0,149.669915,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","malanje","mean_wealth_quintile",2.29563133304652,449,449,0,317.966833999999,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","huila","mean_wealth_quintile",2.20033172899916,428,428,0,542.697203,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","southcuanza","mean_wealth_quintile",2.34990937256062,560,560,0,719.625870999998,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","cuandocubango","mean_wealth_quintile",2.36835291777849,358,358,0,144.768632,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","zaire","mean_wealth_quintile",2.88897020588292,253,253,0,85.002049,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"AO81FL","AGO","southlunda","mean_wealth_quintile",3.08192892821962,395,395,0,207.287589,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
