"age_band","records","deaths","complete_case_records","complete_case_deaths","baseline","survey","country"
"36-47",9113,23,9113,23,"regional_baseline","MW81FL","MWI"
"48-59",8851,15,8851,15,"regional_baseline","MW81FL","MWI"
"<1",639,16,0,0,"eligible_MAP","NM41FL","NAM"
"1-5",332,2,0,0,"eligible_MAP","NM41FL","NAM"
"6-11",295,4,0,0,"eligible_MAP","NM41FL","NAM"
"<1",4682,99,0,0,"previous_primary","NM51FL","NAM"
"1-5",4228,58,0,0,"previous_primary","NM51FL","NAM"
"6-11",3935,46,0,0,"previous_primary","NM51FL","NAM"
"12-23",3368,43,0,0,"previous_primary","NM51FL","NAM"
"24-35",3364,31,0,0,"previous_primary","NM51FL","NAM"
"36-47",3291,14,0,0,"previous_primary","NM51FL","NAM"
"48-59",3298,5,0,0,"previous_primary","NM51FL","NAM"
"<1",4714,101,0,0,"eligible_MAP","NM51FL","NAM"
"1-5",4247,58,0,0,"eligible_MAP","NM51FL","NAM"
"6-11",3962,46,0,0,"eligible_MAP","NM51FL","NAM"
"12-23",3389,43,0,0,"eligible_MAP","NM51FL","NAM"
"24-35",3380,32,0,0,"eligible_MAP","NM51FL","NAM"
"36-47",3309,14,0,0,"eligible_MAP","NM51FL","NAM"
"48-59",3317,5,0,0,"eligible_MAP","NM51FL","NAM"
"<1",4685,99,0,0,"regional_baseline","NM51FL","NAM"
"1-5",4231,58,0,0,"regional_baseline","NM51FL","NAM"
"6-11",3937,46,0,0,"regional_baseline","NM51FL","NAM"
"12-23",3371,43,0,0,"regional_baseline","NM51FL","NAM"
"24-35",3367,32,0,0,"regional_baseline","NM51FL","NAM"
"36-47",3292,14,0,0,"regional_baseline","NM51FL","NAM"
"48-59",3299,5,0,0,"regional_baseline","NM51FL","NAM"
"<1",4369,94,0,0,"previous_primary","NM61FL","NAM"
"1-5",3899,41,0,0,"previous_primary","NM61FL","NAM"
"6-11",3679,25,0,0,"previous_primary","NM61FL","NAM"
"12-23",3218,28,0,0,"previous_primary","NM61FL","NAM"
"24-35",3114,12,0,0,"previous_primary","NM61FL","NAM"
"36-47",2982,7,0,0,"previous_primary","NM61FL","NAM"
"48-59",2920,2,0,0,"previous_primary","NM61FL","NAM"
"<1",4371,94,0,0,"eligible_MAP","NM61FL","NAM"
"1-5",3901,41,0,0,"eligible_MAP","NM61FL","NAM"
"6-11",3681,25,0,0,"eligible_MAP","NM61FL","NAM"
"12-23",3221,28,0,0,"eligible_MAP","NM61FL","NAM"
"24-35",3115,12,0,0,"eligible_MAP","NM61FL","NAM"
"36-47",2984,7,0,0,"eligible_MAP","NM61FL","NAM"
"48-59",2922,2,0,0,"eligible_MAP","NM61FL","NAM"
"<1",4371,94,0,0,"regional_baseline","NM61FL","NAM"
"1-5",3901,41,0,0,"regional_baseline","NM61FL","NAM"
"6-11",3681,25,0,0,"regional_baseline","NM61FL","NAM"
"12-23",3221,28,0,0,"regional_baseline","NM61FL","NAM"
"24-35",3115,12,0,0,"regional_baseline","NM61FL","NAM"
"36-47",2984,7,0,0,"regional_baseline","NM61FL","NAM"
"48-59",2922,2,0,0,"regional_baseline","NM61FL","NAM"
"<1",7973,222,0,0,"previous_primary","NI51FL","NER"
"1-5",6991,134,0,0,"previous_primary","NI51FL","NER"
"6-11",6599,145,0,0,"previous_primary","NI51FL","NER"
"12-23",5379,191,0,0,"previous_primary","NI51FL","NER"
"24-35",5585,197,0,0,"previous_primary","NI51FL","NER"
"36-47",5236,106,0,0,"previous_primary","NI51FL","NER"
"48-59",5416,54,0,0,"previous_primary","NI51FL","NER"
"<1",9211,271,0,0,"eligible_MAP","NI51FL","NER"
"1-5",8218,156,0,0,"eligible_MAP","NI51FL","NER"
"6-11",7806,173,0,0,"eligible_MAP","NI51FL","NER"
"12-23",7024,288,0,0,"eligible_MAP","NI51FL","NER"
"24-35",6833,244,0,0,"eligible_MAP","NI51FL","NER"
"36-47",6548,130,0,0,"eligible_MAP","NI51FL","NER"
"48-59",6513,66,0,0,"eligible_MAP","NI51FL","NER"
"<1",7975,222,0,0,"regional_baseline","NI51FL","NER"
"1-5",6993,134,0,0,"regional_baseline","NI51FL","NER"
"6-11",6601,145,0,0,"regional_baseline","NI51FL","NER"
"12-23",5380,191,0,0,"regional_baseline","NI51FL","NER"
"24-35",5586,197,0,0,"regional_baseline","NI51FL","NER"
"36-47",5236,106,0,0,"regional_baseline","NI51FL","NER"
"48-59",5417,54,0,0,"regional_baseline","NI51FL","NER"
"<1",12606,299,0,0,"previous_primary","NI61FL","NER"
"1-5",11295,123,0,0,"previous_primary","NI61FL","NER"
"6-11",10800,150,0,0,"previous_primary","NI61FL","NER"
"12-23",9864,231,0,0,"previous_primary","NI61FL","NER"
"24-35",9778,225,0,0,"previous_primary","NI61FL","NER"
"36-47",9412,136,0,0,"previous_primary","NI61FL","NER"
"48-59",9226,86,0,0,"previous_primary","NI61FL","NER"
"<1",12629,299,0,0,"eligible_MAP","NI61FL","NER"
"1-5",11316,123,0,0,"eligible_MAP","NI61FL","NER"
"6-11",10824,150,0,0,"eligible_MAP","NI61FL","NER"
"12-23",9884,231,0,0,"eligible_MAP","NI61FL","NER"
"24-35",9797,226,0,0,"eligible_MAP","NI61FL","NER"
"36-47",9427,136,0,0,"eligible_MAP","NI61FL","NER"
"48-59",9243,86,0,0,"eligible_MAP","NI61FL","NER"
"<1",12629,299,0,0,"regional_baseline","NI61FL","NER"
"1-5",11316,123,0,0,"regional_baseline","NI61FL","NER"
"6-11",10824,150,0,0,"regional_baseline","NI61FL","NER"
"12-23",9884,231,0,0,"regional_baseline","NI61FL","NER"
"24-35",9797,226,0,0,"regional_baseline","NI61FL","NER"
"36-47",9427,136,0,0,"regional_baseline","NI61FL","NER"
"48-59",9243,86,0,0,"regional_baseline","NI61FL","NER"
"<1",3148,152,0,0,"previous_primary","NG4BFL","NGA"
"1-5",2519,58,0,0,"previous_primary","NG4BFL","NGA"
"6-11",2182,56,0,0,"previous_primary","NG4BFL","NGA"
"12-23",1600,75,0,0,"previous_primary","NG4BFL","NGA"
"24-35",1531,43,0,0,"previous_primary","NG4BFL","NGA"
"36-47",1359,26,0,0,"previous_primary","NG4BFL","NGA"
"48-59",1455,12,0,0,"previous_primary","NG4BFL","NGA"
"<1",4280,198,0,0,"eligible_MAP","NG4BFL","NGA"
"1-5",3608,75,0,0,"eligible_MAP","NG4BFL","NGA"
"6-11",3268,87,0,0,"eligible_MAP","NG4BFL","NGA"
"12-23",2733,121,0,0,"eligible_MAP","NG4BFL","NGA"
"24-35",2552,65,0,0,"eligible_MAP","NG4BFL","NGA"
"36-47",2274,44,0,0,"eligible_MAP","NG4BFL","NGA"
"48-59",2282,17,0,0,"eligible_MAP","NG4BFL","NGA"
"<1",3151,152,0,0,"regional_baseline","NG4BFL","NGA"
"1-5",2521,58,0,0,"regional_baseline","NG4BFL","NGA"
"6-11",2183,56,0,0,"regional_baseline","NG4BFL","NGA"
"12-23",1603,75,0,0,"regional_baseline","NG4BFL","NGA"
"24-35",1532,43,0,0,"regional_baseline","NG4BFL","NGA"
"36-47",1359,26,0,0,"regional_baseline","NG4BFL","NGA"
"48-59",1457,12,0,0,"regional_baseline","NG4BFL","NGA"
"<1",28737,1127,0,0,"previous_primary","NG53FL","NGA"
"1-5",25372,466,0,0,"previous_primary","NG53FL","NGA"
"6-11",24271,434,0,0,"previous_primary","NG53FL","NGA"
"12-23",20567,720,0,0,"previous_primary","NG53FL","NGA"
"24-35",20291,547,0,0,"previous_primary","NG53FL","NGA"
"36-47",18971,288,0,0,"previous_primary","NG53FL","NGA"
"48-59",18713,129,0,0,"previous_primary","NG53FL","NGA"
"<1",28757,1127,0,0,"eligible_MAP","NG53FL","NGA"
"1-5",25389,466,0,0,"eligible_MAP","NG53FL","NGA"
"6-11",24283,434,0,0,"eligible_MAP","NG53FL","NGA"
"12-23",20579,722,0,0,"eligible_MAP","NG53FL","NGA"
"24-35",20304,547,0,0,"eligible_MAP","NG53FL","NGA"
"36-47",18981,288,0,0,"eligible_MAP","NG53FL","NGA"
"48-59",18723,129,0,0,"eligible_MAP","NG53FL","NGA"
"<1",28757,1127,0,0,"regional_baseline","NG53FL","NGA"
"1-5",25389,466,0,0,"regional_baseline","NG53FL","NGA"
"6-11",24283,434,0,0,"regional_baseline","NG53FL","NGA"
"12-23",20579,722,0,0,"regional_baseline","NG53FL","NGA"
"24-35",20304,547,0,0,"regional_baseline","NG53FL","NGA"
"36-47",18981,288,0,0,"regional_baseline","NG53FL","NGA"
"48-59",18723,129,0,0,"regional_baseline","NG53FL","NGA"
"<1",5955,232,0,0,"previous_primary","NG61FL","NGA"
"1-5",5363,93,0,0,"previous_primary","NG61FL","NGA"
"6-11",4979,84,0,0,"previous_primary","NG61FL","NGA"
"12-23",4247,110,0,0,"previous_primary","NG61FL","NGA"
"24-35",4085,93,0,0,"previous_primary","NG61FL","NGA"
"36-47",3792,37,0,0,"previous_primary","NG61FL","NGA"
"48-59",3467,14,0,0,"previous_primary","NG61FL","NGA"
"<1",6030,236,0,0,"eligible_MAP","NG61FL","NGA"
"1-5",5430,93,0,0,"eligible_MAP","NG61FL","NGA"
"6-11",5040,85,0,0,"eligible_MAP","NG61FL","NGA"
"12-23",4298,110,0,0,"eligible_MAP","NG61FL","NGA"
"24-35",4132,93,0,0,"eligible_MAP","NG61FL","NGA"
"36-47",3834,37,0,0,"eligible_MAP","NG61FL","NGA"
"48-59",3502,14,0,0,"eligible_MAP","NG61FL","NGA"
"<1",6030,236,0,0,"regional_baseline","NG61FL","NGA"
"1-5",5430,93,0,0,"regional_baseline","NG61FL","NGA"
"6-11",5040,85,0,0,"regional_baseline","NG61FL","NGA"
"12-23",4298,110,0,0,"regional_baseline","NG61FL","NGA"
"24-35",4132,93,0,0,"regional_baseline","NG61FL","NGA"
"36-47",3834,37,0,0,"regional_baseline","NG61FL","NGA"
"48-59",3502,14,0,0,"regional_baseline","NG61FL","NGA"
"<1",31849,1215,0,0,"previous_primary","NG6AFL","NGA"
"1-5",28681,442,0,0,"previous_primary","NG6AFL","NGA"
"6-11",27133,443,0,0,"previous_primary","NG6AFL","NGA"
"12-23",23251,614,0,0,"previous_primary","NG6AFL","NGA"
"24-35",23075,453,0,0,"previous_primary","NG6AFL","NGA"
"36-47",22049,264,0,0,"previous_primary","NG6AFL","NGA"
"48-59",21653,117,0,0,"previous_primary","NG6AFL","NGA"
"<1",31866,1215,0,0,"eligible_MAP","NG6AFL","NGA"
"1-5",28695,442,0,0,"eligible_MAP","NG6AFL","NGA"
"6-11",27145,444,0,0,"eligible_MAP","NG6AFL","NGA"
"12-23",23265,616,0,0,"eligible_MAP","NG6AFL","NGA"
"24-35",23085,453,0,0,"eligible_MAP","NG6AFL","NGA"
"36-47",22060,264,0,0,"eligible_MAP","NG6AFL","NGA"
"48-59",21663,117,0,0,"eligible_MAP","NG6AFL","NGA"
"<1",31866,1215,0,0,"regional_baseline","NG6AFL","NGA"
"1-5",28695,442,0,0,"regional_baseline","NG6AFL","NGA"
"6-11",27145,444,0,0,"regional_baseline","NG6AFL","NGA"
"12-23",23265,616,0,0,"regional_baseline","NG6AFL","NGA"
"24-35",23085,453,0,0,"regional_baseline","NG6AFL","NGA"
"36-47",22060,264,0,0,"regional_baseline","NG6AFL","NGA"
"48-59",21663,117,0,0,"regional_baseline","NG6AFL","NGA"
"<1",33934,1276,0,0,"previous_primary","NG7BFL","NGA"
"1-5",30487,418,0,0,"previous_primary","NG7BFL","NGA"
"6-11",29789,459,0,0,"previous_primary","NG7BFL","NGA"
"12-23",26001,594,0,0,"previous_primary","NG7BFL","NGA"
"24-35",25845,608,0,0,"previous_primary","NG7BFL","NGA"
"36-47",24903,279,0,0,"previous_primary","NG7BFL","NGA"
"48-59",24313,170,0,0,"previous_primary","NG7BFL","NGA"
"<1",33934,1276,0,0,"eligible_MAP","NG7BFL","NGA"
"1-5",30487,418,0,0,"eligible_MAP","NG7BFL","NGA"
"6-11",29789,459,0,0,"eligible_MAP","NG7BFL","NGA"
"12-23",26001,594,0,0,"eligible_MAP","NG7BFL","NGA"
"24-35",25845,608,0,0,"eligible_MAP","NG7BFL","NGA"
"36-47",24903,279,0,0,"eligible_MAP","NG7BFL","NGA"
"48-59",24313,170,0,0,"eligible_MAP","NG7BFL","NGA"
"<1",33934,1276,0,0,"regional_baseline","NG7BFL","NGA"
"1-5",30487,418,0,0,"regional_baseline","NG7BFL","NGA"
"6-11",29789,459,0,0,"regional_baseline","NG7BFL","NGA"
"12-23",26001,594,0,0,"regional_baseline","NG7BFL","NGA"
"24-35",25845,608,0,0,"regional_baseline","NG7BFL","NGA"
"36-47",24903,279,0,0,"regional_baseline","NG7BFL","NGA"
"48-59",24313,170,0,0,"regional_baseline","NG7BFL","NGA"
"<1",27147,1026,10837,404,"previous_primary","NG8BFL","NGA"
"1-5",24816,247,9087,89,"previous_primary","NG8BFL","NGA"
"6-11",23970,262,8159,70,"previous_primary","NG8BFL","NGA"
"12-23",21543,373,5521,96,"previous_primary","NG8BFL","NGA"
"24-35",21684,312,6079,73,"previous_primary","NG8BFL","NGA"
"36-47",21331,184,6260,45,"previous_primary","NG8BFL","NGA"
"48-59",20954,91,5889,27,"previous_primary","NG8BFL","NGA"
"<1",27722,1054,10837,404,"eligible_MAP","NG8BFL","NGA"
"1-5",24816,247,9087,89,"eligible_MAP","NG8BFL","NGA"
"6-11",23970,262,8159,70,"eligible_MAP","NG8BFL","NGA"
"12-23",21543,373,5521,96,"eligible_MAP","NG8BFL","NGA"
"24-35",21684,312,6079,73,"eligible_MAP","NG8BFL","NGA"
"36-47",21331,184,6260,45,"eligible_MAP","NG8BFL","NGA"
"48-59",20954,91,5889,27,"eligible_MAP","NG8BFL","NGA"
"<1",27147,1026,10837,404,"regional_baseline","NG8BFL","NGA"
"1-5",24816,247,9087,89,"regional_baseline","NG8BFL","NGA"
"6-11",23970,262,8159,70,"regional_baseline","NG8BFL","NGA"
"12-23",21543,373,5521,96,"regional_baseline","NG8BFL","NGA"
"24-35",21684,312,6079,73,"regional_baseline","NG8BFL","NGA"
"36-47",21331,184,6260,45,"regional_baseline","NG8BFL","NGA"
"48-59",20954,91,5889,27,"regional_baseline","NG8BFL","NGA"
"<1",1240,47,0,0,"eligible_MAP","RW41FL","RWA"
"1-5",594,20,0,0,"eligible_MAP","RW41FL","RWA"
"6-11",362,5,0,0,"eligible_MAP","RW41FL","RWA"
"<1",7268,264,0,0,"previous_primary","RW53FL","RWA"
"1-5",6362,148,0,0,"previous_primary","RW53FL","RWA"
"6-11",5970,148,0,0,"previous_primary","RW53FL","RWA"
"12-23",4846,135,0,0,"previous_primary","RW53FL","RWA"
"24-35",4150,65,0,0,"previous_primary","RW53FL","RWA"
"36-47",4276,44,0,0,"previous_primary","RW53FL","RWA"
"48-59",4017,34,0,0,"previous_primary","RW53FL","RWA"
"<1",8707,325,0,0,"eligible_MAP","RW53FL","RWA"
"1-5",7737,177,0,0,"eligible_MAP","RW53FL","RWA"
"6-11",7447,187,0,0,"eligible_MAP","RW53FL","RWA"
"12-23",6374,176,0,0,"eligible_MAP","RW53FL","RWA"
"24-35",5600,94,0,0,"eligible_MAP","RW53FL","RWA"
"36-47",5409,66,0,0,"eligible_MAP","RW53FL","RWA"
"48-59",5273,48,0,0,"eligible_MAP","RW53FL","RWA"
"<1",7274,264,0,0,"regional_baseline","RW53FL","RWA"
"1-5",6367,148,0,0,"regional_baseline","RW53FL","RWA"
"6-11",5975,148,0,0,"regional_baseline","RW53FL","RWA"
"12-23",4852,135,0,0,"regional_baseline","RW53FL","RWA"
"24-35",4153,65,0,0,"regional_baseline","RW53FL","RWA"
"36-47",4278,44,0,0,"regional_baseline","RW53FL","RWA"
"48-59",4020,34,0,0,"regional_baseline","RW53FL","RWA"
"<1",5525,161,0,0,"previous_primary","RW5AFL","RWA"
"1-5",4987,75,0,0,"previous_primary","RW5AFL","RWA"
"6-11",4765,76,0,0,"previous_primary","RW5AFL","RWA"
"12-23",3998,70,0,0,"previous_primary","RW5AFL","RWA"
"24-35",3808,40,0,0,"previous_primary","RW5AFL","RWA"
"36-47",3694,30,0,0,"previous_primary","RW5AFL","RWA"
"48-59",3551,15,0,0,"previous_primary","RW5AFL","RWA"
"<1",5526,161,0,0,"eligible_MAP","RW5AFL","RWA"
"1-5",4988,75,0,0,"eligible_MAP","RW5AFL","RWA"
"6-11",4767,76,0,0,"eligible_MAP","RW5AFL","RWA"
"12-23",4000,70,0,0,"eligible_MAP","RW5AFL","RWA"
"24-35",3810,40,0,0,"eligible_MAP","RW5AFL","RWA"
"36-47",3695,30,0,0,"eligible_MAP","RW5AFL","RWA"
"48-59",3552,15,0,0,"eligible_MAP","RW5AFL","RWA"
"<1",5526,161,0,0,"regional_baseline","RW5AFL","RWA"
"1-5",4988,75,0,0,"regional_baseline","RW5AFL","RWA"
"6-11",4767,76,0,0,"regional_baseline","RW5AFL","RWA"
"12-23",4000,70,0,0,"regional_baseline","RW5AFL","RWA"
"24-35",3810,40,0,0,"regional_baseline","RW5AFL","RWA"
"36-47",3695,30,0,0,"regional_baseline","RW5AFL","RWA"
"48-59",3552,15,0,0,"regional_baseline","RW5AFL","RWA"
"<1",9095,247,0,0,"previous_primary","RW61FL","RWA"
"1-5",8308,93,0,0,"previous_primary","RW61FL","RWA"
"6-11",8068,94,0,0,"previous_primary","RW61FL","RWA"
"12-23",7190,72,0,0,"previous_primary","RW61FL","RWA"
"24-35",6992,45,0,0,"previous_primary","RW61FL","RWA"
"36-47",6854,37,0,0,"previous_primary","RW61FL","RWA"
"48-59",6570,20,0,0,"previous_primary","RW61FL","RWA"
"<1",9095,247,0,0,"eligible_MAP","RW61FL","RWA"
"1-5",8308,93,0,0,"eligible_MAP","RW61FL","RWA"
"6-11",8068,94,0,0,"eligible_MAP","RW61FL","RWA"
"12-23",7190,72,0,0,"eligible_MAP","RW61FL","RWA"
"24-35",6992,45,0,0,"eligible_MAP","RW61FL","RWA"
"36-47",6854,37,0,0,"eligible_MAP","RW61FL","RWA"
"48-59",6570,20,0,0,"eligible_MAP","RW61FL","RWA"
"<1",9095,247,0,0,"regional_baseline","RW61FL","RWA"
"1-5",8308,93,0,0,"regional_baseline","RW61FL","RWA"
"6-11",8068,94,0,0,"regional_baseline","RW61FL","RWA"
"12-23",7190,72,0,0,"regional_baseline","RW61FL","RWA"
"24-35",6992,45,0,0,"regional_baseline","RW61FL","RWA"
"36-47",6854,37,0,0,"regional_baseline","RW61FL","RWA"
"48-59",6570,20,0,0,"regional_baseline","RW61FL","RWA"
"<1",7828,156,4931,101,"previous_primary","RW70FL","RWA"
"1-5",7127,46,4338,30,"previous_primary","RW70FL","RWA"
"6-11",6793,39,4084,28,"previous_primary","RW70FL","RWA"
"12-23",5954,34,3237,23,"previous_primary","RW70FL","RWA"
"24-35",6038,22,3004,9,"previous_primary","RW70FL","RWA"
"36-47",5865,17,2841,6,"previous_primary","RW70FL","RWA"
"48-59",6094,21,3202,9,"previous_primary","RW70FL","RWA"
"<1",7834,156,4935,101,"eligible_MAP","RW70FL","RWA"
"1-5",7133,46,4342,30,"eligible_MAP","RW70FL","RWA"
"6-11",6798,39,4088,28,"eligible_MAP","RW70FL","RWA"
"12-23",5958,34,3239,23,"eligible_MAP","RW70FL","RWA"
"24-35",6043,22,3006,9,"eligible_MAP","RW70FL","RWA"
"36-47",5871,17,2843,6,"eligible_MAP","RW70FL","RWA"
"48-59",6102,21,3205,9,"eligible_MAP","RW70FL","RWA"
"<1",7834,156,4935,101,"regional_baseline","RW70FL","RWA"
"1-5",7133,46,4342,30,"regional_baseline","RW70FL","RWA"
"6-11",6798,39,4088,28,"regional_baseline","RW70FL","RWA"
"12-23",5958,34,3239,23,"regional_baseline","RW70FL","RWA"
"24-35",6043,22,3006,9,"regional_baseline","RW70FL","RWA"
"36-47",5871,17,2843,6,"regional_baseline","RW70FL","RWA"
"48-59",6102,21,3205,9,"regional_baseline","RW70FL","RWA"
"<1",8121,155,8121,155,"previous_primary","RW81FL","RWA"
"1-5",7455,66,7455,66,"previous_primary","RW81FL","RWA"
"6-11",7262,37,7262,37,"previous_primary","RW81FL","RWA"
"12-23",6398,30,6398,30,"previous_primary","RW81FL","RWA"
"24-35",6178,17,6178,17,"previous_primary","RW81FL","RWA"
"36-47",5961,13,5961,13,"previous_primary","RW81FL","RWA"
"48-59",5763,14,5763,14,"previous_primary","RW81FL","RWA"
"<1",8121,155,8121,155,"eligible_MAP","RW81FL","RWA"
"1-5",7455,66,7455,66,"eligible_MAP","RW81FL","RWA"
"6-11",7262,37,7262,37,"eligible_MAP","RW81FL","RWA"
"12-23",6398,30,6398,30,"eligible_MAP","RW81FL","RWA"
"24-35",6178,17,6178,17,"eligible_MAP","RW81FL","RWA"
"36-47",5961,13,5961,13,"eligible_MAP","RW81FL","RWA"
"48-59",5763,14,5763,14,"eligible_MAP","RW81FL","RWA"
"<1",8121,155,8121,155,"regional_baseline","RW81FL","RWA"
"1-5",7455,66,7455,66,"regional_baseline","RW81FL","RWA"
"6-11",7262,37,7262,37,"regional_baseline","RW81FL","RWA"
"12-23",6398,30,6398,30,"regional_baseline","RW81FL","RWA"
"24-35",6178,17,6178,17,"regional_baseline","RW81FL","RWA"
"36-47",5961,13,5961,13,"regional_baseline","RW81FL","RWA"
"48-59",5763,14,5763,14,"regional_baseline","RW81FL","RWA"
"<1",9040,288,0,0,"previous_primary","SN4AFL","SEN"
"1-5",7712,109,0,0,"previous_primary","SN4AFL","SEN"
"6-11",7329,93,0,0,"previous_primary","SN4AFL","SEN"
"12-23",6066,117,0,0,"previous_primary","SN4AFL","SEN"
"24-35",5718,121,0,0,"previous_primary","SN4AFL","SEN"
"36-47",5661,65,0,0,"previous_primary","SN4AFL","SEN"
"48-59",5382,44,0,0,"previous_primary","SN4AFL","SEN"
"<1",11017,368,0,0,"eligible_MAP","SN4AFL","SEN"
"1-5",9596,131,0,0,"eligible_MAP","SN4AFL","SEN"
"6-11",9208,127,0,0,"eligible_MAP","SN4AFL","SEN"
"12-23",7879,141,0,0,"eligible_MAP","SN4AFL","SEN"
"24-35",7637,163,0,0,"eligible_MAP","SN4AFL","SEN"
"36-47",7395,88,0,0,"eligible_MAP","SN4AFL","SEN"
"48-59",7196,61,0,0,"eligible_MAP","SN4AFL","SEN"
"<1",9040,288,0,0,"regional_baseline","SN4AFL","SEN"
"1-5",7712,109,0,0,"regional_baseline","SN4AFL","SEN"
"6-11",7329,93,0,0,"regional_baseline","SN4AFL","SEN"
"12-23",6066,117,0,0,"regional_baseline","SN4AFL","SEN"
"24-35",5718,121,0,0,"regional_baseline","SN4AFL","SEN"
"36-47",5661,65,0,0,"regional_baseline","SN4AFL","SEN"
"48-59",5382,44,0,0,"regional_baseline","SN4AFL","SEN"
"<1",15554,560,0,0,"previous_primary","SN5AFL","SEN"
"1-5",13635,194,0,0,"previous_primary","SN5AFL","SEN"
"6-11",13340,130,0,0,"previous_primary","SN5AFL","SEN"
"12-23",11810,144,0,0,"previous_primary","SN5AFL","SEN"
"24-35",11510,140,0,0,"previous_primary","SN5AFL","SEN"
"36-47",10800,79,0,0,"previous_primary","SN5AFL","SEN"
"48-59",10408,52,0,0,"previous_primary","SN5AFL","SEN"
"<1",15604,560,0,0,"eligible_MAP","SN5AFL","SEN"
"1-5",13681,194,0,0,"eligible_MAP","SN5AFL","SEN"
"6-11",13386,130,0,0,"eligible_MAP","SN5AFL","SEN"
"12-23",11855,145,0,0,"eligible_MAP","SN5AFL","SEN"
"24-35",11545,141,0,0,"eligible_MAP","SN5AFL","SEN"
"36-47",10833,79,0,0,"eligible_MAP","SN5AFL","SEN"
"48-59",10438,52,0,0,"eligible_MAP","SN5AFL","SEN"
"<1",15604,560,0,0,"regional_baseline","SN5AFL","SEN"
"1-5",13681,194,0,0,"regional_baseline","SN5AFL","SEN"
"6-11",13386,130,0,0,"regional_baseline","SN5AFL","SEN"
"12-23",11855,145,0,0,"regional_baseline","SN5AFL","SEN"
"24-35",11545,141,0,0,"regional_baseline","SN5AFL","SEN"
"36-47",10833,79,0,0,"regional_baseline","SN5AFL","SEN"
"48-59",10438,52,0,0,"regional_baseline","SN5AFL","SEN"
"<1",12367,372,0,0,"previous_primary","SN61FL","SEN"
"1-5",10900,128,0,0,"previous_primary","SN61FL","SEN"
"6-11",10365,78,0,0,"previous_primary","SN61FL","SEN"
"12-23",8995,83,0,0,"previous_primary","SN61FL","SEN"
"24-35",8933,86,0,0,"previous_primary","SN61FL","SEN"
"36-47",8669,50,0,0,"previous_primary","SN61FL","SEN"
"48-59",8507,27,0,0,"previous_primary","SN61FL","SEN"
"<1",12367,372,0,0,"eligible_MAP","SN61FL","SEN"
"1-5",10900,128,0,0,"eligible_MAP","SN61FL","SEN"
"6-11",10365,78,0,0,"eligible_MAP","SN61FL","SEN"
"12-23",8995,83,0,0,"eligible_MAP","SN61FL","SEN"
"24-35",8933,86,0,0,"eligible_MAP","SN61FL","SEN"
"36-47",8669,50,0,0,"eligible_MAP","SN61FL","SEN"
"48-59",8507,27,0,0,"eligible_MAP","SN61FL","SEN"
"<1",12367,372,0,0,"regional_baseline","SN61FL","SEN"
"1-5",10900,128,0,0,"regional_baseline","SN61FL","SEN"
"6-11",10365,78,0,0,"regional_baseline","SN61FL","SEN"
"12-23",8995,83,0,0,"regional_baseline","SN61FL","SEN"
"24-35",8933,86,0,0,"regional_baseline","SN61FL","SEN"
"36-47",8669,50,0,0,"regional_baseline","SN61FL","SEN"
"48-59",8507,27,0,0,"regional_baseline","SN61FL","SEN"
"<1",6910,164,0,0,"previous_primary","SN6DFL","SEN"
"1-5",6214,48,0,0,"previous_primary","SN6DFL","SEN"
"6-11",5978,54,0,0,"previous_primary","SN6DFL","SEN"
"12-23",5105,29,0,0,"previous_primary","SN6DFL","SEN"
"24-35",4999,39,0,0,"previous_primary","SN6DFL","SEN"
"36-47",4743,36,0,0,"previous_primary","SN6DFL","SEN"
"48-59",4557,18,0,0,"previous_primary","SN6DFL","SEN"
"<1",6910,164,0,0,"eligible_MAP","SN6DFL","SEN"
"1-5",6214,48,0,0,"eligible_MAP","SN6DFL","SEN"
"6-11",5978,54,0,0,"eligible_MAP","SN6DFL","SEN"
"12-23",5105,29,0,0,"eligible_MAP","SN6DFL","SEN"
"24-35",4999,39,0,0,"eligible_MAP","SN6DFL","SEN"
"36-47",4743,36,0,0,"eligible_MAP","SN6DFL","SEN"
"48-59",4557,18,0,0,"eligible_MAP","SN6DFL","SEN"
"<1",6910,164,0,0,"regional_baseline","SN6DFL","SEN"
"1-5",6214,48,0,0,"regional_baseline","SN6DFL","SEN"
"6-11",5978,54,0,0,"regional_baseline","SN6DFL","SEN"
"12-23",5105,29,0,0,"regional_baseline","SN6DFL","SEN"
"24-35",4999,39,0,0,"regional_baseline","SN6DFL","SEN"
"36-47",4743,36,0,0,"regional_baseline","SN6DFL","SEN"
"48-59",4557,18,0,0,"regional_baseline","SN6DFL","SEN"
"<1",6887,149,0,0,"previous_primary","SN71FL","SEN"
"1-5",6249,55,0,0,"previous_primary","SN71FL","SEN"
"6-11",6018,39,0,0,"previous_primary","SN71FL","SEN"
"12-23",5219,49,0,0,"previous_primary","SN71FL","SEN"
"24-35",5040,41,0,0,"previous_primary","SN71FL","SEN"
"36-47",4814,28,0,0,"previous_primary","SN71FL","SEN"
"48-59",4639,12,0,0,"previous_primary","SN71FL","SEN"
"<1",6887,149,0,0,"eligible_MAP","SN71FL","SEN"
"1-5",6249,55,0,0,"eligible_MAP","SN71FL","SEN"
"6-11",6018,39,0,0,"eligible_MAP","SN71FL","SEN"
"12-23",5219,49,0,0,"eligible_MAP","SN71FL","SEN"
