"survey","country","region","records","before_missing","after_missing","variable"
"AO71FL","AGO","AGO:AO71FL:huambo",5118,0,0,"log_hiv_incidence"
"AO71FL","AGO","AGO:AO71FL:moxico",3033,0,0,"log_hiv_incidence"
"AO71FL","AGO","AGO:AO71FL:zaire",4117,0,0,"log_hiv_incidence"
"AO71FL","AGO","AGO:AO71FL:bie",4535,0,0,"log_hiv_incidence"
"AO71FL","AGO","AGO:AO71FL:bengo",3306,0,0,"log_hiv_incidence"
"AO71FL","AGO","AGO:AO71FL:cuanzanorte",3666,0,0,"log_hiv_incidence"
"AO71FL","AGO","AGO:AO71FL:cunene",4453,0,0,"log_hiv_incidence"
"AO71FL","AGO","AGO:AO71FL:uige",4707,0,0,"log_hiv_incidence"
"AO71FL","AGO","AGO:AO71FL:benguela",4829,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:lundasul",4901,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:luanda",7158,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:cuandocubango",3477,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:namibe",4128,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:cabinda",3191,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:cuanzasul",4155,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:malanje",4469,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:huila",4973,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:lundanorte",4181,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:huambo",5118,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:moxico",3033,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:zaire",4117,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:bie",4535,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:bengo",3306,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:cuanzanorte",3666,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:cunene",4453,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:uige",4707,0,0,"log_gdp_pc"
"AO71FL","AGO","AGO:AO71FL:benguela",4829,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:lundasul",4901,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:luanda",7158,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:cuandocubango",3477,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:namibe",4128,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:cabinda",3191,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:cuanzasul",4155,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:malanje",4469,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:huila",4973,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:lundanorte",4181,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:huambo",5118,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:moxico",3033,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:zaire",4117,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:bie",4535,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:bengo",3306,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:cuanzanorte",3666,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:cunene",4453,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:uige",4707,0,0,"log_health_expenditure_pc"
"AO71FL","AGO","AGO:AO71FL:benguela",4829,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:lundasul",4901,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:luanda",7158,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:cuandocubango",3477,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:namibe",4128,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:cabinda",3191,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:cuanzasul",4155,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:malanje",4469,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:huila",4973,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:lundanorte",4181,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:huambo",5118,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:moxico",3033,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:zaire",4117,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:bie",4535,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:bengo",3306,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:cuanzanorte",3666,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:cunene",4453,0,0,"political_stability"
"AO71FL","AGO","AGO:AO71FL:uige",4707,0,0,"political_stability"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:northlunda",3905,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:luanda",3641,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:benguela",4228,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:bengo",2907,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:malanje",3620,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:huila",3686,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:southcuanza",4710,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:cuandocubango",2954,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:zaire",1938,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:southlunda",3360,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:namibe",3875,0,0,"mean_maternal_age_first_birth"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:northlunda",3905,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:luanda",3641,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:benguela",4228,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:bengo",2907,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:malanje",3620,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:huila",3686,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:southcuanza",4710,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:cuandocubango",2954,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:zaire",1938,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:southlunda",3360,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:namibe",3875,0,0,"mean_maternal_education_years"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:northlunda",3905,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:luanda",3641,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:benguela",4228,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:bengo",2907,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:malanje",3620,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:huila",3686,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:southcuanza",4710,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:cuandocubango",2954,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:zaire",1938,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:southlunda",3360,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:namibe",3875,0,0,"mean_wealth_quintile"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:northlunda",3905,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:luanda",3641,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:benguela",4228,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:bengo",2907,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:malanje",3620,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:huila",3686,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:southcuanza",4710,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:cuandocubango",2954,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:zaire",1938,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:southlunda",3360,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:namibe",3875,0,0,"urban_pct"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:northlunda",3905,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:luanda",3641,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:benguela",4228,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:bengo",2907,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:malanje",3620,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:huila",3686,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:southcuanza",4710,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:cuandocubango",2954,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:zaire",1938,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:southlunda",3360,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:namibe",3875,0,0,"dtp3_pct"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:northlunda",3905,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:luanda",3641,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:benguela",4228,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:bengo",2907,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:malanje",3620,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:huila",3686,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:southcuanza",4710,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:cuandocubango",2954,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:zaire",1938,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:southlunda",3360,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:namibe",3875,0,0,"measles_pct"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:northlunda",3905,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:luanda",3641,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:benguela",4228,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:bengo",2907,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:malanje",3620,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:huila",3686,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:southcuanza",4710,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:cuandocubango",2954,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:zaire",1938,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:southlunda",3360,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:namibe",3875,0,0,"facility_delivery_pct"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:northlunda",3905,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:luanda",3641,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:benguela",4228,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:bengo",2907,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:malanje",3620,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:huila",3686,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:southcuanza",4710,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:cuandocubango",2954,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:zaire",1938,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:southlunda",3360,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:namibe",3875,0,0,"short_birth_interval_pct"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:northlunda",3905,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:luanda",3641,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:benguela",4228,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:bengo",2907,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:malanje",3620,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:huila",3686,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:southcuanza",4710,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:cuandocubango",2954,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:zaire",1938,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:southlunda",3360,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:namibe",3875,0,0,"improved_water_pct"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:northlunda",3905,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:luanda",3641,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:benguela",4228,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:bengo",2907,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:malanje",3620,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:huila",3686,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:southcuanza",4710,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:cuandocubango",2954,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:zaire",1938,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:southlunda",3360,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:namibe",3875,0,0,"improved_sanitation_pct"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:northlunda",3905,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:luanda",3641,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:benguela",4228,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:bengo",2907,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:malanje",3620,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:huila",3686,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:southcuanza",4710,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:cuandocubango",2954,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:zaire",1938,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:southlunda",3360,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:namibe",3875,0,0,"electricity_pct"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:northlunda",3905,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:luanda",3641,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:benguela",4228,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:bengo",2907,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:malanje",3620,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:huila",3686,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:southcuanza",4710,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:cuandocubango",2954,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:zaire",1938,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:southlunda",3360,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:namibe",3875,0,0,"wasting_pct"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:northlunda",3905,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:luanda",3641,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:benguela",4228,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:bengo",2907,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:malanje",3620,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:huila",3686,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:southcuanza",4710,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:cuandocubango",2954,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:zaire",1938,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:southlunda",3360,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:namibe",3875,0,0,"stunting_pct"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:northlunda",3905,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:luanda",3641,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:benguela",4228,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:bengo",2907,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:malanje",3620,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:huila",3686,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:southcuanza",4710,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:cuandocubango",2954,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:zaire",1938,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:southlunda",3360,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:namibe",3875,0,0,"log_hiv_incidence"
"AO81FL","AGO","AGO:AO81FL:moxico",3147,0,0,"log_gdp_pc"
"AO81FL","AGO","AGO:AO81FL:uige",3962,0,0,"log_gdp_pc"
"AO81FL","AGO","AGO:AO81FL:cabinda",2790,0,0,"log_gdp_pc"
"AO81FL","AGO","AGO:AO81FL:bie",4118,0,0,"log_gdp_pc"
"AO81FL","AGO","AGO:AO81FL:cunene",4289,0,0,"log_gdp_pc"
"AO81FL","AGO","AGO:AO81FL:northcuanza",2843,0,0,"log_gdp_pc"
"AO81FL","AGO","AGO:AO81FL:huambo",4731,0,0,"log_gdp_pc"
