"survey","regkey","variable","value","eligible_n","observed_n","missing_n","weighted_n","population","source","small_denominator","low_precision"
"GH8CFL","northeast","stunting_pct",29.3,,523,,148,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GH8CFL","upperwest","stunting_pct",16.5,,341,,137,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GH8CFL","uppereast","stunting_pct",21.1,,339,,212,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GH8CFL","western","wasting_pct",5.3,,230,,264,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","westernnorth","wasting_pct",1.8,,209,,103,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","central","wasting_pct",6.8,,265,,440,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","greateraccra","wasting_pct",4.7,,233,,525,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","volta","wasting_pct",7.4,,206,,165,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","oti","wasting_pct",7.3,,299,,134,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","eastern","wasting_pct",4.3,,238,,334,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","ashanti","wasting_pct",7.7,,314,,782,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","ahafo","wasting_pct",4.2,,269,,98,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","bono","wasting_pct",4,,210,,135,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","bonoeast","wasting_pct",5.1,,322,,207,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","northern","wasting_pct",7.8,,507,,480,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","savannah","wasting_pct",4.4,,425,,128,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","northeast","wasting_pct",6.8,,523,,148,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","upperwest","wasting_pct",6.4,,341,,137,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GH8CFL","uppereast","wasting_pct",3.2,,340,,213,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM61FL","banjul","stunting_pct",12.2,,214,,47,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM61FL","kanifing","stunting_pct",23.3,,321,,499,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM61FL","brikama","stunting_pct",17.8,,626,,1140,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM61FL","mansakonko","stunting_pct",27.3,,427,,211,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM61FL","kerewan","stunting_pct",24.9,,543,,420,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM61FL","kuntaur","stunting_pct",29.3,,451,,233,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM61FL","janjanbureh","stunting_pct",34.5,,375,,275,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM61FL","basse","stunting_pct",32.1,,527,,546,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM61FL","banjul","wasting_pct",9.2,,214,,47,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM61FL","kanifing","wasting_pct",11.3,,321,,499,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM61FL","brikama","wasting_pct",9,,626,,1140,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM61FL","mansakonko","wasting_pct",10.5,,427,,211,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM61FL","kerewan","wasting_pct",9.5,,543,,420,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM61FL","kuntaur","wasting_pct",16.1,,451,,233,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM61FL","janjanbureh","wasting_pct",11.4,,375,,275,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM61FL","basse","wasting_pct",16.9,,527,,546,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM81FL","banjul","stunting_pct",10.1,,211,,37,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM81FL","kanifing","stunting_pct",13.2,,409,,664,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM81FL","brikama","stunting_pct",17.2,,704,,1635,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM81FL","mansakonko","stunting_pct",16.2,,423,,190,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM81FL","kerewan","stunting_pct",17.3,,535,,435,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM81FL","kuntaur","stunting_pct",25.2,,524,,218,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM81FL","janjanbureh","stunting_pct",19.4,,528,,264,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM81FL","basse","stunting_pct",20.8,,830,,495,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GM81FL","banjul","wasting_pct",2.4,,211,,37,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM81FL","kanifing","wasting_pct",5,,412,,669,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM81FL","brikama","wasting_pct",4.7,,703,,1635,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM81FL","mansakonko","wasting_pct",5.5,,423,,190,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM81FL","kerewan","wasting_pct",6.4,,536,,435,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM81FL","kuntaur","wasting_pct",3.9,,527,,219,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM81FL","janjanbureh","wasting_pct",6.5,,529,,264,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GM81FL","basse","wasting_pct",5,,830,,495,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN52FL","conakry","stunting_pct",26,,192,,230,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN52FL","boke","stunting_pct",30.3,,324,,296,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN52FL","faranah","stunting_pct",35.4,,387,,256,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN52FL","kankan","stunting_pct",45.6,,494,,480,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN52FL","kindia","stunting_pct",38.7,,404,,417,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN52FL","labe","stunting_pct",40.6,,258,,257,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN52FL","mamou","stunting_pct",39.2,,267,,180,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN52FL","nzerekore","stunting_pct",44.8,,415,,673,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN52FL","conakry","wasting_pct",10.2,,192,,230,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN52FL","boke","wasting_pct",6.4,,324,,296,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN52FL","faranah","wasting_pct",14.6,,387,,256,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN52FL","kankan","wasting_pct",15,,494,,480,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN52FL","kindia","wasting_pct",7.6,,404,,417,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN52FL","labe","wasting_pct",13.1,,258,,257,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN52FL","mamou","wasting_pct",4.2,,267,,180,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN52FL","nzerekore","wasting_pct",11.1,,415,,673,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN62FL","conakry","stunting_pct",14.6,,361,,448,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN62FL","boke","stunting_pct",28.1,,366,,362,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN62FL","faranah","stunting_pct",30.7,,496,,335,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN62FL","kankan","stunting_pct",31.9,,587,,627,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN62FL","kindia","stunting_pct",30.5,,423,,546,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN62FL","labe","stunting_pct",36.9,,392,,310,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN62FL","mamou","stunting_pct",40.8,,378,,241,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN62FL","nzerekore","stunting_pct",37.9,,468,,662,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN62FL","conakry","wasting_pct",7.2,,361,,448,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN62FL","boke","wasting_pct",8.5,,366,,362,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN62FL","faranah","wasting_pct",9.2,,496,,335,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN62FL","kankan","wasting_pct",17.9,,587,,627,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN62FL","kindia","wasting_pct",6.7,,423,,546,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN62FL","labe","wasting_pct",9.4,,392,,310,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN62FL","mamou","wasting_pct",9.4,,378,,241,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN62FL","nzerekore","wasting_pct",6.5,,468,,662,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN71FL","conakry","stunting_pct",20.5,,341,,425,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN71FL","boke","stunting_pct",39.1,,561,,422,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN71FL","faranah","stunting_pct",29,,545,,429,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN71FL","kankan","stunting_pct",30.5,,583,,650,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN71FL","kindia","stunting_pct",29,,502,,561,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN71FL","labe","stunting_pct",32.5,,524,,491,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN71FL","mamou","stunting_pct",27,,493,,387,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN71FL","nzerekore","stunting_pct",33.5,,486,,610,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"GN71FL","conakry","wasting_pct",11.1,,333,,417,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN71FL","boke","wasting_pct",8.6,,553,,416,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN71FL","faranah","wasting_pct",7.5,,561,,441,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN71FL","kankan","wasting_pct",10.7,,572,,638,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN71FL","kindia","wasting_pct",10.1,,496,,554,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN71FL","labe","wasting_pct",7.9,,519,,485,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN71FL","mamou","wasting_pct",6.5,,483,,379,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"GN71FL","nzerekore","wasting_pct",9.8,,482,,603,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE42FL","coast","stunting_pct",41.2,,600,,426,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE42FL","northeastern","stunting_pct",27.9,,310,,126,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE42FL","eastern","stunting_pct",39.2,,642,,892,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE42FL","central","stunting_pct",31.1,,655,,569,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE42FL","riftvalley","stunting_pct",37,,1037,,1430,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE42FL","western","stunting_pct",35.4,,747,,737,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE42FL","nyanza","stunting_pct",36,,647,,829,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE42FL","nairobiarea","stunting_pct",23.5,,432,,302,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE42FL","coast","wasting_pct",5.7,,600,,426,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE42FL","northeastern","wasting_pct",25.8,,310,,126,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE42FL","eastern","wasting_pct",4.7,,642,,892,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE42FL","central","wasting_pct",4.5,,655,,569,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE42FL","riftvalley","wasting_pct",7.8,,1037,,1430,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE42FL","western","wasting_pct",5.8,,747,,737,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE42FL","nyanza","wasting_pct",3,,647,,829,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE42FL","nairobiarea","wasting_pct",4.4,,432,,302,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE52FL","coast","stunting_pct",39,,831,,485,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE52FL","northeastern","stunting_pct",35.2,,439,,133,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE52FL","eastern","stunting_pct",41.9,,707,,881,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE52FL","central","stunting_pct",32.4,,466,,442,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE52FL","riftvalley","stunting_pct",35.7,,994,,1541,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE52FL","western","stunting_pct",34.2,,820,,733,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE52FL","nyanza","stunting_pct",30.9,,961,,991,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE52FL","nairobiarea","stunting_pct",28.5,,345,,264,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE52FL","coast","wasting_pct",10.7,,831,,485,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE52FL","northeastern","wasting_pct",19.5,,439,,133,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE52FL","eastern","wasting_pct",7.3,,707,,881,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE52FL","central","wasting_pct",4.9,,466,,442,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE52FL","riftvalley","wasting_pct",8.9,,994,,1541,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE52FL","western","wasting_pct",2.3,,820,,733,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE52FL","nyanza","wasting_pct",3.9,,961,,991,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE52FL","nairobiarea","wasting_pct",3.8,,345,,264,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE72FL","coast","stunting_pct",30.8,,2539,,1926,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE72FL","northeastern","stunting_pct",24.7,,1485,,604,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE72FL","eastern","stunting_pct",30.1,,3058,,2409,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE72FL","central","stunting_pct",18.4,,1401,,1694,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE72FL","riftvalley","stunting_pct",29.8,,6608,,5466,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE72FL","western","stunting_pct",25.2,,2124,,2476,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE72FL","nyanza","stunting_pct",22.7,,2860,,2769,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE72FL","nairobi","stunting_pct",17.2,,449,,1643,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE72FL","coast","wasting_pct",4.5,,2539,,1926,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE72FL","northeastern","wasting_pct",13.3,,1485,,604,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE72FL","eastern","wasting_pct",4.4,,3058,,2409,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE72FL","central","wasting_pct",2.3,,1401,,1694,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE72FL","riftvalley","wasting_pct",5.7,,6608,,5466,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE72FL","western","wasting_pct",1.9,,2124,,2476,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE72FL","nyanza","wasting_pct",2,,2860,,2769,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE72FL","nairobi","wasting_pct",2.5,,449,,1643,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","mombasa","stunting_pct",13.5,,328,,419,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kwale","stunting_pct",22.7,,444,,315,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kilifi","stunting_pct",37,,404,,521,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","tanariver","stunting_pct",21.1,,620,,144,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","lamu","stunting_pct",16.1,,415,,62,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","taitataveta","stunting_pct",19.2,,267,,124,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","garissa","stunting_pct",9,,571,,222,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","wajir","stunting_pct",12.4,,633,,135,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","mandera","stunting_pct",20.5,,855,,240,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","marsabit","stunting_pct",18.9,,533,,133,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","isiolo","stunting_pct",14.1,,487,,95,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","meru","stunting_pct",25.2,,301,,499,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","tharakanithi","stunting_pct",20.5,,270,,136,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","embu","stunting_pct",19.9,,252,,170,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kitui","stunting_pct",25.1,,347,,382,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","machakos","stunting_pct",16.2,,282,,404,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","makueni","stunting_pct",19.8,,321,,306,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","nyandarua","stunting_pct",17.8,,287,,198,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","nyeri","stunting_pct",12.5,,231,,231,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kirinyaga","stunting_pct",11.2,,259,,200,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","muranga","stunting_pct",10.1,,267,,326,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kiambu","stunting_pct",15.3,,313,,916,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","turkana","stunting_pct",23,,588,,305,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","westpokot","stunting_pct",33.5,,781,,420,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","samburu","stunting_pct",31.4,,559,,144,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","transnzoia","stunting_pct",21.3,,393,,366,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","uasingishu","stunting_pct",14.2,,386,,486,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","elgeyomarakwet","stunting_pct",21.8,,407,,165,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","nandi","stunting_pct",15.1,,379,,313,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","baringo","stunting_pct",21.2,,439,,257,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","laikipia","stunting_pct",12.6,,273,,158,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","nakuru","stunting_pct",18.5,,432,,913,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","narok","stunting_pct",21.5,,552,,553,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kajiado","stunting_pct",14,,418,,506,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kericho","stunting_pct",19.3,,376,,338,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","bomet","stunting_pct",22.1,,398,,341,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kakamega","stunting_pct",11.5,,422,,698,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","vihiga","stunting_pct",16.6,,343,,176,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","bungoma","stunting_pct",19,,480,,665,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","busia","stunting_pct",15,,487,,385,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","siaya","stunting_pct",19.2,,394,,325,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kisumu","stunting_pct",9.1,,416,,419,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","homabay","stunting_pct",12.5,,437,,408,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","migori","stunting_pct",14.8,,496,,450,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kisii","stunting_pct",16.3,,362,,411,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","nyamira","stunting_pct",13.5,,296,,153,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","nairobi","stunting_pct",11.1,,387,,1600,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"KE8CFL","mombasa","wasting_pct",4.6,,327,,418,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kwale","wasting_pct",6.2,,452,,321,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kilifi","wasting_pct",7.2,,402,,519,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","tanariver","wasting_pct",11.3,,618,,144,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","lamu","wasting_pct",3.5,,419,,63,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","taitataveta","wasting_pct",4.1,,266,,123,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","garissa","wasting_pct",15.3,,572,,224,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","wajir","wasting_pct",22.8,,643,,136,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","mandera","wasting_pct",17.3,,849,,238,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","marsabit","wasting_pct",20.4,,538,,134,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","isiolo","wasting_pct",7.2,,489,,95,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","meru","wasting_pct",6,,303,,505,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","tharakanithi","wasting_pct",3.1,,270,,136,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","embu","wasting_pct",5.3,,251,,169,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kitui","wasting_pct",4.9,,348,,383,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","machakos","wasting_pct",3.5,,286,,409,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","makueni","wasting_pct",4,,327,,312,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","nyandarua","wasting_pct",1.9,,288,,198,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","nyeri","wasting_pct",2.7,,232,,231,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kirinyaga","wasting_pct",2.2,,259,,200,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","muranga","wasting_pct",1.7,,267,,326,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","kiambu","wasting_pct",3.2,,318,,929,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","turkana","wasting_pct",22.6,,589,,306,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","westpokot","wasting_pct",11,,785,,423,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","samburu","wasting_pct",15.4,,568,,147,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","transnzoia","wasting_pct",3.2,,396,,368,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"KE8CFL","uasingishu","wasting_pct",4,,386,,486,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
