"svkey","regkey","region","rdt","mic","pct_urban","stunting","survey","cc","country","iso3","year","u5mr","m1mo5y","exposure","log_gdp","dtp3","mic_eq","pfpr2_10","pfpr10","year_c"
"NG61FL","kano","kano",35.5736758314155,37.9901025492122,23.7170330267854,NA,"NGPR61FL","NG","Nigeria","NGA",2010,51.96,27.43,372,7.69723789975703,56,37.9901025492122,39.6715401410134,3.96715401410134,-6
"NG61FL","katsina","katsina",68.3998543849861,56.3326217525595,15.7465617700516,NA,"NGPR61FL","NG","Nigeria","NGA",2010,226.33,181.79,518,7.69723789975703,56,56.3326217525595,58.8258971454535,5.88258971454535,-6
"NG61FL","kebbi","kebbi",71.9685237281651,72.3680538872883,0,NA,"NGPR61FL","NG","Nigeria","NGA",2010,267.01,222.97,165,7.69723789975703,56,72.3680538872883,75.571055671607,7.5571055671607,-6
"NG61FL","kogi","kogi",41.6583758050924,41.0737927997004,33.0353370608656,NA,"NGPR61FL","NG","Nigeria","NGA",2010,86.51,43.6,95,7.69723789975703,56,41.0737927997004,42.8917141691361,4.28917141691361,-6
"NG61FL","kwara","kwara",55.2241080766786,47.4316836097688,49.4824266477089,NA,"NGPR61FL","NG","Nigeria","NGA",2010,125.96,27.15,144,7.69723789975703,56,47.4316836097688,49.5310044989549,4.95310044989549,-6
"NG61FL","lagos","lagos",27.0355010432486,11.5275376625219,92.6832624362444,NA,"NGPR61FL","NG","Nigeria","NGA",2010,29,16.6,111,7.69723789975703,56,11.5275376625219,12.0377451604237,1.20377451604237,-6
"NG61FL","nasarawa","nasarawa",45.1432159942985,34.5186615036095,12.2423045820194,NA,"NGPR61FL","NG","Nigeria","NGA",2010,191.77,138.13,120,7.69723789975703,56,34.5186615036095,36.0464535119528,3.60464535119528,-6
"NG61FL","niger","niger",45.8890667165103,65.5997363030606,17.0879755876269,NA,"NGPR61FL","NG","Nigeria","NGA",2010,139.41,87.74,235,7.69723789975703,56,65.5997363030606,68.5031731255679,6.85031731255679,-6
"NG61FL","ogun","ogun",78.0893142206201,68.6197227875401,6.94918535489574,NA,"NGPR61FL","NG","Nigeria","NGA",2010,40.26,13.57,147,7.69723789975703,56,68.6197227875401,71.6568238662877,7.16568238662877,-6
"NG61FL","ondo","ondo",65.9345347875265,59.7307092080759,41.3492162544007,NA,"NGPR61FL","NG","Nigeria","NGA",2010,167.74,105.25,105,7.69723789975703,56,59.7307092080759,62.374383562924,6.2374383562924,-6
"NG61FL","osun","osun",85.3056813867145,62.5531255469609,48.3713048804232,NA,"NGPR61FL","NG","Nigeria","NGA",2010,150.13,108.89,177,7.69723789975703,56,62.5531255469609,65.3217197260124,6.53217197260124,-6
"NG61FL","oyo","oyo",53.7031546910151,48.135317203626,21.096927198043,NA,"NGPR61FL","NG","Nigeria","NGA",2010,83.9,83.9,182,7.69723789975703,56,48.135317203626,50.2657808351628,5.02657808351628,-6
"NG61FL","plateau","plateau",37.289288647035,26.7834529768598,36.5576505633779,NA,"NGPR61FL","NG","Nigeria","NGA",2010,151.96,112.9,60,7.69723789975703,56,26.7834529768598,27.9688855409123,2.79688855409123,-6
"NG61FL","rivers","rivers",71.3099540528064,19.3839446532749,33.7532479024088,NA,"NGPR61FL","NG","Nigeria","NGA",2010,54.42,28.77,144,7.69723789975703,56,19.3839446532749,20.2418758256161,2.02418758256161,-6
"NG61FL","sokoto","sokoto",78.6079782667005,37.9762751517461,17.1197410208457,NA,"NGPR61FL","NG","Nigeria","NGA",2010,217.21,185.83,122,7.69723789975703,56,37.9762751517461,39.6571007445176,3.96571007445176,-6
"NG61FL","taraba","taraba",24.7447189743468,15.8564585317544,16.2971063038067,NA,"NGPR61FL","NG","Nigeria","NGA",2010,103.8,74.81,54,7.69723789975703,56,15.8564585317544,16.5582635719906,1.65582635719906,-6
"NG61FL","yobe","yobe",71.4168843744057,38.669340889729,25.6969724341095,NA,"NGPR61FL","NG","Nigeria","NGA",2010,210.03,168.89,164,7.69723789975703,56,38.669340889729,40.3808414927594,4.03808414927594,-6
"NG61FL","zamfara","zamfara",67.7837150484664,65.1904330111049,0,NA,"NGPR61FL","NG","Nigeria","NGA",2010,303.28,192.23,199,7.69723789975703,56,65.1904330111049,68.0757541167448,6.80757541167448,-6
"NG7BFL","abia","abia",20.6683550156822,13.4532145905648,19.1936653355907,22.248684208521,"NGPR7BFL","NG","Nigeria","NGA",2018,79.51,36.41,393,7.62943133622345,61,13.4532145905648,14.0486523289558,1.40486523289558,2
"NG7BFL","adamawa","adamawa",38.6734546761394,21.0309922961575,22.4746655886994,40.0011519171772,"NGPR7BFL","NG","Nigeria","NGA",2018,115.11,72.15,732,7.62943133622345,61,21.0309922961575,21.9618216087089,2.19618216087089,2
"NG7BFL","akwaibom","akwa ibom",33.9660364349906,23.7696353904564,7.16842022162406,19.3555797861776,"NGPR7BFL","NG","Nigeria","NGA",2018,92.79,62.34,487,7.62943133622345,61,23.7696353904564,24.8216767329915,2.48216767329915,2
"NG7BFL","anambra","anambra",15.1724244935883,8.84813549595767,85.2572190394442,14.0375365820463,"NGPR7BFL","NG","Nigeria","NGA",2018,61.66,41.57,978,7.62943133622345,61,8.84813549595767,9.23975296055866,0.923975296055866,2
"NG7BFL","bauchi","bauchi",48.5884943205391,30.5684192006742,13.7383584493714,54.658631386161,"NGPR7BFL","NG","Nigeria","NGA",2018,143.95,106.91,1462,7.62943133622345,61,30.5684192006742,31.921373936697,3.1921373936697,2
"NG7BFL","bayelsa","bayelsa",30.1100844159152,12.5262449258722,30.9435127614866,24.8577469208546,"NGPR7BFL","NG","Nigeria","NGA",2018,35.8,22.62,207,7.62943133622345,61,12.5262449258722,13.0806550929726,1.30806550929726,2
"NG7BFL","benue","benue",26.000255451083,12.7135662160895,15.8293759888683,20.8229795030508,"NGPR7BFL","NG","Nigeria","NGA",2018,51.67,26.22,851,7.62943133622345,61,12.7135662160895,13.2762672020606,1.32762672020606,2
"NG7BFL","borno","borno",16.021531725407,9.88679527131187,54.8390656900544,44.7506783378617,"NGPR7BFL","NG","Nigeria","NGA",2018,86.25,62.09,1205,7.62943133622345,61,9.88679527131187,10.3243836987211,1.03243836987211,2
"NG7BFL","crossriver","cross river",26.8389118544042,19.2803544338943,18.553554556659,22.7668373001553,"NGPR7BFL","NG","Nigeria","NGA",2018,70.03,34.45,316,7.62943133622345,61,19.2803544338943,20.1337007149791,2.01337007149791,2
"NG7BFL","delta","delta",24.939146266452,17.0386316641002,55.9064516988175,23.6508446307778,"NGPR7BFL","NG","Nigeria","NGA",2018,59.33,34.27,569,7.62943133622345,61,17.0386316641002,17.7927595519036,1.77927595519036,2
"NG7BFL","ebonyi","ebonyi",49.2471592724203,30.4633988090064,84.229260546848,25.1949384016083,"NGPR7BFL","NG","Nigeria","NGA",2018,84.07,55.48,793,7.62943133622345,61,30.4633988090064,31.811705354511,3.1811705354511,2
"NG7BFL","edo","edo",19.053659391023,14.7423019386849,61.2625804334213,15.9774156628704,"NGPR7BFL","NG","Nigeria","NGA",2018,81.96,48.66,399,7.62943133622345,61,14.7423019386849,15.3947945355995,1.53947945355995,2
"NG7BFL","ekiti","ekiti",46.5431929405098,32.6353944477187,81.35552744063,22.0504569538081,"NGPR7BFL","NG","Nigeria","NGA",2018,106.33,49.26,318,7.62943133622345,61,32.6353944477187,34.0798332716616,3.40798332716616,2
"NG7BFL","enugu","enugu",30.1684374572853,17.4218822285486,77.8325237610658,14.774574779923,"NGPR7BFL","NG","Nigeria","NGA",2018,74.82,47.81,486,7.62943133622345,61,17.4218822285486,18.1929727424809,1.81929727424809,2
"NG7BFL","fctabuja","fct abuja",31.3041802359849,20.0555245851811,64.6970678219508,21.1955359865769,"NGPR7BFL","NG","Nigeria","NGA",2018,73.43,48.14,219,7.62943133622345,61,20.0555245851811,20.9431798084628,2.09431798084628,2
"NG7BFL","gombe","gombe",51.8217278424751,30.1989195772768,23.3704943139733,51.0204628809396,"NGPR7BFL","NG","Nigeria","NGA",2018,186.14,137.91,706,7.62943133622345,61,30.1989195772768,31.5355203022482,3.15355203022482,2
"NG7BFL","imo","imo",15.7351241351481,7.78736876391684,64.6879444644197,17.4440800257482,"NGPR7BFL","NG","Nigeria","NGA",2018,99.51,61.52,615,7.62943133622345,61,7.78736876391684,8.13203681433621,0.813203681433621,2
"NG7BFL","jigawa","jigawa",49.4065149025139,35.8619372661869,13.9569037803285,63.9521240120828,"NGPR7BFL","NG","Nigeria","NGA",2018,216.43,164.9,1523,7.62943133622345,61,35.8619372661869,37.4491825060772,3.74491825060772,2
"NG7BFL","kaduna","kaduna",34.3150653795494,33.0037648368814,42.4966995532125,48.1490005739438,"NGPR7BFL","NG","Nigeria","NGA",2018,211.85,135.07,2246,7.62943133622345,61,33.0037648368814,34.4645076920977,3.44645076920977,2
"NG7BFL","kano","kano",43.0370772914887,32.4244359312874,43.8273209491503,56.8730633169091,"NGPR7BFL","NG","Nigeria","NGA",2018,163.22,127.69,2643,7.62943133622345,61,32.4244359312874,33.859537755432,3.3859537755432,2
"NG7BFL","katsina","katsina",55.2656509777493,25.3515886263494,22.4880086540145,60.603079723017,"NGPR7BFL","NG","Nigeria","NGA",2018,178.4,144.77,2419,7.62943133622345,61,25.3515886263494,26.4736470380898,2.64736470380898,2
"NG7BFL","kebbi","kebbi",76.801676545491,52.2137609645318,16.4952507886809,66.0962671843672,"NGPR7BFL","NG","Nigeria","NGA",2018,254.76,203.6,1230,7.62943133622345,61,52.2137609645318,54.5247360502494,5.45247360502494,2
"NG7BFL","kogi","kogi",45.9866537176892,25.3547685704391,35.63631712544,20.0024216041808,"NGPR7BFL","NG","Nigeria","NGA",2018,154.75,99.88,445,7.62943133622345,61,25.3547685704391,26.476967726141,2.6476967726141,2
"NG7BFL","kwara","kwara",43.6681115294848,20.2303814550752,76.2192638275324,32.9310112081439,"NGPR7BFL","NG","Nigeria","NGA",2018,82.48,40.74,533,7.62943133622345,61,20.2303814550752,21.1257758234104,2.11257758234104,2
"NG7BFL","lagos","lagos",3.42272739054684,1.75094243366006,97.2462525267603,17.1533181571125,"NGPR7BFL","NG","Nigeria","NGA",2018,75.25,30.4,1488,7.62943133622345,61,1.75094243366006,1.8284389454218,0.18284389454218,2
"NG7BFL","nasarawa","nasarawa",32.0679898733392,13.592506045709,34.0911240469094,31.3952198952932,"NGPR7BFL","NG","Nigeria","NGA",2018,136.07,91.62,495,7.62943133622345,61,13.592506045709,14.1941088079662,1.41941088079662,2
"NG7BFL","niger","niger",43.7679733745162,31.5776966007579,24.2371508460909,28.1786359102628,"NGPR7BFL","NG","Nigeria","NGA",2018,107.51,69.1,1250,7.62943133622345,61,31.5776966007579,32.9753218390216,3.29753218390216,2
"NG7BFL","ogun","ogun",32.1835441961762,21.5897129935122,48.6089582256069,26.5793456698942,"NGPR7BFL","NG","Nigeria","NGA",2018,31.82,18.81,587,7.62943133622345,61,21.5897129935122,22.5452712201968,2.25452712201968,2
"NG7BFL","ondo","ondo",41.5934732037063,33.506271282104,53.532862988553,20.444869057518,"NGPR7BFL","NG","Nigeria","NGA",2018,76.91,53.62,414,7.62943133622345,61,33.506271282104,34.9892550150865,3.49892550150865,2
"NG7BFL","osun","osun",54.9450952405263,27.737061507268,75.1073506035552,23.7017180603696,"NGPR7BFL","NG","Nigeria","NGA",2018,74.36,36.28,562,7.62943133622345,61,27.737061507268,28.9647006757595,2.89647006757595,2
"NG7BFL","oyo","oyo",33.862649060238,23.769797507143,80.4821052172231,34.4936284615865,"NGPR7BFL","NG","Nigeria","NGA",2018,59.17,32.41,917,7.62943133622345,61,23.769797507143,24.8218460249441,2.48218460249441,2
"NG7BFL","plateau","plateau",37.1938186401421,21.4268044023012,27.5554469905977,44.9653034703272,"NGPR7BFL","NG","Nigeria","NGA",2018,125.39,80.29,606,7.62943133622345,61,21.4268044023012,22.3751523133796,2.23751523133796,2
"NG7BFL","rivers","rivers",22.3429259148142,11.1798112365927,52.736720119523,16.8063785359388,"NGPR7BFL","NG","Nigeria","NGA",2018,87.67,61.99,843,7.62943133622345,61,11.1798112365927,11.6746284026716,1.16746284026716,2
"NG7BFL","sokoto","sokoto",54.6912861852339,36.3779172813915,19.5075632112232,54.7503543322233,"NGPR7BFL","NG","Nigeria","NGA",2018,177.73,135.44,1005,7.62943133622345,61,36.3779172813915,37.9879997377136,3.79879997377136,2
"NG7BFL","taraba","taraba",34.9280787242581,20.6217318347112,19.3729062305787,41.6034277668287,"NGPR7BFL","NG","Nigeria","NGA",2018,134.92,93.83,711,7.62943133622345,61,20.6217318347112,21.5344473260687,2.15344473260687,2
"NG7BFL","yobe","yobe",29.9380902337348,13.0538934606356,21.2612899004399,57.245956327415,"NGPR7BFL","NG","Nigeria","NGA",2018,154.08,111.78,1280,7.62943133622345,61,13.0538934606356,13.6316572915083,1.36316572915083,2
"NG7BFL","zamfara","zamfara",51.7631424499047,35.7267761932518,28.0180902661356,50.8436872905074,"NGPR7BFL","NG","Nigeria","NGA",2018,143.82,105.99,1234,7.62943133622345,61,35.7267761932518,37.3080392195198,3.73080392195198,2
"RW61FL","east","east",4.28604232507078,2.5309614638818,3.66339720758825,43.7865915050515,"RWPR61FL","RW","Rwanda","RWA",2010,90.86,62.02,2322,6.37434307191988,97,2.5309614638818,2.6429815286673,0.26429815286673,-6
"RW61FL","kigalicity","kigali city",0.465626854082538,0.272640987716908,77.5002131488193,23.7279361086593,"RWPR61FL","RW","Rwanda","RWA",2010,55.99,36.9,777,6.37434307191988,97,0.272640987716908,0.284708046636245,0.0284708046636245,-6
"RW61FL","north","north",0.487043761483516,0.251794341811133,5.9149921592683,50.6548088504981,"RWPR61FL","RW","Rwanda","RWA",2010,78.86,45.87,1457,6.37434307191988,97,0.251794341811133,0.262938730568063,0.0262938730568063,-6
"RW61FL","south","south",2.50943437491734,1.1156839355642,11.3781134156301,41.9766659792997,"RWPR61FL","RW","Rwanda","RWA",2010,69.65,44.64,2132,6.37434307191988,97,1.1156839355642,1.16506397888988,0.116506397888988,-6
"RW61FL","west","west",0.900528754616442,0.345683675203554,4.60156903971825,49.4740909554985,"RWPR61FL","RW","Rwanda","RWA",2010,70.47,44.06,2189,6.37434307191988,97,0.345683675203554,0.360983595113122,0.0360983595113122,-6
"RW70FL","east","east",11.5080971319774,2.45417877663766,6.77323016219648,34.8272025061354,"RWPR70FL","RW","Rwanda","RWA",2015,59.5,41.73,2189,6.58712488135122,98,2.45417877663766,2.5628004484716,0.25628004484716,-1
"RW70FL","kigalicity","kigali city",1.21302415700044,0.052473495716131,74.2273936808623,22.8151601314157,"RWPR70FL","RW","Rwanda","RWA",2015,31.7,18.62,897,6.58712488135122,98,0.052473495716131,0.054795966632234,0.0054795966632234,-1
"RW70FL","north","north",0.698946401595336,0.0648996429887102,10.384337268017,39.4665082111475,"RWPR70FL","RW","Rwanda","RWA",2015,39.43,19.89,1190,6.58712488135122,98,0.0648996429887102,0.0677720937612329,0.00677720937612329,-1
"RW70FL","south","south",8.099859059725,2.37878759836111,9.04775288711423,40.5377791860248,"RWPR70FL","RW","Rwanda","RWA",2015,54.97,31.65,1901,6.58712488135122,98,2.37878759836111,2.48407246527119,0.248407246527119,-1
"RW70FL","west","west",2.74534678243194,0.42882581550881,12.7474542596362,44.8071822300515,"RWPR70FL","RW","Rwanda","RWA",2015,50.9,29.67,1890,6.58712488135122,98,0.42882581550881,0.447805597034729,0.0447805597034729,-1
"RW81FL","east","east",1.35080279271056,0.4063598165689,7.32448110840461,28.9563846983651,"RWPR81FL","RW","Rwanda","RWA",2020,50.7,31.67,2137,6.68790465868485,91,0.4063598165689,0.424345255552416,0.0424345255552416,4
"RW81FL","kigali","kigali",1.63324544544369,0.432023443553813,71.3453192298568,21.2662728214009,"RWPR81FL","RW","Rwanda","RWA",2020,32.6,19.19,1058,6.68790465868485,91,0.432023443553813,0.451144751731114,0.0451144751731114,4
"RW81FL","north","north",1.36366102691217,0.478574729172408,9.15287935797047,40.4804717723176,"RWPR81FL","RW","Rwanda","RWA",2020,51.11,30.93,1162,6.68790465868485,91,0.478574729172408,0.499756391924547,0.0499756391924547,4
"RW81FL","south","south",1.88122162709928,0.829759040409968,7.54669187978383,32.5810793347099,"RWPR81FL","RW","Rwanda","RWA",2020,48.72,27.29,1609,6.68790465868485,91,0.829759040409968,0.866484080593124,0.0866484080593124,4
"RW81FL","west","west",2.24468747488303,0.867560723183474,12.309076040009,40.1064359121242,"RWPR81FL","RW","Rwanda","RWA",2020,40.71,21.57,1862,6.68790465868485,91,0.867560723183474,0.905958861520716,0.0905958861520716,4
"SN61FL","dakar","dakar",2.6847562594075,1.82648844701728,97.0962781604484,17.9627414179422,"SNPR61FL","SN","Senegal","SEN",2011,53.3,27.23,2070,7.22597328685718,92,1.82648844701728,1.90732861668585,0.190732861668585,-5
"SN61FL","diourbel","diourbel",1.4613727881785,3.12114238576854,15.5097310575814,29.8009151192147,"SNPR61FL","SN","Senegal","SEN",2011,84.06,46.47,1302,7.22597328685718,92,3.12114238576854,3.25928379062516,0.325928379062516,-5
"SN61FL","fatick","fatick",4.52780726045485,2.39523467726446,13.6956260210042,22.1648664233479,"SNPR61FL","SN","Senegal","SEN",2011,68.66,43.8,613,7.22597328685718,92,2.39523467726446,2.50124749000485,0.250124749000485,-5
"SN61FL","kaffrine","kaffrine",5.64370706896145,5.26080344954864,15.5519062206337,37.3076177445097,"SNPR61FL","SN","Senegal","SEN",2011,78.07,48.69,499,7.22597328685718,92,5.26080344954864,5.4936460082569,0.54936460082569,-5
"SN61FL","kaolack","kaolack",4.83814793686819,4.90641711184389,32.9789307685466,28.8680701987919,"SNPR61FL","SN","Senegal","SEN",2011,77.3,49.08,932,7.22597328685718,92,4.90641711184389,5.12357457179613,0.512357457179613,-5
"SN61FL","kedougou","kedougou",9.57071477663491,14.4847460778006,22.5673483414979,38.3396030474562,"SNPR61FL","SN","Senegal","SEN",2011,122.1,97.96,110,7.22597328685718,92,14.4847460778006,15.1258392817834,1.51258392817834,-5
"SN61FL","kolda","kolda",12.5511872356663,12.5790290235553,19.9502593942256,43.5198132189162,"SNPR61FL","SN","Senegal","SEN",2011,123.2,93.46,607,7.22597328685718,92,12.5790290235553,13.1357754087793,1.31357754087793,-5
"SN61FL","louga","louga",1.02068145950729,0.614425410975026,19.8492283148566,26.6430447029991,"SNPR61FL","SN","Senegal","SEN",2011,73.25,33.36,777,7.22597328685718,92,0.614425410975026,0.641619809359,0.0641619809359001,-5
"SN61FL","matam","matam",0,0.73697544279509,25.7806541380413,26.1206153894691,"SNPR61FL","SN","Senegal","SEN",2011,68.82,37.11,465,7.22597328685718,92,0.73697544279509,0.769593891564594,0.0769593891564594,-5
"SN61FL","saintlouis","saint-louis",1.45908540448586,0,49.3617543823668,22.3726539984213,"SNPR61FL","SN","Senegal","SEN",2011,61.56,30.4,697,7.22597328685718,92,0,0.00659713801119401,0.000659713801119401,-5
"SN61FL","sedhiou","sedhiou",0.845769798141522,0.991803315504172,16.552942163436,41.3600299270283,"SNPR61FL","SN","Senegal","SEN",2011,96.4,64.41,405,7.22597328685718,92,0.991803315504172,1.03570041676104,0.103570041676104,-5
"SN61FL","tambacounda","tambacounda",2.85924003609044,7.93495996156746,24.6362583791801,26.2016397796417,"SNPR61FL","SN","Senegal","SEN",2011,81.78,53.25,628,7.22597328685718,92,7.93495996156746,8.28616038150669,0.828616038150669,-5
"SN61FL","thics","thičs",1.05998298448212,0.834584855809776,46.9580141644491,23.5336938890236,"SNPR61FL","SN","Senegal","SEN",2011,51.45,31.57,1305,7.22597328685718,92,0.834584855809776,0.87152348603033,0.087152348603033,-5
"SN61FL","ziguinchor","ziguinchor",0.330678543684828,1.57396656053256,50.7585444867801,21.2661235247973,"SNPR61FL","SN","Senegal","SEN",2011,59.46,30.81,338,7.22597328685718,92,1.57396656053256,1.64363014040022,0.164363014040022,-5
"SN6DFL","dakar","dakar",1.09644720297116,0.0985884330768026,97.2636621410642,15.3560423554852,"SNPR6DFL","SN","Senegal","SEN",2013,53.99,23.43,951,7.2297170066354,92,0.0985884330768026,0.102951945843777,0.0102951945843777,-3
"SN6DFL","diourbel","diourbel",3.47478710546008,2.96901095268014,19.0604344255915,18.0336315894172,"SNPR6DFL","SN","Senegal","SEN",2013,95.72,60.09,718,7.2297170066354,92,2.96901095268014,3.10041903771594,0.310041903771594,-3
"SN6DFL","fatick","fatick",1.61378358939252,2.0739949239559,10.4499064747738,13.7966331216888,"SNPR6DFL","SN","Senegal","SEN",2013,59.66,38.89,306,7.2297170066354,92,2.0739949239559,2.16578970197279,0.216578970197279,-3
"SN6DFL","kaffrine","kaffrine",3.85290111257165,1.86031390746256,7.88762848442468,33.0527833646597,"SNPR6DFL","SN","Senegal","SEN",2013,66.09,53.4,258,7.2297170066354,92,1.86031390746256,1.94265118813996,0.194265118813996,-3
"SN6DFL","kaolack","kaolack",2.67947058593756,1.49198251429625,27.0125712163882,16.4045932512986,"SNPR6DFL","SN","Senegal","SEN",2013,61.68,25.84,522,7.2297170066354,92,1.49198251429625,1.55801748965854,0.155801748965854,-3
"SN6DFL","kedougou","kedougou",15.8127278728956,17.6304661959027,21.0179739074273,29.2014965308142,"SNPR6DFL","SN","Senegal","SEN",2013,78.82,60.25,83,7.2297170066354,92,17.6304661959027,18.4107886123629,1.84107886123629,-3
"SN6DFL","kolda","kolda",20.522094375734,19.1531780706668,22.9754113247301,30.6424741899913,"SNPR6DFL","SN","Senegal","SEN",2013,124.35,98.7,337,7.2297170066354,92,19.1531780706668,20.0008955404673,2.00008955404673,-3
"SN6DFL","louga","louga",0.142409824802561,0.242520576620235,19.544940745,17.5105267111435,"SNPR6DFL","SN","Senegal","SEN",2013,49,34.5,402,7.2297170066354,92,0.242520576620235,0.25325450959097,0.025325450959097,-3
"SN6DFL","matam","matam",0.353346294210195,0.893872564766485,21.8756074321686,21.3746551651339,"SNPR6DFL","SN","Senegal","SEN",2013,29.55,20.22,257,7.2297170066354,92,0.893872564766485,0.933435262201459,0.0933435262201459,-3
"SN6DFL","saintlouis","saint-louis",0,0.950678754307106,39.5754542564294,14.1755509427284,"SNPR6DFL","SN","Senegal","SEN",2013,52.01,20.78,495,7.2297170066354,92,0.950678754307106,0.992755687191076,0.0992755687191076,-3
"SN6DFL","sedhiou","sedhiou",5.22120933734149,5.86849821320554,18.6547162423501,29.2314573349365,"SNPR6DFL","SN","Senegal","SEN",2013,58.37,42.85,192,7.2297170066354,92,5.86849821320554,6.12823727261767,0.612823727261767,-3
"SN6DFL","tambacounda","tambacounda",11.2862990747385,9.25807897973742,26.9406672767376,27.2633200898221,"SNPR6DFL","SN","Senegal","SEN",2013,71.87,56.18,375,7.2297170066354,92,9.25807897973742,9.6678404960226,0.96678404960226,-3
"SN6DFL","thics","thičs",1.89875015925889,1.11513840442797,40.5370496517352,13.7694476492507,"SNPR6DFL","SN","Senegal","SEN",2013,57.31,30.39,880,7.2297170066354,92,1.11513840442797,1.16449430260797,0.116449430260797,-3
"SN6DFL","ziguinchor","ziguinchor",0.812733809027133,1.24591244876612,40.5741435450616,15.0986052457768,"SNPR6DFL","SN","Senegal","SEN",2013,44.46,15.71,168,7.2297170066354,92,1.24591244876612,1.30105639118468,0.130105639118468,-3
"SN71FL","dakar","dakar",0,0.357927417195152,96.4801404305718,12.4124943955083,"SNPR71FL","SN","Senegal","SEN",2014,28.26,21.04,1029,7.24343532762946,89,0.357927417195152,0.373769243724276,0.0373769243724276,-2
"SN71FL","diourbel","diourbel",0.178810971834631,0.0999604652326038,18.5009958257943,18.0295439778546,"SNPR71FL","SN","Senegal","SEN",2014,70.67,46.84,523,7.24343532762946,89,0.0999604652326038,0.104384703985799,0.0104384703985799,-2
"SN71FL","fatick","fatick",1.19407465355104,0.594173657519934,14.905413373402,15.0861626680682,"SNPR71FL","SN","Senegal","SEN",2014,33.33,14.03,255,7.24343532762946,89,0.594173657519934,0.620471715613295,0.0620471715613295,-2
"SN71FL","kaffrine","kaffrine",0.327943252740106,0.327943252740106,13.9964799298682,31.3240192543645,"SNPR71FL","SN","Senegal","SEN",2014,69.37,56.2,327,7.24343532762946,89,0.327943252740106,0.342457983581394,0.0342457983581394,-2
"SN71FL","kaolack","kaolack",0.592944015338201,0.557914456141418,31.9714373683534,22.7066690974068,"SNPR71FL","SN","Senegal","SEN",2014,47.47,35.96,599,7.24343532762946,89,0.557914456141418,0.582607686130738,0.0582607686130738,-2
"SN71FL","kedougou","kedougou",13.9163657876918,9.21777094020762,22.6618279579921,24.6250043258401,"SNPR71FL","SN","Senegal","SEN",2014,97.44,60.25,74,7.24343532762946,89,9.21777094020762,9.62574842727548,0.962574842727548,-2
"SN71FL","kolda","kolda",11.1980237666395,12.0514155032134,32.4455959094345,36.108011064986,"SNPR71FL","SN","Senegal","SEN",2014,115.95,79.14,293,7.24343532762946,89,12.0514155032134,12.5848097743994,1.25848097743994,-2
"SN71FL","louga","louga",0.345702629310506,0.192221239102162,22.1612621754283,15.042023491121,"SNPR71FL","SN","Senegal","SEN",2014,66.41,33.5,351,7.24343532762946,89,0.192221239102162,0.20072892914986,0.020072892914986,-2
"SN71FL","matam","matam",0,0,16.6851791034265,15.7113989964369,"SNPR71FL","SN","Senegal","SEN",2014,75.69,36.14,275,7.24343532762946,89,0,0.00659713801119401,0.000659713801119401,-2
"SN71FL","saintlouis","saint-louis",0,0,49.8611025307204,12.3833888848871,"SNPR71FL","SN","Senegal","SEN",2014,31.66,22.52,576,7.24343532762946,89,0,0.00659713801119401,0.000659713801119401,-2
"SN71FL","sedhiou","sedhiou",0.531106858904761,0.630423330297377,16.8666086536888,35.2508693671575,"SNPR71FL","SN","Senegal","SEN",2014,55.45,46.23,173,7.24343532762946,89,0.630423330297377,0.658325794759991,0.0658325794759991,-2
"SN71FL","tambacounda","tambacounda",4.6896455075477,6.40225366384704,27.0936652854276,28.7142507168011,"SNPR71FL","SN","Senegal","SEN",2014,99.3,68.01,306,7.24343532762946,89,6.40225366384704,6.68561667842948,0.668561667842948,-2
"SN71FL","thics","thičs",0,0,61.4224296980216,13.2484160751863,"SNPR71FL","SN","Senegal","SEN",2014,45.44,24.22,850,7.24343532762946,89,0,0.00659713801119401,0.000659713801119401,-2
"SN71FL","ziguinchor","ziguinchor",0.271206919982962,0,48.8669425950888,20.7220904719052,"SNPR71FL","SN","Senegal","SEN",2014,45.23,32.32,172,7.24343532762946,89,0,0.00659713801119401,0.000659713801119401,-2
"SN7AFL","dakar","dakar",0,0,94.9637391225826,12.3785992177359,"SNPR7AFL","SN","Senegal","SEN",2015,37.54,23.23,1019,7.10497048565812,89,0,0.00659713801119401,0.000659713801119401,-1
"SN7AFL","diourbel","diourbel",0.412521340753035,0,17.0331303101523,25.3667430133397,"SNPR7AFL","SN","Senegal","SEN",2015,84.48,46.35,815,7.10497048565812,89,0,0.00659713801119401,0.000659713801119401,-1
"SN7AFL","fatick","fatick",0.499797425628352,0,16.923697073922,20.9387659158682,"SNPR7AFL","SN","Senegal","SEN",2015,73.56,35.8,333,7.10497048565812,89,0,0.00659713801119401,0.000659713801119401,-1
"SN7AFL","kaffrine","kaffrine",0.296797404651927,0.848037087409409,15.4143683337227,27.29039737842,"SNPR7AFL","SN","Senegal","SEN",2015,61.65,43.35,347,7.10497048565812,89,0.848037087409409,0.885571111861292,0.0885571111861292,-1
"SN7AFL","kaolack","kaolack",0.807864714422057,0.557228106046023,35.4020711245551,17.3057470862668,"SNPR7AFL","SN","Senegal","SEN",2015,58.41,33.44,526,7.10497048565812,89,0.557228106046023,0.581890958258656,0.0581890958258656,-1
