"regkey","u5mr","m1mo5y","exposure","pfpr2_10","pct_urban","svkey","iso3","year","pfpr10","log_gdp","dtp3","year_c"
"central1",66.48,56.04,280,26.9808292838122,0,"UG5AFL","UGA",2009,2.69808292838122,6.68329472322098,79,-5
"central2",113.71,77.94,314,46.5812862962288,13.8164091679047,"UG5AFL","UGA",2009,4.65812862962288,6.68329472322098,79,-5
"eastcentral",72.97,44.74,552,74.6293602807206,35.3263233366341,"UG5AFL","UGA",2009,7.46293602807206,6.68329472322098,79,-5
"kampala",122.33,57.93,139,13.0740848343307,100,"UG5AFL","UGA",2009,1.30740848343307,6.68329472322098,79,-5
"mideastern",50.88,39.57,425,47.9813228509083,5.91639325320198,"UG5AFL","UGA",2009,4.79813228509083,6.68329472322098,79,-5
"midnorthern",105.57,63.16,579,57.8227463138976,0,"UG5AFL","UGA",2009,5.78227463138976,6.68329472322098,79,-5
"midwestern",95.33,66.38,347,40.9280702973387,7.30104438762144,"UG5AFL","UGA",2009,4.09280702973387,6.68329472322098,79,-5
"northeast",81.31,66.51,326,33.251141232067,4.77060233004471,"UG5AFL","UGA",2009,3.3251141232067,6.68329472322098,79,-5
"westnile",98.67,83.58,313,56.2065345147047,7.68336407702631,"UG5AFL","UGA",2009,5.62065345147047,6.68329472322098,79,-5
"acholi",50.01,28.88,758,43.5758060398776,17.742829418938,"UG7BFL","UGA",2016,4.35758060398776,6.62366218739434,93,2
"ankole",56.79,37.81,1230,10.5493291969372,23.1192797593809,"UG7BFL","UGA",2016,1.05493291969372,6.62366218739434,93,2
"bukedi",56,31.75,1006,23.829893502169,11.8924673924549,"UG7BFL","UGA",2016,2.3829893502169,6.62366218739434,93,2
"bunyoro",83.18,52.82,820,23.865457672693,11.6861488954964,"UG7BFL","UGA",2016,2.3865457672693,6.62366218739434,93,2
"busoga",83.66,56.17,1484,39.9540632331809,10.1985513906578,"UG7BFL","UGA",2016,3.99540632331809,6.62366218739434,93,2
"kampala",52.7,25.39,520,8.06343842923729,100,"UG7BFL","UGA",2016,0.806343842923729,6.62366218739434,93,2
"karamoja",108.2,68.76,396,54.0312114268928,19.0573949132088,"UG7BFL","UGA",2016,5.40312114268928,6.62366218739434,93,2
"kigezi",53.05,35.59,501,11.0586151384509,13.0360491638242,"UG7BFL","UGA",2016,1.10586151384509,6.62366218739434,93,2
"lango",51.72,28.27,818,43.5103244050755,7.07590182997227,"UG7BFL","UGA",2016,4.35103244050755,6.62366218739434,93,2
"teso",48.32,30.75,896,35.6873248554957,7.50898449345327,"UG7BFL","UGA",2016,3.56873248554957,6.62366218739434,93,2
"tooro",64.41,38.85,1141,13.7188014436416,18.2318916708721,"UG7BFL","UGA",2016,1.37188014436416,6.62366218739434,93,2
"westnile",73.95,43.47,1031,21.5314133314179,10.4545140991607,"UG7BFL","UGA",2016,2.15314133314179,6.62366218739434,93,2
"central",199.38,164.51,475,34.0606164537129,20.6729101630233,"ZM42FL","ZMB",2002,3.40606164537129,5.97600726020307,84,-12
"copperbelt",151.25,119.04,1121,40.8389238367049,78.4245246410548,"ZM42FL","ZMB",2002,4.08389238367049,5.97600726020307,84,-12
"eastern",153.28,125.02,824,60.4990004971005,7.96770796770809,"ZM42FL","ZMB",2002,6.04990004971005,5.97600726020307,84,-12
"luapula",253.85,219.99,552,55.8269676259334,14.6110056925993,"ZM42FL","ZMB",2002,5.58269676259334,5.97600726020307,84,-12
"lusaka",152.11,114.67,778,11.3196461011154,82.1492805755418,"ZM42FL","ZMB",2002,1.13196461011154,5.97600726020307,84,-12
"northern",176.69,137.09,932,42.3015082523322,14.9172699069297,"ZM42FL","ZMB",2002,4.23015082523322,5.97600726020307,84,-12
"northwestern",124.05,100.31,330,35.2133300409886,14.4367360422864,"ZM42FL","ZMB",2002,3.52133300409886,5.97600726020307,84,-12
"southern",136.09,100.35,696,28.4691563363237,18.5801928133213,"ZM42FL","ZMB",2002,2.84691563363237,5.97600726020307,84,-12
"western",180.55,116.7,569,19.0578726477834,5.68696527428268,"ZM42FL","ZMB",2002,1.90578726477834,5.97600726020307,84,-12
"central",107.94,77.25,585,15.327959944694,21.5531268489746,"ZM51FL","ZMB",2007,1.5327959944694,7.01995084600797,80,-7
"copperbelt",110,78.24,831,14.5915335844192,77.9198177524326,"ZM51FL","ZMB",2007,1.45915335844192,7.01995084600797,80,-7
"eastern",129.71,87.33,953,13.5257897526965,7.43220354151699,"ZM51FL","ZMB",2007,1.35257897526965,7.01995084600797,80,-7
"luapula",114.62,96.24,536,30.0464739356609,13.1254933706494,"ZM51FL","ZMB",2007,3.00464739356609,7.01995084600797,80,-7
"lusaka",135.05,94.38,678,6.80692801153608,82.3411311903388,"ZM51FL","ZMB",2007,0.680692801153608,7.01995084600797,80,-7
"northern",144.16,106.76,938,20.2708446832228,16.6016992996818,"ZM51FL","ZMB",2007,2.02708446832228,7.01995084600797,80,-7
"northwestern",91.36,65.92,361,15.9163624607599,14.7862678786391,"ZM51FL","ZMB",2007,1.59163624607599,7.01995084600797,80,-7
"southern",92.3,56.81,615,9.63523860529389,18.6784420990657,"ZM51FL","ZMB",2007,0.963523860529389,7.01995084600797,80,-7
"western",109.37,73.58,417,9.15725661819406,8.8827737077199,"ZM51FL","ZMB",2007,0.915725661819406,7.01995084600797,80,-7
"central",67.33,45.03,1256,16.1008497586672,20.4026384967525,"ZM61FL","ZMB",2013,1.61008497586672,7.50698650889907,79,-1
"copperbelt",69.35,45.56,1710,12.1127636857812,75.5535468636616,"ZM61FL","ZMB",2013,1.21127636857812,7.50698650889907,79,-1
"eastern",109.77,77.94,1708,23.788209683089,9.63374555296724,"ZM61FL","ZMB",2013,2.3788209683089,7.50698650889907,79,-1
"luapula",95.74,74.66,1180,41.632502662067,17.9504968862952,"ZM61FL","ZMB",2013,4.1632502662067,7.50698650889907,79,-1
"lusaka",68.32,42.6,1939,7.39038009700094,85.9329893471161,"ZM61FL","ZMB",2013,0.739038009700094,7.50698650889907,79,-1
"muchinga",71.03,44.76,793,32.0548329479498,15.9912496098183,"ZM61FL","ZMB",2013,3.20548329479498,7.50698650889907,79,-1
"northern",74.72,51.41,1211,26.7070430384287,15.7028245074415,"ZM61FL","ZMB",2013,2.67070430384287,7.50698650889907,79,-1
"northwestern",57.35,37.73,634,22.7612007182604,22.1499188587477,"ZM61FL","ZMB",2013,2.27612007182604,7.50698650889907,79,-1
"southern",58.21,38.03,1762,10.1822179395996,18.5952848308104,"ZM61FL","ZMB",2013,1.01822179395996,7.50698650889907,79,-1
"western",61.54,36.99,841,19.5772358560889,15.2021087272819,"ZM61FL","ZMB",2013,1.95772358560889,7.50698650889907,79,-1
"central",47.23,24.82,831,14.9448447225535,22.0376772601332,"ZM71FL","ZMB",2018,1.49448447225535,7.28885937152878,90,4
"copperbelt",49.67,29.83,1186,20.1667887119752,80.9859462733664,"ZM71FL","ZMB",2018,2.01667887119752,7.28885937152878,90,4
"eastern",52.09,25.81,1274,9.03643227438817,8.14902249675681,"ZM71FL","ZMB",2018,0.903643227438817,7.28885937152878,90,4
"luapula",99.05,69.96,905,36.0947670936641,18.2497465404159,"ZM71FL","ZMB",2018,3.60947670936641,7.28885937152878,90,4
"lusaka",63.86,29.96,1511,5.1240992972523,83.5768019984697,"ZM71FL","ZMB",2018,0.51240992972523,7.28885937152878,90,4
"muchinga",71.94,36.48,609,18.9234053945338,13.7488291791301,"ZM71FL","ZMB",2018,1.89234053945338,7.28885937152878,90,4
"northern",60.58,30.76,879,24.4232156058246,16.8224662948016,"ZM71FL","ZMB",2018,2.44232156058246,7.28885937152878,90,4
"northwestern",32.65,20.11,521,25.8695354991528,18.4401639987868,"ZM71FL","ZMB",2018,2.58695354991528,7.28885937152878,90,4
"southern",63.91,32.09,1287,3.42242064318841,26.9589273401249,"ZM71FL","ZMB",2018,0.342242064318841,7.28885937152878,90,4
"western",57.12,31.61,618,15.3106244751509,16.3857000768501,"ZM71FL","ZMB",2018,1.53106244751509,7.28885937152878,90,4
"central",52.34,31.82,958,17.9933218852449,28.150041362417,"ZM81FL","ZMB",2024,1.79933218852449,7.07927658370523,91,10
"copperbelt",45.35,19.71,987,10.4435476207654,79.7154117674958,"ZM81FL","ZMB",2024,1.04435476207654,7.07927658370523,91,10
"eastern",38,22.63,1031,12.3956790142825,15.6549981260914,"ZM81FL","ZMB",2024,1.23956790142825,7.07927658370523,91,10
"luapula",44.09,35.15,685,20.3733362516869,22.8785646546265,"ZM81FL","ZMB",2024,2.03733362516869,7.07927658370523,91,10
"lusaka",45.17,26.13,1265,10.7609416320909,89.6007012324151,"ZM81FL","ZMB",2024,1.07609416320909,7.07927658370523,91,10
"muchinga",27.07,18.67,420,11.8216928251116,22.8843642569944,"ZM81FL","ZMB",2024,1.18216928251116,7.07927658370523,91,10
"northern",45.84,34.75,734,16.579917965729,22.2708158753688,"ZM81FL","ZMB",2024,1.6579917965729,7.07927658370523,91,10
"northwestern",23.42,14.16,618,26.393726532953,40.4314319308491,"ZM81FL","ZMB",2024,2.6393726532953,7.07927658370523,91,10
"southern",42.11,20.35,1046,11.653761189689,27.341609847904,"ZM81FL","ZMB",2024,1.1653761189689,7.07927658370523,91,10
"western",37.89,11.53,507,14.5423073114897,24.532469901468,"ZM81FL","ZMB",2024,1.45423073114897,7.07927658370523,91,10
"bulawayo",76.12,69.63,240,1.76152153556645,100,"ZW52FL","ZWE",2005,0.176152153556645,6.1339865629473,68,-9
"harare",83.65,57.82,632,1.75424648880673,100,"ZW52FL","ZWE",2005,0.175424648880673,6.1339865629473,68,-9
"manicaland",126.75,80.99,616,8.79657989288541,16.0831787950891,"ZW52FL","ZWE",2005,0.87965798928854,6.1339865629473,68,-9
"mashonalandcentral",85.77,66.38,526,5.56175228005816,5.22029647239388,"ZW52FL","ZWE",2005,0.556175228005816,6.1339865629473,68,-9
"mashonalandeast",63.97,43.52,400,6.07742679594303,10.8702644807061,"ZW52FL","ZWE",2005,0.607742679594303,6.1339865629473,68,-9
"mashonalandwest",89.14,68.06,498,2.19691065960107,27.8931234280647,"ZW52FL","ZWE",2005,0.219691065960107,6.1339865629473,68,-9
"masvingo",69.08,51.19,723,4.06687212999482,6.1043935803339,"ZW52FL","ZWE",2005,0.406687212999482,6.1339865629473,68,-9
"midlands",75.6,45.32,711,2.36076257228707,21.7113590747693,"ZW52FL","ZWE",2005,0.236076257228707,6.1339865629473,68,-9
"bulawayo",47.41,36.09,201,8.08511985764633,100,"ZW62FL","ZWE",2010,0.808511985764633,6.80462644800411,89,-4
"harare",88.89,41.94,726,3.86919965088521,100,"ZW62FL","ZWE",2010,0.386919965088521,6.80462644800411,89,-4
"manicaland",111.81,68.46,754,10.2273644924033,16.0164349427925,"ZW62FL","ZWE",2010,1.02273644924033,6.80462644800411,89,-4
"mashonalandcentral",86.26,55.11,570,5.08396621482231,4.8988806288835,"ZW62FL","ZWE",2010,0.508396621482231,6.80462644800411,89,-4
"mashonalandeast",60.44,38.52,477,6.29305642074566,8.7858192716342,"ZW62FL","ZWE",2010,0.629305642074567,6.80462644800411,89,-4
"mashonalandwest",123.25,72.1,640,6.41639692766764,19.5312364655092,"ZW62FL","ZWE",2010,0.641639692766764,6.80462644800411,89,-4
"masvingo",73.12,52.34,567,7.78556745270172,5.55350118856889,"ZW62FL","ZWE",2010,0.778556745270172,6.80462644800411,89,-4
"matabelelandnorth",37.61,25.26,249,15.5965497522796,12.7825594415641,"ZW62FL","ZWE",2010,1.55965497522796,6.80462644800411,89,-4
"matabelelandsouth",42.74,33.39,242,8.21759508412159,10.1315418343201,"ZW62FL","ZWE",2010,0.821759508412159,6.80462644800411,89,-4
"midlands",77.62,65.43,623,9.71456982229583,21.9322973197865,"ZW62FL","ZWE",2010,0.971456982229583,6.80462644800411,89,-4
"bulawayo",50.8,18.34,234,6.01415948025668,100,"ZW72FL","ZWE",2015,0.601415948025668,7.23498949471845,87,1
"manicaland",88.79,54.27,877,6.21955068535097,12.4811404584099,"ZW72FL","ZWE",2015,0.621955068535097,7.23498949471845,87,1
"mashonalandcentral",74.75,50.27,585,7.71533256554766,5.83578533518857,"ZW72FL","ZWE",2015,0.771533256554766,7.23498949471845,87,1
"mashonalandeast",76.37,53.03,593,6.66178240306793,13.279860988167,"ZW72FL","ZWE",2015,0.666178240306793,7.23498949471845,87,1
"mashonalandwest",84.13,45.5,765,7.49165981631347,26.6623331194194,"ZW72FL","ZWE",2015,0.749165981631347,7.23498949471845,87,1
"masvingo",54.27,31.5,713,5.94924709607316,9.94091405110349,"ZW72FL","ZWE",2015,0.594924709607316,7.23498949471845,87,1
"matabelelandnorth",63.79,38.74,277,11.0837039143855,9.14119209477443,"ZW72FL","ZWE",2015,1.10837039143855,7.23498949471845,87,1
"matabelelandsouth",51.6,42.15,225,6.44076608957163,16.0589072178453,"ZW72FL","ZWE",2015,0.644076608957163,7.23498949471845,87,1
"midlands",69.19,35.96,777,7.64465187170884,26.4303305307478,"ZW72FL","ZWE",2015,0.764465187170884,7.23498949471845,87,1
