"iso3","regkey","year","coverage","coverage_confirmed"
"CIV","lacs",2000,0,
"CIV","lacs",2001,0,
"CIV","lacs",2002,0,
"CIV","lacs",2003,0,
"CIV","lacs",2004,0,
"CIV","lacs",2005,0,
"CIV","lacs",2006,0,
"CIV","lacs",2007,0,
"CIV","lacs",2008,0,
"CIV","lacs",2009,0,
"CIV","lacs",2010,0,
"CIV","lacs",2011,0,
"CIV","lacs",2012,0,
"CIV","lacs",2013,0,
"CIV","lacs",2014,0,
"CIV","lacs",2015,0,
"CIV","lacs",2016,0,
"CIV","lacs",2017,0,
"CIV","lacs",2018,0,
"CIV","lacs",2019,0,
"CIV","lacs",2020,0,
"CIV","lacs",2021,0,
"CIV","lacs",2022,0,
"CIV","lacs",2023,0,
"CIV","lacs",2024,0,
"CIV","lacs",2025,1,
"CIV","woroba",2000,0,
"CIV","woroba",2001,0,
"CIV","woroba",2002,0,
"CIV","woroba",2003,0,
"CIV","woroba",2004,0,
"CIV","woroba",2005,0,
"CIV","woroba",2006,0,
"CIV","woroba",2007,0,
"CIV","woroba",2008,0,
"CIV","woroba",2009,0,
"CIV","woroba",2010,0,
"CIV","woroba",2011,0,
"CIV","woroba",2012,0,
"CIV","woroba",2013,0,
"CIV","woroba",2014,0,
"CIV","woroba",2015,0,
"CIV","woroba",2016,0,
"CIV","woroba",2017,0,
"CIV","woroba",2018,0,
"CIV","woroba",2019,0,
"CIV","woroba",2020,0,
"CIV","woroba",2021,0,
"CIV","woroba",2022,0,
"CIV","woroba",2023,0,
"CIV","woroba",2024,0,
"CIV","woroba",2025,1,
"CIV","gohdjiboua",2000,0,
"CIV","gohdjiboua",2001,0,
"CIV","gohdjiboua",2002,0,
"CIV","gohdjiboua",2003,0,
"CIV","gohdjiboua",2004,0,
"CIV","gohdjiboua",2005,0,
"CIV","gohdjiboua",2006,0,
"CIV","gohdjiboua",2007,0,
"CIV","gohdjiboua",2008,0,
"CIV","gohdjiboua",2009,0,
"CIV","gohdjiboua",2010,0,
"CIV","gohdjiboua",2011,0,
"CIV","gohdjiboua",2012,0,
"CIV","gohdjiboua",2013,0,
"CIV","gohdjiboua",2014,0,
"CIV","gohdjiboua",2015,0,
"CIV","gohdjiboua",2016,0,
"CIV","gohdjiboua",2017,0,
"CIV","gohdjiboua",2018,0,
"CIV","gohdjiboua",2019,0,
"CIV","gohdjiboua",2020,0,
"CIV","gohdjiboua",2021,0,
"CIV","gohdjiboua",2022,0,
"CIV","gohdjiboua",2023,0,
"CIV","gohdjiboua",2024,0,
"CIV","gohdjiboua",2025,1,
"CIV","lagunes",2000,0,
"CIV","lagunes",2001,0,
"CIV","lagunes",2002,0,
"CIV","lagunes",2003,0,
"CIV","lagunes",2004,0,
"CIV","lagunes",2005,0,
"CIV","lagunes",2006,0,
"CIV","lagunes",2007,0,
"CIV","lagunes",2008,0,
"CIV","lagunes",2009,0,
"CIV","lagunes",2010,0,
"CIV","lagunes",2011,0,
"CIV","lagunes",2012,0,
"CIV","lagunes",2013,0,
"CIV","lagunes",2014,0,
"CIV","lagunes",2015,0,
"CIV","lagunes",2016,0,
"CIV","lagunes",2017,0,
"CIV","lagunes",2018,0,
"CIV","lagunes",2019,0,
"CIV","lagunes",2020,0,
"CIV","lagunes",2021,0,
"CIV","lagunes",2022,0,
"CIV","lagunes",2023,0,
"CIV","lagunes",2024,0,
"CIV","lagunes",2025,1,
"MLI","mopti",2000,0,
"MLI","mopti",2001,0,
"MLI","mopti",2002,0,
"MLI","mopti",2003,0,
"MLI","mopti",2004,0,
"MLI","mopti",2005,0,
"MLI","mopti",2006,0,
"MLI","mopti",2007,0,
"MLI","mopti",2008,0,
"MLI","mopti",2009,0,
"MLI","mopti",2010,0,
"MLI","mopti",2011,0,
"MLI","mopti",2012,0,
"MLI","mopti",2013,0,
"MLI","mopti",2014,0,
"MLI","mopti",2015,1,
"MLI","mopti",2016,1,
"MLI","mopti",2017,1,
"MLI","mopti",2018,1,
"MLI","mopti",2019,1,
"MLI","mopti",2020,1,
"MLI","mopti",2021,1,
"MLI","mopti",2022,1,
"MLI","mopti",2023,1,
"MLI","mopti",2024,1,
"MLI","mopti",2025,1,
"MLI","bamako",2000,0,
"MLI","bamako",2001,0,
"MLI","bamako",2002,0,
"MLI","bamako",2003,0,
"MLI","bamako",2004,0,
"MLI","bamako",2005,0,
"MLI","bamako",2006,0,
"MLI","bamako",2007,0,
"MLI","bamako",2008,0,
"MLI","bamako",2009,0,
"MLI","bamako",2010,0,
"MLI","bamako",2011,0,
"MLI","bamako",2012,0,
"MLI","bamako",2013,0,
"MLI","bamako",2014,0,
"MLI","bamako",2015,1,
"MLI","bamako",2016,1,
"MLI","bamako",2017,1,
"MLI","bamako",2018,1,
"MLI","bamako",2019,1,
"MLI","bamako",2020,1,
"MLI","bamako",2021,1,
"MLI","bamako",2022,1,
"MLI","bamako",2023,1,
"MLI","bamako",2024,1,
"MLI","bamako",2025,1,
"MLI","koulikoro",2000,0,
"MLI","koulikoro",2001,0,
"MLI","koulikoro",2002,0,
"MLI","koulikoro",2003,0,
"MLI","koulikoro",2004,0,
"MLI","koulikoro",2005,0,
"MLI","koulikoro",2006,0,
"MLI","koulikoro",2007,0,
"MLI","koulikoro",2008,0,
"MLI","koulikoro",2009,0,
"MLI","koulikoro",2010,0,
"MLI","koulikoro",2011,0,
"MLI","koulikoro",2012,0,
"MLI","koulikoro",2013,0,
"MLI","koulikoro",2014,0,
"MLI","koulikoro",2015,1,
"MLI","koulikoro",2016,1,
"MLI","koulikoro",2017,1,
"MLI","koulikoro",2018,1,
"MLI","koulikoro",2019,1,
"MLI","koulikoro",2020,1,
"MLI","koulikoro",2021,1,
"MLI","koulikoro",2022,1,
"MLI","koulikoro",2023,1,
"MLI","koulikoro",2024,1,
"MLI","koulikoro",2025,1,
"MLI","sikasso",2000,0,
"MLI","sikasso",2001,0,
"MLI","sikasso",2002,0,
"MLI","sikasso",2003,0,
"MLI","sikasso",2004,0,
"MLI","sikasso",2005,0,
"MLI","sikasso",2006,0,
"MLI","sikasso",2007,0,
"MLI","sikasso",2008,0,
"MLI","sikasso",2009,0,
"MLI","sikasso",2010,0,
"MLI","sikasso",2011,0,
"MLI","sikasso",2012,0,
"MLI","sikasso",2013,0,
"MLI","sikasso",2014,0,
"MLI","sikasso",2015,1,
"MLI","sikasso",2016,1,
"MLI","sikasso",2017,1,
"MLI","sikasso",2018,1,
"MLI","sikasso",2019,1,
"MLI","sikasso",2020,1,
"MLI","sikasso",2021,1,
"MLI","sikasso",2022,1,
"MLI","sikasso",2023,1,
"MLI","sikasso",2024,1,
"MLI","sikasso",2025,1,
"MLI","segou",2000,0,
"MLI","segou",2001,0,
"MLI","segou",2002,0,
"MLI","segou",2003,0,
"MLI","segou",2004,0,
"MLI","segou",2005,0,
"MLI","segou",2006,0,
"MLI","segou",2007,0,
"MLI","segou",2008,0,
"MLI","segou",2009,0,
"MLI","segou",2010,0,
"MLI","segou",2011,0,
"MLI","segou",2012,0,
"MLI","segou",2013,0,
"MLI","segou",2014,0,
"MLI","segou",2015,1,
"MLI","segou",2016,1,
"MLI","segou",2017,1,
"MLI","segou",2018,1,
"MLI","segou",2019,1,
"MLI","segou",2020,1,
"MLI","segou",2021,1,
"MLI","segou",2022,1,
"MLI","segou",2023,1,
"MLI","segou",2024,1,
"MLI","segou",2025,1,
"MLI","kayes",2000,0,0
"MLI","kayes",2001,0,0
"MLI","kayes",2002,0,0
"MLI","kayes",2003,0,0
"MLI","kayes",2004,0,0
"MLI","kayes",2005,0,0
"MLI","kayes",2006,0,0
"MLI","kayes",2007,0,0
"MLI","kayes",2008,0,0
"MLI","kayes",2009,0,0
"MLI","kayes",2010,0,0
"MLI","kayes",2011,0,0
"MLI","kayes",2012,0,0
"MLI","kayes",2013,0.0896860986547085,1
"MLI","kayes",2014,0.0896860986547085,1
"MLI","kayes",2015,1,1
"MLI","kayes",2016,1,1
"MLI","kayes",2017,1,1
"MLI","kayes",2018,1,1
"MLI","kayes",2019,1,1
"MLI","kayes",2020,1,1
"MLI","kayes",2021,1,1
"MLI","kayes",2022,1,1
"MLI","kayes",2023,1,1
"MLI","kayes",2024,1,1
"MLI","kayes",2025,1,1
"MLI","tombouctou",2000,0,
"MLI","tombouctou",2001,0,
"MLI","tombouctou",2002,0,
"MLI","tombouctou",2003,0,
"MLI","tombouctou",2004,0,
"MLI","tombouctou",2005,0,
"MLI","tombouctou",2006,0,
"MLI","tombouctou",2007,0,
"MLI","tombouctou",2008,0,
"MLI","tombouctou",2009,0,
"MLI","tombouctou",2010,0,
"MLI","tombouctou",2011,0,
"MLI","tombouctou",2012,0,
"MLI","tombouctou",2013,0,
"MLI","tombouctou",2014,0,
"MLI","tombouctou",2015,1,
"MLI","tombouctou",2016,1,
"MLI","tombouctou",2017,1,
"MLI","tombouctou",2018,1,
"MLI","tombouctou",2019,1,
"MLI","tombouctou",2020,1,
"MLI","tombouctou",2021,1,
"MLI","tombouctou",2022,1,
"MLI","tombouctou",2023,1,
"MLI","tombouctou",2024,1,
"MLI","tombouctou",2025,1,
"MLI","gao",2000,0,
"MLI","gao",2001,0,
"MLI","gao",2002,0,
"MLI","gao",2003,0,
"MLI","gao",2004,0,
"MLI","gao",2005,0,
"MLI","gao",2006,0,
"MLI","gao",2007,0,
"MLI","gao",2008,0,
"MLI","gao",2009,0,
"MLI","gao",2010,0,
"MLI","gao",2011,0,
"MLI","gao",2012,0,
"MLI","gao",2013,0,
"MLI","gao",2014,0,
"MLI","gao",2015,1,
"MLI","gao",2016,1,
"MLI","gao",2017,1,
"MLI","gao",2018,1,
"MLI","gao",2019,1,
"MLI","gao",2020,1,
"MLI","gao",2021,1,
"MLI","gao",2022,1,
"MLI","gao",2023,1,
"MLI","gao",2024,1,
"MLI","gao",2025,1,
"MLI","kidal",2000,0,
"MLI","kidal",2001,0,
"MLI","kidal",2002,0,
"MLI","kidal",2003,0,
"MLI","kidal",2004,0,
"MLI","kidal",2005,0,
"MLI","kidal",2006,0,
"MLI","kidal",2007,0,
"MLI","kidal",2008,0,
"MLI","kidal",2009,0,
"MLI","kidal",2010,0,
"MLI","kidal",2011,0,
"MLI","kidal",2012,0,
"MLI","kidal",2013,0,
"MLI","kidal",2014,0,
"MLI","kidal",2015,1,
"MLI","kidal",2016,1,
"MLI","kidal",2017,1,
"MLI","kidal",2018,1,
"MLI","kidal",2019,1,
"MLI","kidal",2020,1,
"MLI","kidal",2021,1,
"MLI","kidal",2022,1,
"MLI","kidal",2023,1,
"MLI","kidal",2024,1,
"MLI","kidal",2025,1,
"NER","zinder",2000,0,
"NER","zinder",2001,0,
"NER","zinder",2002,0,
"NER","zinder",2003,0,
"NER","zinder",2004,0,
"NER","zinder",2005,0,
"NER","zinder",2006,0,
"NER","zinder",2007,0,
"NER","zinder",2008,0,
"NER","zinder",2009,0,
"NER","zinder",2010,0,
"NER","zinder",2011,0,
"NER","zinder",2012,0,
"NER","zinder",2013,1,
"NER","zinder",2014,1,
"NER","zinder",2015,1,
"NER","zinder",2016,1,
"NER","zinder",2017,1,
"NER","zinder",2018,1,
"NER","zinder",2019,1,
"NER","zinder",2020,1,
"NER","zinder",2021,1,
"NER","zinder",2022,1,
"NER","zinder",2023,1,
"NER","zinder",2024,1,
"NER","zinder",2025,1,
"NER","maradi",2000,0,
"NER","maradi",2001,0,
"NER","maradi",2002,0,
"NER","maradi",2003,0,
"NER","maradi",2004,0,
"NER","maradi",2005,0,
"NER","maradi",2006,0,
"NER","maradi",2007,0,
"NER","maradi",2008,0,
"NER","maradi",2009,0,
"NER","maradi",2010,0,
"NER","maradi",2011,0,
"NER","maradi",2012,0,
"NER","maradi",2013,1,
"NER","maradi",2014,1,
"NER","maradi",2015,1,
"NER","maradi",2016,1,
"NER","maradi",2017,1,
"NER","maradi",2018,1,
"NER","maradi",2019,1,
"NER","maradi",2020,1,
"NER","maradi",2021,1,
"NER","maradi",2022,1,
"NER","maradi",2023,1,
"NER","maradi",2024,1,
"NER","maradi",2025,1,
"NER","diffa",2000,0,
"NER","diffa",2001,0,
"NER","diffa",2002,0,
"NER","diffa",2003,0,
"NER","diffa",2004,0,
"NER","diffa",2005,0,
"NER","diffa",2006,0,
"NER","diffa",2007,0,
"NER","diffa",2008,0,
"NER","diffa",2009,0,
"NER","diffa",2010,0,
"NER","diffa",2011,0,
"NER","diffa",2012,0,
"NER","diffa",2013,1,
"NER","diffa",2014,1,
"NER","diffa",2015,1,
"NER","diffa",2016,1,
"NER","diffa",2017,1,
"NER","diffa",2018,1,
"NER","diffa",2019,1,
"NER","diffa",2020,1,
"NER","diffa",2021,1,
"NER","diffa",2022,1,
"NER","diffa",2023,1,
"NER","diffa",2024,1,
"NER","diffa",2025,1,
"NER","tahoua",2000,0,
"NER","tahoua",2001,0,
"NER","tahoua",2002,0,
"NER","tahoua",2003,0,
"NER","tahoua",2004,0,
"NER","tahoua",2005,0,
"NER","tahoua",2006,0,
"NER","tahoua",2007,0,
"NER","tahoua",2008,0,
"NER","tahoua",2009,0,
"NER","tahoua",2010,0,
"NER","tahoua",2011,0,
"NER","tahoua",2012,0,
"NER","tahoua",2013,1,
"NER","tahoua",2014,1,
"NER","tahoua",2015,1,
"NER","tahoua",2016,1,
"NER","tahoua",2017,1,
"NER","tahoua",2018,1,
"NER","tahoua",2019,1,
"NER","tahoua",2020,1,
"NER","tahoua",2021,1,
"NER","tahoua",2022,1,
"NER","tahoua",2023,1,
"NER","tahoua",2024,1,
"NER","tahoua",2025,1,
"NER","dosso",2000,0,
"NER","dosso",2001,0,
"NER","dosso",2002,0,
"NER","dosso",2003,0,
"NER","dosso",2004,0,
"NER","dosso",2005,0,
"NER","dosso",2006,0,
"NER","dosso",2007,0,
"NER","dosso",2008,0,
"NER","dosso",2009,0,
"NER","dosso",2010,0,
"NER","dosso",2011,0,
"NER","dosso",2012,0,
"NER","dosso",2013,1,
"NER","dosso",2014,1,
"NER","dosso",2015,1,
"NER","dosso",2016,1,
"NER","dosso",2017,1,
"NER","dosso",2018,1,
"NER","dosso",2019,1,
"NER","dosso",2020,1,
"NER","dosso",2021,1,
"NER","dosso",2022,1,
"NER","dosso",2023,1,
"NER","dosso",2024,1,
"NER","dosso",2025,1,
"NER","tillaberi",2000,0,
"NER","tillaberi",2001,0,
"NER","tillaberi",2002,0,
"NER","tillaberi",2003,0,
"NER","tillaberi",2004,0,
"NER","tillaberi",2005,0,
"NER","tillaberi",2006,0,
"NER","tillaberi",2007,0,
"NER","tillaberi",2008,0,
"NER","tillaberi",2009,0,
"NER","tillaberi",2010,0,
"NER","tillaberi",2011,0,
"NER","tillaberi",2012,0,
"NER","tillaberi",2013,1,
"NER","tillaberi",2014,1,
"NER","tillaberi",2015,1,
"NER","tillaberi",2016,1,
"NER","tillaberi",2017,1,
"NER","tillaberi",2018,1,
"NER","tillaberi",2019,1,
"NER","tillaberi",2020,1,
"NER","tillaberi",2021,1,
"NER","tillaberi",2022,1,
"NER","tillaberi",2023,1,
"NER","tillaberi",2024,1,
"NER","tillaberi",2025,1,
"NER","niamey",2000,0,
"NER","niamey",2001,0,
"NER","niamey",2002,0,
"NER","niamey",2003,0,
"NER","niamey",2004,0,
"NER","niamey",2005,0,
"NER","niamey",2006,0,
"NER","niamey",2007,0,
"NER","niamey",2008,0,
"NER","niamey",2009,0,
"NER","niamey",2010,0,
"NER","niamey",2011,0,
"NER","niamey",2012,0,
"NER","niamey",2013,1,
"NER","niamey",2014,1,
"NER","niamey",2015,1,
"NER","niamey",2016,1,
"NER","niamey",2017,1,
"NER","niamey",2018,1,
"NER","niamey",2019,1,
"NER","niamey",2020,1,
"NER","niamey",2021,1,
"NER","niamey",2022,1,
"NER","niamey",2023,1,
"NER","niamey",2024,1,
"NER","niamey",2025,1,
"NER","agadez",2000,0,
"NER","agadez",2001,0,
"NER","agadez",2002,0,
"NER","agadez",2003,0,
"NER","agadez",2004,0,
"NER","agadez",2005,0,
"NER","agadez",2006,0,
"NER","agadez",2007,0,
"NER","agadez",2008,0,
"NER","agadez",2009,0,
"NER","agadez",2010,0,
"NER","agadez",2011,0,
"NER","agadez",2012,0,
"NER","agadez",2013,1,
"NER","agadez",2014,1,
"NER","agadez",2015,1,
"NER","agadez",2016,1,
"NER","agadez",2017,1,
"NER","agadez",2018,1,
"NER","agadez",2019,1,
"NER","agadez",2020,1,
"NER","agadez",2021,1,
"NER","agadez",2022,1,
"NER","agadez",2023,1,
"NER","agadez",2024,1,
"NER","agadez",2025,1,
"NGA","benue",2000,0,0
"NGA","benue",2001,0,0
"NGA","benue",2002,0,0
"NGA","benue",2003,0,0
"NGA","benue",2004,0,0
"NGA","benue",2005,0,0
"NGA","benue",2006,0,0
"NGA","benue",2007,0,0
"NGA","benue",2008,0,0
"NGA","benue",2009,0,0
"NGA","benue",2010,0,0
"NGA","benue",2011,0,0
"NGA","benue",2012,0,0
"NGA","benue",2013,0,0
"NGA","benue",2014,0,0
"NGA","benue",2015,0,0
"NGA","benue",2016,0,0
"NGA","benue",2017,0,0
"NGA","benue",2018,0,0
"NGA","benue",2019,0,0
"NGA","benue",2020,0,0
"NGA","benue",2021,0,0
"NGA","benue",2022,0.296296296296296,0.296296296296296
"NGA","benue",2023,0.296296296296296,0.296296296296296
"NGA","benue",2024,0.296296296296296,0.296296296296296
"NGA","benue",2025,0.296296296296296,0.296296296296296
"NGA","federalcapitalterritory",2000,0,0
"NGA","federalcapitalterritory",2001,0,0
"NGA","federalcapitalterritory",2002,0,0
"NGA","federalcapitalterritory",2003,0,0
"NGA","federalcapitalterritory",2004,0,0
"NGA","federalcapitalterritory",2005,0,0
"NGA","federalcapitalterritory",2006,0,0
"NGA","federalcapitalterritory",2007,0,0
"NGA","federalcapitalterritory",2008,0,0
"NGA","federalcapitalterritory",2009,0,0
"NGA","federalcapitalterritory",2010,0,0
"NGA","federalcapitalterritory",2011,0,0
"NGA","federalcapitalterritory",2012,0,0
"NGA","federalcapitalterritory",2013,0,0
"NGA","federalcapitalterritory",2014,0,0
"NGA","federalcapitalterritory",2015,0,0
"NGA","federalcapitalterritory",2016,0,0
"NGA","federalcapitalterritory",2017,0,0
"NGA","federalcapitalterritory",2018,0,0
"NGA","federalcapitalterritory",2019,0,0
"NGA","federalcapitalterritory",2020,0,0
"NGA","federalcapitalterritory",2021,0,0
"NGA","federalcapitalterritory",2022,1,1
"NGA","federalcapitalterritory",2023,1,1
"NGA","federalcapitalterritory",2024,1,1
"NGA","federalcapitalterritory",2025,1,1
"NGA","kogi",2000,0,0
"NGA","kogi",2001,0,0
"NGA","kogi",2002,0,0
"NGA","kogi",2003,0,0
"NGA","kogi",2004,0,0
"NGA","kogi",2005,0,0
"NGA","kogi",2006,0,0
"NGA","kogi",2007,0,0
"NGA","kogi",2008,0,0
"NGA","kogi",2009,0,0
"NGA","kogi",2010,0,0
"NGA","kogi",2011,0,0
"NGA","kogi",2012,0,0
"NGA","kogi",2013,0,0
"NGA","kogi",2014,0,0
"NGA","kogi",2015,0,0
"NGA","kogi",2016,0,0
"NGA","kogi",2017,0,0
"NGA","kogi",2018,0,0
"NGA","kogi",2019,0,0
"NGA","kogi",2020,0,0
"NGA","kogi",2021,0.388349514563107,0.388349514563107
"NGA","kogi",2022,1,1
"NGA","kogi",2023,1,1
"NGA","kogi",2024,1,1
"NGA","kogi",2025,1,1
"NGA","kwara",2000,0,0
"NGA","kwara",2001,0,0
"NGA","kwara",2002,0,0
"NGA","kwara",2003,0,0
"NGA","kwara",2004,0,0
"NGA","kwara",2005,0,0
"NGA","kwara",2006,0,0
"NGA","kwara",2007,0,0
"NGA","kwara",2008,0,0
"NGA","kwara",2009,0,0
"NGA","kwara",2010,0,0
"NGA","kwara",2011,0,0
"NGA","kwara",2012,0,0
"NGA","kwara",2013,0,0
"NGA","kwara",2014,0,0
"NGA","kwara",2015,0,0
"NGA","kwara",2016,0,0
"NGA","kwara",2017,0,0
"NGA","kwara",2018,0,0
"NGA","kwara",2019,0,0
"NGA","kwara",2020,0,0
"NGA","kwara",2021,0.777777777777778,0.777777777777778
"NGA","kwara",2022,0.777777777777778,0.777777777777778
"NGA","kwara",2023,0.777777777777778,0.777777777777778
"NGA","kwara",2024,0.777777777777778,0.777777777777778
"NGA","kwara",2025,0.777777777777778,0.777777777777778
"NGA","nasarawa",2000,0,0
"NGA","nasarawa",2001,0,0
"NGA","nasarawa",2002,0,0
"NGA","nasarawa",2003,0,0
"NGA","nasarawa",2004,0,0
"NGA","nasarawa",2005,0,0
"NGA","nasarawa",2006,0,0
"NGA","nasarawa",2007,0,0
"NGA","nasarawa",2008,0,0
"NGA","nasarawa",2009,0,0
"NGA","nasarawa",2010,0,0
"NGA","nasarawa",2011,0,0
"NGA","nasarawa",2012,0,0
"NGA","nasarawa",2013,0,0
"NGA","nasarawa",2014,0,0
"NGA","nasarawa",2015,0,0
"NGA","nasarawa",2016,0,0
"NGA","nasarawa",2017,0,0
"NGA","nasarawa",2018,0,0
"NGA","nasarawa",2019,0,0
"NGA","nasarawa",2020,0,0
"NGA","nasarawa",2021,1,1
"NGA","nasarawa",2022,1,1
"NGA","nasarawa",2023,1,1
"NGA","nasarawa",2024,1,1
"NGA","nasarawa",2025,1,1
"NGA","niger",2000,0,0
"NGA","niger",2001,0,0
"NGA","niger",2002,0,0
"NGA","niger",2003,0,0
"NGA","niger",2004,0,0
"NGA","niger",2005,0,0
"NGA","niger",2006,0,0
"NGA","niger",2007,0,0
"NGA","niger",2008,0,0
"NGA","niger",2009,0,0
"NGA","niger",2010,0,0
"NGA","niger",2011,0,0
"NGA","niger",2012,0,0
"NGA","niger",2013,0,0
"NGA","niger",2014,0,0
"NGA","niger",2015,0,0
"NGA","niger",2016,0,0
"NGA","niger",2017,0,0
"NGA","niger",2018,0,0
"NGA","niger",2019,0,0
"NGA","niger",2020,0,0
"NGA","niger",2021,0.990740740740741,0.990740740740741
"NGA","niger",2022,1,1
"NGA","niger",2023,1,1
"NGA","niger",2024,1,1
"NGA","niger",2025,1,1
"NGA","plateau",2000,0,0
"NGA","plateau",2001,0,0
"NGA","plateau",2002,0,0
"NGA","plateau",2003,0,0
"NGA","plateau",2004,0,0
"NGA","plateau",2005,0,0
"NGA","plateau",2006,0,0
"NGA","plateau",2007,0,0
"NGA","plateau",2008,0,0
"NGA","plateau",2009,0,0
"NGA","plateau",2010,0,0
"NGA","plateau",2011,0,0
"NGA","plateau",2012,0,0
"NGA","plateau",2013,0,0
"NGA","plateau",2014,0,0
"NGA","plateau",2015,0,0
"NGA","plateau",2016,0,0
"NGA","plateau",2017,0,0
"NGA","plateau",2018,0,0
"NGA","plateau",2019,0,0
"NGA","plateau",2020,0,0
"NGA","plateau",2021,1,1
"NGA","plateau",2022,1,1
"NGA","plateau",2023,1,1
"NGA","plateau",2024,1,1
"NGA","plateau",2025,1,1
"NGA","adamawa",2000,0,0
"NGA","adamawa",2001,0,0
"NGA","adamawa",2002,0,0
"NGA","adamawa",2003,0,0
"NGA","adamawa",2004,0,0
"NGA","adamawa",2005,0,0
"NGA","adamawa",2006,0,0
"NGA","adamawa",2007,0,0
"NGA","adamawa",2008,0,0
"NGA","adamawa",2009,0,0
"NGA","adamawa",2010,0,0
"NGA","adamawa",2011,0,0
"NGA","adamawa",2012,0,0
"NGA","adamawa",2013,0,0
"NGA","adamawa",2014,0,0
"NGA","adamawa",2015,0,0
"NGA","adamawa",2016,0,0
"NGA","adamawa",2017,0,0
"NGA","adamawa",2018,0.137254901960784,0.137254901960784
"NGA","adamawa",2019,0.137254901960784,0.137254901960784
"NGA","adamawa",2020,0.137254901960784,0.137254901960784
"NGA","adamawa",2021,0.901960784313726,0.901960784313726
"NGA","adamawa",2022,0.901960784313726,0.901960784313726
"NGA","adamawa",2023,0.901960784313726,0.901960784313726
"NGA","adamawa",2024,0.901960784313726,0.901960784313726
"NGA","adamawa",2025,0.901960784313726,0.901960784313726
"NGA","bauchi",2000,0,0
"NGA","bauchi",2001,0,0
"NGA","bauchi",2002,0,0
"NGA","bauchi",2003,0,0
"NGA","bauchi",2004,0,0
"NGA","bauchi",2005,0,0
"NGA","bauchi",2006,0,0
"NGA","bauchi",2007,0,0
"NGA","bauchi",2008,0,0
"NGA","bauchi",2009,0,0
"NGA","bauchi",2010,0,0
"NGA","bauchi",2011,0,0
"NGA","bauchi",2012,0,0
"NGA","bauchi",2013,0,0
"NGA","bauchi",2014,0,0
"NGA","bauchi",2015,0,0
"NGA","bauchi",2016,0,0
"NGA","bauchi",2017,0,0
"NGA","bauchi",2018,0,0
"NGA","bauchi",2019,0,0
"NGA","bauchi",2020,0.447368421052632,0.447368421052632
"NGA","bauchi",2021,1,1
"NGA","bauchi",2022,1,1
"NGA","bauchi",2023,1,1
"NGA","bauchi",2024,1,1
"NGA","bauchi",2025,1,1
"NGA","borno",2000,0,0
"NGA","borno",2001,0,0
"NGA","borno",2002,0,0
"NGA","borno",2003,0,0
"NGA","borno",2004,0,0
"NGA","borno",2005,0,0
"NGA","borno",2006,0,0
"NGA","borno",2007,0,0
"NGA","borno",2008,0,0
"NGA","borno",2009,0,0
"NGA","borno",2010,0,0
"NGA","borno",2011,0,0
"NGA","borno",2012,0,0
"NGA","borno",2013,0,0
"NGA","borno",2014,0,0
"NGA","borno",2015,0,0
"NGA","borno",2016,0,0
"NGA","borno",2017,0,0
"NGA","borno",2018,0.435643564356436,0.435643564356436
"NGA","borno",2019,0.455445544554455,0.455445544554455
"NGA","borno",2020,1,1
"NGA","borno",2021,1,1
"NGA","borno",2022,1,1
"NGA","borno",2023,1,1
"NGA","borno",2024,1,1
"NGA","borno",2025,1,1
"NGA","gombe",2000,0,0
"NGA","gombe",2001,0,0
"NGA","gombe",2002,0,0
"NGA","gombe",2003,0,0
"NGA","gombe",2004,0,0
"NGA","gombe",2005,0,0
"NGA","gombe",2006,0,0
"NGA","gombe",2007,0,0
"NGA","gombe",2008,0,0
"NGA","gombe",2009,0,0
"NGA","gombe",2010,0,0
"NGA","gombe",2011,0,0
"NGA","gombe",2012,0,0
"NGA","gombe",2013,0,0
"NGA","gombe",2014,0,0
"NGA","gombe",2015,0,0
"NGA","gombe",2016,0,0
"NGA","gombe",2017,0,0
"NGA","gombe",2018,0,0
"NGA","gombe",2019,0,0
"NGA","gombe",2020,0,0
"NGA","gombe",2021,1,1
"NGA","gombe",2022,1,1
"NGA","gombe",2023,1,1
"NGA","gombe",2024,1,1
"NGA","gombe",2025,1,1
"NGA","taraba",2000,0,0
"NGA","taraba",2001,0,0
"NGA","taraba",2002,0,0
"NGA","taraba",2003,0,0
"NGA","taraba",2004,0,0
"NGA","taraba",2005,0,0
"NGA","taraba",2006,0,0
"NGA","taraba",2007,0,0
"NGA","taraba",2008,0,0
"NGA","taraba",2009,0,0
"NGA","taraba",2010,0,0
"NGA","taraba",2011,0,0
"NGA","taraba",2012,0,0
"NGA","taraba",2013,0,0
"NGA","taraba",2014,0,0
"NGA","taraba",2015,0,0
"NGA","taraba",2016,0,0
"NGA","taraba",2017,0,0
"NGA","taraba",2018,0,0
"NGA","taraba",2019,0,0
"NGA","taraba",2020,0,0
"NGA","taraba",2021,0.622448979591837,0.622448979591837
"NGA","taraba",2022,0.622448979591837,0.622448979591837
"NGA","taraba",2023,0.622448979591837,0.622448979591837
"NGA","taraba",2024,0.622448979591837,0.622448979591837
"NGA","taraba",2025,0.622448979591837,0.622448979591837
"NGA","yobe",2000,0,0
"NGA","yobe",2001,0,0
"NGA","yobe",2002,0,0
"NGA","yobe",2003,0,0
"NGA","yobe",2004,0,0
"NGA","yobe",2005,0,0
"NGA","yobe",2006,0,0
"NGA","yobe",2007,0,0
"NGA","yobe",2008,0,0
"NGA","yobe",2009,0,0
