"age_band","pfpr_pct","reference_pfpr_pct","log_hazard_ratio","standard_error","lower_95","upper_95","central_95_support","pfpr_p025","pfpr_p975","fit_signature"
"<1",6.41159467300655,20,0.0166940270771454,0.0102144191042385,-0.00332623436716208,0.0367142885214529,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",6.64845052771391,20,0.0164023974773609,0.0100355944655425,-0.00326736767510244,0.0360721626298243,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",6.88530638242127,20,0.0161107815778258,0.00985679278368376,-0.00320853227819437,0.035430095433846,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",7.12216223712863,20,0.0158191798678347,0.009678014579053,-0.00314972870710917,0.0347880884427786,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",7.359018091836,20,0.0155275928366823,0.00949926035630773,-0.00309095746168089,0.0341461431350454,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",7.59587394654336,20,0.0152360209736631,0.0093205306040213,-0.00303221901021865,0.0335042609575448,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",7.83272980125072,20,0.0149444647680718,0.00914182579433158,-0.00297351378881811,0.0328624433249617,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",8.06958565595808,20,0.014652924709203,0.00896314638258947,-0.00291484220067235,0.0322206916190784,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",8.30644151066545,20,0.0143614012863513,0.00878449280700684,-0.00285620461538208,0.0315790071880847,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",8.54329736537281,20,0.0140698949888114,0.00860586548830441,-0.00279760136826522,0.0309373913458881,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",8.78015322008017,20,0.0137784063058779,0.008427264829359,-0.00273903275966574,0.0302958453714215,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",9.01700907478754,20,0.0134869357268453,0.00824869121485069,-0.00268049905426201,0.0296543705079527,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",9.2538649294949,20,0.0131954837410084,0.0080701450109096,-0.0026220004803744,0.0290129679623912,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",9.49072078420226,20,0.0129040508376617,0.00789162656476227,-0.00256353722927234,0.0283716389045958,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",9.72757663890962,20,0.0126126375060999,0.00771313620437786,-0.00250510945448073,0.0277303844666805,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",9.96443249361699,20,0.0123212442356175,0.00753467423811395,-0.00244671727108584,0.0270892057423209,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",10.2012883483244,20,0.0120298715155092,0.00735624095436212,-0.00238836075504053,0.026448103786059,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",10.4381442030317,20,0.0117385198350697,0.00717783662119324,-0.00233003994246905,0.0258070796126084,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",10.6750000577391,20,0.0114471896835935,0.0069994614860024,-0.0022717548289712,0.0251661341961582,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",10.9118559124464,20,0.0111558815503753,0.0068211157751537,-0.002213505368926,0.0245252684696765,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",11.1487117671538,20,0.0108645959247096,0.00664279969362474,-0.00215529147479489,0.0238844833242141,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",11.3855676218612,20,0.0105733332958912,0.00646451342465082,-0.00209711301642444,0.0232437796082068,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",11.6224234765685,20,0.0102820941532145,0.00628625712936897,-0.00203896982034864,0.0226031581267777,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",11.8592793312759,20,0.00999087898597439,0.00610803094646175,-0.00198086166909065,0.0219626196410394,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",12.0961351859833,20,0.00969968828346529,0.00592983499180082,-0.00192278830046432,0.0213221648673949,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",12.3329910406906,20,0.00940852253498189,0.00575166935809034,-0.00186474940687517,0.020681794476839,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",12.569846895398,20,0.0091173822298188,0.00557353411451018,-0.00180674463462116,0.0200415090942587,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",12.8067027501053,20,0.00882626785727065,0.00539542930635902,-0.00174877358319303,0.0194013092977343,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",13.0435586048127,20,0.00853517990663205,0.00521735495469719,-0.00169083580457443,0.0187611956178385,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",13.2804144595201,20,0.00824411886719763,0.0050393110559895,-0.00163293080254178,0.018121168536937,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",13.5172703142274,20,0.00795308522826202,0.00486129758174789,-0.00157505803196385,0.0174812284884879,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",13.7541261689348,20,0.00766207947911981,0.00468331447817402,-0.00151721689810127,0.0168413758563409,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",13.9909820236422,20,0.00737110210906566,0.00450536166580175,-0.00145940675590577,0.0162016109740371,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"<1",14.2278378783495,20,0.00708015360739417,0.00432743903913959,-0.00140162690931942,0.0155619341241078,TRUE,1.74566449581994,69.1278536120507,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
