"baseline","country","variable","records","missing_before","missing_after","surveys","surveys_with_missing","surveys_affected","survey_years_affected","country_name"
"previous_primary","MWI","male_pct",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","multiple_birth_pct",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","mean_birth_order",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","mean_maternal_age_birth",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","mean_maternal_education_years",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","mean_wealth_quintile",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","urban_pct",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","dtp3_pct",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","measles_pct",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","facility_delivery_pct",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","exclusive_breastfeeding_pct",327211,42835,42835,4,1,"MW4EFL","2004","Malawi"
"previous_primary","MWI","short_birth_interval_pct",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","improved_water_pct",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","improved_sanitation_pct",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","electricity_pct",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","log_hiv_incidence",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","log_gdp_pc",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","log_health_expenditure_pc",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","political_stability",327211,0,0,4,0,"","","Malawi"
"previous_primary","MWI","hib3_pct",327211,12317,0,4,0,"","","Malawi"
"previous_primary","MWI","pcv3_pct",327211,183026,23225,4,1,"MW7AFL","2015","Malawi"
"previous_primary","MWI","rotavirus_pct",327211,183026,0,4,0,"","","Malawi"
"previous_primary","MWI","any_vaccine",327211,183026,23225,4,1,"MW7AFL","2015","Malawi"
"previous_primary","MWI","any_required",327211,183026,66060,4,2,"MW4EFL; MW7AFL","2004; 2015","Malawi"
"eligible_MAP","NAM","male_pct",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","multiple_birth_pct",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","mean_birth_order",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","mean_maternal_age_birth",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","mean_maternal_education_years",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","mean_wealth_quintile",51779,1266,1266,3,1,"NM41FL","2000","Namibia"
"eligible_MAP","NAM","urban_pct",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","dtp3_pct",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","measles_pct",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","facility_delivery_pct",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","exclusive_breastfeeding_pct",51779,1266,1266,3,1,"NM41FL","2000","Namibia"
"eligible_MAP","NAM","short_birth_interval_pct",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","improved_water_pct",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","improved_sanitation_pct",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","electricity_pct",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","log_hiv_incidence",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","log_gdp_pc",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","log_health_expenditure_pc",51779,0,0,3,0,"","","Namibia"
"eligible_MAP","NAM","political_stability",51779,136,136,3,1,"NM51FL","2006","Namibia"
"eligible_MAP","NAM","hib3_pct",51779,35165,5242,3,1,"NM61FL","2013","Namibia"
"eligible_MAP","NAM","pcv3_pct",51779,51779,0,3,0,"","","Namibia"
"eligible_MAP","NAM","rotavirus_pct",51779,51779,0,3,0,"","","Namibia"
"eligible_MAP","NAM","any_vaccine",51779,51779,5242,3,1,"NM61FL","2013","Namibia"
"eligible_MAP","NAM","any_required",51779,51779,6644,3,3,"NM41FL; NM51FL; NM61FL","2000; 2006; 2013","Namibia"
"previous_primary","NAM","male_pct",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","multiple_birth_pct",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","mean_birth_order",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","mean_maternal_age_birth",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","mean_maternal_education_years",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","mean_wealth_quintile",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","urban_pct",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","dtp3_pct",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","measles_pct",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","facility_delivery_pct",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","exclusive_breastfeeding_pct",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","short_birth_interval_pct",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","improved_water_pct",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","improved_sanitation_pct",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","electricity_pct",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","log_hiv_incidence",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","log_gdp_pc",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","log_health_expenditure_pc",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","political_stability",50347,0,0,2,0,"","","Namibia"
"previous_primary","NAM","hib3_pct",50347,33743,5240,2,1,"NM61FL","2013","Namibia"
"previous_primary","NAM","pcv3_pct",50347,50347,0,2,0,"","","Namibia"
"previous_primary","NAM","rotavirus_pct",50347,50347,0,2,0,"","","Namibia"
"previous_primary","NAM","any_vaccine",50347,50347,5240,2,1,"NM61FL","2013","Namibia"
"previous_primary","NAM","any_required",50347,50347,5240,2,1,"NM61FL","2013","Namibia"
"previous_primary","NER","male_pct",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","multiple_birth_pct",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","mean_birth_order",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","mean_maternal_age_birth",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","mean_maternal_education_years",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","mean_wealth_quintile",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","urban_pct",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","dtp3_pct",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","measles_pct",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","facility_delivery_pct",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","exclusive_breastfeeding_pct",116160,43179,43179,2,1,"NI51FL","2006","Niger"
"previous_primary","NER","short_birth_interval_pct",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","improved_water_pct",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","improved_sanitation_pct",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","electricity_pct",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","log_hiv_incidence",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","log_gdp_pc",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","log_health_expenditure_pc",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","political_stability",116160,0,0,2,0,"","","Niger"
"previous_primary","NER","hib3_pct",116160,69652,16796,2,1,"NI61FL","2012","Niger"
"previous_primary","NER","pcv3_pct",116160,116160,0,2,0,"","","Niger"
"previous_primary","NER","rotavirus_pct",116160,116160,0,2,0,"","","Niger"
"previous_primary","NER","any_vaccine",116160,116160,16796,2,1,"NI61FL","2012","Niger"
"previous_primary","NER","any_required",116160,116160,59975,2,2,"NI51FL; NI61FL","2006; 2012","Niger"
"eligible_MAP","NER","male_pct",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","multiple_birth_pct",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","mean_birth_order",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","mean_maternal_age_birth",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","mean_maternal_education_years",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","mean_wealth_quintile",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","urban_pct",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","dtp3_pct",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","measles_pct",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","facility_delivery_pct",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","exclusive_breastfeeding_pct",125273,52153,52153,2,1,"NI51FL","2006","Niger"
"eligible_MAP","NER","short_birth_interval_pct",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","improved_water_pct",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","improved_sanitation_pct",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","electricity_pct",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","log_hiv_incidence",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","log_gdp_pc",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","log_health_expenditure_pc",125273,0,0,2,0,"","","Niger"
"eligible_MAP","NER","political_stability",125273,8965,8965,2,1,"NI51FL","2006","Niger"
"eligible_MAP","NER","hib3_pct",125273,78678,16827,2,1,"NI61FL","2012","Niger"
"eligible_MAP","NER","pcv3_pct",125273,125273,0,2,0,"","","Niger"
"eligible_MAP","NER","rotavirus_pct",125273,125273,0,2,0,"","","Niger"
"eligible_MAP","NER","any_vaccine",125273,125273,16827,2,1,"NI61FL","2012","Niger"
"eligible_MAP","NER","any_required",125273,125273,68980,2,2,"NI51FL; NI61FL","2006; 2012","Niger"
"previous_primary","NGA","male_pct",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","multiple_birth_pct",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","mean_birth_order",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","mean_maternal_age_birth",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","mean_maternal_education_years",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","mean_wealth_quintile",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","urban_pct",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","dtp3_pct",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","measles_pct",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","facility_delivery_pct",737012,31888,31888,6,1,"NG61FL","2010","Nigeria"
"previous_primary","NGA","exclusive_breastfeeding_pct",737012,45682,45682,6,2,"NG4BFL; NG61FL","2003; 2010","Nigeria"
"previous_primary","NGA","short_birth_interval_pct",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","improved_water_pct",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","improved_sanitation_pct",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","electricity_pct",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","log_hiv_incidence",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","log_gdp_pc",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","log_health_expenditure_pc",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","political_stability",737012,0,0,6,0,"","","Nigeria"
"previous_primary","NGA","hib3_pct",737012,350683,0,6,0,"","","Nigeria"
"previous_primary","NGA","pcv3_pct",737012,433958,0,6,0,"","","Nigeria"
"previous_primary","NGA","rotavirus_pct",737012,685180,0,6,0,"","","Nigeria"
"previous_primary","NGA","any_vaccine",737012,685180,0,6,0,"","","Nigeria"
"previous_primary","NGA","any_required",737012,685180,45682,6,2,"NG4BFL; NG61FL","2003; 2010","Nigeria"
"eligible_MAP","NGA","male_pct",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","multiple_birth_pct",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","mean_birth_order",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","mean_maternal_age_birth",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","mean_maternal_education_years",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","mean_wealth_quintile",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","urban_pct",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","dtp3_pct",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","measles_pct",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","facility_delivery_pct",745350,32266,32266,6,1,"NG61FL","2010","Nigeria"
"eligible_MAP","NGA","exclusive_breastfeeding_pct",745350,53263,53263,6,2,"NG4BFL; NG61FL","2003; 2010","Nigeria"
"eligible_MAP","NGA","short_birth_interval_pct",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","improved_water_pct",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","improved_sanitation_pct",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","electricity_pct",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","log_hiv_incidence",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","log_gdp_pc",745350,0,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","log_health_expenditure_pc",745350,575,575,6,1,"NG8BFL","2024","Nigeria"
"eligible_MAP","NGA","political_stability",745350,7191,7191,6,1,"NG4BFL","2003","Nigeria"
"eligible_MAP","NGA","hib3_pct",745350,358433,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","pcv3_pct",745350,441721,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","rotavirus_pct",745350,692943,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","any_vaccine",745350,692943,0,6,0,"","","Nigeria"
"eligible_MAP","NGA","any_required",745350,693518,53838,6,3,"NG4BFL; NG61FL; NG8BFL","2003; 2010; 2024","Nigeria"
"eligible_MAP","RWA","male_pct",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","multiple_birth_pct",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","mean_birth_order",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","mean_maternal_age_birth",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","mean_maternal_education_years",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","mean_wealth_quintile",225035,2196,2196,6,1,"RW41FL","2000","Rwanda"
"eligible_MAP","RWA","urban_pct",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","dtp3_pct",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","measles_pct",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","facility_delivery_pct",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","exclusive_breastfeeding_pct",225035,79081,79081,6,3,"RW41FL; RW53FL; RW5AFL","2000; 2005; 2008","Rwanda"
"eligible_MAP","RWA","short_birth_interval_pct",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","improved_water_pct",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","improved_sanitation_pct",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","electricity_pct",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","log_hiv_incidence",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","log_gdp_pc",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","log_health_expenditure_pc",225035,0,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","political_stability",225035,9628,9628,6,1,"RW53FL","2005","Rwanda"
"eligible_MAP","RWA","hib3_pct",225035,18377,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","pcv3_pct",225035,128401,11878,6,1,"RW61FL","2010","Rwanda"
"eligible_MAP","RWA","rotavirus_pct",225035,152239,0,6,0,"","","Rwanda"
"eligible_MAP","RWA","any_vaccine",225035,152239,11878,6,1,"RW61FL","2010","Rwanda"
"eligible_MAP","RWA","any_required",225035,152239,90959,6,4,"RW41FL; RW53FL; RW5AFL; RW61FL","2000; 2005; 2008; 2010","Rwanda"
"previous_primary","RWA","male_pct",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","multiple_birth_pct",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","mean_birth_order",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","mean_maternal_age_birth",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","mean_maternal_education_years",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","mean_wealth_quintile",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","urban_pct",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","dtp3_pct",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","measles_pct",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","facility_delivery_pct",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","exclusive_breastfeeding_pct",213131,67217,67217,5,2,"RW53FL; RW5AFL","2005; 2008","Rwanda"
"previous_primary","RWA","short_birth_interval_pct",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","improved_water_pct",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","improved_sanitation_pct",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","electricity_pct",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","log_hiv_incidence",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","log_gdp_pc",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","log_health_expenditure_pc",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","political_stability",213131,0,0,5,0,"","","Rwanda"
"previous_primary","RWA","hib3_pct",213131,6551,0,5,0,"","","Rwanda"
"previous_primary","RWA","pcv3_pct",213131,116537,11878,5,1,"RW61FL","2010","Rwanda"
"previous_primary","RWA","rotavirus_pct",213131,140356,0,5,0,"","","Rwanda"
"previous_primary","RWA","any_vaccine",213131,140356,11878,5,1,"RW61FL","2010","Rwanda"
"previous_primary","RWA","any_required",213131,140356,79095,5,3,"RW53FL; RW5AFL; RW61FL","2005; 2008; 2010","Rwanda"
"previous_primary","SEN","male_pct",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","multiple_birth_pct",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","mean_birth_order",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","mean_maternal_age_birth",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","mean_maternal_education_years",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","mean_wealth_quintile",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","urban_pct",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","dtp3_pct",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","measles_pct",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","facility_delivery_pct",566917,87057,87057,11,1,"SN5AFL","2008","Senegal"
"previous_primary","SEN","exclusive_breastfeeding_pct",566917,133965,133965,11,2,"SN4AFL; SN5AFL","2005; 2008","Senegal"
"previous_primary","SEN","short_birth_interval_pct",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","improved_water_pct",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","improved_sanitation_pct",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","electricity_pct",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","log_hiv_incidence",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","log_gdp_pc",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","log_health_expenditure_pc",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","political_stability",566917,0,0,11,0,"","","Senegal"
"previous_primary","SEN","hib3_pct",566917,66683,0,11,0,"","","Senegal"
"previous_primary","SEN","pcv3_pct",566917,360181,44295,11,6,"SN6DFL; SN71FL; SN7AFL; SN7IFL; SN7ZFL; SN81FL","2012; 2014; 2015; 2016; 2017; 2018","Senegal"
"previous_primary","SEN","rotavirus_pct",566917,404694,44513,11,6,"SN71FL; SN7AFL; SN7IFL; SN7ZFL; SN81FL; SN8BFL","2014; 2015; 2016; 2017; 2018; 2019","Senegal"
"previous_primary","SEN","any_vaccine",566917,404694,88808,11,7,"SN6DFL; SN71FL; SN7AFL; SN7IFL; SN7ZFL; SN81FL; SN8BFL","2012; 2014; 2015; 2016; 2017; 2018; 2019","Senegal"
"previous_primary","SEN","any_required",566917,404694,222773,11,9,"SN4AFL; SN5AFL; SN6DFL; SN71FL; SN7AFL; SN7IFL; SN7ZFL; SN81FL; SN8BFL","2005; 2008; 2012; 2014; 2015; 2016; 2017; 2018; 2019","Senegal"
"eligible_MAP","SEN","male_pct",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","multiple_birth_pct",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","mean_birth_order",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","mean_maternal_age_birth",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","mean_maternal_education_years",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","mean_wealth_quintile",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","urban_pct",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","dtp3_pct",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","measles_pct",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","facility_delivery_pct",580279,87342,87342,11,1,"SN5AFL","2008","Senegal"
"eligible_MAP","SEN","exclusive_breastfeeding_pct",580279,147270,147270,11,2,"SN4AFL; SN5AFL","2005; 2008","Senegal"
"eligible_MAP","SEN","short_birth_interval_pct",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","improved_water_pct",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","improved_sanitation_pct",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","electricity_pct",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","log_hiv_incidence",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","log_gdp_pc",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","log_health_expenditure_pc",580279,0,0,11,0,"","","Senegal"
"eligible_MAP","SEN","political_stability",580279,13020,13020,11,1,"SN4AFL","2005","Senegal"
"eligible_MAP","SEN","hib3_pct",580279,79774,0,11,0,"","","Senegal"
"eligible_MAP","SEN","pcv3_pct",580279,373497,44304,11,6,"SN6DFL; SN71FL; SN7AFL; SN7IFL; SN7ZFL; SN81FL","2012; 2014; 2015; 2016; 2017; 2018","Senegal"
"eligible_MAP","SEN","rotavirus_pct",580279,418022,44525,11,6,"SN71FL; SN7AFL; SN7IFL; SN7ZFL; SN81FL; SN8BFL","2014; 2015; 2016; 2017; 2018; 2019","Senegal"
"eligible_MAP","SEN","any_vaccine",580279,418022,88829,11,7,"SN6DFL; SN71FL; SN7AFL; SN7IFL; SN7ZFL; SN81FL; SN8BFL","2012; 2014; 2015; 2016; 2017; 2018; 2019","Senegal"
"eligible_MAP","SEN","any_required",580279,418022,236099,11,9,"SN4AFL; SN5AFL; SN6DFL; SN71FL; SN7AFL; SN7IFL; SN7ZFL; SN81FL; SN8BFL","2005; 2008; 2012; 2014; 2015; 2016; 2017; 2018; 2019","Senegal"
"previous_primary","SLE","male_pct",156394,0,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","multiple_birth_pct",156394,0,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","mean_birth_order",156394,0,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","mean_maternal_age_birth",156394,0,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","mean_maternal_education_years",156394,0,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","mean_wealth_quintile",156394,0,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","urban_pct",156394,0,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","dtp3_pct",156394,0,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","measles_pct",156394,0,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","facility_delivery_pct",156394,7379,7379,3,1,"SL61FL","2013","Sierra Leone"
"previous_primary","SLE","exclusive_breastfeeding_pct",156394,0,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","short_birth_interval_pct",156394,7379,7379,3,1,"SL61FL","2013","Sierra Leone"
"previous_primary","SLE","improved_water_pct",156394,7379,7379,3,1,"SL61FL","2013","Sierra Leone"
"previous_primary","SLE","improved_sanitation_pct",156394,7379,7379,3,1,"SL61FL","2013","Sierra Leone"
"previous_primary","SLE","electricity_pct",156394,7379,7379,3,1,"SL61FL","2013","Sierra Leone"
"previous_primary","SLE","log_hiv_incidence",156394,0,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","log_gdp_pc",156394,0,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","log_health_expenditure_pc",156394,0,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","political_stability",156394,0,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","hib3_pct",156394,24743,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","pcv3_pct",156394,68173,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","rotavirus_pct",156394,99314,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","any_vaccine",156394,99314,0,3,0,"","","Sierra Leone"
"previous_primary","SLE","any_required",156394,99314,7379,3,1,"SL61FL","2013","Sierra Leone"
"eligible_MAP","SLE","male_pct",156500,0,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","multiple_birth_pct",156500,0,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","mean_birth_order",156500,0,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","mean_maternal_age_birth",156500,0,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","mean_maternal_education_years",156500,0,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","mean_wealth_quintile",156500,0,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","urban_pct",156500,0,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","dtp3_pct",156500,0,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","measles_pct",156500,0,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","facility_delivery_pct",156500,7383,7383,3,1,"SL61FL","2013","Sierra Leone"
"eligible_MAP","SLE","exclusive_breastfeeding_pct",156500,0,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","short_birth_interval_pct",156500,7383,7383,3,1,"SL61FL","2013","Sierra Leone"
"eligible_MAP","SLE","improved_water_pct",156500,7383,7383,3,1,"SL61FL","2013","Sierra Leone"
"eligible_MAP","SLE","improved_sanitation_pct",156500,7383,7383,3,1,"SL61FL","2013","Sierra Leone"
"eligible_MAP","SLE","electricity_pct",156500,7383,7383,3,1,"SL61FL","2013","Sierra Leone"
"eligible_MAP","SLE","log_hiv_incidence",156500,0,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","log_gdp_pc",156500,0,0,3,0,"","","Sierra Leone"
"eligible_MAP","SLE","log_health_expenditure_pc",156500,0,0,3,0,"","","Sierra Leone"
