"baseline","survey","country","survey_year","variable","records","missing_before","missing_after","resolved_records"
"eligible_MAP","BJ61FL","BEN","2012","log_gdp_pc",78171,0,0,0
"eligible_MAP","BJ61FL","BEN","2012","log_health_expenditure_pc",78171,0,0,0
"eligible_MAP","BJ61FL","BEN","2012","political_stability",78171,0,0,0
"eligible_MAP","BJ61FL","BEN","2012","hib3_pct",78171,0,0,0
"eligible_MAP","BJ61FL","BEN","2012","pcv3_pct",78171,70452,0,70452
"eligible_MAP","BJ61FL","BEN","2012","rotavirus_pct",78171,78171,0,78171
"eligible_MAP","BJ61FL","BEN","2012","any_vaccine",78171,78171,0,78171
"eligible_MAP","BJ61FL","BEN","2012","any_required",78171,78171,0,78171
"previous_primary","BJ71FL","BEN","2017","male_pct",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","multiple_birth_pct",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","mean_birth_order",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","mean_maternal_age_birth",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","mean_maternal_education_years",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","mean_wealth_quintile",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","urban_pct",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","dtp3_pct",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","measles_pct",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","facility_delivery_pct",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","exclusive_breastfeeding_pct",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","short_birth_interval_pct",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","improved_water_pct",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","improved_sanitation_pct",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","electricity_pct",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","log_hiv_incidence",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","log_gdp_pc",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","log_health_expenditure_pc",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","political_stability",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","hib3_pct",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","pcv3_pct",74813,0,0,0
"previous_primary","BJ71FL","BEN","2017","rotavirus_pct",74813,74813,0,74813
"previous_primary","BJ71FL","BEN","2017","any_vaccine",74813,74813,0,74813
"previous_primary","BJ71FL","BEN","2017","any_required",74813,74813,0,74813
"eligible_MAP","BJ71FL","BEN","2017","male_pct",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","multiple_birth_pct",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","mean_birth_order",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","mean_maternal_age_birth",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","mean_maternal_education_years",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","mean_wealth_quintile",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","urban_pct",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","dtp3_pct",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","measles_pct",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","facility_delivery_pct",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","exclusive_breastfeeding_pct",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","short_birth_interval_pct",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","improved_water_pct",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","improved_sanitation_pct",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","electricity_pct",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","log_hiv_incidence",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","log_gdp_pc",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","log_health_expenditure_pc",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","political_stability",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","hib3_pct",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","pcv3_pct",74813,0,0,0
"eligible_MAP","BJ71FL","BEN","2017","rotavirus_pct",74813,74813,0,74813
"eligible_MAP","BJ71FL","BEN","2017","any_vaccine",74813,74813,0,74813
"eligible_MAP","BJ71FL","BEN","2017","any_required",74813,74813,0,74813
"previous_primary","BF43FL","BFA","2003","male_pct",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","multiple_birth_pct",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","mean_birth_order",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","mean_maternal_age_birth",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","mean_maternal_education_years",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","mean_wealth_quintile",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","urban_pct",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","dtp3_pct",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","measles_pct",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","facility_delivery_pct",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","exclusive_breastfeeding_pct",27893,27893,27893,0
"previous_primary","BF43FL","BFA","2003","short_birth_interval_pct",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","improved_water_pct",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","improved_sanitation_pct",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","electricity_pct",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","log_hiv_incidence",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","log_gdp_pc",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","log_health_expenditure_pc",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","political_stability",27893,0,0,0
"previous_primary","BF43FL","BFA","2003","hib3_pct",27893,27893,0,27893
"previous_primary","BF43FL","BFA","2003","pcv3_pct",27893,27893,0,27893
"previous_primary","BF43FL","BFA","2003","rotavirus_pct",27893,27893,0,27893
"previous_primary","BF43FL","BFA","2003","any_vaccine",27893,27893,0,27893
"previous_primary","BF43FL","BFA","2003","any_required",27893,27893,27893,0
"eligible_MAP","BF43FL","BFA","2003","male_pct",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","multiple_birth_pct",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","mean_birth_order",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","mean_maternal_age_birth",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","mean_maternal_education_years",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","mean_wealth_quintile",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","urban_pct",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","dtp3_pct",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","measles_pct",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","facility_delivery_pct",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","exclusive_breastfeeding_pct",40778,40778,40778,0
"eligible_MAP","BF43FL","BFA","2003","short_birth_interval_pct",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","improved_water_pct",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","improved_sanitation_pct",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","electricity_pct",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","log_hiv_incidence",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","log_gdp_pc",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","log_health_expenditure_pc",40778,0,0,0
"eligible_MAP","BF43FL","BFA","2003","political_stability",40778,12885,12885,0
"eligible_MAP","BF43FL","BFA","2003","hib3_pct",40778,40778,0,40778
"eligible_MAP","BF43FL","BFA","2003","pcv3_pct",40778,40778,0,40778
"eligible_MAP","BF43FL","BFA","2003","rotavirus_pct",40778,40778,0,40778
"eligible_MAP","BF43FL","BFA","2003","any_vaccine",40778,40778,0,40778
"eligible_MAP","BF43FL","BFA","2003","any_required",40778,40778,40778,0
"previous_primary","BF62FL","BFA","2010","male_pct",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","multiple_birth_pct",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","mean_birth_order",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","mean_maternal_age_birth",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","mean_maternal_education_years",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","mean_wealth_quintile",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","urban_pct",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","dtp3_pct",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","measles_pct",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","facility_delivery_pct",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","exclusive_breastfeeding_pct",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","short_birth_interval_pct",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","improved_water_pct",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","improved_sanitation_pct",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","electricity_pct",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","log_hiv_incidence",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","log_gdp_pc",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","log_health_expenditure_pc",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","political_stability",84694,0,0,0
"previous_primary","BF62FL","BFA","2010","hib3_pct",84694,4713,0,4713
"previous_primary","BF62FL","BFA","2010","pcv3_pct",84694,84694,0,84694
"previous_primary","BF62FL","BFA","2010","rotavirus_pct",84694,84694,0,84694
"previous_primary","BF62FL","BFA","2010","any_vaccine",84694,84694,0,84694
"previous_primary","BF62FL","BFA","2010","any_required",84694,84694,0,84694
"eligible_MAP","BF62FL","BFA","2010","male_pct",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","multiple_birth_pct",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","mean_birth_order",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","mean_maternal_age_birth",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","mean_maternal_education_years",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","mean_wealth_quintile",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","urban_pct",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","dtp3_pct",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","measles_pct",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","facility_delivery_pct",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","exclusive_breastfeeding_pct",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","short_birth_interval_pct",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","improved_water_pct",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","improved_sanitation_pct",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","electricity_pct",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","log_hiv_incidence",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","log_gdp_pc",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","log_health_expenditure_pc",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","political_stability",84743,0,0,0
"eligible_MAP","BF62FL","BFA","2010","hib3_pct",84743,4715,0,4715
"eligible_MAP","BF62FL","BFA","2010","pcv3_pct",84743,84743,0,84743
"eligible_MAP","BF62FL","BFA","2010","rotavirus_pct",84743,84743,0,84743
"eligible_MAP","BF62FL","BFA","2010","any_vaccine",84743,84743,0,84743
"eligible_MAP","BF62FL","BFA","2010","any_required",84743,84743,0,84743
"previous_primary","BF81FL","BFA","2021","male_pct",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","multiple_birth_pct",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","mean_birth_order",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","mean_maternal_age_birth",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","mean_maternal_education_years",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","mean_wealth_quintile",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","urban_pct",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","dtp3_pct",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","measles_pct",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","facility_delivery_pct",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","exclusive_breastfeeding_pct",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","short_birth_interval_pct",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","improved_water_pct",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","improved_sanitation_pct",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","electricity_pct",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","log_hiv_incidence",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","log_gdp_pc",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","log_health_expenditure_pc",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","political_stability",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","hib3_pct",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","pcv3_pct",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","rotavirus_pct",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","any_vaccine",74127,0,0,0
"previous_primary","BF81FL","BFA","2021","any_required",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","male_pct",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","multiple_birth_pct",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","mean_birth_order",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","mean_maternal_age_birth",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","mean_maternal_education_years",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","mean_wealth_quintile",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","urban_pct",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","dtp3_pct",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","measles_pct",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","facility_delivery_pct",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","exclusive_breastfeeding_pct",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","short_birth_interval_pct",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","improved_water_pct",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","improved_sanitation_pct",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","electricity_pct",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","log_hiv_incidence",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","log_gdp_pc",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","log_health_expenditure_pc",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","political_stability",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","hib3_pct",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","pcv3_pct",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","rotavirus_pct",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","any_vaccine",74127,0,0,0
"eligible_MAP","BF81FL","BFA","2021","any_required",74127,0,0,0
"previous_primary","CI62FL","CIV","2012","male_pct",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","multiple_birth_pct",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","mean_birth_order",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","mean_maternal_age_birth",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","mean_maternal_education_years",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","mean_wealth_quintile",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","urban_pct",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","dtp3_pct",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","measles_pct",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","facility_delivery_pct",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","exclusive_breastfeeding_pct",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","short_birth_interval_pct",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","improved_water_pct",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","improved_sanitation_pct",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","electricity_pct",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","log_hiv_incidence",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","log_gdp_pc",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","log_health_expenditure_pc",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","political_stability",39760,0,0,0
"previous_primary","CI62FL","CIV","2012","hib3_pct",39760,16295,0,16295
"previous_primary","CI62FL","CIV","2012","pcv3_pct",39760,39760,0,39760
"previous_primary","CI62FL","CIV","2012","rotavirus_pct",39760,39760,0,39760
"previous_primary","CI62FL","CIV","2012","any_vaccine",39760,39760,0,39760
"previous_primary","CI62FL","CIV","2012","any_required",39760,39760,0,39760
"eligible_MAP","CI62FL","CIV","2012","male_pct",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","multiple_birth_pct",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","mean_birth_order",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","mean_maternal_age_birth",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","mean_maternal_education_years",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","mean_wealth_quintile",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","urban_pct",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","dtp3_pct",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","measles_pct",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","facility_delivery_pct",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","exclusive_breastfeeding_pct",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","short_birth_interval_pct",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","improved_water_pct",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","improved_sanitation_pct",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","electricity_pct",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","log_hiv_incidence",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","log_gdp_pc",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","log_health_expenditure_pc",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","political_stability",39785,0,0,0
"eligible_MAP","CI62FL","CIV","2012","hib3_pct",39785,16303,0,16303
"eligible_MAP","CI62FL","CIV","2012","pcv3_pct",39785,39785,0,39785
"eligible_MAP","CI62FL","CIV","2012","rotavirus_pct",39785,39785,0,39785
"eligible_MAP","CI62FL","CIV","2012","any_vaccine",39785,39785,0,39785
"eligible_MAP","CI62FL","CIV","2012","any_required",39785,39785,0,39785
"previous_primary","CI81FL","CIV","2021","male_pct",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","multiple_birth_pct",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","mean_birth_order",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","mean_maternal_age_birth",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","mean_maternal_education_years",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","mean_wealth_quintile",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","urban_pct",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","dtp3_pct",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","measles_pct",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","facility_delivery_pct",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","exclusive_breastfeeding_pct",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","short_birth_interval_pct",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","improved_water_pct",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","improved_sanitation_pct",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","electricity_pct",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","log_hiv_incidence",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","log_gdp_pc",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","log_health_expenditure_pc",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","political_stability",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","hib3_pct",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","pcv3_pct",61165,0,0,0
"previous_primary","CI81FL","CIV","2021","rotavirus_pct",61165,1924,0,1924
"previous_primary","CI81FL","CIV","2021","any_vaccine",61165,1924,0,1924
"previous_primary","CI81FL","CIV","2021","any_required",61165,1924,0,1924
"eligible_MAP","CI81FL","CIV","2021","male_pct",61165,0,0,0
"eligible_MAP","CI81FL","CIV","2021","multiple_birth_pct",61165,0,0,0
