"svkey","iso3","survey_year","band","month","age_months","person_months_w","person_months_n","deaths_w","deaths_n"
"BF81FL","BFA",2021,"12-23 months",9,21,849.660379,800,0,0
"ML8AFL","MLI",2023,"12-23 months",9,21,1318.053495,1278,0,0
"SN8SFL","SEN",2023,"12-23 months",9,21,867.404621,925,0,0
"NG8BFL","NGA",2024,"12-23 months",9,21,870.481212999998,641,0,0
"ML41FL","MLI",2001,"12-23 months",10,21,733.428249,665,0,0
"BF43FL","BFA",2003,"12-23 months",10,21,577.305517,517,0,0
"NG4BFL","NGA",2003,"12-23 months",10,21,174.324036,139,0,0
"CM44FL","CMR",2004,"12-23 months",10,21,190.2372,116,0,0
"TD41FL","TCD",2004,"12-23 months",10,21,118.46114,146,0.470363,1
"GN52FL","GIN",2005,"12-23 months",10,21,59.201599,66,0,0
"SN4AFL","SEN",2005,"12-23 months",10,21,957.231411,905,0,0
"BJ51FL","BEN",2006,"12-23 months",10,21,101.986393,95,0,0
"ML53FL","MLI",2006,"12-23 months",10,21,964.626716,991,0,0
"NI51FL","NER",2006,"12-23 months",10,21,662.762264,632,0,0
"NG53FL","NGA",2008,"12-23 months",10,21,785.362852000006,726,1.740592,2
"SN5AFL","SEN",2008,"12-23 months",10,21,897.013261,891,0,0
"BF62FL","BFA",2010,"12-23 months",10,21,938.872717,853,0.458421,1
"NG61FL","NGA",2010,"12-23 months",10,21,137.770018,99,0,0
"SN61FL","SEN",2010,"12-23 months",10,21,696.185556,754,0,0
"CM61FL","CMR",2011,"12-23 months",10,21,188.543255,126,0,0
"BJ61FL","BEN",2012,"12-23 months",10,21,151.153791,165,0,0
"GN62FL","GIN",2012,"12-23 months",10,21,97.073365,114,0,0
"ML6AFL","MLI",2012,"12-23 months",10,21,677.361629,665,0,0
"NI61FL","NER",2012,"12-23 months",10,21,1434.265172,1397,0,0
"SN6DFL","SEN",2012,"12-23 months",10,21,398.363303,439,0,0
"GM61FL","GMB",2013,"12-23 months",10,21,608.263684,587,0,0
"NG6AFL","NGA",2013,"12-23 months",10,21,1201.555464,1026,2.386684,2
"SN71FL","SEN",2014,"12-23 months",10,21,533.637386,533,0,0
"TD71FL","TCD",2014,"12-23 months",10,21,482.413136,575,0,0
"SN7AFL","SEN",2015,"12-23 months",10,21,551.723092,536,0,0
"SN7IFL","SEN",2016,"12-23 months",10,21,510.032154,549,0,0
"BJ71FL","BEN",2017,"12-23 months",10,21,138.926827,121,0,0
"SN7ZFL","SEN",2017,"12-23 months",10,21,962.230999,977,1.212542,2
"CM71FL","CMR",2018,"12-23 months",10,21,129.14361,87,0,0
"GN71FL","GIN",2018,"12-23 months",10,21,202.008735,251,0,0
"ML7AFL","MLI",2018,"12-23 months",10,21,670.667144,660,0,0
"NG7BFL","NGA",2018,"12-23 months",10,21,844.637451,693,1.124256,1
"SN81FL","SEN",2018,"12-23 months",10,21,467.301504,533,0,0
"GM81FL","GMB",2019,"12-23 months",10,21,659.046729,706,0.336793,1
"SN8BFL","SEN",2019,"12-23 months",10,21,440.235888,478,0,0
"MR71FL","MRT",2020,"12-23 months",10,21,985.36305,963,0,0
"BF81FL","BFA",2021,"12-23 months",10,21,1121.86583,1041,0.86322,1
"ML8AFL","MLI",2023,"12-23 months",10,21,1080.681442,1070,0,0
"SN8SFL","SEN",2023,"12-23 months",10,21,908.888059,928,1.166707,1
"NG8BFL","NGA",2024,"12-23 months",10,21,588.172564999999,412,0,0
"ML41FL","MLI",2001,"12-23 months",11,21,773.778778,699,0,0
"BF43FL","BFA",2003,"12-23 months",11,21,701.50638,581,0,0
"NG4BFL","NGA",2003,"12-23 months",11,21,141.917485,116,0,0
"CM44FL","CMR",2004,"12-23 months",11,21,168.8022,102,0,0
"TD41FL","TCD",2004,"12-23 months",11,21,238.818145,253,0,0
"GN52FL","GIN",2005,"12-23 months",11,21,87.706996,93,0,0
"SN4AFL","SEN",2005,"12-23 months",11,21,778.061902,797,0,0
"BJ51FL","BEN",2006,"12-23 months",11,21,126.060158,108,0,0
"ML53FL","MLI",2006,"12-23 months",11,21,1091.178226,1083,0,0
"NI51FL","NER",2006,"12-23 months",11,21,770.234081,739,0,0
"NG53FL","NGA",2008,"12-23 months",11,21,723.769415000004,657,0.969066,1
"SN5AFL","SEN",2008,"12-23 months",11,21,919.717246,954,0,0
"BF62FL","BFA",2010,"12-23 months",11,21,943.124834,868,0,0
"NG61FL","NGA",2010,"12-23 months",11,21,114.123195,83,0,0
"SN61FL","SEN",2010,"12-23 months",11,21,695.867715,730,0,0
"CM61FL","CMR",2011,"12-23 months",11,21,221.565766,144,0,0
"BJ61FL","BEN",2012,"12-23 months",11,21,41.499693,47,0,0
"GN62FL","GIN",2012,"12-23 months",11,21,112.711177,130,0,0
"ML6AFL","MLI",2012,"12-23 months",11,21,717.342512,698,0,0
"NI61FL","NER",2012,"12-23 months",11,21,1271.666635,1212,0,0
"SN6DFL","SEN",2012,"12-23 months",11,21,437.911898,471,0,0
"GM61FL","GMB",2013,"12-23 months",11,21,652.886378,625,0,0
"NG6AFL","NGA",2013,"12-23 months",11,21,1316.02061600001,1108,0,0
"SN71FL","SEN",2014,"12-23 months",11,21,513.779751,533,0.633747,2
"TD71FL","TCD",2014,"12-23 months",11,21,584.993083,644,0,0
"SN7AFL","SEN",2015,"12-23 months",11,21,475.813892,537,0,0
"SN7IFL","SEN",2016,"12-23 months",11,21,459.300878,459,0,0
"BJ71FL","BEN",2017,"12-23 months",11,21,117.074854,104,0,0
"SN7ZFL","SEN",2017,"12-23 months",11,21,813.582611,881,0,0
"CM71FL","CMR",2018,"12-23 months",11,21,142.734119,95,0,0
"GN71FL","GIN",2018,"12-23 months",11,21,218.999507,267,0,0
"ML7AFL","MLI",2018,"12-23 months",11,21,704.60544,672,1.246978,1
"NG7BFL","NGA",2018,"12-23 months",11,21,954.036837999999,800,0,0
"SN81FL","SEN",2018,"12-23 months",11,21,472.856407,465,0,0
"GM81FL","GMB",2019,"12-23 months",11,21,600.032386,634,0.919656,1
"SN8BFL","SEN",2019,"12-23 months",11,21,384.737216,399,0.474217,1
"MR71FL","MRT",2020,"12-23 months",11,21,857.148048,819,0,0
"BF81FL","BFA",2021,"12-23 months",11,21,751.287064,689,0,0
"ML8AFL","MLI",2023,"12-23 months",11,21,939.464261,969,0,0
"SN8SFL","SEN",2023,"12-23 months",11,21,726.159944,783,0,0
"NG8BFL","NGA",2024,"12-23 months",11,21,607.531440999999,454,0,0
"ML41FL","MLI",2001,"12-23 months",12,21,841.76569,791,0,0
"BF43FL","BFA",2003,"12-23 months",12,21,726.540539,655,0,0
"NG4BFL","NGA",2003,"12-23 months",12,21,216.148709,168,0,0
"CM44FL","CMR",2004,"12-23 months",12,21,225.6649,137,0,0
"TD41FL","TCD",2004,"12-23 months",12,21,183.181705,242,0,0
"GN52FL","GIN",2005,"12-23 months",12,21,111.792872,119,0,0
"SN4AFL","SEN",2005,"12-23 months",12,21,749.884726,768,0,0
"BJ51FL","BEN",2006,"12-23 months",12,21,100.822276,90,0,0
"ML53FL","MLI",2006,"12-23 months",12,21,1200.455297,1261,0,0
"NI51FL","NER",2006,"12-23 months",12,21,792.720125,716,1.80723,1
"NG53FL","NGA",2008,"12-23 months",12,21,755.251262000005,695,0,0
"SN5AFL","SEN",2008,"12-23 months",12,21,993.313746,986,0,0
"BF62FL","BFA",2010,"12-23 months",12,21,1069.814642,990,0,0
"NG61FL","NGA",2010,"12-23 months",12,21,117.364361,84,0,0
"SN61FL","SEN",2010,"12-23 months",12,21,725.503481,815,0,0
"CM61FL","CMR",2011,"12-23 months",12,21,186.971206,127,0,0
"BJ61FL","BEN",2012,"12-23 months",12,21,25.872914,32,0,0
"GN62FL","GIN",2012,"12-23 months",12,21,117.077831,131,0,0
"ML6AFL","MLI",2012,"12-23 months",12,21,868.656767,876,0,0
"NI61FL","NER",2012,"12-23 months",12,21,1388.987735,1365,0,0
"SN6DFL","SEN",2012,"12-23 months",12,21,442.613819,477,0,0
"GM61FL","GMB",2013,"12-23 months",12,21,644.852962,616,0,0
"NG6AFL","NGA",2013,"12-23 months",12,21,1209.787012,1035,0,0
"SN71FL","SEN",2014,"12-23 months",12,21,450.31842,475,0,0
"TD71FL","TCD",2014,"12-23 months",12,21,682.995258,773,0,0
"SN7AFL","SEN",2015,"12-23 months",12,21,459.185755,483,0,0
"SN7IFL","SEN",2016,"12-23 months",12,21,437.545737,480,0,0
"BJ71FL","BEN",2017,"12-23 months",12,21,114.619756,103,0,0
"SN7ZFL","SEN",2017,"12-23 months",12,21,837.04285,863,0,0
"CM71FL","CMR",2018,"12-23 months",12,21,203.879585,131,0,0
"GN71FL","GIN",2018,"12-23 months",12,21,256.81329,314,0,0
"ML7AFL","MLI",2018,"12-23 months",12,21,856.412497,811,0,0
"NG7BFL","NGA",2018,"12-23 months",12,21,1027.638881,863,5.359982,3
"SN81FL","SEN",2018,"12-23 months",12,21,427.384039,494,0.913351,1
"GM81FL","GMB",2019,"12-23 months",12,21,644.776655,665,0,0
"SN8BFL","SEN",2019,"12-23 months",12,21,390.864638,440,0,0
"MR71FL","MRT",2020,"12-23 months",12,21,762.748951,780,0,0
"BF81FL","BFA",2021,"12-23 months",12,21,864.016389,814,0,0
"ML8AFL","MLI",2023,"12-23 months",12,21,1207.737327,1137,1.389905,1
"SN8SFL","SEN",2023,"12-23 months",12,21,789.304956,859,0,0
"NG8BFL","NGA",2024,"12-23 months",12,21,775.612286999998,589,1.098006,1
"ML41FL","MLI",2001,"12-23 months",1,22,844.157504,793,0,0
"BF43FL","BFA",2003,"12-23 months",1,22,726.540539,655,0.626709,1
"NG4BFL","NGA",2003,"12-23 months",1,22,216.148709,168,0,0
"CM44FL","CMR",2004,"12-23 months",1,22,225.6649,137,0,0
"TD41FL","TCD",2004,"12-23 months",1,22,183.181705,242,0,0
"GN52FL","GIN",2005,"12-23 months",1,22,111.792872,119,0,0
"SN4AFL","SEN",2005,"12-23 months",1,22,749.884726,768,0,0
"BJ51FL","BEN",2006,"12-23 months",1,22,100.822276,90,0,0
"ML53FL","MLI",2006,"12-23 months",1,22,1200.455297,1261,0.366689,1
"NI51FL","NER",2006,"12-23 months",1,22,784.388981,705,0,0
"NG53FL","NGA",2008,"12-23 months",1,22,755.251262000005,695,0,0
"SN5AFL","SEN",2008,"12-23 months",1,22,982.069488,986,0.847893,1
"BF62FL","BFA",2010,"12-23 months",1,22,1069.814642,990,0,0
"NG61FL","NGA",2010,"12-23 months",1,22,117.364361,84,0,0
"SN61FL","SEN",2010,"12-23 months",1,22,729.351077,816,0,0
"CM61FL","CMR",2011,"12-23 months",1,22,186.971206,127,0,0
"BJ61FL","BEN",2012,"12-23 months",1,22,26.845818,33,0,0
"GN62FL","GIN",2012,"12-23 months",1,22,117.077831,131,0,0
"ML6AFL","MLI",2012,"12-23 months",1,22,895.528792,897,0,0
"NI61FL","NER",2012,"12-23 months",1,22,1388.987735,1365,0,0
"SN6DFL","SEN",2012,"12-23 months",1,22,441.813339,477,0.593872,1
"GM61FL","GMB",2013,"12-23 months",1,22,644.852962,616,0,0
"NG6AFL","NGA",2013,"12-23 months",1,22,1209.787012,1035,1.90355,2
"SN71FL","SEN",2014,"12-23 months",1,22,452.972132,475,1.551253,2
"TD71FL","TCD",2014,"12-23 months",1,22,688.645303,779,0,0
"SN7AFL","SEN",2015,"12-23 months",1,22,459.185755,483,0,0
"SN7IFL","SEN",2016,"12-23 months",1,22,437.545737,480,0,0
"BJ71FL","BEN",2017,"12-23 months",1,22,106.134738,97,0,0
"SN7ZFL","SEN",2017,"12-23 months",1,22,837.04285,863,0.699806,1
"CM71FL","CMR",2018,"12-23 months",1,22,203.879585,131,0,0
"GN71FL","GIN",2018,"12-23 months",1,22,256.81329,314,0,0
"ML7AFL","MLI",2018,"12-23 months",1,22,856.412497,811,0,0
"NG7BFL","NGA",2018,"12-23 months",1,22,1022.278899,860,4.132495,3
"SN81FL","SEN",2018,"12-23 months",1,22,426.470688,493,0,0
"GM81FL","GMB",2019,"12-23 months",1,22,638.034229,672,0.373391,1
"SN8BFL","SEN",2019,"12-23 months",1,22,390.864638,440,0,0
"MR71FL","MRT",2020,"12-23 months",1,22,760.407533,777,0,0
"BF81FL","BFA",2021,"12-23 months",1,22,864.016389,814,0,0
"ML8AFL","MLI",2023,"12-23 months",1,22,1218.932274,1152,0,0
"SN8SFL","SEN",2023,"12-23 months",1,22,789.304956,859,0,0
"NG8BFL","NGA",2024,"12-23 months",1,22,763.521603999999,577,0,0
"ML41FL","MLI",2001,"12-23 months",2,22,971.244553,876,0,0
"BF43FL","BFA",2003,"12-23 months",2,22,814.487042,743,1.251698,1
"NG4BFL","NGA",2003,"12-23 months",2,22,172.891924,146,0,0
"CM44FL","CMR",2004,"12-23 months",2,22,139.35842,85,0,0
"TD41FL","TCD",2004,"12-23 months",2,22,192.000811,259,0,0
"GN52FL","GIN",2005,"12-23 months",2,22,65.060028,70,0,0
"SN4AFL","SEN",2005,"12-23 months",2,22,638.480827,676,0,0
"BJ51FL","BEN",2006,"12-23 months",2,22,124.098457,117,0,0
"ML53FL","MLI",2006,"12-23 months",2,22,1192.994588,1135,1.047917,1
"NI51FL","NER",2006,"12-23 months",2,22,724.207249,657,0.849662,1
"NG53FL","NGA",2008,"12-23 months",2,22,891.389999000009,802,1.682436,1
"SN5AFL","SEN",2008,"12-23 months",2,22,919.267296,1041,0.698827,1
"BF62FL","BFA",2010,"12-23 months",2,22,1190.293387,1082,0,0
"NG61FL","NGA",2010,"12-23 months",2,22,126.52837,93,0,0
"SN61FL","SEN",2010,"12-23 months",2,22,695.01359,783,0,0
"CM61FL","CMR",2011,"12-23 months",2,22,153.952178,105,0,0
"BJ61FL","BEN",2012,"12-23 months",2,22,36.468365,45,0,0
"GN62FL","GIN",2012,"12-23 months",2,22,117.514668,144,0,0
"ML6AFL","MLI",2012,"12-23 months",2,22,961.072905,941,0,0
"NI61FL","NER",2012,"12-23 months",2,22,1186.324985,1127,0,0
"SN6DFL","SEN",2012,"12-23 months",2,22,371.107902,408,0,0
"GM61FL","GMB",2013,"12-23 months",2,22,508.523493,523,0,0
"NG6AFL","NGA",2013,"12-23 months",2,22,1086.139223,910,1.052639,1
"SN71FL","SEN",2014,"12-23 months",2,22,384.122282,441,0,0
"TD71FL","TCD",2014,"12-23 months",2,22,643.253746,763,0,0
"SN7AFL","SEN",2015,"12-23 months",2,22,401.171042,431,0,0
"SN7IFL","SEN",2016,"12-23 months",2,22,370.477835,426,0,0
"BJ71FL","BEN",2017,"12-23 months",2,22,116.400926,105,0,0
"SN7ZFL","SEN",2017,"12-23 months",2,22,767.613326,870,0,0
"CM71FL","CMR",2018,"12-23 months",2,22,182.128454,122,0,0
"GN71FL","GIN",2018,"12-23 months",2,22,241.910032,298,0,0
"ML7AFL","MLI",2018,"12-23 months",2,22,878.013077,832,0,0
"NG7BFL","NGA",2018,"12-23 months",2,22,1043.67055,844,4.243178,2
"SN81FL","SEN",2018,"12-23 months",2,22,435.070034,493,0,0
"GM81FL","GMB",2019,"12-23 months",2,22,581.287303,592,0.428973,1
"SN8BFL","SEN",2019,"12-23 months",2,22,384.494308,450,0,0
"MR71FL","MRT",2020,"12-23 months",2,22,746.883264,722,0,0
"BF81FL","BFA",2021,"12-23 months",2,22,1012.31309,926,0,0
"ML8AFL","MLI",2023,"12-23 months",2,22,1290.737547,1312,0,0
"SN8SFL","SEN",2023,"12-23 months",2,22,686.714355,733,0,0
"NG8BFL","NGA",2024,"12-23 months",2,22,950.197835999999,716,0.883401,1
"ML41FL","MLI",2001,"12-23 months",3,22,890.474543,846,0,0
"BF43FL","BFA",2003,"12-23 months",3,22,790.217111,717,4.148092,1
"NG4BFL","NGA",2003,"12-23 months",3,22,134.335389,111,0,0
"CM44FL","CMR",2004,"12-23 months",3,22,126.02076,78,0,0
"TD41FL","TCD",2004,"12-23 months",3,22,254.061027,275,0,0
"GN52FL","GIN",2005,"12-23 months",3,22,50.475015,52,0,0
"SN4AFL","SEN",2005,"12-23 months",3,22,604.587585,654,0,0
"BJ51FL","BEN",2006,"12-23 months",3,22,133.08507,119,0,0
"ML53FL","MLI",2006,"12-23 months",3,22,1253.246119,1257,1.113024,1
"NI51FL","NER",2006,"12-23 months",3,22,677.657102,636,0,0
"NG53FL","NGA",2008,"12-23 months",3,22,782.772038000006,740,0,0
"SN5AFL","SEN",2008,"12-23 months",3,22,814.400333,929,0.483577,1
"BF62FL","BFA",2010,"12-23 months",3,22,1195.878929,1102,1.144771,1
"NG61FL","NGA",2010,"12-23 months",3,22,83.75448,64,0,0
"SN61FL","SEN",2010,"12-23 months",3,22,678.46349,774,0,0
"CM61FL","CMR",2011,"12-23 months",3,22,139.919719,96,0,0
"BJ61FL","BEN",2012,"12-23 months",3,22,29.967635,36,0,0
"GN62FL","GIN",2012,"12-23 months",3,22,118.645865,129,0,0
"ML6AFL","MLI",2012,"12-23 months",3,22,929.900699,906,1.462642,1
"NI61FL","NER",2012,"12-23 months",3,22,1008.639527,984,0,0
"SN6DFL","SEN",2012,"12-23 months",3,22,366.230977,416,0,0
"GM61FL","GMB",2013,"12-23 months",3,22,496.304776,519,0,0
"NG6AFL","NGA",2013,"12-23 months",3,22,711.57795,614,4.467891,5
"SN71FL","SEN",2014,"12-23 months",3,22,374.047725,421,0.435627,1
"TD71FL","TCD",2014,"12-23 months",3,22,794.549968,931,0,0
"SN7AFL","SEN",2015,"12-23 months",3,22,399.547164,488,0,0
"SN7IFL","SEN",2016,"12-23 months",3,22,371.495672,420,0.5348,1
"BJ71FL","BEN",2017,"12-23 months",3,22,122.91771,113,0,0
"SN7ZFL","SEN",2017,"12-23 months",3,22,773.47383,901,0,0
"CM71FL","CMR",2018,"12-23 months",3,22,199.995652,137,0,0
"GN71FL","GIN",2018,"12-23 months",3,22,167.735874,202,0,0
"ML7AFL","MLI",2018,"12-23 months",3,22,905.06893,818,0,0
"NG7BFL","NGA",2018,"12-23 months",3,22,1083.803151,900,0.972984,1
"SN81FL","SEN",2018,"12-23 months",3,22,403.427706,436,0,0
"GM81FL","GMB",2019,"12-23 months",3,22,530.596775,592,1.744976,1
"SN8BFL","SEN",2019,"12-23 months",3,22,404.143112,457,0,0
"MR71FL","MRT",2020,"12-23 months",3,22,952.588969,903,0,0
"BF81FL","BFA",2021,"12-23 months",3,22,1047.659601,970,1.689089,1
"ML8AFL","MLI",2023,"12-23 months",3,22,1267.368028,1234,0,0
"SN8SFL","SEN",2023,"12-23 months",3,22,735.394676,820,0,0
"NG8BFL","NGA",2024,"12-23 months",3,22,949.544837999998,758,1.517125,2
"ML41FL","MLI",2001,"12-23 months",4,22,955.266592,953,0,0
"BF43FL","BFA",2003,"12-23 months",4,22,807.383694,724,0,0
"NG4BFL","NGA",2003,"12-23 months",4,22,132.017273,110,0,0
"CM44FL","CMR",2004,"12-23 months",4,22,110.8972,68,0,0
"TD41FL","TCD",2004,"12-23 months",4,22,279.595857,317,0,0
"GN52FL","GIN",2005,"12-23 months",4,22,199.674385,218,0,0
"SN4AFL","SEN",2005,"12-23 months",4,22,529.813367,583,0,0
"BJ51FL","BEN",2006,"12-23 months",4,22,122.958666,110,0,0
"ML53FL","MLI",2006,"12-23 months",4,22,1261.549881,1244,1.128849,1
"NI51FL","NER",2006,"12-23 months",4,22,577.283685,548,0,0
"NG53FL","NGA",2008,"12-23 months",4,22,970.953639000011,892,2.516675,2
"SN5AFL","SEN",2008,"12-23 months",4,22,703.498162,803,0.99801,1
"BF62FL","BFA",2010,"12-23 months",4,22,1061.909916,976,0.663941,1
"NG61FL","NGA",2010,"12-23 months",4,22,140.294323,110,0,0
"SN61FL","SEN",2010,"12-23 months",4,22,566.328146,667,0,0
"CM61FL","CMR",2011,"12-23 months",4,22,143.654334,98,0,0
"BJ61FL","BEN",2012,"12-23 months",4,22,39.543869,41,0,0
"GN62FL","GIN",2012,"12-23 months",4,22,125.821728,141,0,0
"ML6AFL","MLI",2012,"12-23 months",4,22,1043.5235,1039,0,0
"NI61FL","NER",2012,"12-23 months",4,22,874.813328,790,1.600932,1
"SN6DFL","SEN",2012,"12-23 months",4,22,352.158282,437,0,0
"GM61FL","GMB",2013,"12-23 months",4,22,528.390119,533,0,0
"NG6AFL","NGA",2013,"12-23 months",4,22,667.42444,545,1.106136,1
"SN71FL","SEN",2014,"12-23 months",4,22,348.590447,415,0.970012,1
"TD71FL","TCD",2014,"12-23 months",4,22,776.523926,927,0,0
"SN7AFL","SEN",2015,"12-23 months",4,22,398.315767,442,0,0
"SN7IFL","SEN",2016,"12-23 months",4,22,308.447096,413,0,0
"BJ71FL","BEN",2017,"12-23 months",4,22,131.457789,117,0,0
"SN7ZFL","SEN",2017,"12-23 months",4,22,647.129266,755,1.940465,3
"CM71FL","CMR",2018,"12-23 months",4,22,175.44861,122,0,0
"GN71FL","GIN",2018,"12-23 months",4,22,70.516008,85,0,0
"ML7AFL","MLI",2018,"12-23 months",4,22,868.076407,835,0,0
"NG7BFL","NGA",2018,"12-23 months",4,22,1254.412813,1011,1.163225,1
"SN81FL","SEN",2018,"12-23 months",4,22,356.569114,461,0,0
"GM81FL","GMB",2019,"12-23 months",4,22,545.448407,583,0,0
"SN8BFL","SEN",2019,"12-23 months",4,22,350.859422,423,0,0
"MR71FL","MRT",2020,"12-23 months",4,22,882.696853,876,0,0
"BF81FL","BFA",2021,"12-23 months",4,22,886.319254,841,0,0
"ML8AFL","MLI",2023,"12-23 months",4,22,1216.176318,1244,0,0
"SN8SFL","SEN",2023,"12-23 months",4,22,719.357884,877,0,0
"NG8BFL","NGA",2024,"12-23 months",4,22,1017.809508,811,1.151932,1
"ML41FL","MLI",2001,"12-23 months",5,22,821.448848,760,0,0
"BF43FL","BFA",2003,"12-23 months",5,22,756.304329,647,0,0
"NG4BFL","NGA",2003,"12-23 months",5,22,102.620192,80,0,0
"CM44FL","CMR",2004,"12-23 months",5,22,102.35286,63,0,0
"TD41FL","TCD",2004,"12-23 months",5,22,278.13066,305,0,0
"GN52FL","GIN",2005,"12-23 months",5,22,78.509684,86,0,0
"SN4AFL","SEN",2005,"12-23 months",5,22,536.780479,573,0,0
"BJ51FL","BEN",2006,"12-23 months",5,22,147.635853,131,0,0
"ML53FL","MLI",2006,"12-23 months",5,22,967.325755,944,0,0
"NI51FL","NER",2006,"12-23 months",5,22,668.321685,623,0,0
"NG53FL","NGA",2008,"12-23 months",5,22,692.521406000004,650,0,0
"SN5AFL","SEN",2008,"12-23 months",5,22,831.671488,906,0,0
"BF62FL","BFA",2010,"12-23 months",5,22,1006.923249,906,0,0
"NG61FL","NGA",2010,"12-23 months",5,22,143.830699,110,0,0
"SN61FL","SEN",2010,"12-23 months",5,22,523.07557,615,0,0
"CM61FL","CMR",2011,"12-23 months",5,22,186.194011,116,0,0
"BJ61FL","BEN",2012,"12-23 months",5,22,48.534567,55,0,0
"GN62FL","GIN",2012,"12-23 months",5,22,109.016258,130,0,0
"ML6AFL","MLI",2012,"12-23 months",5,22,843.37406,861,0,0
"NI61FL","NER",2012,"12-23 months",5,22,818.583551,775,0,0
"SN6DFL","SEN",2012,"12-23 months",5,22,408.932971,444,0,0
"GM61FL","GMB",2013,"12-23 months",5,22,435.851926,433,0,0
"NG6AFL","NGA",2013,"12-23 months",5,22,816.471967,689,1.632305,2
"SN71FL","SEN",2014,"12-23 months",5,22,348.797677,406,0,0
"TD71FL","TCD",2014,"12-23 months",5,22,908.06944,1041,0,0
"SN7AFL","SEN",2015,"12-23 months",5,22,364.003086,419,0,0
"SN7IFL","SEN",2016,"12-23 months",5,22,356.966885,398,0,0
"BJ71FL","BEN",2017,"12-23 months",5,22,108.963683,98,0,0
"SN7ZFL","SEN",2017,"12-23 months",5,22,789.854922,842,0.332471,1
"CM71FL","CMR",2018,"12-23 months",5,22,134.991375,93,0,0
"GN71FL","GIN",2018,"12-23 months",5,22,68.137385,83,0,0
"ML7AFL","MLI",2018,"12-23 months",5,22,855.858271,785,0,0
"NG7BFL","NGA",2018,"12-23 months",5,22,1143.232206,940,1.313399,1
"SN81FL","SEN",2018,"12-23 months",5,22,388.79347,436,1.135401,1
"GM81FL","GMB",2019,"12-23 months",5,22,424.782095,495,0,0
"SN8BFL","SEN",2019,"12-23 months",5,22,366.350254,396,0,0
"MR71FL","MRT",2020,"12-23 months",5,22,776.140712,743,0,0
"BF81FL","BFA",2021,"12-23 months",5,22,803.859645,752,0,0
"ML8AFL","MLI",2023,"12-23 months",5,22,1057.423531,1104,0,0
"SN8SFL","SEN",2023,"12-23 months",5,22,672.189753,719,0,0
"NG8BFL","NGA",2024,"12-23 months",5,22,931.229267999998,718,2.091735,1
"ML41FL","MLI",2001,"12-23 months",6,22,899.454939,871,0.234634,1
"BF43FL","BFA",2003,"12-23 months",6,22,773.100979,705,1.31574,1
"NG4BFL","NGA",2003,"12-23 months",6,22,108.480697,93,0,0
"CM44FL","CMR",2004,"12-23 months",6,22,65.73456,40,0,0
"TD41FL","TCD",2004,"12-23 months",6,22,338.728868,371,0,0
"GN52FL","GIN",2005,"12-23 months",6,22,54.046477,57,0,0
"SN4AFL","SEN",2005,"12-23 months",6,22,759.035613,787,0,0
"BJ51FL","BEN",2006,"12-23 months",6,22,136.621449,126,0,0
"ML53FL","MLI",2006,"12-23 months",6,22,982.513324,956,0,0
"NI51FL","NER",2006,"12-23 months",6,22,909.899843,836,0,0
"NG53FL","NGA",2008,"12-23 months",6,22,605.008876000002,546,0,0
"SN5AFL","SEN",2008,"12-23 months",6,22,913.070984,1026,0,0
"BF62FL","BFA",2010,"12-23 months",6,22,1223.112987,1152,0,0
"NG61FL","NGA",2010,"12-23 months",6,22,172.20131,129,0,0
"SN61FL","SEN",2010,"12-23 months",6,22,813.053606,943,0,0
"CM61FL","CMR",2011,"12-23 months",6,22,228.911333,147,1.936233,1
"BJ61FL","BEN",2012,"12-23 months",6,22,30.175352,38,0,0
"GN62FL","GIN",2012,"12-23 months",6,22,109.20247,128,0,0
"ML6AFL","MLI",2012,"12-23 months",6,22,854.492432000001,845,0,0
"NI61FL","NER",2012,"12-23 months",6,22,914.458812,853,0,0
"SN6DFL","SEN",2012,"12-23 months",6,22,583.026566,625,0,0
"GM61FL","GMB",2013,"12-23 months",6,22,594.336897,645,0,0
"NG6AFL","NGA",2013,"12-23 months",6,22,788.630679000001,648,1.103963,1
"SN71FL","SEN",2014,"12-23 months",6,22,549.712946,584,0,0
"TD71FL","TCD",2014,"12-23 months",6,22,951.310552,1053,0,0
"SN7AFL","SEN",2015,"12-23 months",6,22,549.06095,634,0.640723,1
"SN7IFL","SEN",2016,"12-23 months",6,22,558.303779,602,0,0
"BJ71FL","BEN",2017,"12-23 months",6,22,144.193543,121,0,0
"SN7ZFL","SEN",2017,"12-23 months",6,22,891.078134,947,0.452478,1
"CM71FL","CMR",2018,"12-23 months",6,22,197.577761,138,0,0
"GN71FL","GIN",2018,"12-23 months",6,22,77.944668,93,0,0
"ML7AFL","MLI",2018,"12-23 months",6,22,904.775466,858,0,0
"NG7BFL","NGA",2018,"12-23 months",6,22,1129.500568,972,0.415388,1
"SN81FL","SEN",2018,"12-23 months",6,22,509.790418,546,0.795,1
"GM81FL","GMB",2019,"12-23 months",6,22,469.7093,562,0,0
"SN8BFL","SEN",2019,"12-23 months",6,22,450.519291,488,0,0
"MR71FL","MRT",2020,"12-23 months",6,22,1065.733125,1029,0,0
