"svkey","iso3","survey_year","regkey","band","month","person_months_w","person_months_n","deaths_w","deaths_n"
"ML6AFL","MLI",2012,"bamako","<1 month",5,98.835991,139,2.954939,4
"ML7AFL","MLI",2018,"bamako","<1 month",5,121.962666,112,3.451362,3
"ML8AFL","MLI",2023,"bamako","<1 month",5,135.696788,116,3.105713,3
"GM61FL","GMB",2013,"banjul","<1 month",5,7.663017,38,0,0
"GM81FL","GMB",2019,"banjul","<1 month",5,4.001501,24,0,0
"TD71FL","TCD",2014,"barhelgazal","<1 month",5,20.494701,61,0.707279,2
"GM61FL","GMB",2013,"basse","<1 month",5,101.136729,108,1.832836,2
"GM81FL","GMB",2019,"basse","<1 month",5,76.240628,136,2.547931,4
"TD71FL","TCD",2014,"batha","<1 month",5,85.980707,73,0.858597,1
"GN52FL","GIN",2005,"boke","<1 month",5,35.278626,37,1.895311,2
"GN62FL","GIN",2012,"boke","<1 month",5,72.121933,75,1.344931,1
"GN71FL","GIN",2018,"boke","<1 month",5,96.842961,125,1.888759,3
"TD71FL","TCD",2014,"borkoutibesti","<1 month",5,7.617146,52,0,0
"BF43FL","BFA",2003,"boucledumouhoun","<1 month",5,70.089851,67,3.011805,2
"BF62FL","BFA",2010,"boucledumouhoun","<1 month",5,162.014187,119,3.20767,3
"BF81FL","BFA",2021,"boucledumouhoun","<1 month",5,103.124053,82,4.20085,3
"MR71FL","MRT",2020,"brakna","<1 month",5,83.712502,92,4.363508,4
"GM61FL","GMB",2013,"brikama","<1 month",5,191.487791,105,5.054206,2
"GM81FL","GMB",2019,"brikama","<1 month",5,248.865542,115,7.046454,3
"SN6DFL","SEN",2012,"center","<1 month",5,112.957745,133,5.341267,6
"SN71FL","SEN",2014,"center","<1 month",5,129.366538,151,1.045322,1
"SN7AFL","SEN",2015,"center","<1 month",5,131.041502,165,4.013279,5
"SN7IFL","SEN",2016,"center","<1 month",5,138.295125,162,1.612611,2
"SN81FL","SEN",2018,"center","<1 month",5,134.446709,148,5.195681,6
"SN8BFL","SEN",2019,"center","<1 month",5,161.091777,175,5.230058,5
"BF62FL","BFA",2010,"centre","<1 month",5,115.347944,83,2.084936,2
"BF81FL","BFA",2021,"centre","<1 month",5,191.020295,122,2.454999,2
"BF43FL","BFA",2003,"centreest","<1 month",5,87.7286609999999,65,1.853719,1
"BF62FL","BFA",2010,"centreest","<1 month",5,97.9522169999999,89,4.759151,5
"BF81FL","BFA",2021,"centreest","<1 month",5,140.592184,128,2.436891,3
"BF43FL","BFA",2003,"centrenord","<1 month",5,75.807285,69,2.688881,3
"BF62FL","BFA",2010,"centrenord","<1 month",5,85.092566,79,3.092028,2
"BF81FL","BFA",2021,"centrenord","<1 month",5,102.247777,84,1.99563,2
"BF43FL","BFA",2003,"centreouest","<1 month",5,63.869593,82,1.358846,2
"BF62FL","BFA",2010,"centreouest","<1 month",5,124.745369,138,1.743236,3
"BF81FL","BFA",2021,"centreouest","<1 month",5,85.118304,77,4.176968,3
"BF43FL","BFA",2003,"centresud","<1 month",5,60.444287,65,0,0
"BF62FL","BFA",2010,"centresud","<1 month",5,68.454218,93,1.595914,2
"BF81FL","BFA",2021,"centresud","<1 month",5,59.578454,89,0,0
"TD71FL","TCD",2014,"charibaguirmi","<1 month",5,52.711374,61,0.812879,1
"SN4AFL","SEN",2005,"dakar","<1 month",5,110.104199,42,2.704242,1
"SN5AFL","SEN",2008,"dakar","<1 month",5,132.255536,44,4.117609,1
"SN61FL","SEN",2010,"dakar","<1 month",5,141.212772,43,0,0
"SN7ZFL","SEN",2017,"dakar","<1 month",5,118.088113,42,0,0
"SN8SFL","SEN",2023,"dakar","<1 month",5,131.157546,42,9.208507,3
"NI51FL","NER",2006,"diffa","<1 month",5,12.215715,41,0.371596,1
"NI61FL","NER",2012,"diffa","<1 month",5,39.1705749999999,130,0,0
"SN4AFL","SEN",2005,"diourbel","<1 month",5,69.049224,67,6.283021,5
"SN5AFL","SEN",2008,"diourbel","<1 month",5,108.569789,81,1.717686,2
"SN61FL","SEN",2010,"diourbel","<1 month",5,75.935892,62,3.985216,4
"SN7ZFL","SEN",2017,"diourbel","<1 month",5,92.038805,64,0,0
"SN8SFL","SEN",2023,"diourbel","<1 month",5,59.679327,45,0,0
"NI51FL","NER",2006,"dosso","<1 month",5,120.038102,131,3.20868,4
"NI61FL","NER",2012,"dosso","<1 month",5,137.684757,154,1.859916,2
"MR71FL","MRT",2020,"easternbasinregion","<1 month",5,196.912235,124,3.706142,2
"BF43FL","BFA",2003,"est","<1 month",5,82.344556,77,5.840775,6
"BF62FL","BFA",2010,"est","<1 month",5,172.172484,146,3.088769,3
"BF81FL","BFA",2021,"est","<1 month",5,89.845893,71,0,0
"CM44FL","CMR",2004,"farnorth","<1 month",5,133.9698,82,1.57786,1
"CM61FL","CMR",2011,"farnorth","<1 month",5,184.244079,121,3.142967,2
"CM71FL","CMR",2018,"farnorth","<1 month",5,203.461528,138,10.94783,8
"SN4AFL","SEN",2005,"fatick","<1 month",5,33.831835,54,2.147344,4
"SN5AFL","SEN",2008,"fatick","<1 month",5,58.998769,68,2.396817,3
"SN61FL","SEN",2010,"fatick","<1 month",5,40.863534,55,1.034016,1
"SN7ZFL","SEN",2017,"fatick","<1 month",5,48.499123,72,1.217292,2
"SN8SFL","SEN",2023,"fatick","<1 month",5,51.795699,73,3.541608,5
"ML53FL","MLI",2006,"gao","<1 month",5,58.66308,95,1.9798,2
"ML7AFL","MLI",2018,"gao","<1 month",5,16.271179,43,0,0
"ML8AFL","MLI",2023,"gao","<1 month",5,29.458445,67,0.736011,2
"MR71FL","MRT",2020,"gorgol","<1 month",5,106.283941,112,5.285924,6
"TD71FL","TCD",2014,"guera","<1 month",5,98.7850299999999,91,0.968239,1
"MR71FL","MRT",2020,"guidimagha","<1 month",5,85.181916,113,4.019252,3
"TD71FL","TCD",2014,"hadjerlamis","<1 month",5,71.401973,55,0,0
"BF43FL","BFA",2003,"hautsbassins","<1 month",5,149.321121,94,0.624147,1
"BF62FL","BFA",2010,"hautsbassins","<1 month",5,160.743083,119,3.935638,3
"BF81FL","BFA",2021,"hautsbassins","<1 month",5,115.738123,123,0,0
"GM61FL","GMB",2013,"janjanbureh","<1 month",5,42.527682,61,0.464883,1
"GM81FL","GMB",2019,"janjanbureh","<1 month",5,30.222424,62,1.983092,5
"SN61FL","SEN",2010,"kaffrine","<1 month",5,41.350704,73,1.034099,2
"SN7ZFL","SEN",2017,"kaffrine","<1 month",5,40.532503,74,0.6148,1
"SN8SFL","SEN",2023,"kaffrine","<1 month",5,42.637861,80,0.553922,1
"TD71FL","TCD",2014,"kanem","<1 month",5,66.00852,83,0.643896,1
"GM61FL","GMB",2013,"kanifing","<1 month",5,67.752832,44,1.751364,1
"GM81FL","GMB",2019,"kanifing","<1 month",5,89.161815,56,1.459148,1
"SN4AFL","SEN",2005,"kaolack","<1 month",5,72.694155,76,3.228204,3
"SN5AFL","SEN",2008,"kaolack","<1 month",5,94.579877,221,2.736347,5
"SN61FL","SEN",2010,"kaolack","<1 month",5,65.439237,76,1.856935,2
"SN7ZFL","SEN",2017,"kaolack","<1 month",5,60.863462,59,1.167207,1
"SN8SFL","SEN",2023,"kaolack","<1 month",5,70.041701,64,0,0
"ML41FL","MLI",2001,"kayes","<1 month",5,130.280855,135,4.119408,5
"ML53FL","MLI",2006,"kayes","<1 month",5,164.018546,162,6.428511,8
"ML6AFL","MLI",2012,"kayes","<1 month",5,124.994817,148,5.453726,6
"ML7AFL","MLI",2018,"kayes","<1 month",5,152.758587,123,6.857923,5
"ML8AFL","MLI",2023,"kayes","<1 month",5,210.392969,218,10.697947,11
"SN61FL","SEN",2010,"kedougou","<1 month",5,9.583355,36,0,0
"SN7ZFL","SEN",2017,"kedougou","<1 month",5,12.675176,61,0.22384,1
"SN8SFL","SEN",2023,"kedougou","<1 month",5,13.64095,66,0.118194,1
"GM61FL","GMB",2013,"kerewan","<1 month",5,60.119135,82,0.964462,1
"GM81FL","GMB",2019,"kerewan","<1 month",5,66.693197,82,3.205588,4
"ML53FL","MLI",2006,"kidal","<1 month",5,8.944973,42,0,0
"ML7AFL","MLI",2018,"kidal","<1 month",5,0.341014,20,0,0
"ML8AFL","MLI",2023,"kidal","<1 month",5,0.36359,15,0,0
"SN4AFL","SEN",2005,"kolda","<1 month",5,57.382363,67,1.422995,2
"SN5AFL","SEN",2008,"kolda","<1 month",5,96.5448629999999,177,3.505922,5
"SN61FL","SEN",2010,"kolda","<1 month",5,53.651478,89,2.142592,3
"SN7ZFL","SEN",2017,"kolda","<1 month",5,59.069415,87,1.32612,2
"SN8SFL","SEN",2023,"kolda","<1 month",5,36.015774,56,3.036082,4
"ML41FL","MLI",2001,"koulikoro","<1 month",5,142.18745,147,9.030673,8
"ML53FL","MLI",2006,"koulikoro","<1 month",5,285.023308,206,11.618978,10
"ML6AFL","MLI",2012,"koulikoro","<1 month",5,184.616109,150,8.206321,8
"ML7AFL","MLI",2018,"koulikoro","<1 month",5,189.461781,135,3.009062,2
"ML8AFL","MLI",2023,"koulikoro","<1 month",5,309.670799,213,11.542343,7
"GM61FL","GMB",2013,"kuntaur","<1 month",5,40.741298,80,1.330308,3
"GM81FL","GMB",2019,"kuntaur","<1 month",5,41.012408,102,0.930483,2
"GN52FL","GIN",2005,"labe","<1 month",5,33.099992,36,0.65012,1
"GN62FL","GIN",2012,"labe","<1 month",5,61.928856,77,1.088405,1
"GN71FL","GIN",2018,"labe","<1 month",5,105.910059,111,0.827533,1
"TD71FL","TCD",2014,"lac","<1 month",5,67.240646,75,2.764082,3
"SN4AFL","SEN",2005,"louga","<1 month",5,41.232148,56,1.560119,2
"SN5AFL","SEN",2008,"louga","<1 month",5,52.442607,65,4.937745,5
"SN61FL","SEN",2010,"louga","<1 month",5,48.34695,53,1.341448,2
"SN7ZFL","SEN",2017,"louga","<1 month",5,54.95589,59,4.615762,5
"SN8SFL","SEN",2023,"louga","<1 month",5,42.913084,52,3.801571,4
"GM61FL","GMB",2013,"mansakonko","<1 month",5,25.361767,55,0,0
"GM81FL","GMB",2019,"mansakonko","<1 month",5,27.369383,64,1.21281,3
"NI51FL","NER",2006,"maradi","<1 month",5,176.041237,112,7.757691,5
"NI61FL","NER",2012,"maradi","<1 month",5,251.312144,225,7.112999,7
"SN4AFL","SEN",2005,"matam","<1 month",5,36.636899,78,0.959725,2
"SN5AFL","SEN",2008,"matam","<1 month",5,49.850908,79,2.464784,4
"SN61FL","SEN",2010,"matam","<1 month",5,31.272551,52,0.760138,1
"SN7ZFL","SEN",2017,"matam","<1 month",5,39.343638,77,1.664517,3
"SN8SFL","SEN",2023,"matam","<1 month",5,36.042177,70,0.545351,1
"ML41FL","MLI",2001,"mopti","<1 month",5,170.036267,160,12.555968,13
"ML53FL","MLI",2006,"mopti","<1 month",5,245.627891,252,11.577333,15
"ML6AFL","MLI",2012,"mopti","<1 month",5,125.391359,150,2.315105,3
"ML7AFL","MLI",2018,"mopti","<1 month",5,111.04972,76,6.071819,4
"ML8AFL","MLI",2023,"mopti","<1 month",5,124.60128,139,5.92446,6
"TD71FL","TCD",2014,"ndjamena","<1 month",5,116.920387,108,6.646112,7
"NI51FL","NER",2006,"niamey","<1 month",5,45.618401,67,2.009361,3
"NI61FL","NER",2012,"niamey","<1 month",5,68.455574,93,1.273623,2
"BF43FL","BFA",2003,"nord","<1 month",5,109.883402,79,4.629119,3
"BF62FL","BFA",2010,"nord","<1 month",5,118.653487,120,3.675929,4
"BF81FL","BFA",2021,"nord","<1 month",5,79.0102729999999,103,0.58734,1
"SN6DFL","SEN",2012,"north","<1 month",5,80.070302,89,5.431369,6
"SN71FL","SEN",2014,"north","<1 month",5,80.6916590000001,106,3.480604,6
"SN7AFL","SEN",2015,"north","<1 month",5,81.932083,94,1.042933,2
"SN7IFL","SEN",2016,"north","<1 month",5,73.6620180000001,92,0.520286,1
"SN81FL","SEN",2018,"north","<1 month",5,72.53337,98,3.202608,4
"SN8BFL","SEN",2019,"north","<1 month",5,87.5440849999999,106,1.866928,3
"MR71FL","MRT",2020,"northnouakchott","<1 month",5,84.73141,39,0,0
"NG4BFL","NGA",2003,"northwest","<1 month",5,167.994323,142,4.868077,3
"NG53FL","NGA",2008,"northwest","<1 month",5,807.716907000007,764,22.028853,20
"NG61FL","NGA",2010,"northwest","<1 month",5,89.726989,71,0,0
"NG6AFL","NGA",2013,"northwest","<1 month",5,871.009314000001,753,44.584056,41
"NG7BFL","NGA",2018,"northwest","<1 month",5,1174.828644,974,61.387963,49
"NG8BFL","NGA",2024,"northwest","<1 month",5,938.455560999998,740,37.523589,32
"TD71FL","TCD",2014,"ouaddai","<1 month",5,80.910261,68,3.267859,2
"BF43FL","BFA",2003,"ouagadougou","<1 month",5,61.134366,31,0,0
"BF43FL","BFA",2003,"plateaucentral","<1 month",5,57.614403,101,0.5806,3
"BF62FL","BFA",2010,"plateaucentral","<1 month",5,61.936751,90,3.807306,5
"BF81FL","BFA",2021,"plateaucentral","<1 month",5,62.350462,83,1.310531,2
"BF43FL","BFA",2003,"sahel","<1 month",5,71.144014,59,1.716561,3
"BF62FL","BFA",2010,"sahel","<1 month",5,116.244074,106,3.823937,4
"BF81FL","BFA",2021,"sahel","<1 month",5,33.239947,46,0.8158,1
"SN4AFL","SEN",2005,"saintlouis","<1 month",5,49.837244,60,0.781275,1
"SN5AFL","SEN",2008,"saintlouis","<1 month",5,40.825337,99,0.6216,1
"SN61FL","SEN",2010,"saintlouis","<1 month",5,53.790097,63,1.213522,2
"SN7ZFL","SEN",2017,"saintlouis","<1 month",5,47.291918,51,1.757118,2
"SN8SFL","SEN",2023,"saintlouis","<1 month",5,58.670682,53,0.855761,1
"SN61FL","SEN",2010,"sedhiou","<1 month",5,24.426914,56,0.614759,1
"SN7ZFL","SEN",2017,"sedhiou","<1 month",5,33.076679,78,1.345076,3
"SN8SFL","SEN",2023,"sedhiou","<1 month",5,26.321894,62,1.612706,4
"ML41FL","MLI",2001,"segou","<1 month",5,189.75299,170,1.796821,2
"ML53FL","MLI",2006,"segou","<1 month",5,242.829659,169,11.150034,7
"ML6AFL","MLI",2012,"segou","<1 month",5,188.258176,185,3.708528,4
"ML7AFL","MLI",2018,"segou","<1 month",5,157.480115,130,9.895013,9
"ML8AFL","MLI",2023,"segou","<1 month",5,225.973493,185,8.676344,8
"ML41FL","MLI",2001,"sikasso","<1 month",5,212.565358,192,13.276148,11
"ML53FL","MLI",2006,"sikasso","<1 month",5,285.288287000001,295,12.378725,14
"ML6AFL","MLI",2012,"sikasso","<1 month",5,267.336952,198,11.926491,9
"ML7AFL","MLI",2018,"sikasso","<1 month",5,208.43056,180,8.296802,7
"ML8AFL","MLI",2023,"sikasso","<1 month",5,225.378581,170,10.4361,7
"TD71FL","TCD",2014,"sila","<1 month",5,38.190389,81,1.523503,2
"SN6DFL","SEN",2012,"south","<1 month",5,92.982881,171,2.049189,4
"SN71FL","SEN",2014,"south","<1 month",5,90.792315,170,3.680271,6
"SN7AFL","SEN",2015,"south","<1 month",5,113.805097,211,3.481335,6
"SN7IFL","SEN",2016,"south","<1 month",5,84.1477539999999,181,6.879273,13
"SN81FL","SEN",2018,"south","<1 month",5,77.424049,165,2.624572,5
"SN8BFL","SEN",2019,"south","<1 month",5,78.6289,150,1.762258,3
"MR71FL","MRT",2020,"southnouakchott","<1 month",5,65.949802,30,0,0
"MR71FL","MRT",2020,"tagant","<1 month",5,25.600953,64,1.053644,2
"NI51FL","NER",2006,"tahoua","<1 month",5,155.433351,123,5.172415,2
"NI61FL","NER",2012,"tahoua","<1 month",5,243.281078,169,6.681055,5
"SN4AFL","SEN",2005,"tambacounda","<1 month",5,61.078322,80,4.042527,5
"SN5AFL","SEN",2008,"tambacounda","<1 month",5,24.781246,25,0,0
"SN61FL","SEN",2010,"tambacounda","<1 month",5,38.293243,67,0.884737,1
"SN7ZFL","SEN",2017,"tambacounda","<1 month",5,64.866688,91,3.778269,5
"SN8SFL","SEN",2023,"tambacounda","<1 month",5,43.63494,70,0,0
"SN4AFL","SEN",2005,"thies","<1 month",5,114.477423,94,4.347718,4
"SN5AFL","SEN",2008,"thies","<1 month",5,146.956938,61,1.617408,1
"SN61FL","SEN",2010,"thies","<1 month",5,75.382272,50,0,0
"SN7ZFL","SEN",2017,"thies","<1 month",5,115.200565,75,3.459094,2
"SN8SFL","SEN",2023,"thies","<1 month",5,111.876071,63,1.490383,1
"NI51FL","NER",2006,"tillaberi","<1 month",5,79.123609,82,0,0
"NI61FL","NER",2012,"tillaberi","<1 month",5,144.021403,137,7.383017,6
"MR71FL","MRT",2020,"tiriszemourandinchiri","<1 month",5,13.462578,36,0.307597,1
"ML53FL","MLI",2006,"tombouctou","<1 month",5,79.6978639999999,122,5.242979,7
"ML7AFL","MLI",2018,"tombouctou","<1 month",5,39.183814,99,1.711507,4
"ML8AFL","MLI",2023,"tombouctou","<1 month",5,15.55236,101,0,0
"MR71FL","MRT",2020,"trarza","<1 month",5,63.015266,76,2.155098,2
"TD71FL","TCD",2014,"wadifira","<1 month",5,32.123639,60,1.721622,4
"SN6DFL","SEN",2012,"west","<1 month",5,80.535248,46,3.189278,2
"SN71FL","SEN",2014,"west","<1 month",5,142.120015,61,0,0
"SN7AFL","SEN",2015,"west","<1 month",5,82.897158,45,0,0
"SN7IFL","SEN",2016,"west","<1 month",5,148.261913,70,0.636272,1
"SN81FL","SEN",2018,"west","<1 month",5,168.981299,68,10.045277,4
"SN8BFL","SEN",2019,"west","<1 month",5,78.709024,44,0,0
"MR71FL","MRT",2020,"westernbasinregion","<1 month",5,135.693612,118,12.819833,9
"MR71FL","MRT",2020,"westnouakchott","<1 month",5,22.114836,23,0,0
"SN4AFL","SEN",2005,"ziguinchor","<1 month",5,26.227046,45,1.258585,3
"SN5AFL","SEN",2008,"ziguinchor","<1 month",5,29.074665,36,0,0
"SN61FL","SEN",2010,"ziguinchor","<1 month",5,21.091939,35,1.677246,3
"SN7ZFL","SEN",2017,"ziguinchor","<1 month",5,31.87513,48,0.570394,1
"SN8SFL","SEN",2023,"ziguinchor","<1 month",5,30.080935,42,0.448793,1
"NI51FL","NER",2006,"zinder","<1 month",5,167.240155,92,0,0
"NI61FL","NER",2012,"zinder","<1 month",5,224.726674,158,4.918252,3
"TD41FL","TCD",2004,"zone1","<1 month",5,36.172536,98,1.078346,3
"TD41FL","TCD",2004,"zone2","<1 month",5,73.128153,57,3.763362,2
"TD41FL","TCD",2004,"zone3","<1 month",5,62.687226,61,2.093361,2
"TD41FL","TCD",2004,"zone4","<1 month",5,41.423242,37,2.365004,2
"TD41FL","TCD",2004,"zone5","<1 month",5,76.323795,59,0,0
"MR71FL","MRT",2020,"adrar","1-5 months",5,79.999779,217,0.419993,1
"NI51FL","NER",2006,"agadez","1-5 months",5,92.904254,310,0,0
"NI61FL","NER",2012,"agadez","1-5 months",5,88.253523,260,0,0
"BJ51FL","BEN",2006,"alibori","1-5 months",5,559.858873,499,2.421393,2
"BJ61FL","BEN",2012,"alibori","1-5 months",5,303.808532,342,1.086337,1
"BJ71FL","BEN",2017,"alibori","1-5 months",5,683.347895,605,3.640065,3
"MR71FL","MRT",2020,"assaba","1-5 months",5,383.192699,407,0,0
"ML41FL","MLI",2001,"bamako","1-5 months",5,527.506419,501,0,0
"ML53FL","MLI",2006,"bamako","1-5 months",5,624.720113,572,0,0
"ML6AFL","MLI",2012,"bamako","1-5 months",5,401.164222,564,2.637116,4
"ML7AFL","MLI",2018,"bamako","1-5 months",5,500.860263,455,0,0
"ML8AFL","MLI",2023,"bamako","1-5 months",5,665.640824,583,0,0
"GM61FL","GMB",2013,"banjul","1-5 months",5,51.287138,241,0,0
"GM81FL","GMB",2019,"banjul","1-5 months",5,27.047707,155,0,0
"TD71FL","TCD",2014,"barhelgazal","1-5 months",5,77.21127,249,0.157811,1
"GM61FL","GMB",2013,"basse","1-5 months",5,396.494079,403,0,0
"GM81FL","GMB",2019,"basse","1-5 months",5,341.617048,592,0,0
"TD71FL","TCD",2014,"batha","1-5 months",5,193.041622,199,0,0
"GN52FL","GIN",2005,"boke","1-5 months",5,222.006788,246,0,0
"GN62FL","GIN",2012,"boke","1-5 months",5,277.531208,286,0.873016,1
"GN71FL","GIN",2018,"boke","1-5 months",5,480.71118,661,1.344798,2
"TD71FL","TCD",2014,"borkoutibesti","1-5 months",5,24.472914,174,0.240601,1
"BF43FL","BFA",2003,"boucledumouhoun","1-5 months",5,320.532238,309,0,0
"BF62FL","BFA",2010,"boucledumouhoun","1-5 months",5,728.985237,539,2.603724,2
"BF81FL","BFA",2021,"boucledumouhoun","1-5 months",5,474.779296,397,0,0
"MR71FL","MRT",2020,"brakna","1-5 months",5,400.659674,449,0,0
"GM61FL","GMB",2013,"brikama","1-5 months",5,1200.079227,612,0,0
"GM81FL","GMB",2019,"brikama","1-5 months",5,1378.05245,610,0,0
"SN6DFL","SEN",2012,"center","1-5 months",5,765.906481,935,0,0
"SN71FL","SEN",2014,"center","1-5 months",5,738.175467,961,0,0
"SN7AFL","SEN",2015,"center","1-5 months",5,834.975172,958,1.199393,2
"SN7IFL","SEN",2016,"center","1-5 months",5,768.726951,909,2.114782,3
"SN81FL","SEN",2018,"center","1-5 months",5,875.053135,986,0.76838,1
"SN8BFL","SEN",2019,"center","1-5 months",5,789.804078000001,849,0,0
"BF62FL","BFA",2010,"centre","1-5 months",5,516.779761,352,0,0
"BF81FL","BFA",2021,"centre","1-5 months",5,653.999969,405,0,0
"BF43FL","BFA",2003,"centreest","1-5 months",5,379.740428,288,1.50249,2
"BF62FL","BFA",2010,"centreest","1-5 months",5,477.626171,464,1.761366,1
"BF81FL","BFA",2021,"centreest","1-5 months",5,503.170117,444,1.393627,1
"BF43FL","BFA",2003,"centrenord","1-5 months",5,352.401716,313,1.439118,2
"BF62FL","BFA",2010,"centrenord","1-5 months",5,420.593092,398,0.917062,1
"BF81FL","BFA",2021,"centrenord","1-5 months",5,473.47625,348,0,0
"BF43FL","BFA",2003,"centreouest","1-5 months",5,251.827097,371,0.78308,1
"BF62FL","BFA",2010,"centreouest","1-5 months",5,456.457452,495,1.513771,2
"BF81FL","BFA",2021,"centreouest","1-5 months",5,517.115735,425,0,0
"BF43FL","BFA",2003,"centresud","1-5 months",5,234.63338,268,1.059479,1
"BF62FL","BFA",2010,"centresud","1-5 months",5,255.155507,354,0,0
"BF81FL","BFA",2021,"centresud","1-5 months",5,197.36074,287,0,0
"TD71FL","TCD",2014,"charibaguirmi","1-5 months",5,221.621205,247,1.172686,1
"SN4AFL","SEN",2005,"dakar","1-5 months",5,784.15282,340,0.477146,2
"SN5AFL","SEN",2008,"dakar","1-5 months",5,1070.109275,350,0,0
"SN61FL","SEN",2010,"dakar","1-5 months",5,902.554482999999,318,0,0
"SN7ZFL","SEN",2017,"dakar","1-5 months",5,905.923723,313,2.384242,1
"SN8SFL","SEN",2023,"dakar","1-5 months",5,819.232958,272,0,0
"NI51FL","NER",2006,"diffa","1-5 months",5,108.130705,343,0.712923,2
"NI61FL","NER",2012,"diffa","1-5 months",5,229.608644,695,0.863733,3
"SN4AFL","SEN",2005,"diourbel","1-5 months",5,528.247097,478,3.286626,3
"SN5AFL","SEN",2008,"diourbel","1-5 months",5,519.047019,367,0,0
"SN61FL","SEN",2010,"diourbel","1-5 months",5,433.994162,327,2.465571,1
"SN7ZFL","SEN",2017,"diourbel","1-5 months",5,619.477378,431,4.769348,3
"SN8SFL","SEN",2023,"diourbel","1-5 months",5,450.336969,315,0,0
"NI51FL","NER",2006,"dosso","1-5 months",5,503.090463,525,3.789143,4
"NI61FL","NER",2012,"dosso","1-5 months",5,773.691091999999,823,0,0
"MR71FL","MRT",2020,"easternbasinregion","1-5 months",5,541.670978,342,0,0
"BF43FL","BFA",2003,"est","1-5 months",5,340.339071,287,1.78022,1
"BF62FL","BFA",2010,"est","1-5 months",5,681.555025,597,1.467535,1
"BF81FL","BFA",2021,"est","1-5 months",5,420.82842,326,0,0
"CM44FL","CMR",2004,"farnorth","1-5 months",5,883.993059999999,537,6.63896,4
"CM61FL","CMR",2011,"farnorth","1-5 months",5,1098.829723,714,6.089952,4
"CM71FL","CMR",2018,"farnorth","1-5 months",5,760.977688,512,4.383136,3
"SN4AFL","SEN",2005,"fatick","1-5 months",5,254.520863,379,0.704789,1
"SN5AFL","SEN",2008,"fatick","1-5 months",5,325.988029,398,0,0
"SN61FL","SEN",2010,"fatick","1-5 months",5,237.385651,329,0.819096,1
"SN7ZFL","SEN",2017,"fatick","1-5 months",5,208.961336,318,0,0
"SN8SFL","SEN",2023,"fatick","1-5 months",5,267.197697,358,0,0
"ML53FL","MLI",2006,"gao","1-5 months",5,265.197703,423,0,0
"ML7AFL","MLI",2018,"gao","1-5 months",5,101.825637,235,0,0
"ML8AFL","MLI",2023,"gao","1-5 months",5,177.122409,416,0,0
"MR71FL","MRT",2020,"gorgol","1-5 months",5,472.260742,501,0,0
"TD71FL","TCD",2014,"guera","1-5 months",5,391.9707,315,4.523039,1
"MR71FL","MRT",2020,"guidimagha","1-5 months",5,453.566267,644,1.9109,2
"TD71FL","TCD",2014,"hadjerlamis","1-5 months",5,493.535969,362,2.013074,1
"BF43FL","BFA",2003,"hautsbassins","1-5 months",5,582.366795,358,1.913817,1
"BF62FL","BFA",2010,"hautsbassins","1-5 months",5,706.129239999999,520,1.072082,1
"BF81FL","BFA",2021,"hautsbassins","1-5 months",5,440.558765,467,1.170496,1
