"iso3","country","year","series","pfpr_pct","exposure_source","status","ihme_under5_deaths","attributable_under5_deaths","counterfactual_under5_deaths","attributable_fraction","ihme_malaria_deaths","previous_map_gamma1_deaths","map_population_coverage","any_current_pfpr_outside_observed_support","any_zero_below_observed_support","temporal_transport_from_pre2016_fit"
"SOM","Somalia",2024,"map_matched",3.00562461766305,"MAP","estimated",77963.2725942302,3776.28256820175,74186.9900260284,0.0484366861798619,1200.23039386064,3830.32950678629,0.983183349547194,FALSE,TRUE,TRUE
"SSD","South Sudan",2024,"map_matched",23.1223019010464,"MAP","estimated",40850.8188016772,9862.75636202618,30988.062439651,0.241433504917195,4779.0227833698,9620.77790744836,0.998944588913762,FALSE,TRUE,TRUE
"STP","Sao Tome and Principe",2024,"map_matched",,"MAP","missing_MAP_no_estimate",150.390666476629,,,,2.34744035019355,,,,TRUE,TRUE
"SWZ","Swaziland",2024,"map_matched",2.08854269781645,"MAP","estimated",1332.35134395888,34.4007813096194,1297.95056264926,0.0258196019132631,0.481067001536171,33.8605252246948,0.0264825648638429,FALSE,TRUE,TRUE
"TCD","Chad",2024,"map_matched",15.0510808013007,"MAP","estimated",92505.5931263154,17507.0230140076,74998.5701123078,0.189253670208913,4884.19831764987,17480.2232312217,0.941951498070144,FALSE,TRUE,TRUE
"TGO","Togo",2024,"map_matched",20.9673047922131,"MAP","estimated",14559.6237615014,3447.18957747298,11112.4341840284,0.236763644029597,1863.65613692523,3415.61347458147,1,FALSE,TRUE,TRUE
"TZA","Tanzania",2024,"map_matched",8.82121978993696,"MAP","estimated",89484.4613544148,8899.26931975386,80585.1920346609,0.0994504429602269,9939.76533484766,8570.97450694477,0.982661834291151,FALSE,TRUE,TRUE
"UGA","Uganda",2024,"map_matched",21.8964090477387,"MAP","estimated",93423.0026856156,21665.1827554184,71757.8199301972,0.231904157783554,26093.0901265167,20998.7728833006,0.972005626882908,FALSE,TRUE,TRUE
"ZMB","Zambia",2024,"map_matched",14.2728881701827,"MAP","estimated",34784.1651348346,6365.30887185638,28418.8562629782,0.182994441498952,4717.79275413367,6296.72183593524,0.999994981989078,FALSE,TRUE,TRUE
"ZWE","Zimbabwe",2024,"map_matched",3.38446214555114,"MAP","estimated",24202.7039972532,1051.48977387968,23151.2142233736,0.0434451362954738,275.192339219123,1027.74926088376,0.993374399109765,FALSE,TRUE,TRUE
"AGO","Angola",2024,"snow_matched",20.3401829769949,"MAP","estimated",78496.5769564462,14389.1486249788,64107.4283314674,0.183309249688207,14651.9398492798,18389.5864924132,0.997135198338393,FALSE,TRUE,TRUE
"BDI","Burundi",2024,"snow_matched",23.4246685162394,"MAP","estimated",43783.7562317264,8652.58954116837,35131.166690558,0.19762099659459,14430.2985954673,10705.7766586955,0.903118502531811,FALSE,TRUE,TRUE
"BEN","Benin",2024,"snow_matched",36.4070797441475,"MAP","estimated",33993.4310312077,8810.34754731859,25183.0834838891,0.259177943504151,7361.29305522589,10124.5820740159,1,FALSE,TRUE,TRUE
"BFA","Burkina Faso",2024,"snow_matched",20.8912355688325,"MAP","estimated",54484.0205521836,9619.14468366177,44864.8758685218,0.176549832155811,10708.7756030255,11923.0869179234,1,FALSE,TRUE,TRUE
"BWA","Botswana",2024,"snow_matched",0.0785030798269115,"MAP","estimated",1172.25308563155,0.86615519977351,1171.38693043177,0.000738880716451152,0.695282142301979,1.1698511509753,0.500006041684288,FALSE,TRUE,TRUE
"CAF","Central African Republic",2024,"snow_matched",33.7356038277751,"MAP","estimated",30131.6302473718,6666.68659935228,23464.9436480196,0.22125210433756,3864.81190981826,7739.86356587316,1,FALSE,TRUE,TRUE
"CIV","Cote d'Ivoire",2024,"snow_matched",21.6015841554766,"MAP","estimated",76149.5103506282,12687.9942062207,63461.5161444075,0.166619511377016,12847.9944570404,15512.8993471262,0.999044906250652,FALSE,TRUE,TRUE
"CMR","Cameroon",2024,"snow_matched",25.1740174516115,"MAP","estimated",76158.9596642578,16204.7220413148,59954.237622943,0.212774992105359,16295.439261067,19927.350939731,0.994188327616715,FALSE,TRUE,TRUE
"COD","Democratic Republic of the Congo",2024,"snow_matched",36.0589155594133,"MAP","estimated",207594.492222304,51336.9221156871,156257.570106617,0.247294239679117,61774.2754897226,59071.6613859364,0.967916469947541,FALSE,TRUE,TRUE
"COG","Congo",2024,"snow_matched",23.0367800311056,"MAP","estimated",7790.75347139419,1434.02801541433,6356.72545597986,0.184067949355572,1414.45241393579,1774.85986619447,0.999607704919486,FALSE,TRUE,TRUE
"COM","Comoros",2024,"snow_matched",2.05693091322994,"MAP","estimated",991.364747730024,17.0512769866155,974.313470743408,0.0171998016125333,3.33028598949748,22.7904128598407,0.977875023773357,FALSE,TRUE,TRUE
"CPV","Cape Verde",2024,"snow_matched",,"MAP","missing_MAP_no_estimate",171.633171400474,,,,3.47634329775336e-24,,,,TRUE,TRUE
"DJI","Djibouti",2024,"snow_matched",4.3967566637446,"MAP","estimated",1619.05851447361,51.7049658747944,1567.35354859882,0.031935205190286,19.4005119570286,67.6052737007714,0.900244405140964,FALSE,TRUE,TRUE
"ERI","Eritrea",2024,"snow_matched",1.01244593723427,"MAP","estimated",11415.5571326635,150.542877183295,11265.0142554802,0.013187519052622,43.3765641194195,218.362677217217,0.941587510523092,FALSE,TRUE,TRUE
"ETH","Ethiopia",2024,"snow_matched",3.96841512486915,"MAP","estimated",191455.600459436,5966.25024959536,185489.35020984,0.031162578870914,8908.38144328392,7869.25780170302,0.827585277262,FALSE,TRUE,TRUE
"GAB","Gabon",2024,"snow_matched",18.3938632660677,"MAP","estimated",1762.17544190006,251.511947958618,1510.66349394144,0.142728097315569,264.514045573738,313.6754043581,0.999284909726468,FALSE,TRUE,TRUE
"GHA","Ghana",2024,"snow_matched",16.1544407206884,"MAP","estimated",39450.0929558237,5099.81665682994,34350.2762989938,0.129272614453424,6745.25942954957,6441.39209155456,0.999730304961018,FALSE,TRUE,TRUE
"GIN","Guinea",2024,"snow_matched",21.3998882059171,"MAP","estimated",41823.6813861269,7957.8781452584,33865.8032408685,0.190272063135458,7062.92867541533,9965.44612532933,0.996935005435981,FALSE,TRUE,TRUE
"GMB","The Gambia",2024,"snow_matched",7.44118125415429,"MAP","estimated",4149.15874769844,263.218318293172,3885.94042940527,0.0634389605939229,125.250703961608,347.202407323794,0.99989435444155,FALSE,TRUE,TRUE
"GNB","Guinea-Bissau",2024,"snow_matched",6.4586512545087,"MAP","estimated",5124.05416089457,314.830495708027,4809.22366518654,0.0614416799320214,243.753822660091,429.211971208823,0.996068689009789,FALSE,TRUE,TRUE
"GNQ","Equatorial Guinea",2024,"snow_matched",22.7935103595535,"MAP","estimated",2267.52069426983,386.12207278862,1881.39862148121,0.170283814284198,718.459783286752,469.629522414182,0.967788791016353,FALSE,TRUE,TRUE
"KEN","Kenya",2024,"snow_matched",4.56636270936913,"MAP","estimated",40835.6314958744,1592.05818732951,39243.5733085449,0.0389869858505887,2762.50881132626,2134.02691116835,0.822215895130027,FALSE,TRUE,TRUE
"LBR","Liberia",2024,"snow_matched",15.076632247439,"MAP","estimated",14929.2413209443,1941.09083630005,12988.1504846442,0.130019389101635,2689.78371276534,2459.58577139001,0.999979141849584,FALSE,TRUE,TRUE
"LSO","Lesotho",2024,"snow_matched",,"MAP","missing_MAP_no_estimate",2500.22260683638,,,,,,0,,TRUE,TRUE
"MDG","Madagascar",2024,"snow_matched",9.56229188686996,"MAP","estimated",56616.2699064944,5351.56169487666,51264.7082116177,0.0945233888370804,4898.31220543322,7188.30107010822,0.965066759112986,FALSE,TRUE,TRUE
"MLI","Mali",2024,"snow_matched",17.8255590399717,"MAP","estimated",87756.7145398564,14433.1409601858,73323.5735796706,0.164467653966589,12944.5842730324,18542.5466539217,0.97767054940682,FALSE,TRUE,TRUE
"MOZ","Mozambique",2024,"snow_matched",24.0344454120773,"MAP","estimated",75208.0645451155,13331.7224584953,61876.3420866202,0.177264533253583,10284.9934524545,16165.6115090219,0.999790945132115,FALSE,TRUE,TRUE
"MRT","Mauritania",2024,"snow_matched",2.77377496776398,"MAP","estimated",5487.39520476196,120.000089963716,5367.39511479825,0.0218683155642917,192.831907593039,159.224016466713,0.840119682930452,FALSE,TRUE,TRUE
"MWI","Malawi",2024,"snow_matched",19.1757235989892,"MAP","estimated",34215.8271722914,5539.39633435708,28676.4308379343,0.161895730489397,5556.77907078908,6973.68042027351,0.999764978481837,FALSE,TRUE,TRUE
"NAM","Namibia",2024,"snow_matched",0.94567686375632,"MAP","estimated",2453.1860336331,23.4657248143308,2429.72030881877,0.00956540779729561,11.0131110529254,32.2878392719497,0.611389973186959,FALSE,TRUE,TRUE
"NER","Niger",2024,"snow_matched",17.3368601964551,"MAP","estimated",137095.733919724,26635.6720854068,110460.061834317,0.194285200012155,20343.4978323923,34770.335062814,0.952363358910006,FALSE,TRUE,TRUE
"NGA","Nigeria",2024,"snow_matched",24.7045606738025,"MAP","estimated",733038.165705799,156537.837657324,576500.328048475,0.213546640517145,138110.850542117,194354.195983394,0.999968748812492,FALSE,TRUE,TRUE
"RWA","Rwanda",2024,"snow_matched",2.95274596542956,"MAP","estimated",19235.6005186113,612.513650942314,18623.0868676689,0.0318427101014954,2147.105688144,850.789430694682,0.814603360177058,FALSE,TRUE,TRUE
"SEN","Senegal",2024,"snow_matched",6.76968783303698,"MAP","estimated",23309.1314317423,1279.96871758278,22029.1627141595,0.0549127590331285,766.297572416344,1678.78977996224,0.99558981120801,FALSE,TRUE,TRUE
"SLE","Sierra Leone",2024,"snow_matched",30.8209909320081,"MAP","estimated",27722.5042039334,6150.86663461584,21571.6375693176,0.221872691924531,6200.18547588636,7250.2965830168,0.99816935916103,FALSE,TRUE,TRUE
"SOM","Somalia",2024,"snow_matched",3.00562461766305,"MAP","estimated",77963.2725942302,2740.17006231188,75223.1025319183,0.0351469348467893,1200.23039386064,3830.32950678629,0.983183349547194,FALSE,TRUE,TRUE
"SSD","South Sudan",2024,"snow_matched",23.1223019010464,"MAP","estimated",40850.8188016772,7814.30940732571,33036.5093943515,0.191288929733885,4779.0227833698,9620.77790744836,0.998944588913762,FALSE,TRUE,TRUE
"STP","Sao Tome and Principe",2024,"snow_matched",,"MAP","missing_MAP_no_estimate",150.390666476629,,,,2.34744035019355,,,,TRUE,TRUE
"SWZ","Swaziland",2024,"snow_matched",2.08854269781645,"MAP","estimated",1332.35134395888,24.6698029969839,1307.6815409619,0.0185159891261725,0.481067001536171,33.8605252246948,0.0264825648638429,FALSE,TRUE,TRUE
"TCD","Chad",2024,"snow_matched",15.0510808013007,"MAP","estimated",92505.5931263154,13300.1025418601,79205.4905844553,0.143776198739669,4884.19831764987,17480.2232312217,0.941951498070144,FALSE,TRUE,TRUE
"TGO","Togo",2024,"snow_matched",20.9673047922131,"MAP","estimated",14559.6237615014,2699.59484288301,11860.0289186184,0.185416524980631,1863.65613692523,3415.61347458147,1,FALSE,TRUE,TRUE
"TZA","Tanzania",2024,"snow_matched",8.82121978993696,"MAP","estimated",89484.4613544148,6610.30028156183,82874.1610728529,0.0738709288910047,9939.76533484766,8570.97450694477,0.982661834291151,FALSE,TRUE,TRUE
"UGA","Uganda",2024,"snow_matched",21.8964090477387,"MAP","estimated",93423.0026856156,17019.0880282397,76403.9146573758,0.18217235090925,26093.0901265167,20998.7728833006,0.972005626882908,FALSE,TRUE,TRUE
"ZMB","Zambia",2024,"snow_matched",14.2728881701827,"MAP","estimated",34784.1651348346,4847.32052650804,29936.8446083266,0.1393542293661,4717.79275413367,6296.72183593524,0.999994981989078,FALSE,TRUE,TRUE
"ZWE","Zimbabwe",2024,"snow_matched",3.38446214555114,"MAP","estimated",24202.7039972532,764.410775245482,23438.2932220078,0.0315836931002517,275.192339219123,1027.74926088376,0.993374399109765,FALSE,TRUE,TRUE
"AGO","Angola",2024,"map_full",20.3401829769949,"MAP","estimated",78496.5769564462,19892.3734859613,58604.2034704849,0.253417082084975,14651.9398492798,18389.5864924132,0.997135198338393,FALSE,TRUE,FALSE
"BDI","Burundi",2024,"map_full",23.4246685162394,"MAP","estimated",43783.7562317264,11645.5909175127,32138.1653142136,0.265979713021382,14430.2985954673,10705.7766586955,0.903118502531811,FALSE,TRUE,FALSE
"BEN","Benin",2024,"map_full",36.4070797441475,"MAP","estimated",33993.4310312077,11184.9627345769,22808.4682966308,0.32903306301469,7361.29305522589,10124.5820740159,1,FALSE,TRUE,FALSE
"BFA","Burkina Faso",2024,"map_full",20.8912355688325,"MAP","estimated",54484.0205521836,12920.7417228671,41563.2788293165,0.237147361591862,10708.7756030255,11923.0869179234,1,FALSE,TRUE,FALSE
"BWA","Botswana",2024,"map_full",0.0785030798269115,"MAP","estimated",1172.25308563155,1.28835985605288,1170.96472577549,0.00109904582196837,0.695282142301979,1.1698511509753,0.500006041684288,FALSE,TRUE,FALSE
"CAF","Central African Republic",2024,"map_full",33.7356038277751,"MAP","estimated",30131.6302473718,8596.50927857257,21535.1209687993,0.285298512161398,3864.81190981826,7739.86356587316,1,FALSE,TRUE,FALSE
"CIV","Cote d'Ivoire",2024,"map_full",21.6015841554766,"MAP","estimated",76149.5103506282,16930.6516900361,59218.8586605922,0.22233434741838,12847.9944570404,15512.8993471262,0.999044906250652,FALSE,TRUE,FALSE
"CMR","Cameroon",2024,"map_full",25.1740174516115,"MAP","estimated",76158.9596642578,21671.2753328695,54487.6843313883,0.284553195427117,16295.439261067,19927.350939731,0.994188327616715,FALSE,TRUE,FALSE
"COD","Democratic Republic of the Congo",2024,"map_full",36.0589155594133,"MAP","estimated",207594.492222304,65442.4084363104,142152.083785993,0.315241544877939,61774.2754897226,59071.6613859364,0.967916469947541,FALSE,TRUE,FALSE
"COG","Congo",2024,"map_full",23.0367800311056,"MAP","estimated",7790.75347139419,1934.47066427067,5856.28280712353,0.248303411393209,1414.45241393579,1774.85986619447,0.999607704919486,FALSE,TRUE,FALSE
"COM","Comoros",2024,"map_full",2.05693091322994,"MAP","estimated",991.364747730024,24.8073593318567,966.557388398167,0.0250234430754768,3.33028598949748,22.7904128598407,0.977875023773357,FALSE,TRUE,FALSE
"CPV","Cape Verde",2024,"map_full",,"MAP","missing_MAP_no_estimate",171.633171400474,,,,3.47634329775336e-24,,,,TRUE,FALSE
"DJI","Djibouti",2024,"map_full",4.3967566637446,"MAP","estimated",1619.05851447361,74.0709803923136,1544.9875340813,0.0457494153115248,19.4005119570286,67.6052737007714,0.900244405140964,FALSE,TRUE,FALSE
"ERI","Eritrea",2024,"map_full",1.01244593723427,"MAP","estimated",11415.5571326635,233.981511319375,11181.5756213441,0.0204967229019318,43.3765641194195,218.362677217217,0.941587510523092,FALSE,TRUE,FALSE
"ETH","Ethiopia",2024,"map_full",3.96841512486915,"MAP","estimated",191455.600459436,8519.14268710057,182936.457772335,0.0444967014109652,8908.38144328392,7869.25780170302,0.827585277262,FALSE,TRUE,FALSE
"GAB","Gabon",2024,"map_full",18.3938632660677,"MAP","estimated",1762.17544190006,340.823421878058,1421.352020022,0.193410607011164,264.514045573738,313.6754043581,0.999284909726468,FALSE,TRUE,FALSE
"GHA","Ghana",2024,"map_full",16.1544407206884,"MAP","estimated",39450.0929558237,6948.00740968288,32502.0855461409,0.176121445834444,6745.25942954957,6441.39209155456,0.999730304961018,FALSE,TRUE,FALSE
"GIN","Guinea",2024,"map_full",21.3998882059171,"MAP","estimated",41823.6813861269,10787.5204895068,31036.1608966201,0.257928525944754,7062.92867541533,9965.44612532933,0.996935005435981,FALSE,TRUE,FALSE
"GMB","The Gambia",2024,"map_full",7.44118125415429,"MAP","estimated",4149.15874769844,373.083936291486,3776.07481140695,0.0899179710823159,125.250703961608,347.202407323794,0.99989435444155,FALSE,TRUE,FALSE
"GNB","Guinea-Bissau",2024,"map_full",6.4586512545087,"MAP","estimated",5124.05416089457,459.726766975333,4664.32739391924,0.0897193418609519,243.753822660091,429.211971208823,0.996068689009789,FALSE,TRUE,FALSE
"GNQ","Equatorial Guinea",2024,"map_full",22.7935103595535,"MAP","estimated",2267.52069426983,516.926536419611,1750.59415785022,0.22796993109078,718.459783286752,469.629522414182,0.967788791016353,FALSE,TRUE,FALSE
"KEN","Kenya",2024,"map_full",4.56636270936913,"MAP","estimated",40835.6314958744,2311.80718171011,38523.8243141643,0.0566124998444965,2762.50881132626,2134.02691116835,0.822215895130027,FALSE,TRUE,FALSE
"LBR","Liberia",2024,"map_full",15.076632247439,"MAP","estimated",14929.2413209443,2669.44645302497,12259.7948679193,0.178806571321209,2689.78371276534,2459.58577139001,0.999979141849584,FALSE,TRUE,FALSE
"LSO","Lesotho",2024,"map_full",,"MAP","missing_MAP_no_estimate",2500.22260683638,,,,,,0,,TRUE,FALSE
"MDG","Madagascar",2024,"map_full",9.56229188686996,"MAP","estimated",56616.2699064944,7728.0493521416,48888.2205543527,0.136498737287091,4898.31220543322,7188.30107010822,0.965066759112986,FALSE,TRUE,FALSE
"MLI","Mali",2024,"map_full",17.8255590399717,"MAP","estimated",87756.7145398564,19907.9857492141,67848.7287906423,0.226854273813687,12944.5842730324,18542.5466539217,0.97767054940682,FALSE,TRUE,FALSE
"MOZ","Mozambique",2024,"map_full",24.0344454120773,"MAP","estimated",75208.0645451155,17755.44062374,57452.6239213755,0.236084264781059,10284.9934524545,16165.6115090219,0.999790945132115,FALSE,TRUE,FALSE
"MRT","Mauritania",2024,"map_full",2.77377496776398,"MAP","estimated",5487.39520476196,172.010945607465,5315.3842591545,0.0313465568250295,192.831907593039,159.224016466713,0.840119682930452,FALSE,TRUE,FALSE
"MWI","Malawi",2024,"map_full",19.1757235989892,"MAP","estimated",34215.8271722914,7547.091931447,26668.7352408444,0.220573125221966,5556.77907078908,6973.68042027351,0.999764978481837,FALSE,TRUE,FALSE
"NAM","Namibia",2024,"map_full",0.94567686375632,"MAP","estimated",2453.1860336331,34.9945389614559,2418.19149467165,0.0142649348568278,11.0131110529254,32.2878392719497,0.611389973186959,FALSE,TRUE,FALSE
"NER","Niger",2024,"map_full",17.3368601964551,"MAP","estimated",137095.733919724,37159.2378384172,99936.4960813068,0.271045909132196,20343.4978323923,34770.335062814,0.952363358910006,FALSE,TRUE,FALSE
"NGA","Nigeria",2024,"map_full",24.7045606738025,"MAP","estimated",733038.165705799,210621.69857261,522416.467133189,0.287327056661252,138110.850542117,194354.195983394,0.999968748812492,FALSE,TRUE,FALSE
"RWA","Rwanda",2024,"map_full",2.95274596542956,"MAP","estimated",19235.6005186113,916.233137136765,18319.3673814745,0.0476321566488278,2147.105688144,850.789430694682,0.814603360177058,FALSE,TRUE,FALSE
"SEN","Senegal",2024,"map_full",6.76968783303698,"MAP","estimated",23309.1314317423,1804.28844018576,21504.8429915565,0.0774069357955008,766.297572416344,1678.78977996224,0.99558981120801,FALSE,TRUE,FALSE
"SLE","Sierra Leone",2024,"map_full",30.8209909320081,"MAP","estimated",27722.5042039334,8019.32327761276,19703.1809263206,0.289271243990827,6200.18547588636,7250.2965830168,0.99816935916103,FALSE,TRUE,FALSE
"SOM","Somalia",2024,"map_full",3.00562461766305,"MAP","estimated",77963.2725942302,4129.19148039365,73834.0811138365,0.0529632908290619,1200.23039386064,3830.32950678629,0.983183349547194,FALSE,TRUE,FALSE
"SSD","South Sudan",2024,"map_full",23.1223019010464,"MAP","estimated",40850.8188016772,10539.1751864342,30311.643615243,0.257991773374233,4779.0227833698,9620.77790744836,0.998944588913762,FALSE,TRUE,FALSE
"STP","Sao Tome and Principe",2024,"map_full",,"MAP","missing_MAP_no_estimate",150.390666476629,,,,2.34744035019355,,,,TRUE,FALSE
"SWZ","Swaziland",2024,"map_full",2.08854269781645,"MAP","estimated",1332.35134395888,36.9255200726506,1295.42582388623,0.0277145516008802,0.481067001536171,33.8605252246948,0.0264825648638429,FALSE,TRUE,FALSE
"TCD","Chad",2024,"map_full",15.0510808013007,"MAP","estimated",92505.5931263154,18832.158476162,73673.4346501533,0.20357859281489,4884.19831764987,17480.2232312217,0.941951498070144,FALSE,TRUE,FALSE
"TGO","Togo",2024,"map_full",20.9673047922131,"MAP","estimated",14559.6237615014,3683.45824965038,10876.165511851,0.252991307329671,1863.65613692523,3415.61347458147,1,FALSE,TRUE,FALSE
"TZA","Tanzania",2024,"map_full",8.82121978993696,"MAP","estimated",89484.4613544148,9251.65540575795,80232.8059486568,0.103388401357366,9939.76533484766,8570.97450694477,0.982661834291151,FALSE,TRUE,FALSE
"UGA","Uganda",2024,"map_full",21.8964090477387,"MAP","estimated",93423.0026856156,22843.4563955451,70579.5462900704,0.244516401088255,26093.0901265167,20998.7728833006,0.972005626882908,FALSE,TRUE,FALSE
"ZMB","Zambia",2024,"map_full",14.2728881701827,"MAP","estimated",34784.1651348346,6778.89305479772,28005.2720800369,0.194884454708646,4717.79275413367,6296.72183593524,0.999994981989078,FALSE,TRUE,FALSE
"ZWE","Zimbabwe",2024,"map_full",3.38446214555114,"MAP","estimated",24202.7039972532,1112.29010486462,23090.4138923886,0.0459572659728785,275.192339219123,1027.74926088376,0.993374399109765,FALSE,TRUE,FALSE
"AGO","Angola",2024,"snow_full",20.3401829769949,"MAP","estimated",78496.5769564462,14373.9782956381,64122.5986608081,0.183115988657869,14651.9398492798,18389.5864924132,0.997135198338393,FALSE,TRUE,TRUE
"BDI","Burundi",2024,"snow_full",23.4246685162394,"MAP","estimated",43783.7562317264,8643.03410387427,35140.7221278521,0.197402754988193,14430.2985954673,10705.7766586955,0.903118502531811,FALSE,TRUE,TRUE
"BEN","Benin",2024,"snow_full",36.4070797441475,"MAP","estimated",33993.4310312077,8802.07379060156,25191.3572406062,0.258934550693656,7361.29305522589,10124.5820740159,1,FALSE,TRUE,TRUE
"BFA","Burkina Faso",2024,"snow_full",20.8912355688325,"MAP","estimated",54484.0205521836,9606.28700032821,44877.7335518554,0.176313842168228,10708.7756030255,11923.0869179234,1,FALSE,TRUE,TRUE
"BWA","Botswana",2024,"snow_full",0.0785030798269115,"MAP","estimated",1172.25308563155,0.864616026702746,1171.38846960484,0.000737567712382637,0.695282142301979,1.1698511509753,0.500006041684288,FALSE,TRUE,TRUE
"CAF","Central African Republic",2024,"snow_full",33.7356038277751,"MAP","estimated",30131.6302473718,6659.83674862742,23471.7934987444,0.221024773434166,3864.81190981826,7739.86356587316,1,FALSE,TRUE,TRUE
"CIV","Cote d'Ivoire",2024,"snow_full",21.6015841554766,"MAP","estimated",76149.5103506282,12669.6680221068,63479.8423285214,0.166378850812956,12847.9944570404,15512.8993471262,0.999044906250652,FALSE,TRUE,TRUE
"CMR","Cameroon",2024,"snow_full",25.1740174516115,"MAP","estimated",76158.9596642578,16186.8382358181,59972.1214284397,0.212540170023026,16295.439261067,19927.350939731,0.994188327616715,FALSE,TRUE,TRUE
"COD","Democratic Republic of the Congo",2024,"snow_full",36.0589155594133,"MAP","estimated",207594.492222304,51289.3826639477,156305.109558356,0.247065238171272,61774.2754897226,59071.6613859364,0.967916469947541,FALSE,TRUE,TRUE
"COG","Congo",2024,"snow_full",23.0367800311056,"MAP","estimated",7790.75347139419,1432.28411594266,6358.46935545153,0.183844107145949,1414.45241393579,1774.85986619447,0.999607704919486,FALSE,TRUE,TRUE
"COM","Comoros",2024,"snow_full",2.05693091322994,"MAP","estimated",991.364747730024,17.0162776387571,974.348470091267,0.0171644974039273,3.33028598949748,22.7904128598407,0.977875023773357,FALSE,TRUE,TRUE
"CPV","Cape Verde",2024,"snow_full",,"MAP","missing_MAP_no_estimate",171.633171400474,,,,3.47634329775336e-24,,,,TRUE,TRUE
"DJI","Djibouti",2024,"snow_full",4.3967566637446,"MAP","estimated",1619.05851447361,51.6053423914798,1567.45317208213,0.0318736734529066,19.4005119570286,67.6052737007714,0.900244405140964,FALSE,TRUE,TRUE
"ERI","Eritrea",2024,"snow_full",1.01244593723427,"MAP","estimated",11415.5571326635,150.376591389363,11265.1805412741,0.0131729524579303,43.3765641194195,218.362677217217,0.941587510523092,FALSE,TRUE,TRUE
"ETH","Ethiopia",2024,"snow_full",3.96841512486915,"MAP","estimated",191455.600459436,5954.10108732171,185501.499372114,0.0310991220577181,8908.38144328392,7869.25780170302,0.827585277262,FALSE,TRUE,TRUE
"GAB","Gabon",2024,"snow_full",18.3938632660677,"MAP","estimated",1762.17544190006,251.101185489195,1511.07425641087,0.142494997670859,264.514045573738,313.6754043581,0.999284909726468,FALSE,TRUE,TRUE
"GHA","Ghana",2024,"snow_full",16.1544407206884,"MAP","estimated",39450.0929558237,5091.98442342782,34358.1085323959,0.129074079220291,6745.25942954957,6441.39209155456,0.999730304961018,FALSE,TRUE,TRUE
"GIN","Guinea",2024,"snow_full",21.3998882059171,"MAP","estimated",41823.6813861269,7948.68837091944,33874.9930152074,0.190052336558686,7062.92867541533,9965.44612532933,0.996935005435981,FALSE,TRUE,TRUE
"GMB","The Gambia",2024,"snow_full",7.44118125415429,"MAP","estimated",4149.15874769844,262.741577291111,3886.41717040733,0.063324059952359,125.250703961608,347.202407323794,0.99989435444155,FALSE,TRUE,TRUE
"GNB","Guinea-Bissau",2024,"snow_full",6.4586512545087,"MAP","estimated",5124.05416089457,314.374838864651,4809.67932202992,0.0613527548681818,243.753822660091,429.211971208823,0.996068689009789,FALSE,TRUE,TRUE
"GNQ","Equatorial Guinea",2024,"snow_full",22.7935103595535,"MAP","estimated",2267.52069426983,385.612389858881,1881.90830441095,0.170059038858321,718.459783286752,469.629522414182,0.967788791016353,FALSE,TRUE,TRUE
"KEN","Kenya",2024,"snow_full",4.56636270936913,"MAP","estimated",40835.6314958744,1589.01884601003,39246.6126498644,0.0389125571909072,2762.50881132626,2134.02691116835,0.822215895130027,FALSE,TRUE,TRUE
"LBR","Liberia",2024,"snow_full",15.076632247439,"MAP","estimated",14929.2413209443,1938.04126825288,12991.2000526914,0.129815120982336,2689.78371276534,2459.58577139001,0.999979141849584,FALSE,TRUE,TRUE
"LSO","Lesotho",2024,"snow_full",,"MAP","missing_MAP_no_estimate",2500.22260683638,,,,,,0,,TRUE,TRUE
"MDG","Madagascar",2024,"snow_full",9.56229188686996,"MAP","estimated",56616.2699064944,5344.2065365125,51272.0633699818,0.0943934763865374,4898.31220543322,7188.30107010822,0.965066759112986,FALSE,TRUE,TRUE
"MLI","Mali",2024,"snow_full",17.8255590399717,"MAP","estimated",87756.7145398564,14415.6777480066,73341.0367918498,0.164268658228533,12944.5842730324,18542.5466539217,0.97767054940682,FALSE,TRUE,TRUE
"MOZ","Mozambique",2024,"snow_full",24.0344454120773,"MAP","estimated",75208.0645451155,13313.5110032717,61894.5535418438,0.177022385615112,10284.9934524545,16165.6115090219,0.999790945132115,FALSE,TRUE,TRUE
"MRT","Mauritania",2024,"snow_full",2.77377496776398,"MAP","estimated",5487.39520476196,119.755773736428,5367.63943102553,0.0218237923947056,192.831907593039,159.224016466713,0.840119682930452,FALSE,TRUE,TRUE
"MWI","Malawi",2024,"snow_full",19.1757235989892,"MAP","estimated",34215.8271722914,5531.93353768218,28683.8936346093,0.161677620997631,5556.77907078908,6973.68042027351,0.999764978481837,FALSE,TRUE,TRUE
"NAM","Namibia",2024,"snow_full",0.94567686375632,"MAP","estimated",2453.1860336331,23.4275502364138,2429.75848339669,0.00954984657307795,11.0131110529254,32.2878392719497,0.611389973186959,FALSE,TRUE,TRUE
"NER","Niger",2024,"snow_full",17.3368601964551,"MAP","estimated",137095.733919724,26609.3295030091,110486.404416715,0.194093052659028,20343.4978323923,34770.335062814,0.952363358910006,FALSE,TRUE,TRUE
"NGA","Nigeria",2024,"snow_full",24.7045606738025,"MAP","estimated",733038.165705799,156375.99335922,576662.172346579,0.213325854880495,138110.850542117,194354.195983394,0.999968748812492,FALSE,TRUE,TRUE
