"iso3","year","allcause_deaths","under5_person_years","leaf_deaths","leaf_person_years","age_rows","death_sum_relative_error","person_year_sum_relative_error","ihme_malaria_deaths","ihme_native_rate_per100000","malaria_native_person_years","malaria_denominator_relative_difference"
"CAF",2012,28163.6813729848,988260.765652121,28163.6813729848,988260.765652123,6,2.22044604925031e-16,1.55431223447522e-15,3313.20902985752,335.25655829018,988260.765652133,1.22124532708767e-14
"CAF",2013,28839.596248193,1025306.44211286,28839.596248193,1025306.44211286,6,0,2.22044604925031e-15,3197.11643417514,311.82057410922,1025306.44211286,-5.55111512312578e-16
"CAF",2014,28887.9369925298,1048750.07445122,28887.9369925298,1048750.07445123,6,-2.22044604925031e-16,4.2188474935756e-15,3143.14773373345,299.70417264362,1048750.07445124,2.1538326677728e-14
"CAF",2015,28150.8022278888,1043748.93995375,28150.8022278888,1043748.93995375,6,2.22044604925031e-16,0,2950.93257259004,282.72436594961,1043748.93995376,7.7715611723761e-15
"CAF",2016,27996.5299234341,1040947.00536184,27996.5299234341,1040947.00536184,6,-2.22044604925031e-16,6.66133814775094e-16,2774.55506455831,266.54143297082,1040947.00536185,6.66133814775094e-15
"CAF",2017,28706.5360691706,1063145.91669166,28706.5360691706,1063145.91669166,6,-6.66133814775094e-16,8.88178419700125e-16,2862.9391127856,269.28938613568,1063145.91669169,3.06421554796543e-14
"CAF",2018,28857.9422374417,1087061.31510122,28857.9422374417,1087061.31510122,6,-2.22044604925031e-16,3.99680288865056e-15,3067.66974136255,282.19840948685,1087061.31510125,2.79776202205539e-14
"CAF",2019,28972.2661259662,1106944.8631533,28972.2661259662,1106944.8631533,6,-5.55111512312578e-16,2.44249065417534e-15,3011.98428102764,272.09885345576,1106944.86315333,3.01980662698043e-14
"CAF",2020,29421.816891391,1137933.45802815,29421.816891391,1137933.45802815,6,-8.88178419700125e-16,2.22044604925031e-16,3311.0269460636,290.96841495469,1137933.45802815,2.66453525910038e-15
"CAF",2021,29582.0771502102,1172987.62821705,29582.0771502102,1172987.62821705,6,2.22044604925031e-16,-4.44089209850063e-16,3504.18846870825,298.74044571421,1172987.62821708,2.35367281220533e-14
"CAF",2022,29577.5395857279,1191062.93363552,29577.5395857279,1191062.93363552,6,-2.22044604925031e-16,1.33226762955019e-15,3463.82565235186,290.81802099063,1191062.93363555,2.70894418008538e-14
"CAF",2023,29749.8416808589,1211182.48596159,29749.8416808589,1211182.48596159,6,-6.66133814775094e-16,3.99680288865056e-15,3502.25370910974,289.15987059779,1211182.48596163,3.26405569239796e-14
"CAF",2024,30131.6302473719,1239544.57229918,30131.6302473719,1239537.25801044,6,2.22044604925031e-16,-5.90078719364673e-06,3864.81190981826,311.66402562171,1240057.11025156,0.000413488924747352
"CIV",2000,85679.9034484395,2822967.2641798,85679.9034484395,2822967.2641798,6,-2.22044604925031e-16,2.22044604925031e-16,16801.4672085851,595.17045846674,2822967.26417983,1.13242748511766e-14
"CIV",2001,84324.1322748598,2886570.82055409,84324.1322748598,2886570.8205541,6,2.22044604925031e-16,1.55431223447522e-15,17510.402579921,606.61607382838,2886570.82055411,6.21724893790088e-15
"CIV",2002,83452.5280674499,2951593.1943349,83452.5280674499,2951593.1943349,6,4.44089209850063e-16,8.88178419700125e-16,18306.2098484026,620.2145296831,2951593.19433491,2.44249065417534e-15
"CIV",2003,81846.4267836666,3017564.5945584,81846.4267836666,3017564.59455842,6,2.22044604925031e-16,3.77475828372553e-15,18702.8360491632,619.79902875617,3017564.59455844,1.04360964314765e-14
"CIV",2004,81019.1850715292,3084442.08584124,81019.1850715292,3084442.08584125,6,2.22044604925031e-16,2.44249065417534e-15,19019.3689556567,616.62266388345,3084442.08584127,7.7715611723761e-15
"CIV",2005,80769.9833548922,3152274.70553679,80769.9833548922,3152274.7055368,6,4.44089209850063e-16,1.11022302462516e-15,18927.1407480006,600.42802471358,3152274.70553682,9.32587340685131e-15
"CIV",2006,80688.7774125142,3223261.21965836,80688.7774125142,3223261.21965837,6,-2.22044604925031e-16,2.66453525910038e-15,19492.7595465413,604.7527090779,3223261.21965837,2.66453525910038e-15
"CIV",2007,79567.0339591836,3300078.44840636,79567.0339591836,3300078.44840636,6,4.44089209850063e-16,-4.44089209850063e-16,19059.8307413793,577.55689870292,3300078.44840637,2.44249065417534e-15
"CIV",2008,78751.9015924538,3383322.76002322,78751.9015924539,3383322.76002321,6,4.44089209850063e-16,-2.22044604925031e-15,19156.6121318891,566.20705414926,3383322.76002325,9.54791801177635e-15
"CIV",2009,78205.8008398132,3471538.7625738,78205.8008398132,3471538.76257379,6,-2.22044604925031e-16,-1.4432899320127e-15,19729.3418487994,568.3169106881,3471538.76257382,5.77315972805081e-15
"CIV",2010,77575.6461176501,3561900.21445062,77575.6461176502,3561900.21445066,6,6.66133814775094e-16,9.32587340685131e-15,19760.4609712265,554.7730082684,3561900.21445066,9.32587340685131e-15
"CIV",2011,77614.8795913475,3652463.88506163,77614.8795913475,3652463.88506166,6,0,7.99360577730113e-15,18849.3786054643,516.07296330997,3652463.88506169,1.70974345792274e-14
"CIV",2012,77989.3073447275,3742034.93815356,77989.3073447275,3742034.93815357,6,2.22044604925031e-16,2.22044604925031e-15,17125.0739137386,457.64067403894,3742034.93815357,2.66453525910038e-15
"CIV",2013,78295.5367608662,3830159.15768072,78295.5367608662,3830159.15768074,6,6.66133814775094e-16,5.55111512312578e-15,14171.0828586706,369.9867884146,3830159.15768072,1.55431223447522e-15
"CIV",2014,77819.741155947,3918050.9107689,77819.741155947,3918050.91076892,6,6.66133814775094e-16,4.44089209850063e-15,12270.4832654165,313.17824971826,3918050.91076894,9.32587340685131e-15
"CIV",2015,77900.2697353517,4007148.18419622,77900.2697353517,4007148.18419623,6,-3.33066907387547e-16,3.5527136788005e-15,12113.9747572197,302.30912859664,4007148.18419622,2.22044604925031e-16
"CIV",2016,77619.2333049217,4101475.90718584,77619.2333049218,4101475.90718585,6,6.66133814775094e-16,2.44249065417534e-15,11857.2050966269,289.09605627215,4101475.90718594,2.48689957516035e-14
"CIV",2017,77099.6857193831,4204695.9979205,77099.685719383,4204695.99792051,6,-9.99200722162641e-16,1.33226762955019e-15,11674.0196747585,277.64241887004,4204695.99792058,1.90958360235527e-14
"CIV",2018,76579.7676293048,4316494.85806021,76579.7676293048,4316494.85806021,6,2.22044604925031e-16,1.99840144432528e-15,12079.4219527534,279.84330689511,4316494.85806031,2.50910403565285e-14
"CIV",2019,75581.4476069762,4436201.74353775,75581.4476069762,4436201.74353777,6,-2.22044604925031e-16,4.88498130835069e-15,13488.8503302613,304.06305010611,4436201.74353776,1.99840144432528e-15
"CIV",2020,75868.6181319717,4562546.79611191,75868.6181319718,4562546.79611191,6,8.88178419700125e-16,-7.7715611723761e-16,14202.9139272608,311.29355077221,4562546.79611203,2.50910403565285e-14
"CIV",2021,74962.6166459708,4694334.51607317,74962.6166459707,4694334.51607319,6,-7.7715611723761e-16,4.2188474935756e-15,13991.4860053602,298.05046822833,4694334.51607317,-5.55111512312578e-16
"CIV",2022,76224.5948881254,4830053.12252504,76224.5948881254,4830053.12252509,6,-2.22044604925031e-16,9.54791801177635e-15,13954.7290787898,288.91460869677,4830053.12252519,3.06421554796543e-14
"CIV",2023,76813.2646386761,4970274.94393276,76813.264638676,4970274.94393279,6,-3.33066907387547e-16,5.10702591327572e-15,13760.4444574536,276.85479400392,4970274.94393282,1.08801856413265e-14
"CIV",2024,76149.5103506282,5129838.7998382,76149.5103506282,5130367.75748299,6,0,0.000103113892157447,12847.9944570404,250.558622920219,5127739.89068871,-0.000409156940672672
"CMR",2000,81589.9303157951,2675520.95114981,81589.9303157951,2675520.95114981,6,4.44089209850063e-16,2.88657986402541e-15,14751.9053696592,551.36572050835,2675520.95114984,1.33226762955019e-14
"CMR",2001,83115.9056283724,2776113.81641913,83115.9056283723,2776113.81641913,6,-5.55111512312578e-16,1.11022302462516e-15,16312.1251787152,587.58848726728,2776113.81641914,3.33066907387547e-15
"CMR",2002,85367.7459325292,2885809.57385868,85367.7459325292,2885809.57385867,6,2.22044604925031e-16,-1.4432899320127e-15,18606.7821552736,644.76818996737,2885809.57385867,-2.44249065417534e-15
"CMR",2003,86766.5138462433,3003800.55708032,86766.5138462433,3003800.55708033,6,0,1.33226762955019e-15,19775.8302608122,658.36029673135,3003800.55708035,1.04360964314765e-14
"CMR",2004,87932.578493123,3129097.42009954,87932.578493123,3129097.42009955,6,2.22044604925031e-16,1.33226762955019e-15,20405.6137637564,652.12459134964,3129097.42009957,8.65973959207622e-15
"CMR",2005,89440.1172170792,3260389.3424855,89440.1172170792,3260389.3424855,6,-1.11022302462516e-16,-1.4432899320127e-15,20518.3763959582,629.32288879083,3260389.34248552,5.10702591327572e-15
"CMR",2006,91143.7969718907,3395916.55584076,91143.7969718907,3395916.55584076,6,-3.33066907387547e-16,2.22044604925031e-16,19953.8751301462,587.58437676646,3395916.5558408,1.08801856413265e-14
"CMR",2007,91607.7224041468,3533512.16585264,91607.7224041468,3533512.16585264,6,-1.11022302462516e-16,-4.44089209850063e-16,19312.7547669571,546.55973604938,3533512.16585267,8.65973959207622e-15
"CMR",2008,92592.4347636989,3671507.1305236,92592.4347636988,3671507.13052361,6,-7.7715611723761e-16,2.44249065417534e-15,18369.1144968615,500.31537033245,3671507.13052361,2.44249065417534e-15
"CMR",2009,93328.4876967292,3808310.66703377,93328.4876967292,3808310.66703377,6,2.22044604925031e-16,1.55431223447522e-15,16990.0112016055,446.12986405436,3808310.66703378,1.99840144432528e-15
"CMR",2010,93762.0769252242,3942455.88653733,93762.0769252243,3942455.88653733,6,6.66133814775094e-16,-1.11022302462516e-16,15403.2321816632,390.70144663538,3942455.88653737,9.99200722162641e-15
"CMR",2011,93222.0757680972,4072694.21662779,93222.0757680972,4072694.2166278,6,2.22044604925031e-16,2.22044604925031e-15,14494.089203679,355.88454307478,4072694.21662783,1.02140518265514e-14
"CMR",2012,91545.0103221366,4198500.70711275,91545.0103221366,4198500.70711275,6,-4.44089209850063e-16,1.55431223447522e-15,13589.142228335,323.66654613903,4198500.70711286,2.73114864057789e-14
"CMR",2013,90145.5279121344,4319247.34665162,90145.5279121345,4319247.34665164,6,2.22044604925031e-16,4.88498130835069e-15,13507.4592765851,312.72715342538,4319247.34665169,1.4432899320127e-14
"CMR",2014,88150.0492797083,4434451.94436407,88150.0492797082,4434451.94436406,6,-4.44089209850063e-16,-8.88178419700125e-16,13044.5047047033,294.16272559413,4434451.94436409,5.55111512312578e-15
"CMR",2015,86832.2296518057,4543300.33854446,86832.2296518057,4543300.33854449,6,4.44089209850063e-16,4.88498130835069e-15,12490.1867607554,274.91439768555,4543300.33854457,2.35367281220533e-14
"CMR",2016,84582.0225039255,4645272.45950399,84582.0225039255,4645272.45950399,6,0,0,13012.2484443921,280.11808904276,4645272.45950397,-3.99680288865056e-15
"CMR",2017,82601.5484104935,4740243.11348424,82601.5484104935,4740243.11348425,6,2.22044604925031e-16,2.88657986402541e-15,12926.1801909081,272.6902372188,4740243.11348426,4.88498130835069e-15
"CMR",2018,81163.9587546113,4827280.2724872,81163.9587546113,4827280.27248721,6,2.22044604925031e-16,6.66133814775094e-16,12049.8310338225,249.61946175986,4827280.27248722,3.77475828372553e-15
"CMR",2019,79275.9601431644,4905829.8068272,79275.9601431645,4905829.80682723,6,4.44089209850063e-16,5.10702591327572e-15,11604.8850188897,236.55294773454,4905829.8068273,1.88737914186277e-14
"CMR",2020,77410.5339123595,4975873.55315453,77410.5339123595,4975873.55315456,6,-2.22044604925031e-16,5.99520433297585e-15,14297.5016157524,287.33651414209,4975873.55315455,3.33066907387547e-15
"CMR",2021,75494.1811756883,5037394.60184509,75494.1811756884,5037394.6018451,6,6.66133814775094e-16,2.66453525910038e-15,13942.4977971535,276.77994080604,5037394.60184511,3.99680288865056e-15
"CMR",2022,75068.2651385204,5089950.13753644,75068.2651385204,5089950.13753644,6,2.22044604925031e-16,-3.33066907387547e-16,14071.6851736234,276.46017727855,5089950.13753657,2.50910403565285e-14
"CMR",2023,74379.1267781475,5135557.83296534,74379.1267781474,5135557.83296536,6,-4.44089209850063e-16,4.88498130835069e-15,12850.7221633687,250.23030761876,5135557.83296541,1.37667655053519e-14
"CMR",2024,76158.9596642578,5080013.70972336,76158.9596642578,5079740.19371561,6,2.22044604925031e-16,-5.38415885029675e-05,16295.439261067,320.712341969735,5081014.08289576,0.000196923321384102
"COD",2000,307476.149602389,9273235.1479303,307476.149602388,9273235.1479303,6,-9.99200722162641e-16,-2.22044604925031e-16,92002.5884769829,992.13043786037,9273235.14793033,3.10862446895044e-15
"COD",2001,306015.202669753,9510112.17533065,306015.202669753,9510112.17533066,6,0,1.99840144432528e-15,91769.6976585747,964.9696656221,9510112.17533064,-5.55111512312578e-16
"COD",2002,306861.427612235,9758400.31130764,306861.427612235,9758400.31130764,6,-2.22044604925031e-16,0,90827.9254676232,930.76654543855,9758400.31130768,3.77475828372553e-15
"COD",2003,304368.34722039,10017566.0780558,304368.34722039,10017566.0780558,6,-5.55111512312578e-16,2.44249065417534e-15,91838.7227725912,916.77681042474,10017566.0780559,3.99680288865056e-15
"COD",2004,298152.679833246,10289425.0474265,298152.679833246,10289425.0474265,6,6.66133814775094e-16,-1.77635683940025e-15,90842.3996953748,882.87148481727,10289425.0474265,5.32907051820075e-15
"COD",2005,291364.155661708,10573131.5055264,291364.155661708,10573131.5055264,6,-2.22044604925031e-16,1.77635683940025e-15,90901.2946546033,859.73861771312,10573131.5055264,3.77475828372553e-15
"COD",2006,285873.801032948,10865228.5038347,285873.801032948,10865228.5038347,6,-7.7715611723761e-16,2.22044604925031e-15,91295.4391108646,840.2532820975,10865228.5038348,2.66453525910038e-15
"COD",2007,279642.88954971,11163503.905279,279642.88954971,11163503.905279,6,0,4.44089209850063e-16,90704.9741526415,812.51348073385,11163503.905279,-1.55431223447522e-15
"COD",2008,275452.800877304,11464642.807455,275452.800877304,11464642.807455,6,2.22044604925031e-16,-6.66133814775094e-16,88899.5654206364,775.42376952929,11464642.807455,6.21724893790088e-15
"COD",2009,270721.677271728,11764074.5945759,270721.677271728,11764074.5945759,6,-2.22044604925031e-16,-1.22124532708767e-15,85522.6138014672,726.98122673329,11764074.5945759,-4.44089209850063e-16
"COD",2010,266065.477137778,12059260.7349052,266065.477137778,12059260.7349052,6,0,-1.4432899320127e-15,80860.2027604474,670.52371234001,12059260.7349052,2.22044604925031e-16
"COD",2011,262615.291634065,12347885.9422058,262615.291634065,12347885.9422058,6,4.44089209850063e-16,2.22044604925031e-16,76910.956691461,622.86740460223,12347885.9422058,6.66133814775094e-16
"COD",2012,258942.59380785,12627099.7894271,258942.59380785,12627099.7894271,6,-2.22044604925031e-16,6.66133814775094e-16,74405.5066277289,589.25254309014,12627099.7894271,1.99840144432528e-15
"COD",2013,255355.008494458,12894373.1013465,255355.008494458,12894373.1013464,6,4.44089209850063e-16,-1.88737914186277e-15,72184.8149854766,559.8163975722,12894373.1013465,6.66133814775094e-16
"COD",2014,252316.016760775,13147890.4904491,252316.016760775,13147890.4904492,6,4.44089209850063e-16,2.44249065417534e-15,71938.8167133952,547.15101837555,13147890.4904493,1.02140518265514e-14
"COD",2015,248211.14235586,13386598.7848382,248211.14235586,13386598.7848383,6,2.22044604925031e-16,4.88498130835069e-15,72887.450903449,544.48073087842,13386598.7848382,3.99680288865056e-15
"COD",2016,241200.544910145,13608473.1530302,241200.544910145,13608473.1530303,6,2.22044604925031e-16,5.55111512312578e-15,71754.7462642194,527.27991933644,13608473.1530303,9.76996261670138e-15
"COD",2017,234336.723604391,13811981.0041483,234336.723604391,13811981.0041483,6,2.22044604925031e-16,-7.7715611723761e-16,71429.2455297822,517.15424100517,13811981.0041484,1.19904086659517e-14
"COD",2018,229703.440230756,13997080.3060005,229703.440230755,13997080.3060005,6,-5.55111512312578e-16,-3.99680288865056e-15,68325.6490664447,488.14215231124,13997080.3060007,1.4210854715202e-14
"COD",2019,228552.115970063,14160843.1525614,228552.115970063,14160843.1525615,6,6.66133814775094e-16,2.88657986402541e-15,67435.8441536517,476.21348126755,14160843.1525617,1.97619698383278e-14
"COD",2020,220841.143061558,14303910.4341666,220841.143061558,14303910.4341667,6,-7.7715611723761e-16,2.44249065417534e-15,68056.9700810099,475.79275886996,14303910.4341667,4.66293670342566e-15
"COD",2021,215450.881628171,14427341.815422,215450.881628171,14427341.815422,6,0,3.77475828372553e-15,67784.4519689651,469.83327099457,14427341.8154221,8.21565038222616e-15
"COD",2022,213451.103665012,14526007.0809287,213451.103665012,14526007.0809287,6,-1.11022302462516e-16,-1.99840144432528e-15,62226.7125553996,428.38140039941,14526007.0809286,-2.77555756156289e-15
"COD",2023,210436.01176108,14606227.3431795,210436.01176108,14606227.3431796,6,-1.11022302462516e-16,5.99520433297585e-15,60666.5894270438,415.34742683142,14606227.3431796,9.76996261670138e-15
"COD",2024,207594.492222304,14487542.7651131,207594.492222304,14482102.362696,6,-1.11022302462516e-16,-0.000375522785696969,61774.2754897226,426.069648063282,14498633.2095046,0.000765515903653036
"COG",2000,10509.1038916224,497420.097188778,10509.1038916224,497420.097188781,6,4.44089209850063e-16,6.21724893790088e-15,1833.66736458637,368.63556075629,497420.097188787,1.84297022087776e-14
"COG",2001,10374.2425111937,510609.11470035,10374.2425111937,510609.11470035,6,4.44089209850063e-16,1.55431223447522e-15,1879.84201093674,368.15676744037,510609.114700361,2.24265050974282e-14
"COG",2002,10380.4660323278,525667.651244704,10380.4660323278,525667.651244706,6,4.44089209850063e-16,3.33066907387547e-15,1780.75458398858,338.76054190742,525667.651244707,4.88498130835069e-15
"COG",2003,10440.9137454368,542857.268700423,10440.9137454368,542857.268700425,6,-3.33066907387547e-16,3.99680288865056e-15,1795.86304260982,330.81679958141,542857.26870043,1.31006316905768e-14
"COG",2004,10384.174157044,562009.096270777,10384.174157044,562009.096270777,6,2.22044604925031e-16,-2.22044604925031e-16,1803.7873561289,320.95340949069,562009.096270785,1.3988810110277e-14
"COG",2005,10371.3261694714,582794.195192546,10371.3261694714,582794.195192548,6,8.88178419700125e-16,3.10862446895044e-15,1798.4947973644,308.5986120315,582794.195192563,2.8643754035329e-14
"COG",2006,10335.0469583863,604663.608279682,10335.0469583863,604663.608279684,6,-3.33066907387547e-16,3.10862446895044e-15,1699.90159246892,281.13178454798,604663.608279696,2.26485497023532e-14
"COG",2007,10353.193733671,627048.45053819,10353.193733671,627048.450538195,6,-3.33066907387547e-16,6.88338275267597e-15,1527.42658192285,243.58988218723,627048.450538198,1.24344978758018e-14
"COG",2008,10280.6678398843,649403.997930096,10280.6678398843,649403.997930099,6,2.22044604925031e-16,5.77315972805081e-15,1393.5791558254,214.59355967429,649403.997930123,4.15223411209809e-14
"COG",2009,10247.9344576926,671714.474921963,10247.9344576926,671714.474921961,6,0,-3.44169137633799e-15,1313.08369886675,195.4824181836,671714.474921974,1.62092561595273e-14
