"year","prevalence","rate","rate_lo","rate_hi","af","af_lo","af_hi"
"2005",9.41982946481663,62.8149660696943,47.5991204856168,82.8948081830451,0,0,6.25935985153784
"2005",9.61138999431675,62.7687025173414,47.585417497928,82.7965839720133,0,0,6.37140851060327
"2005",9.80684607591784,62.7222442936627,47.5715148579862,82.6982268901504,0,0,6.48402529291521
"2005",10.0062769291032,62.675634195666,47.5574490318078,82.5997861912573,0,0,6.5971554258436
"2005",10.2097633843541,62.6289187896775,47.5432606051916,82.5013139367162,0,0,6.71074404254848
"2005",10.417387915911,62.5821486683508,47.5289944211153,82.4028654434901,0,0,6.82473692667983
"2005",10.6292346752004,62.535378694081,47.5146996406353,82.304499828252,0,0,6.93908155547405
"2005",10.8453895249423,62.4886618510644,47.5004208465652,82.2062792359245,0,0,7.05375782003422
"2005",11.065940073951,62.4420404410053,47.4861851767526,82.1082679083041,0,0,7.16881757668768
"2005",11.2909757126428,62.3955573117051,47.4720173662383,82.0105356425634,0,0,7.28433038493066
"2005",11.520587649267,62.349257794625,47.4579421910921,81.9131586423964,0,0,7.40037507100585
"2005",11.7548689468732,62.303189822171,47.4439844115906,81.8162199098348,0,0,7.51703994802317
"2005",11.9939145610298,62.2574040498832,47.4301687301589,81.7198096233177,0,0,7.63442298064709
"2005",12.2378213783105,62.211953985878,47.4165197693065,81.6240254993647,0,0,7.75263189410155
"2005",12.4866882555627,62.166896127038,47.4030620742046,81.5289731287844,0,0,7.87178421297969
"2005",12.7406160599749,62.1222900985602,47.3898201440774,81.4347662716752,0,0,7.99200720175948
"2005",12.9997077099589,62.078198801112,47.3768185001458,81.3415271094772,0,0,8.11343771391195
