"iso3","year","regkey","month","measured","map","gap","sahel","era"
"TZA",2022,"kagera",3.87617308649657,13.5811125053431,NA,NA,FALSE,"2019-2024"
"TZA",2022,"kaskazinipemba",6.04941061526048,0.00659713801119401,NA,NA,FALSE,"2019-2024"
"TZA",2022,"kaskaziniunguja",3.83999318748258,0.00659713801119401,NA,NA,FALSE,"2019-2024"
"TZA",2022,"katavi",3.78063761695933,6.31917745277105,NA,NA,FALSE,"2019-2024"
"TZA",2022,"kigoma",3.78962107952902,9.80430891980857,NA,NA,FALSE,"2019-2024"
"TZA",2022,"kilimanjaro",2.18203636264228,0.00659713801119401,NA,NA,FALSE,"2019-2024"
"TZA",2022,"kusinipemba",6.17555987308269,0.00659713801119401,NA,NA,FALSE,"2019-2024"
"TZA",2022,"kusiniunguja",3.80391947065404,0.00659713801119401,NA,NA,FALSE,"2019-2024"
"TZA",2022,"lindi",3.80577573913468,8.6791375929951,NA,NA,FALSE,"2019-2024"
"TZA",2022,"manyara",5.98194770796015,0.209830830270698,NA,NA,FALSE,"2019-2024"
"TZA",2022,"mara",3.79713674927372,11.7530998343498,NA,NA,FALSE,"2019-2024"
"TZA",2022,"mbeya",3.68291436885066,2.52887256524868,NA,NA,FALSE,"2019-2024"
"TZA",2022,"mjinimagharibi",4.11255633454101,0.00659713801119401,NA,NA,FALSE,"2019-2024"
"TZA",2022,"morogoro",3.84263924441503,4.46252574054207,NA,NA,FALSE,"2019-2024"
"TZA",2022,"mtwara",5.54343677189639,15.3476990669931,NA,NA,FALSE,"2019-2024"
"TZA",2022,"mwanza",3.63096328266975,0.668160029941297,NA,NA,FALSE,"2019-2024"
"TZA",2022,"njombe",3.61650717467603,1.48799438324354,NA,NA,FALSE,"2019-2024"
"TZA",2022,"pwani",6.10852578648666,5.16603227087973,NA,NA,FALSE,"2019-2024"
"TZA",2022,"rukwa",5.8077239250604,4.19006264761206,NA,NA,FALSE,"2019-2024"
"TZA",2022,"ruvuma",3.91476200412143,6.04099184965832,NA,NA,FALSE,"2019-2024"
"TZA",2022,"shinyanga",3.84164332106405,12.3715383485116,NA,NA,FALSE,"2019-2024"
"TZA",2022,"simiyu",5.86280468042796,8.53181318911671,NA,NA,FALSE,"2019-2024"
"TZA",2022,"singida",5.86185135081421,0.00659713801119401,NA,NA,FALSE,"2019-2024"
"TZA",2022,"songwe",5.7378094102121,0.00659713801119401,NA,NA,FALSE,"2019-2024"
"TZA",2022,"tabora",5.77177025491062,17.7707257323072,NA,NA,FALSE,"2019-2024"
"TZA",2022,"tanga",4.10459862338701,3.13461026416156,NA,NA,FALSE,"2019-2024"
"UGA",2009,"central1",11.3560887036534,40.6306666825561,26.9808292838122,-13.6498373987439,FALSE,"2009-2012"
"UGA",2009,"central2",11.3383198658411,53.5018486543566,46.5812862962288,-6.92056235812781,FALSE,"2009-2012"
"UGA",2009,"eastcentral",11.6862134564642,59.5553860997292,74.6293602807206,15.0739741809914,FALSE,"2009-2012"
"UGA",2009,"kampala",11.483538889173,5.11590841237353,13.0740848343307,7.95817642195717,FALSE,"2009-2012"
"UGA",2009,"mideastern",11.4655196723481,39.1459083898252,47.9813228509083,8.83541446108314,FALSE,"2009-2012"
"UGA",2009,"midnorthern",11.2921311425112,64.9576810661328,57.8227463138976,-7.13493475223522,FALSE,"2009-2012"
"UGA",2009,"midwestern",11.4381597581761,45.2177724720517,40.9280702973387,-4.28970217471296,FALSE,"2009-2012"
"UGA",2009,"northeast",11.6097059527268,41.161811167697,33.251141232067,-7.91066993563005,FALSE,"2009-2012"
"UGA",2009,"south",11.4299433684478,12.2679200088472,NA,NA,FALSE,"2009-2012"
"UGA",2009,"westnile",11.5758940767204,47.5025771632993,56.2065345147047,8.70395735140544,FALSE,"2009-2012"
"UGA",2016,"acholi",8.06471810980737,49.2570884110195,43.5758060398776,-5.68128237114191,FALSE,"2013-2018"
"UGA",2016,"ankole",8.84053787593725,9.02547110343923,10.5493291969372,1.52385809349797,FALSE,"2013-2018"
"UGA",2016,"bugisu",8.81092785151883,15.6896344417649,NA,NA,FALSE,"2013-2018"
"UGA",2016,"bukedi",8.82704161030956,22.4391361088098,23.829893502169,1.39075739335916,FALSE,"2013-2018"
"UGA",2016,"bunyoro",8.99142644276003,25.0074712001355,23.865457672693,-1.14201352744253,FALSE,"2013-2018"
"UGA",2016,"busoga",8.21803793303685,41.388628483957,39.9540632331809,-1.43456525077607,FALSE,"2013-2018"
"UGA",2016,"kampala",9.42714139403088,0.555347302448582,8.06343842923729,7.50809112678871,FALSE,"2013-2018"
"UGA",2016,"karamoja",9.3679237644662,55.9145092227806,54.0312114268928,-1.88329779588778,FALSE,"2013-2018"
"UGA",2016,"kigezi",7.95288219696829,1.88625877910776,11.0586151384509,9.17235635934314,FALSE,"2013-2018"
"UGA",2016,"lango",8.85510207715704,48.2581187048422,43.5103244050755,-4.7477942997667,FALSE,"2013-2018"
"UGA",2016,"northbuganda",8.50704406707936,17.8755370154975,NA,NA,FALSE,"2013-2018"
"UGA",2016,"southbuganda",7.05553408213972,12.3554506914196,NA,NA,FALSE,"2013-2018"
"UGA",2016,"teso",9.02709119513399,41.2105544156055,35.6873248554957,-5.52322956010981,FALSE,"2013-2018"
"UGA",2016,"tooro",7.84640701213654,13.1922412167767,13.7188014436416,0.526560226864939,FALSE,"2013-2018"
"UGA",2016,"westnile",8.84825826016659,19.1338856155943,21.5314133314179,2.39752771582361,FALSE,"2013-2018"
