"iso3","year","pfpr_pct","share_pn","malaria_deaths","allcause_pn","hib3_wuenic","pcv3_wuenic","rotac_wuenic","log_hiv_prev","log_gdp","log_hexp_pc","hiv_imputed"
"MLI",2004,40.15646015878,31.7926445436878,20173.9338344709,63454.7208136425,0,0,0,-1.54190101347159,6.20457047900432,3.0782382054598,FALSE
"MLI",2005,38.4991211167684,32.4993263917146,19914.3514175643,61276.1974741767,1,0,0,-1.57611879058273,6.30760721495562,3.17695053610929,FALSE
"MLI",2006,36.0928022379423,32.1969605370707,19207.5670467016,59656.4605052908,16,0,0,-1.61110728748265,6.37499997371465,3.29331145836365,FALSE
"MLI",2007,33.5395897541106,29.7158527175852,17316.5606697766,58273.8137597816,44,0,0,-1.6463676897873,6.50855062573482,3.38897154948178,FALSE
"MLI",2008,32.0825426317161,30.9602320155537,17657.8475231229,57033.9638096123,74,0,0,-1.68209511844964,6.64274079641697,3.50296896821148,FALSE
"MLI",2009,31.0210979277031,31.083818538156,17469.7464124375,56202.060216614,73,0,0,-1.71807235524667,6.66884122986114,3.545220261741,FALSE
"MLI",2010,32.1889550943423,30.6067621067639,17104.7474931016,55885.5178258845,73,0,0,-1.75456563390272,6.68104480016542,3.4456724855258,FALSE
"MLI",2011,34.9585289158802,32.0405227322789,17856.5640602263,55731.1883124707,66,56,0,-1.87128268301365,6.84406216314036,3.45567558236355,FALSE
"MLI",2012,39.6258894447336,36.4051816466825,20200.6943634163,55488.5141336939,65,58,0,-1.90672533049591,6.7713696368189,3.31532012967321,FALSE
"MLI",2013,41.9345142398355,37.3725938838573,20818.7900015328,55706.0343904179,64,59,0,-1.94099642981934,6.8045268861229,3.4034155819691,FALSE
"MLI",2014,38.329875897819,35.5927816945413,19843.9353007642,55752.6957883362,66,56,29,-2.0612782653678,6.85426487091043,3.57588356862293,FALSE
"MLI",2015,29.3558735923611,30.6615182436295,17514.868481058,57123.2916187935,70,63,48,-2.09331575717783,6.73116113249718,3.3665514895856,FALSE
"MLI",2016,20.3996923848882,28.2324292448061,16045.6910134259,56834.2556508056,76,71,67,-2.12449551419021,6.77132665018679,3.31712212822186,FALSE
"MLI",2017,16.3249308487432,24.9797119715635,14235.9257206803,56989.9514329317,77,74,67,-2.15475054555288,6.82877433343962,3.34971728351208,FALSE
"MLI",2018,14.502694916158,24.0037478981655,13625.6859137478,56764.8267743604,76,73,67,-2.18349735430997,6.90412800049131,3.43944398013513,FALSE
"MLI",2019,15.0385638132188,25.1221308240696,14118.3873410395,56199.0041366738,76,74,67,-2.30503608685309,6.8793036617822,3.44709284912562,FALSE
"MLI",2020,15.3578304642122,28.4987121831532,15941.5148974664,55937.6676216623,70,66,68,-2.32969867511037,6.85986979592084,3.33939701094462,FALSE
"MLI",2021,14.4421490041428,24.6807441495819,13665.8047726698,55370.3109186898,75,74,72,-2.36427552809134,6.93466343899821,3.41965374923567,FALSE
"MLI",2022,15.8074916767227,25.4473577152127,14141.2923861676,55570.769053613,76,74,74,-2.40875233470728,6.88439874276071,3.43704443606397,FALSE
"MLI",2023,17.7755070862289,26.0082203025371,14455.3436795002,55579.903243476,76,78,70,-2.46368880878318,6.94932154153665,3.52577939991355,FALSE
"MLI",2024,17.831434657684,23.7744967589445,12944.5842730324,54447.3534152196,83,81,75,-2.50774016523225,6.99691232371394,3.52577939991355,FALSE
"MOZ",2000,51.0473247595809,22.4716426281368,20248.528864094,90107.0259934656,0,0,0,0.107963411854419,5.7903461508059,1.94716324075073,FALSE
"MOZ",2001,53.452347922528,23.1363267084385,19873.8297525241,85898.8118683311,0,0,0,0.178029660172801,5.71963003155702,2.14443207665938,FALSE
"MOZ",2002,53.0958666411232,22.8437096444661,18972.243129073,83052.373823483,0,0,0,0.336399272616483,5.74903197081766,2.30279287740537,FALSE
"MOZ",2003,50.1115836437554,21.4804380208992,17150.1132766216,79840.612467658,0,0,0,0.392652920450167,5.8274407735491,2.40121772370434,FALSE
"MOZ",2004,46.8822836744462,19.2654372639019,14808.153107538,76863.8308318303,0,0,0,0.442952490062578,5.99160696986924,2.64791272036329,FALSE
"MOZ",2005,44.2416485914613,17.4307245267337,12272.1178087967,70405.0929723245,0,0,0,0.48804388722742,6.07941556954278,2.91274084880927,FALSE
"MOZ",2006,40.4487412548913,19.3443435540056,12461.2669549881,64418.1433202873,0,0,0,0.528528376093649,6.12574988507936,2.89317734300352,FALSE
"MOZ",2007,37.1492001552308,19.1696944594322,11813.9957104021,61628.5029237343,0,0,0,0.503855595943878,6.23023520449602,2.95995008441531,FALSE
"MOZ",2008,35.1589293142906,16.2677789210524,9718.15035451244,59738.6428821946,0,0,0,0.53798706080881,6.38377536766422,3.1980862604858,FALSE
"MOZ",2009,35.2962759064086,16.8487959553035,9674.46611106666,57419.3321394069,74,0,0,0.566427896081284,6.30572247759615,3.32105489356627,FALSE
"MOZ",2010,36.2646862079809,16.6627163139341,9149.07108760428,54907.4407511423,74,0,0,0.5907732043853,6.20695053274621,3.26807019266967,FALSE
"MOZ",2011,36.2162428006348,15.4036839118075,8129.22971335361,52774.5814565973,77,0,0,0.561180577369553,6.42677400385031,3.41526994239281,FALSE
"MOZ",2012,36.4548977229711,15.6346196414762,7950.02295950672,50848.8414928659,80,0,0,0.532072646330544,6.5304194297656,3.56237267359981,FALSE
"MOZ",2013,37.0506110779802,15.1527545376332,7503.95098726849,49522.0256398383,82,45,0,0.503492141007286,6.53161448812706,3.7257690749777,FALSE
"MOZ",2014,35.7329060469046,14.5743467487216,6992.00641447975,47974.7499838581,85,76,0,0.475777148187707,6.54699009633055,3.77282048068976,FALSE
"MOZ",2015,34.3918779894189,13.9358847378946,6527.55341006905,46839.8923558779,85,80,17,0.448739449279165,6.41438275116873,3.69775461460428,FALSE
"MOZ",2016,33.1405175875556,13.5939141361275,6537.29064167157,48089.8332607378,85,80,65,0.47297050607544,6.09015476908078,3.46114955312079,FALSE
"MOZ",2017,31.1462000192641,13.3474945745478,6560.82928224711,49154.0134787384,85,80,79,0.394319582457166,6.15472764612833,3.60436293020681,FALSE
"MOZ",2018,29.7440842588127,14.188844191563,6836.0107536147,48178.7710212475,85,80,83,0.366764697292718,6.24902355452537,3.72067034276505,FALSE
"MOZ",2019,27.8273714187621,15.1936742412923,7272.42328325974,47864.8098397113,85,80,50,0.339264900901707,6.25208219272756,3.71403697959117,FALSE
"MOZ",2020,27.6615534037441,20.6032778418133,9630.3553702951,46741.8604177185,71,68,60,0.31187180799724,6.13650357695818,3.55313210263659,FALSE
"MOZ",2021,24.8191836447042,20.8053087886006,9627.94225261458,46276.3727779412,56,56,59,0.284621567595771,6.23422998286684,3.78643595972006,FALSE
"MOZ",2022,23.1896317011924,20.5216145602981,9449.16077870792,46044.9188875646,55,55,57,0.257948391957792,6.36004645972499,3.8648923065642,FALSE
"MOZ",2023,23.5044010447757,17.0397915098879,8054.41162157393,47268.2521784383,70,70,60,0.178769871501901,6.43324733371263,3.96956837091487,FALSE
"MOZ",2024,23.9051215608327,21.0294402311807,10284.9934524545,48907.594968718,70,70,70,0.155751423296701,6.48764771430625,3.96956837091487,FALSE
"MRT",2000,7.45604350844945,9.70133359578869,425.956847520505,4390.70405439322,0,0,0,-2.5414358465834,6.5234316983252,3.13562034188798,FALSE
"MRT",2001,5.42857068768859,9.36625352779292,408.356796766157,4359.87340674071,0,0,0,-2.48003791435055,6.4797651366944,3.14766478277311,FALSE
"MRT",2002,4.88493944753892,7.91722760036508,344.662211951253,4353.31948692949,0,0,0,-2.39746129434582,6.4752472510239,3.25694192594419,FALSE
"MRT",2003,6.27661528167073,9.62980202080159,411.861413939723,4276.94580895901,0,0,0,-2.42061375504745,6.59580485903747,3.3850265334254,FALSE
"MRT",2004,4.27565133209861,6.18669248765646,263.708563774918,4262.51287422259,0,0,0,-2.35740860715011,6.71362967632246,3.44912396162149,FALSE
"MRT",2005,4.01445486751233,5.98582464380845,254.427955607677,4250.50800428725,0,0,0,-2.3820499414314,6.90672057803116,3.52651904646267,FALSE
"MRT",2006,0.744040188833346,1.3636428928875,56.4783952833765,4141.72915636176,0,0,0,-2.40760705134782,7.17058380480718,3.55960252213773,FALSE
"MRT",2007,3.32224377312126,5.7060535096269,228.137431812469,3998.16495634977,0,0,0,-2.43412492043518,7.24789945294922,3.69928021444911,FALSE
"MRT",2008,5.24134974635367,8.27964321956963,321.552729302026,3883.65441329657,0,0,0,-2.46022112050588,7.39974240466516,3.89763741927543,FALSE
"MRT",2009,2.29656858612248,4.27255263643787,165.351887614584,3870.09597504788,64,0,0,-2.48707305144442,7.26921981019673,3.79878257305874,FALSE
"MRT",2010,3.05745162983918,6.07169048341802,229.904216157263,3786.49433440554,64,0,0,-2.51731938539351,7.41455101186721,3.7787122741704,FALSE
"MRT",2011,4.31701435117117,7.99489210903614,295.121030473325,3691.36977020325,75,0,0,-2.63794957342272,7.56589672361099,3.86649605452216,FALSE
"MRT",2012,2.31996293173189,4.72238735071164,171.568536254689,3633.08901860484,80,0,0,-2.67379999931345,7.52785710163957,3.89694151126392,FALSE
"MRT",2013,2.63138287388214,5.49696665639541,194.658174496203,3541.1925642614,80,1,0,-2.70782290254458,7.56851846499784,4.01591676288189,FALSE
"MRT",2014,5.37600216833052,9.44238303827573,321.101791420732,3400.64356761541,81,71,5,-2.86491354589468,7.4494810731552,4.08419849468209,FALSE
"MRT",2015,6.24065886133862,11.4963383074556,382.678216987015,3328.69655322199,73,71,56,-2.98162195361762,7.35169855201656,4.04521233280502,FALSE
"MRT",2016,8.14283231710416,14.2750634209003,457.53694353734,3205.14823680192,74,71,74,-3.05740935172451,7.35755971614864,3.91003785151333,FALSE
"MRT",2017,5.54041894898759,11.4948201603551,365.095521655593,3176.17428165412,76,72,74,-3.13447007385392,7.38890531521866,4.0114060511152,FALSE
"MRT",2018,3.87091499078786,12.1503733237574,371.0169338133,3053.54349144036,77,72,74,-3.21289276721614,7.45204165205212,3.90566433083862,FALSE
"MRT",2019,2.60778970206058,8.9099221546494,268.574363210735,3014.32895315013,80,76,75,-3.30661448362062,7.47707962066438,4.00065009486782,FALSE
"MRT",2020,2.73949066782095,9.407845328263,277.557939156139,2950.28170076628,81,82,84,-3.38915655351588,7.49316377007164,3.98712576436024,FALSE
"MRT",2021,1.26467483889846,4.72122997777773,137.415765936433,2910.59250625861,77,77,66,-3.45853503869634,7.57428849861801,4.29906536265263,FALSE
"MRT",2022,2.66187385155202,8.88306359613258,252.041184646631,2837.32275378915,85,85,85,-3.52906180645332,7.58135344999144,4.51678979709278,FALSE
"MRT",2023,2.70532113564929,9.25998523903574,254.54304784918,2748.84939099197,90,90,91,-3.61809711302274,7.66291793888985,4.52303172706124,FALSE
"MRT",2024,2.79225102838755,7.43572365549585,192.831907593039,2593.31729535853,86,85,86,-3.69246891338111,7.65185343399784,4.52303172706124,FALSE
"MWI",2000,40.870296944055,24.7043192113695,15235.184346363,61670.1242240726,0,0,0,0.911587578290834,5.41264626212204,2.18037773845698,FALSE
"MWI",2001,42.0045897309482,23.6364553319727,14138.0471586068,59814.5828553336,0,0,0,0.962459958702502,5.37284268862725,2.00491005812705,FALSE
"MWI",2002,38.8529210785894,22.2802440354641,12724.4795939082,57111.0422922402,64,0,0,1.00758307732909,6.05961475661129,2.4136020073236,FALSE
"MWI",2003,34.9119807228606,20.9324508830536,10983.5982094598,52471.6301536951,84,0,0,0.983318392795828,5.94894474977293,2.51086593135911,FALSE
"MWI",2004,32.1049069777157,19.1462173445579,9302.17481558042,48584.9222756497,89,0,0,0.95803641675392,6.00308241863767,2.76907966707584,FALSE
"MWI",2005,32.1729283106055,19.398482525787,8465.6610118672,43640.8414968209,93,0,0,0.931188995247807,6.0267378689391,2.84724851510352,FALSE
"MWI",2006,31.0867146692165,20.0959511483143,7935.11512160299,39486.1385909998,99,0,0,0.903329591525487,6.08864150390819,3.04217236799527,FALSE
"MWI",2007,30.5829161568601,20.3075449439009,7440.23367371948,36637.7801663025,87,0,0,0.874689840772616,6.16369423027357,3.21974131022767,FALSE
"MWI",2008,32.0097456001865,20.596799383823,7146.61882947217,34697.7153891455,91,0,0,0.844336183817535,6.31725280632334,3.48843938350027,FALSE
"MWI",2009,33.217048017064,20.7665951677459,6876.10815429016,33111.3892226779,93,0,0,0.744221100515585,6.43914225019464,3.57134984924751,FALSE
"MWI",2010,33.5118834889951,18.320858319562,5801.7692006251,31667.5621820093,93,0,0,0.71428852067526,6.52667741203855,3.5261235365367,FALSE
"MWI",2011,31.9068843128104,18.0523041987932,5411.74221999032,29978.124456556,97,0,0,0.611623770850367,6.63733797618127,3.67102966884993,FALSE
"MWI",2012,26.8398536549567,17.3482799885729,4943.35669316082,28494.7942759568,96,99,18,0.584792659106211,6.32518673496569,3.48239720946006,FALSE
"MWI",2013,23.1853410860805,18.8597491903424,5105.70959151938,27071.9909368354,89,89,92,0.479834864524399,6.20848412163042,3.67731496341543,FALSE
"MWI",2014,20.3080170429425,19.3241309228835,5005.36008968822,25902.1226344565,91,87,94,0.456803008753715,6.27195836589597,3.56494768077975,FALSE
"MWI",2015,18.2148898333117,19.1445314657106,4821.92982126994,25186.982663464,88,88,91,0.348679976050403,6.29083806357384,3.55457937698431,FALSE
"MWI",2016,16.9864251421283,18.0899008113439,4388.13600302372,24257.3801193647,84,83,85,0.329441501175704,6.11037162969955,3.52726475978993,FALSE
"MWI",2017,16.6068594479507,18.1127764410875,4246.17802540054,23442.9991404763,88,88,85,0.216516558418414,6.20611147083192,3.62703332975444,FALSE
"MWI",2018,15.8922562171719,19.9363509308108,4514.00854226747,22642.1001412614,92,92,90,0.116884268472986,6.27890140297663,3.60285930287952,FALSE
"MWI",2019,15.4265621668083,20.3346409512518,4442.15839392319,21845.2757763088,95,95,92,0.0228117501686469,6.36455992928658,3.60862316415416,FALSE
"MWI",2020,17.5913325220239,25.0183388558252,5311.40279708222,21230.0378042307,94,93,91,-0.0767989909696724,6.40110007719833,3.74664867397113,FALSE
"MWI",2021,17.8686593379739,22.9494619740901,4964.25383209836,21631.2427616081,93,93,92,-0.183197581423013,6.42559322587202,3.83751873088008,FALSE
"MWI",2022,19.0247349550845,23.5281186888833,5069.86449341651,21548.1082888788,86,87,85,-0.282882843785689,6.40402068824371,3.6897425382996,FALSE
"MWI",2023,19.3645076184194,21.6774411794275,4541.29096190399,20949.3866195509,91,91,91,-0.390614706748766,6.45080965050604,3.72005460324625,FALSE
"MWI",2024,19.2304264603884,26.02813106709,5556.77907078908,21349.1282046565,91,92,89,-0.508737104704946,6.25836727818788,3.72005460324625,FALSE
"NAM",2000,5.14292869424796,2.23902690686059,61.456227949413,2744.77398021012,0,0,0,0.543220353708281,7.67632338249331,5.38243005584471,FALSE
"NAM",2001,7.99224236164505,3.56135118083561,98.1826780274491,2756.89402819331,0,0,0,0.602049758073877,7.55778056495972,5.30563640318493,FALSE
"NAM",2002,5.45382113385638,2.75703285565169,74.8164019567666,2713.65652401999,0,0,0,0.661471526579705,7.47990682516047,5.23572007525733,FALSE
"NAM",2003,5.41647169186019,2.6495157018114,70.5804406831207,2663.89969438063,0,0,0,0.722137107141935,7.85136829188127,5.6301417817618,FALSE
"NAM",2004,8.31501934855165,3.92634842378614,100.46820914198,2558.82051968021,0,0,0,0.782779743869571,8.13245821032266,5.92282183076492,FALSE
"NAM",2005,4.48164798645555,2.76259554323912,68.1857539029271,2468.17722086744,0,0,0,0.786276915732959,8.21223555193724,5.99695117696416,FALSE
"NAM",2006,3.9655437842916,2.8997900830172,69.6827164112299,2403.02623349638,0,0,0,0.791321811932466,8.29833630712577,6.08121934351014,FALSE
"NAM",2007,1.63225962387892,1.37532191109883,32.5573820472197,2367.25538831906,0,0,0,0.794263122408804,8.38458551759264,6.20173333690385,FALSE
"NAM",2008,0.545251420393711,0.462846798087855,10.708886878535,2313.7001104418,0,0,0,0.794278742364862,8.34397857330102,6.09395498886367,FALSE
"NAM",2014,1.11363433718301,0.924785037127563,18.0260760751806,1949.21796433587,88,0,0,0.698992466299,8.59013194331767,6.1142539508533,FALSE
"NAM",2015,0.65783335217628,0.463654149843194,8.80805539286492,1899.70377615379,92,81,87,0.612928719101242,8.47096211680025,6.16648418260203,FALSE
"NAM",2016,1.45290770480857,1.03991800860912,19.2370336231841,1849.86061054115,85,84,86,0.520445076032181,8.38837928516283,6.01562169338624,FALSE
"NAM",2017,4.54631908225333,3.06437807175698,55.3885230409671,1807.49639058766,88,67,86,0.420747723210748,8.5455786304355,6.10468661956686,FALSE
"NAM",2018,2.29186652387451,2.27368150674685,40.6003823553271,1785.66708814981,89,61,92,0.314507393546483,8.57708495823525,6.12617183425372,FALSE
"NAM",2019,1.5317826420431,1.08252067785739,19.0144468316865,1756.49733262568,87,57,90,0.202485489353021,8.46208653685318,6.03822475924679,FALSE
"NAM",2020,0.93586151697715,0.800995830186834,13.7575566722104,1717.5565906506,93,78,77,0.0819518015614357,8.26322692066301,5.91570716056793,FALSE
"NAM",2021,0.910587752893654,0.77818694395134,13.1740928222532,1692.92133781635,94,79,42,0.0466400228354721,8.39227274805082,6.10914029076434,FALSE
"NAM",2022,0.758895365694024,0.618092077073489,10.2771634919925,1662.72370625625,84,85,55,-0.110046426823797,8.37788493564437,6.03676490211369,FALSE
"NAM",2023,0.810206349919154,1.39800217597983,22.4276043349263,1604.26104624675,83,83,87,-0.227685041301166,8.34900907422226,5.98416455994436,FALSE
"NAM",2024,0.819213647739499,0.725919121692344,11.0131110529254,1517.1264571803,74,76,75,-0.375171013960748,8.41224336818656,5.98416455994436,FALSE
"NER",2000,19.7949524521297,14.1704941744576,15646.5058439327,110416.091713553,0,0,0,-2.15698570935487,5.2718294378237,2.20217669975677,FALSE
"NER",2001,20.7483575905171,14.0940072915531,15210.3441721089,107920.649233841,0,0,0,-2.13497896996131,5.32504661656875,2.27015286306043,FALSE
"NER",2002,22.1089914277918,13.6013400692185,14438.239946163,106153.069276155,0,0,0,-2.11706886119087,5.41740795208809,2.38364243559758,FALSE
"NER",2003,23.7139382270804,14.1176097602835,14654.9124878065,103805.904375077,0,0,0,-2.11627114476832,5.58057989269964,2.52975130415225,FALSE
"NER",2004,25.4456959042573,15.6905610572071,15817.9068479892,100811.607630331,0,0,0,-2.13066733378916,5.64710023612666,2.64360051584084,FALSE
"NER",2005,26.7423496035868,19.4302782506518,19061.3616023064,98101.3311102063,0,0,0,-2.14594387846089,5.76407173645994,2.92699304739634,FALSE
"NER",2006,24.9774281797687,19.6575099523942,18956.6193737207,96434.4895138247,0,0,0,-2.18717898980952,5.80917822495162,2.99178965162429,FALSE
"NER",2007,24.4962687681106,20.1551497059533,19052.0804959518,94527.109815137,0,0,0,-2.22830077393117,5.95885887752627,3.04307016368379,FALSE
"NER",2008,25.4434872410941,21.8785925742652,20354.7589560269,93035.0473273554,0,0,0,-2.29510799853718,6.16340944249978,3.21331703779948,FALSE
"NER",2009,25.8249377647563,22.703542220945,20997.7778473138,92486.791897797,71,0,0,-2.36214421891341,6.13368332542662,3.20068237722768,FALSE
"NER",2010,27.7089799461709,23.0670630280751,21345.3328648658,92535.9801500792,70,0,0,-2.50119393566831,6.16210500376517,3.15603662408094,FALSE
"NER",2011,28.3944344450714,24.703582325551,23004.2057879694,93120.9307411908,75,0,0,-2.6014298681042,6.23589895454585,3.21250478844727,FALSE
"NER",2012,28.5437866030173,25.4873204627586,23948.2131312418,93961.282302054,73,0,0,-2.70469191299269,6.2700619242754,3.12301996408709,FALSE
"NER",2013,28.2173247137324,27.123611952342,25833.3465707871,95243.0178406107,75,0,0,-2.81146715654262,6.31373522869056,3.20329060258018,FALSE
"NER",2014,26.9343258398247,25.7587536079322,24827.1410556702,96383.3166524986,82,13,19,-2.92233781752615,6.33737407159759,3.22266623976076,FALSE
"NER",2015,24.4306228831509,24.0183624450868,23833.605476099,99230.7678368573,84,49,47,-3.01723871813663,6.1855140909479,3.25690557025468,FALSE
"NER",2016,21.8794171200114,22.9256871196716,22866.1064083859,99740.1137380323,80,76,80,-3.13735355348293,6.21442912254335,3.12169245481797,FALSE
"NER",2017,21.3058140407452,22.1699745025879,22248.108074229,100352.42968652,85,85,85,-3.21541947762352,6.27274382585701,3.37061017045267,FALSE
"NER",2018,21.6730148453909,21.0759721499883,21350.1861711865,101301.074129567,79,79,79,-3.3193617714026,6.35771667181979,3.4214458425663,FALSE
"NER",2019,22.6866875338483,22.0565441975898,22465.1980340733,101852.755503413,81,81,81,-3.37352656009804,6.29391050728729,3.46242553080952,FALSE
"NER",2020,22.5981558849825,26.1980441937543,26692.69415144,101888.11788402,81,81,83,-3.4269019189111,6.35515467255753,3.5767004981348,FALSE
"NER",2021,21.1190701347495,26.1974950044754,26643.9190154279,101704.071365893,82,82,85,-3.4797752563077,6.41277955211275,3.56654406708692,FALSE
"NER",2022,20.0987307287549,20.6116228696125,21468.9916400873,104159.637384685,84,84,86,-3.56199073988446,6.41936726610967,3.27740193991164,FALSE
"NER",2023,17.3944958183365,22.0118113835872,23296.5883479612,105836.761645759,85,85,88,-3.61713686405513,6.47378283329694,3.25859701852945,FALSE
"NER",2024,17.3155144567501,20.4701797065036,20343.4978323923,99381.1394138813,86,86,90,-3.67292305963448,6.59284816440972,3.25859701852945,FALSE
"NGA",2000,42.7652902384899,18.5882725239502,133273.572924742,716976.646178521,0,0,0,-0.991494751160489,6.30503053245916,2.84251561522615,TRUE
"NGA",2001,43.3689814956196,19.0366037390773,135568.854669976,712148.325027577,0,0,0,-0.991494751160489,6.33935038543982,2.8881767472887,TRUE
"NGA",2002,44.262614117936,19.6054394624608,138262.229726113,705223.823168304,0,0,0,-0.991494751160489,6.56830941842913,2.86434309845644,TRUE
"NGA",2003,44.2413635716164,20.5202243826688,141679.525240785,690438.479612564,0,0,0,-0.991494751160489,6.63776739742963,3.63533083892761,TRUE
"NGA",2004,44.5752363563898,20.8509969717408,141530.325945483,678770.066185794,0,0,0,-0.991494751160489,6.86951436928986,3.75695814800118,TRUE
"NGA",2005,44.878719931486,21.243087867995,141101.592555906,664223.550892011,0,0,0,-0.991494751160489,7.0995130369987,3.95591299399003,TRUE
"NGA",2006,46.0668383086972,22.9509024484478,149002.022796311,649220.757793725,0,0,0,-0.991494751160489,7.37747068892396,4.15309640481508,TRUE
"NGA",2007,47.1465350459055,24.0113078107641,151791.229398423,632165.605450181,0,0,0,-0.991494751160489,7.50413104916222,4.20329751713597,TRUE
"NGA",2008,45.5886928869537,25.3590332260874,157652.551972757,621682.027730365,0,0,0,-0.991494751160489,7.67513080519696,4.34963942300464,TRUE
"NGA",2009,40.2982079681055,25.6962207773412,158373.195462392,616328.746684977,0,0,0,-0.991494751160489,7.50685896335653,4.18537463725027,TRUE
"NGA",2010,34.7497448068859,24.5419299028352,150423.168500922,612923.144579369,0,0,0,-0.991494751160489,7.69723789975703,4.29057251694686,TRUE
"NGA",2011,31.7300282756339,23.7410121826136,143326.733066328,603709.44576361,0,0,0,-0.991494751160489,7.79086688909992,4.38499378208499,TRUE
"NGA",2012,31.1455559732332,23.0148312813609,138164.253571285,600327.032087263,10,0,0,-0.991494751160489,7.87595410796508,4.47614557284518,TRUE
"NGA",2013,31.310480779797,22.5091007419635,135204.891178521,600667.670949909,27,0,0,-0.991494751160489,7.96303925221964,4.57775667771102,TRUE
"NGA",2014,29.1500544482935,22.5377026787919,134696.311979502,597648.810525184,43,0,0,-0.991494751160489,8.03551246973616,4.62887584955812,TRUE
"NGA",2015,24.7638677988747,22.092294890653,131749.412498181,596359.106875414,42,36,0,-0.991494751160489,7.85776454038206,4.5316535752688,TRUE
"NGA",2016,21.9488336324952,21.3627154654806,123065.513138196,576076.170358839,53,49,0,-0.991494751160489,7.63550325477042,4.32444101811055,TRUE
"NGA",2017,22.2756422088948,21.6015611130822,120696.691317905,558740.596043354,55,53,0,-0.991494751160489,7.53707849431141,4.25302988428637,TRUE
"NGA",2018,26.2470609515034,23.8810258555245,128573.039669153,538389.935369587,61,59,0,-0.991494751160489,7.62943133622345,4.15265195246727,TRUE
"NGA",2019,31.3093088083865,25.4878818154508,132276.0504478,518976.239004742,66,64,0,-0.991494751160489,8.06771753103678,4.21398428058331,TRUE
"NGA",2020,32.060671634854,28.3644504614181,142509.929171352,502424.432178572,62,60,0,-0.991494751160489,7.93636868340175,4.21823997370874,TRUE
"NGA",2021,27.7218319709137,28.7478982157185,140507.84518115,488758.670727185,50,48,0,-0.991494751160489,7.93289603628252,4.40517198196399,TRUE
"NGA",2022,24.3037649230987,28.031119825591,134528.388881505,479925.132204986,55,56,18,-0.991494751160489,7.97217648257853,4.49568545822479,TRUE
"NGA",2023,24.4793145345348,27.8924533314284,132641.58994179,475546.515631645,63,62,49,-0.991494751160489,7.66798329494004,4.20200380253678,TRUE
"NGA",2024,24.694238167759,28.185224886673,138110.850542117,490011.52588788,63,63,54,-0.991494751160489,6.98856115818211,4.20200380253678,TRUE
"RWA",2000,23.4817983391512,18.9682742027077,8186.8577826364,43160.7941510449,0,0,0,-0.114821268329551,5.52891015868841,2.19766825556314,FALSE
"RWA",2001,22.555181745193,18.8850656198664,7620.05796913956,40349.6504726122,0,0,0,-0.0682790167532789,5.46936244130104,2.06273529751277,FALSE
"RWA",2002,19.9921115150125,17.6756527387591,6572.87310234351,37186.0275797938,88,0,0,-0.0332663221823629,5.45550493075207,1.9911482119762,FALSE
"RWA",2003,14.6946427925688,15.6875287608357,5196.46859330599,33124.8386698043,96,0,0,-0.0144909831900771,5.51750219236712,2.84834959496647,FALSE
"RWA",2004,8.06255240240482,12.8588652722261,3813.86891020816,29659.4515104356,89,0,0,-0.0320175979686383,5.59671845824749,3.00737091948996,FALSE
"RWA",2005,4.85983144462689,10.4111071829071,2841.50458808531,27293.0106103459,95,0,0,-0.0527470614802345,5.78079556334891,3.21971013233692,FALSE
"RWA",2006,3.43795829179786,8.61488537438111,2173.0972813257,25224.9123103604,99,0,0,-0.103468977827572,5.86389794847226,3.30161389494053,FALSE
"RWA",2007,3.01165154422324,9.32001545347846,2158.93689889038,23164.5205919118,97,0,0,-0.1563141337905,6.04199980842951,3.51176598376293,FALSE
"RWA",2008,3.63873955146906,12.055783298494,2572.64663599332,21339.5228853749,97,0,0,-0.209621002976857,6.25821980974919,3.68752068991182,FALSE
"RWA",2009,4.46993358931905,13.9431235899291,2769.79707541462,19864.9682587279,97,0,0,-0.292740040587284,6.3225185534109,3.7841081346882,FALSE
"RWA",2010,5.07521102464752,16.7469038265353,3092.69488148083,18467.2636417753,97,97,0,-0.377573734933786,6.37434307191988,3.87054904154705,FALSE
"RWA",2011,5.03730631059659,17.5874158487449,3069.65303727934,17453.6899774187,97,97,0,-0.465187810712676,6.46669844123181,3.94447848184748,FALSE
"RWA",2012,4.1452252520329,15.8641174982066,2652.36091713244,16719.2465476399,98,98,50,-0.557089082017329,6.54787540976625,4.04767095379244,FALSE
"RWA",2013,3.35906018261327,13.5131689391296,2195.84641720402,16249.6778297916,98,98,98,-0.655185241484713,6.54448310821013,3.86606047052437,FALSE
"RWA",2014,3.15663714288471,14.0253745344117,2215.18307896057,15794.1099792063,98,98,98,-0.760447226085805,6.57279721838509,3.92470922280364,FALSE
"RWA",2015,3.35546892346388,14.7024552874659,2258.86330735559,15363.8508887785,98,98,98,-0.873325400380707,6.58712488135122,3.8879960400505,FALSE
"RWA",2016,3.92722023274258,16.3079229089951,2403.63640240368,14739.0714060703,98,98,98,-0.995116288863823,6.58099762480022,3.77372878888627,FALSE
"RWA",2017,4.51666386071255,17.6272879019498,2497.69030289924,14169.4531614416,98,98,98,-1.1280653005244,6.62147094860368,3.70786867789303,FALSE
"RWA",2018,4.46864160438851,18.4579385904496,2545.91678836856,13793.0721564208,97,97,98,-1.27507405162574,6.64996202933741,3.74044549554013,FALSE
